Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Raiders of the Lost Ark,https://www.imdb.com/title/tt0082971/?ref_=sr_t_1,1981,1h 55m,PG,8.4,1.1M
2. On Golden Pond,https://www.imdb.com/title/tt0082846/?ref_=sr_t_2,1981,1h 49m,PG,7.6,36K
3. Porky's,https://www.imdb.com/title/tt0084522/?ref_=sr_t_3,1981,1h 34m,R,6.2,47K
4. Arthur,https://www.imdb.com/title/tt0082031/?ref_=sr_t_4,1981,1h 37m,PG,6.9,32K
5. Stripes,https://www.imdb.com/title/tt0083131/?ref_=sr_t_5,1981,1h 46m,R,6.8,82K
6. The Cannonball Run,https://www.imdb.com/title/tt0082136/?ref_=sr_t_6,1981,1h 35m,PG,6.2,41K
7. The Fox and the Hound,https://www.imdb.com/title/tt0082406/?ref_=sr_t_7,1981,1h 23m,G,7.2,105K
8. Chariots of Fire,https://www.imdb.com/title/tt0082158/?ref_=sr_t_8,1981,2h 5m,PG,7.1,68K
9. For Your Eyes Only,https://www.imdb.com/title/tt0082398/?ref_=sr_t_9,1981,2h 7m,PG,6.7,111K
10. The Four Seasons,https://www.imdb.com/title/tt0082405/?ref_=sr_t_10,1981,1h 47m,PG,6.8,5.7K
11. Time Bandits,https://www.imdb.com/title/tt0081633/?ref_=sr_t_11,1981,1h 50m,PG,6.9,71K
12. Clash of the Titans,https://www.imdb.com/title/tt0082186/?ref_=sr_t_12,1981,1h 58m,PG,6.9,49K
13. Absence of Malice,https://www.imdb.com/title/tt0081974/?ref_=sr_t_13,1981,1h 56m,PG,6.9,16K
14. Reds,https://www.imdb.com/title/tt0082979/?ref_=sr_t_14,1981,3h 15m,PG,7.3,25K
15. Tarzan the Ape Man,https://www.imdb.com/title/tt0083170/?ref_=sr_t_15,1981,1h 55m,Approved,3.5,6.4K
16. Taps,https://www.imdb.com/title/tt0083169/?ref_=sr_t_16,1981,2h 6m,PG,6.8,21K
17. Sharky's Machine,https://www.imdb.com/title/tt0083064/?ref_=sr_t_17,1981,2h 2m,R,6.3,6.9K
18. Excalibur,https://www.imdb.com/title/tt0082348/?ref_=sr_t_18,1981,2h 20m,PG,7.3,69K
19. History of the World: Part I,https://www.imdb.com/title/tt0082517/?ref_=sr_t_19,1981,1h 32m,R,6.8,56K
20. Bustin' Loose,https://www.imdb.com/title/tt0082121/?ref_=sr_t_20,1981,1h 34m,R,6.0,3.8K
21. The Great Muppet Caper,https://www.imdb.com/title/tt0082474/?ref_=sr_t_21,1981,1h 37m,G,7.1,17K
22. Endless Love,https://www.imdb.com/title/tt0082329/?ref_=sr_t_22,1981,1h 56m,R,4.9,10K
23. An American Werewolf in London,https://www.imdb.com/title/tt0082010/?ref_=sr_t_23,1981,1h 37m,R,7.5,126K
24. Neighbors,https://www.imdb.com/title/tt0082801/?ref_=sr_t_24,1981,1h 34m,R,5.5,8.8K
25. Fort Apache the Bronx,https://www.imdb.com/title/tt0082402/?ref_=sr_t_25,1981,2h 5m,R,6.7,7.2K
26. The French Lieutenant's Woman,https://www.imdb.com/title/tt0082416/?ref_=sr_t_26,1981,2h 4m,R,6.9,16K
27. Private Lessons,https://www.imdb.com/title/tt0082948/?ref_=sr_t_27,1981,1h 27m,R,5.1,4.4K
28. Modern Problems,https://www.imdb.com/title/tt0082763/?ref_=sr_t_28,1981,1h 33m,PG,5.0,5.9K
29. Halloween II,https://www.imdb.com/title/tt0082495/?ref_=sr_t_29,1981,1h 32m,R,6.5,106K
30. Only When I Laugh,https://www.imdb.com/title/tt0082853/?ref_=sr_t_30,1981,2h,R,6.4,1.7K
31. Escape from New York,https://www.imdb.com/title/tt0082340/?ref_=sr_t_31,1981,1h 39m,R,7.1,163K
32. Body Heat,https://www.imdb.com/title/tt0082089/?ref_=sr_t_32,1981,1h 53m,R,7.4,41K
33. The Road Warrior,https://www.imdb.com/title/tt0082694/?ref_=sr_t_33,1981,1h 36m,R,7.6,205K
34. Ghost Story,https://www.imdb.com/title/tt0082449/?ref_=sr_t_34,1981,1h 50m,R,6.3,10K
35. Friday the 13th Part 2,https://www.imdb.com/title/tt0082418/?ref_=sr_t_35,1981,1h 27m,R,6.1,81K
36. Quest for Fire,https://www.imdb.com/title/tt0082484/?ref_=sr_t_36,1981,1h 40m,R,7.3,25K
37. The Final Conflict,https://www.imdb.com/title/tt0082377/?ref_=sr_t_37,1981,1h 48m,R,5.5,24K
38. The Incredible Shrinking Woman,https://www.imdb.com/title/tt0082558/?ref_=sr_t_38,1981,1h 28m,PG,5.5,5.3K
