Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Raiders of the Lost Ark,https://www.imdb.com/title/tt0082971/?ref_=sr_t_1,1981,1h 55m,PG,8.4,1.1M,18000000.0,389925971.0,248159971.0,8305823.0,['Steven Spielberg'],"['Lawrence Kasdan', 'George Lucas', 'Philip Kaufman']","['Harrison Ford', 'Karen Allen', 'Paul Freeman']","['Adventure Epic', 'Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']",['United States'],"['Sidi Bouhlel, Tozeur, Tunisia']","['Paramount Pictures', 'Lucasfilm']","['English', 'German', 'Spanish', 'Nepali', 'Hebrew', 'Arabic']",0,24,0,1981
2. On Golden Pond,https://www.imdb.com/title/tt0082846/?ref_=sr_t_2,1981,1h 49m,PG,7.6,36K,7500000.0,119285810.0,119285432.0,89213.0,['Mark Rydell'],['Ernest Thompson'],"['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda']",['Drama'],['United States'],"['Squam Lake, New Hampshire, USA']","['Incorporated Television Company (ITC)', 'IPC Films']",['English'],0,24,0,1981
3. Porky's,https://www.imdb.com/title/tt0084522/?ref_=sr_t_3,1981,1h 34m,R,6.2,47K,2500000.0,111289673.0,111289673.0,7623988.0,['Bob Clark'],['Bob Clark'],"['Dan Monahan', 'Mark Herrier', 'Wyatt Knight']","['Raunchy Comedy', 'Teen Comedy', 'Comedy']",['Canada'],"['Oleta River State Park - 3400 N.E. 163rd Street, North Miami, Florida, USA']",['Astral Bellevue Pathé'],['English'],0,0,0,1981
4. Arthur,https://www.imdb.com/title/tt0082031/?ref_=sr_t_4,1981,1h 37m,PG,6.9,32K,7000000.0,95461682.0,95461682.0,2719534.0,['Steve Gordon'],['Steve Gordon'],"['Dudley Moore', 'Liza Minnelli', 'John Gielgud']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['St. Bartholomew\'s Episcopal Church ""St. Bart\'s""- 325 Park Avenue, Park Avenue at 51st Street, Midtown, Manhattan, New York City, New York, USA']","['Orion Pictures', 'Jack Rollins & Charles H. Joffe Productions']",['English'],0,6,0,1981
5. Stripes,https://www.imdb.com/title/tt0083131/?ref_=sr_t_5,1981,1h 46m,R,6.8,82K,10000000.0,85297000.0,85297000.0,6130197.0,['Ivan Reitman'],"['Len Blum', 'Daniel Goldberg', 'Harold Ramis']","['Bill Murray', 'John Candy', 'Harold Ramis']","['Buddy Comedy', 'Comedy', 'War']",['United States'],"['James B. Beam Distilling Co. - 149 Happy Hollow Road, Clermont, Kentucky, USA']",['Columbia Pictures'],"['English', 'Russian', 'Polish']",0,0,0,1981
6. The Cannonball Run,https://www.imdb.com/title/tt0082136/?ref_=sr_t_6,1981,1h 35m,PG,6.2,41K,18000000.0,72179579.0,72179579.0,11765654.0,['Hal Needham'],['Brock Yates'],"['Burt Reynolds', 'Roger Moore', 'Farrah Fawcett']","['Car Action', 'Motorsport', 'Road Trip', 'Slapstick', 'Action', 'Comedy', 'Sport']","['Hong Kong', 'United States']","['Atlanta, Georgia, USA']","['Golden Harvest Company', 'Eurasia Investments', 'Paragon Films Ltd.']","['English', 'Cantonese', 'Japanese', 'Arabic']",0,4,0,1981
7. The Fox and the Hound,https://www.imdb.com/title/tt0082406/?ref_=sr_t_7,1981,1h 23m,G,7.2,105K,12000000.0,63456988.0,63456988.0,4819215.0,"['Ted Berman', 'Richard Rich', 'Art Stevens']","['Daniel P. Mannix', 'Larry Clemmons', 'Ted Berman']","['Mickey Rooney', 'Kurt Russell', 'Pearl Bailey']","['Animal Adventure', 'Adventure', 'Animation', 'Drama', 'Family']",['United States'],[],"['Walt Disney Animation Studios', 'Walt Disney Productions']",['English'],0,3,0,1981
8. Chariots of Fire,https://www.imdb.com/title/tt0082158/?ref_=sr_t_8,1981,2h 5m,PG,7.1,68K,5500000.0,59317376.0,58972904.0,68907.0,['Hugh Hudson'],['Colin Welland'],"['Ben Cross', 'Ian Charleson', 'Nicholas Farrell']","['Docudrama', 'Period Drama', 'Biography', 'Drama', 'Sport']",['United Kingdom'],"['The Oval Sports Centre, Bebington, Merseyside, England, UK']","['Enigma Productions', 'Allied Stars Ltd.']","['English', 'French']",0,19,0,1981
9. For Your Eyes Only,https://www.imdb.com/title/tt0082398/?ref_=sr_t_9,1981,2h 7m,PG,6.7,111K,28000000.0,54837696.0,54812802.0,6834967.0,['John Glen'],"['Richard Maibaum', 'Michael G. Wilson', 'Ian Fleming']","['Roger Moore', 'Carole Bouquet', 'Topol']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States']","['Agia Triada Monastery, Meteora, Greece']",['Eon Productions'],"['English', 'Greek', 'Italian', 'Spanish']",0,9,1,1981
10. The Four Seasons,https://www.imdb.com/title/tt0082405/?ref_=sr_t_10,1981,1h 47m,PG,6.8,5.7K,,50427646.0,50427646.0,4365643.0,['Alan Alda'],['Alan Alda'],"['Alan Alda', 'Carol Burnett', 'Len Cariou']","['Comedy', 'Drama']",['United States'],"['Charlottesville, Virginia, USA']",['Universal Pictures'],['English'],0,5,0,1981
11. Time Bandits,https://www.imdb.com/title/tt0081633/?ref_=sr_t_11,1981,1h 50m,PG,6.9,71K,5000000.0,42368025.0,42365581.0,6507356.0,['Terry Gilliam'],"['Michael Palin', 'Terry Gilliam']","['Sean Connery', 'Shelley Duvall', 'John Cleese']","['Dark Fantasy', 'Fantasy Epic', 'Farce', 'Globetrotting Adventure', 'Quest', 'Satire', 'Steampunk', 'Time Travel', 'Adventure', 'Comedy']",['United Kingdom'],"['La Alhambra palace, Granada, Granada, Andalucía, Spain']",['HandMade Films'],['English'],0,8,0,1981
12. Clash of the Titans,https://www.imdb.com/title/tt0082186/?ref_=sr_t_12,1981,1h 58m,PG,6.9,49K,15000000.0,41092328.0,41092328.0,,['Desmond Davis'],['Beverley Cross'],"['Laurence Olivier', 'Harry Hamlin', 'Claire Bloom']","['Sword & Sandal', 'Action', 'Adventure', 'Fantasy']","['United Kingdom', 'United States']","['Azure Window, Gozo Island, Malta']","['Charles H. Schneer Productions', 'Peerford Ltd.']",['English'],0,6,0,1981
13. Absence of Malice,https://www.imdb.com/title/tt0081974/?ref_=sr_t_13,1981,1h 56m,PG,6.9,16K,12000000.0,40716963.0,40716963.0,97667.0,['Sydney Pollack'],['Kurt Luedtke'],"['Paul Newman', 'Sally Field', 'Bob Balaban']","['Legal Drama', 'Tragedy', 'Drama', 'Romance', 'Thriller']",['United States'],"['Coral Gables, Florida, USA']","['Columbia Pictures', 'Mirage Enterprises']","['English', 'Spanish']",0,8,3,1981
14. Reds,https://www.imdb.com/title/tt0082979/?ref_=sr_t_14,1981,3h 15m,PG,7.3,25K,32000000.0,40382788.0,40382659.0,2325029.0,['Warren Beatty'],"['Warren Beatty', 'Trevor Griffiths']","['Warren Beatty', 'Diane Keaton', 'Edward Herrmann']","['Historical Epic', 'Romantic Epic', 'Biography', 'Drama', 'History', 'Romance']",['United States'],"['Senate Square, Helsinki, Finland']","['Barclays Mercantile Industrial Finance', 'JRS Productions']","['English', 'Russian', 'German', 'French', 'Finnish', 'Italian']",0,37,0,1981
15. Tarzan the Ape Man,https://www.imdb.com/title/tt0083170/?ref_=sr_t_15,1981,1h 55m,Approved,3.5,6.4K,6500000.0,36565280.0,36565280.0,,['John Derek'],"['Tom Rowe', 'Edgar Rice Burroughs', 'Gary Goddard']","['Bo Derek', 'Richard Harris', ""Miles O'Keeffe""]","['Jungle Adventure', 'Adventure', 'Drama']",['United States'],['Sri Lanka'],"['Metro-Goldwyn-Mayer (MGM)', 'Svengali Productions']",['English'],0,10,0,1981
16. Taps,https://www.imdb.com/title/tt0083169/?ref_=sr_t_16,1981,2h 6m,PG,6.8,21K,14000000.0,35856053.0,35856053.0,93005.0,['Harold Becker'],"['Darryl Ponicsan', 'Robert Mark Kamen', 'James Lineberger']","['George C. Scott', 'Timothy Hutton', 'Ronny Cox']","['Psychological Drama', 'Tragedy', 'Drama']",['United States'],"['Valley Forge Military Academy & Junior College - 1001 Eagle Road, Wayne, Pennsylvania, USA']","['Major Studio Partners', 'Twentieth Century Fox']",['English'],0,0,0,1981
