Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Grease,https://www.imdb.com/title/tt0077631/?ref_=sr_t_1,1978,1h 50m,PG,7.2,309K
2. National Lampoon's Animal House,https://www.imdb.com/title/tt0077975/?ref_=sr_t_2,1978,1h 49m,R,7.4,132K
3. Superman,https://www.imdb.com/title/tt0078346/?ref_=sr_t_3,1978,2h 23m,PG,7.4,193K
4. Every Which Way But Loose,https://www.imdb.com/title/tt0077523/?ref_=sr_t_4,1978,1h 54m,PG,6.3,31K
5. Jaws 2,https://www.imdb.com/title/tt0077766/?ref_=sr_t_5,1978,1h 56m,PG,5.8,87K
6. Heaven Can Wait,https://www.imdb.com/title/tt0077663/?ref_=sr_t_6,1978,1h 41m,PG,6.9,24K
7. Hooper,https://www.imdb.com/title/tt0077696/?ref_=sr_t_7,1978,1h 39m,PG,6.4,8.2K
8. Revenge of the Pink Panther,https://www.imdb.com/title/tt0078163/?ref_=sr_t_8,1978,1h 39m,PG,6.6,24K
9. The Deer Hunter,https://www.imdb.com/title/tt0077416/?ref_=sr_t_9,1978,3h 3m,R,8.1,371K
10. Halloween,https://www.imdb.com/title/tt0077651/?ref_=sr_t_10,1978,1h 31m,R,7.7,319K
11. Foul Play,https://www.imdb.com/title/tt0077578/?ref_=sr_t_11,1978,1h 56m,PG,6.8,18K
12. The End,https://www.imdb.com/title/tt0077504/?ref_=sr_t_12,1978,1h 40m,R,6.1,4.5K
13. Up in Smoke,https://www.imdb.com/title/tt0078446/?ref_=sr_t_13,1978,1h 26m,R,6.9,42K
14. Midnight Express,https://www.imdb.com/title/tt0077928/?ref_=sr_t_14,1978,2h 1m,R,7.5,90K
15. Coming Home,https://www.imdb.com/title/tt0077362/?ref_=sr_t_15,1978,2h 7m,R,7.3,15K
16. The Lord of the Rings,https://www.imdb.com/title/tt0077869/?ref_=sr_t_16,1978,2h 12m,PG,6.2,37K
17. House Calls,https://www.imdb.com/title/tt0077699/?ref_=sr_t_17,1978,1h 38m,PG,6.6,2.1K
18. Damien: Omen II,https://www.imdb.com/title/tt0077394/?ref_=sr_t_18,1978,1h 47m,R,6.2,38K
19. Invasion of the Body Snatchers,https://www.imdb.com/title/tt0077745/?ref_=sr_t_19,1978,1h 55m,PG,7.4,75K
20. Convoy,https://www.imdb.com/title/tt0077369/?ref_=sr_t_20,1978,1h 50m,PG,6.3,20K
21. The Wiz,https://www.imdb.com/title/tt0078504/?ref_=sr_t_21,1978,2h 14m,G,5.6,18K
22. La Cage aux Folles,https://www.imdb.com/title/tt0077288/?ref_=sr_t_22,1978,1h 37m,R,7.2,12K
23. F.I.S.T.,https://www.imdb.com/title/tt0077531/?ref_=sr_t_23,1978,2h 25m,PG,6.4,9K
24. Sgt. Pepper's Lonely Hearts Club Band,https://www.imdb.com/title/tt0078239/?ref_=sr_t_24,1978,1h 53m,PG,4.2,7.1K
25. Eyes of Laura Mars,https://www.imdb.com/title/tt0077530/?ref_=sr_t_25,1978,1h 44m,R,6.2,13K
"26. Same Time, Next Year",https://www.imdb.com/title/tt0078199/?ref_=sr_t_26,1978,1h 59m,PG,7.2,6.9K
27. The One and Only,https://www.imdb.com/title/tt0078034/?ref_=sr_t_27,1978,1h 37m,PG,5.8,961
28. Return from Witch Mountain,https://www.imdb.com/title/tt0078158/?ref_=sr_t_28,1978,1h 35m,G,5.7,5.8K
29. Corvette Summer,https://www.imdb.com/title/tt0077372/?ref_=sr_t_29,1978,1h 45m,PG,5.7,4K
30. The Greek Tycoon,https://www.imdb.com/title/tt0077636/?ref_=sr_t_30,1978,1h 47m,R,5.4,2.2K
31. Death on the Nile,https://www.imdb.com/title/tt0077413/?ref_=sr_t_31,1978,2h 20m,PG,7.3,41K
32. The Buddy Holly Story,https://www.imdb.com/title/tt0077280/?ref_=sr_t_32,1978,1h 54m,PG,7.2,10K
33. The Big Fix,https://www.imdb.com/title/tt0077233/?ref_=sr_t_33,1978,1h 48m,PG,6.4,2.5K
34. The Great Train Robbery,https://www.imdb.com/title/tt0079240/?ref_=sr_t_34,1978,1h 50m,PG,6.9,20K
35. The Other Side of the Mountain: Part II,https://www.imdb.com/title/tt0078044/?ref_=sr_t_35,1978,1h 40m,PG,6.2,413
36. The Legacy,https://www.imdb.com/title/tt0079450/?ref_=sr_t_36,1978,1h 42m,R,5.7,3.6K
37. Moment by Moment,https://www.imdb.com/title/tt0077942/?ref_=sr_t_37,1978,1h 42m,R,3.2,1.4K
