Title,Movie Link,Year,Duration,MPA,Rating,Votes
37. Happy Gilmore,https://www.imdb.com/title/tt0116483/?ref_=sr_t_37,1996,1h 32m,PG-13,7.0,258K
38. The Ghost and the Darkness,https://www.imdb.com/title/tt0116409/?ref_=sr_t_38,1996,1h 50m,R,6.8,67K
39. Mars Attacks!,https://www.imdb.com/title/tt0116996/?ref_=sr_t_39,1996,1h 46m,PG-13,6.4,250K
40. Set It Off,https://www.imdb.com/title/tt0117603/?ref_=sr_t_40,1996,2h 3m,R,6.9,19K
41. Shine,https://www.imdb.com/title/tt0117631/?ref_=sr_t_41,1996,1h 45m,PG-13,7.6,57K
42. The Truth About Cats & Dogs,https://www.imdb.com/title/tt0117979/?ref_=sr_t_42,1996,1h 37m,PG-13,6.3,29K
43. A Thin Line Between Love and Hate,https://www.imdb.com/title/tt0117891/?ref_=sr_t_43,1996,1h 48m,R,5.6,5.6K
44. Muppet Treasure Island,https://www.imdb.com/title/tt0117110/?ref_=sr_t_44,1996,1h 39m,G,6.9,28K
45. Matilda,https://www.imdb.com/title/tt0117008/?ref_=sr_t_45,1996,1h 38m,PG,7.0,182K
46. The Long Kiss Goodnight,https://www.imdb.com/title/tt0116908/?ref_=sr_t_46,1996,2h 1m,R,6.8,88K
47. Striptease,https://www.imdb.com/title/tt0117765/?ref_=sr_t_47,1996,1h 55m,R,4.6,49K
48. Daylight,https://www.imdb.com/title/tt0116040/?ref_=sr_t_48,1996,1h 54m,PG-13,6.0,78K
49. Homeward Bound II: Lost in San Francisco,https://www.imdb.com/title/tt0116552/?ref_=sr_t_49,1996,1h 28m,G,5.9,17K
50. Black Sheep,https://www.imdb.com/title/tt0115697/?ref_=sr_t_50,1996,1h 27m,PG-13,6.2,44K
51. Eddie,https://www.imdb.com/title/tt0116168/?ref_=sr_t_51,1996,1h 40m,PG-13,5.2,12K
52. Sgt. Bilko,https://www.imdb.com/title/tt0117608/?ref_=sr_t_52,1996,1h 34m,PG,5.8,24K
53. James and the Giant Peach,https://www.imdb.com/title/tt0116683/?ref_=sr_t_53,1996,1h 19m,PG,6.7,76K
54. The Island of Dr. Moreau,https://www.imdb.com/title/tt0116654/?ref_=sr_t_54,1996,1h 36m,PG-13,4.6,36K
55. Spy Hard,https://www.imdb.com/title/tt0117723/?ref_=sr_t_55,1996,1h 21m,PG-13,5.3,41K
56. Eye for an Eye,https://www.imdb.com/title/tt0116260/?ref_=sr_t_56,1996,1h 41m,R,6.2,19K
57. Harriet the Spy,https://www.imdb.com/title/tt0116493/?ref_=sr_t_57,1996,1h 40m,PG,6.0,11K
58. First Kid,https://www.imdb.com/title/tt0116311/?ref_=sr_t_58,1996,1h 41m,PG,5.2,12K
59. That Thing You Do!,https://www.imdb.com/title/tt0117887/?ref_=sr_t_59,1996,1h 48m,PG,7.0,75K
60. From Dusk Till Dawn,https://www.imdb.com/title/tt0116367/?ref_=sr_t_60,1996,1h 48m,R,7.2,350K
61. Down Periscope,https://www.imdb.com/title/tt0116130/?ref_=sr_t_61,1996,1h 32m,PG-13,6.2,28K
62. Escape from L.A.,https://www.imdb.com/title/tt0116225/?ref_=sr_t_62,1996,1h 41m,R,5.7,82K
63. Fly Away Home,https://www.imdb.com/title/tt0116329/?ref_=sr_t_63,1996,1h 47m,PG,6.9,28K
64. Kingpin,https://www.imdb.com/title/tt0116778/?ref_=sr_t_64,1996,1h 54m,PG-13,6.9,93K
65. The Craft,https://www.imdb.com/title/tt0115963/?ref_=sr_t_65,1996,1h 41m,R,6.5,113K
66. Fargo,https://www.imdb.com/title/tt0116282/?ref_=sr_t_66,1996,1h 38m,R,8.1,743K
67. Sling Blade,https://www.imdb.com/title/tt0117666/?ref_=sr_t_67,1996,2h 15m,R,8.0,101K
68. D3: The Mighty Ducks,https://www.imdb.com/title/tt0116000/?ref_=sr_t_68,1996,1h 44m,PG,5.5,29K
69. The Juror,https://www.imdb.com/title/tt0116731/?ref_=sr_t_69,1996,1h 58m,R,5.7,21K
70. My Fellow Americans,https://www.imdb.com/title/tt0117119/?ref_=sr_t_70,1996,1h 41m,PG-13,6.5,16K
71. Emma,https://www.imdb.com/title/tt0116191/?ref_=sr_t_71,1996,2h,PG,6.6,43K
72. The Quest,https://www.imdb.com/title/tt0117420/?ref_=sr_t_72,1996,1h 35m,PG-13,5.6,29K
73. Bulletproof,https://www.imdb.com/title/tt0115783/?ref_=sr_t_73,1996,1h 24m,R,5.8,41K
74. A Very Brady Sequel,https://www.imdb.com/title/tt0118073/?ref_=sr_t_74,1996,1h 30m,PG-13,5.9,12K
75. High School High,https://www.imdb.com/title/tt0116531/?ref_=sr_t_75,1996,1h 26m,PG-13,5.6,14K
76. Chain Reaction,https://www.imdb.com/title/tt0115857/?ref_=sr_t_76,1996,1h 47m,PG-13,5.7,57K
77. Multiplicity,https://www.imdb.com/title/tt0117108/?ref_=sr_t_77,1996,1h 57m,PG-13,6.1,36K
78. Fear,https://www.imdb.com/title/tt0116287/?ref_=sr_t_78,1996,1h 37m,R,6.2,57K
79. The Glimmer Man,https://www.imdb.com/title/tt0116421/?ref_=sr_t_79,1996,1h 31m,R,5.4,22K
80. City Hall,https://www.imdb.com/title/tt0115907/?ref_=sr_t_80,1996,1h 51m,R,6.2,23K
81. The People vs. Larry Flynt,https://www.imdb.com/title/tt0117318/?ref_=sr_t_81,1996,2h 10m,R,7.3,103K
82. Don't Be a Menace to South Central While Drinking Your Juice in the Hood,https://www.imdb.com/title/tt0116126/?ref_=sr_t_82,1996,1h 29m,R,6.5,64K
83. Flipper,https://www.imdb.com/title/tt0116322/?ref_=sr_t_83,1996,1h 35m,PG,5.3,12K
84. Mother,https://www.imdb.com/title/tt0117091/?ref_=sr_t_84,1996,1h 44m,PG-13,6.9,7.1K
85. Bed of Roses,https://www.imdb.com/title/tt0115644/?ref_=sr_t_85,1996,1h 27m,PG,6.1,8.9K
86. Kazaam,https://www.imdb.com/title/tt0116756/?ref_=sr_t_86,1996,1h 33m,PG,3.1,26K
87. The Fan,https://www.imdb.com/title/tt0116277/?ref_=sr_t_87,1996,1h 56m,R,5.9,52K
88. Last Man Standing,https://www.imdb.com/title/tt0116830/?ref_=sr_t_88,1996,1h 41m,R,6.4,62K
89. The Crow: City of Angels,https://www.imdb.com/title/tt0115986/?ref_=sr_t_89,1996,1h 24m,R,4.6,23K
90. Extreme Measures,https://www.imdb.com/title/tt0116259/?ref_=sr_t_90,1996,1h 58m,R,6.2,21K
91. The Phantom,https://www.imdb.com/title/tt0117331/?ref_=sr_t_91,1996,1h 40m,PG,5.1,36K
92. Fled,https://www.imdb.com/title/tt0116320/?ref_=sr_t_92,1996,1h 38m,R,5.4,10K
93. Diabolique,https://www.imdb.com/title/tt0116095/?ref_=sr_t_93,1996,1h 47m,R,5.5,16K
94. The Frighteners,https://www.imdb.com/title/tt0116365/?ref_=sr_t_94,1996,1h 50m,R,7.1,98K
95. Trainspotting,https://www.imdb.com/title/tt0117951/?ref_=sr_t_95,1996,1h 33m,R,8.1,741K
96. First Strike,https://www.imdb.com/title/tt0116704/?ref_=sr_t_96,1996,1h 47m,PG-13,6.6,23K
97. Thinner,https://www.imdb.com/title/tt0117894/?ref_=sr_t_97,1996,1h 33m,R,5.8,35K
98. The Adventures of Pinocchio,https://www.imdb.com/title/tt0115472/?ref_=sr_t_98,1996,1h 36m,G,5.2,6.4K
99. The Substitute,https://www.imdb.com/title/tt0117774/?ref_=sr_t_99,1996,1h 54m,R,6.0,17K
100. Flirting with Disaster,https://www.imdb.com/title/tt0116324/?ref_=sr_t_100,1996,1h 32m,R,6.7,20K
101. The Chamber,https://www.imdb.com/title/tt0115862/?ref_=sr_t_101,1996,1h 53m,R,6.0,16K
102. Maximum Risk,https://www.imdb.com/title/tt0117011/?ref_=sr_t_102,1996,1h 41m,R,5.6,25K
103. In Love and War,https://www.imdb.com/title/tt0116621/?ref_=sr_t_103,1996,1h 53m,PG-13,5.9,9.3K
104. The Arrival,https://www.imdb.com/title/tt0115571/?ref_=sr_t_104,1996,1h 55m,PG-13,6.2,39K
105. Bio-Dome,https://www.imdb.com/title/tt0115683/?ref_=sr_t_105,1996,1h 28m,PG-13,4.4,30K
106. Secrets & Lies,https://www.imdb.com/title/tt0117589/?ref_=sr_t_106,1996,2h 16m,R,8.0,49K
107. Ghosts of Mississippi,https://www.imdb.com/title/tt0116410/?ref_=sr_t_107,1996,2h 10m,PG-13,6.7,12K
108. The Associate,https://www.imdb.com/title/tt0115580/?ref_=sr_t_108,1996,1h 54m,PG-13,6.1,9.3K
109. Mr. Wrong,https://www.imdb.com/title/tt0117102/?ref_=sr_t_109,1996,1h 36m,PG-13,3.8,5.5K
110. Marvin's Room,https://www.imdb.com/title/tt0116999/?ref_=sr_t_110,1996,1h 38m,PG-13,6.7,31K
111. The Evening Star,https://www.imdb.com/title/tt0116240/?ref_=sr_t_111,1996,2h 9m,PG-13,5.9,5.1K
112. The Spitfire Grill,https://www.imdb.com/title/tt0117718/?ref_=sr_t_112,1996,1h 57m,PG-13,7.0,7.4K
113. Black Mask,https://www.imdb.com/title/tt0115693/?ref_=sr_t_113,1996,1h 39m,R,6.0,13K
114. Lone Star,https://www.imdb.com/title/tt0116905/?ref_=sr_t_114,1996,2h 15m,R,7.4,34K
115. Big Night,https://www.imdb.com/title/tt0115678/?ref_=sr_t_115,1996,1h 49m,R,7.3,24K
116. Alaska,https://www.imdb.com/title/tt0115493/?ref_=sr_t_116,1996,1h 49m,PG,5.8,5.9K
117. Mulholland Falls,https://www.imdb.com/title/tt0117107/?ref_=sr_t_117,1996,1h 47m,R,6.3,20K
118. 2 Days in the Valley,https://www.imdb.com/title/tt0115438/?ref_=sr_t_118,1996,1h 44m,R,6.5,22K
119. Michael Collins,https://www.imdb.com/title/tt0117039/?ref_=sr_t_119,1996,2h 13m,R,7.1,35K
120. Two If by Sea,https://www.imdb.com/title/tt0118002/?ref_=sr_t_120,1996,1h 36m,R,5.3,6.5K
121. Beautiful Girls,https://www.imdb.com/title/tt0115639/?ref_=sr_t_121,1996,1h 52m,R,7.1,35K
122. White Squall,https://www.imdb.com/title/tt0118158/?ref_=sr_t_122,1996,2h 9m,PG-13,6.6,26K
123. Sunset Park,https://www.imdb.com/title/tt0117784/?ref_=sr_t_123,1996,1h 39m,R,5.9,1.9K
124. A Family Thing,https://www.imdb.com/title/tt0116275/?ref_=sr_t_124,1996,1h 49m,PG-13,7.1,4.4K
125. Mrs. Winterbourne,https://www.imdb.com/title/tt0117104/?ref_=sr_t_125,1996,1h 45m,PG-13,6.2,8.9K
126. Night Falls on Manhattan,https://www.imdb.com/title/tt0119783/?ref_=sr_t_126,1996,1h 53m,R,6.6,9.1K
127. Dunston Checks In,https://www.imdb.com/title/tt0116151/?ref_=sr_t_127,1996,1h 28m,PG,5.4,14K
128. Everyone Says I Love You,https://www.imdb.com/title/tt0116242/?ref_=sr_t_128,1996,1h 41m,R,6.7,40K
129. She's the One,https://www.imdb.com/title/tt0117628/?ref_=sr_t_129,1996,1h 36m,R,6.0,19K
130. Shall We Dance?,https://www.imdb.com/title/tt0117615/?ref_=sr_t_130,1996,2h 16m,PG,7.7,12K
131. Hellraiser: Bloodline,https://www.imdb.com/title/tt0116514/?ref_=sr_t_131,1996,1h 25m,R,5.1,25K
132. Celtic Pride,https://www.imdb.com/title/tt0115851/?ref_=sr_t_132,1996,1h 31m,PG-13,5.3,11K
133. Before and After,https://www.imdb.com/title/tt0115645/?ref_=sr_t_133,1996,1h 48m,PG-13,6.1,11K
134. All Dogs Go to Heaven 2,https://www.imdb.com/title/tt0115509/?ref_=sr_t_134,1996,1h 22m,G,5.5,6.9K
135. The Rich Man's Wife,https://www.imdb.com/title/tt0117473/?ref_=sr_t_135,1996,1h 35m,R,5.3,3.5K
136. Larger Than Life,https://www.imdb.com/title/tt0116823/?ref_=sr_t_136,1996,1h 33m,PG,5.6,8K
137. The Great White Hype,https://www.imdb.com/title/tt0116448/?ref_=sr_t_137,1996,1h 31m,R,5.5,11K
138. The Crucible,https://www.imdb.com/title/tt0115988/?ref_=sr_t_138,1996,2h 4m,PG-13,6.8,41K
139. Dear God,https://www.imdb.com/title/tt0116059/?ref_=sr_t_139,1996,1h 52m,PG,5.5,4.3K
140. House Arrest,https://www.imdb.com/title/tt0116571/?ref_=sr_t_140,1996,1h 48m,PG,5.8,9.4K
141. Last Dance,https://www.imdb.com/title/tt0116827/?ref_=sr_t_141,1996,1h 43m,R,5.7,4.8K
142. Bordello of Blood,https://www.imdb.com/title/tt0117826/?ref_=sr_t_142,1996,1h 27m,R,5.4,16K
143. Kolya,https://www.imdb.com/title/tt0116790/?ref_=sr_t_143,1996,1h 51m,PG-13,7.7,16K
144. Get on the Bus,https://www.imdb.com/title/tt0116404/?ref_=sr_t_144,1996,2h,R,6.9,6.2K
145. Mary Reilly,https://www.imdb.com/title/tt0117002/?ref_=sr_t_145,1996,1h 48m,R,5.8,16K
146. The Pallbearer,https://www.imdb.com/title/tt0117283/?ref_=sr_t_146,1996,1h 38m,PG-13,5.0,12K
147. Jane Eyre,https://www.imdb.com/title/tt0116684/?ref_=sr_t_147,1996,1h 52m,PG,6.8,10K
148. Solo,https://www.imdb.com/title/tt0117688/?ref_=sr_t_148,1996,1h 34m,PG-13,4.1,4.6K
149. Heaven's Prisoners,https://www.imdb.com/title/tt0116508/?ref_=sr_t_149,1996,2h 12m,R,5.8,5.9K
150. Girl 6,https://www.imdb.com/title/tt0116414/?ref_=sr_t_150,1996,1h 48m,R,5.3,6.7K
151. Stealing Beauty,https://www.imdb.com/title/tt0117737/?ref_=sr_t_151,1996,1h 58m,R,6.5,31K
152. Hamlet,https://www.imdb.com/title/tt0116477/?ref_=sr_t_152,1996,4h 2m,PG-13,7.7,41K
153. Joe's Apartment,https://www.imdb.com/title/tt0116707/?ref_=sr_t_153,1996,1h 20m,PG-13,5.5,15K
154. Swingers,https://www.imdb.com/title/tt0117802/?ref_=sr_t_154,1996,1h 36m,R,7.2,90K
155. Ed,https://www.imdb.com/title/tt0116165/?ref_=sr_t_155,1996,1h 34m,PG,2.8,9K
156. Bogus,https://www.imdb.com/title/tt0115725/?ref_=sr_t_156,1996,1h 50m,PG,5.4,7.2K
157. To Gillian on Her 37th Birthday,https://www.imdb.com/title/tt0117924/?ref_=sr_t_157,1996,1h 33m,PG-13,5.8,5.2K
158. Kama Sutra: A Tale of Love,https://www.imdb.com/title/tt0116743/?ref_=sr_t_158,1996,1h 54m,,6.0,12K
159. Breaking the Waves,https://www.imdb.com/title/tt0115751/?ref_=sr_t_159,1996,2h 33m,R,7.8,73K
160. Bound,https://www.imdb.com/title/tt0115736/?ref_=sr_t_160,1996,1h 49m,R,7.3,63K
161. Barb Wire,https://www.imdb.com/title/tt0115624/?ref_=sr_t_161,1996,1h 38m,R,3.5,32K
162. Original Gangstas,https://www.imdb.com/title/tt0117260/?ref_=sr_t_162,1996,1h 39m,R,5.7,2.1K
163. The Portrait of a Lady,https://www.imdb.com/title/tt0117364/?ref_=sr_t_163,1996,2h 24m,PG-13,6.2,13K
164. The Trigger Effect,https://www.imdb.com/title/tt0117965/?ref_=sr_t_164,1996,1h 34m,R,5.7,8.2K
165. Moll Flanders,https://www.imdb.com/title/tt0117071/?ref_=sr_t_165,1996,2h 3m,PG-13,6.4,4.6K
166. Carpool,https://www.imdb.com/title/tt0115836/?ref_=sr_t_166,1996,1h 29m,PG,5.0,5.4K
167. Feeling Minnesota,https://www.imdb.com/title/tt0116289/?ref_=sr_t_167,1996,1h 39m,R,5.4,12K
168. Basquiat,https://www.imdb.com/title/tt0115632/?ref_=sr_t_168,1996,1h 47m,R,6.9,23K
169. Waiting for Guffman,https://www.imdb.com/title/tt0118111/?ref_=sr_t_169,1996,1h 24m,R,7.4,31K
170. Unforgettable,https://www.imdb.com/title/tt0118040/?ref_=sr_t_170,1996,1h 57m,R,6.0,6.1K
171. When We Were Kings,https://www.imdb.com/title/tt0118147/?ref_=sr_t_171,1996,1h 28m,PG,7.9,20K
172. Crash,https://www.imdb.com/title/tt0115964/?ref_=sr_t_172,1996,1h 40m,NC-17,6.4,68K
173. Kids in the Hall: Brain Candy,https://www.imdb.com/title/tt0116768/?ref_=sr_t_173,1996,1h 29m,R,6.9,9.6K
174. Brassed Off,https://www.imdb.com/title/tt0115744/?ref_=sr_t_174,1996,1h 48m,R,7.2,21K
175. The Stupids,https://www.imdb.com/title/tt0117768/?ref_=sr_t_175,1996,1h 34m,PG,4.3,7.3K
176. If Lucy Fell,https://www.imdb.com/title/tt0116606/?ref_=sr_t_176,1996,1h 32m,R,4.9,4.4K
177. Faithful,https://www.imdb.com/title/tt0116269/?ref_=sr_t_177,1996,1h 31m,R,5.7,2.3K
178. The Daytrippers,https://www.imdb.com/title/tt0116041/?ref_=sr_t_178,1996,1h 27m,R,7.0,7.7K
179. Snowriders,https://www.imdb.com/title/tt0117677/?ref_=sr_t_179,1996,1h 36m,Unrated,7.8,58
180. Big Bully,https://www.imdb.com/title/tt0115676/?ref_=sr_t_180,1996,1h 30m,PG,4.8,5.7K
181. Surviving Picasso,https://www.imdb.com/title/tt0117791/?ref_=sr_t_181,1996,2h 5m,R,6.3,8K
182. Ridicule,https://www.imdb.com/title/tt0117477/?ref_=sr_t_182,1996,1h 42m,R,7.3,8.3K
183. Race the Sun,https://www.imdb.com/title/tt0117427/?ref_=sr_t_183,1996,1h 40m,PG,5.4,3.4K
184. I Shot Andy Warhol,https://www.imdb.com/title/tt0116594/?ref_=sr_t_184,1996,1h 43m,R,6.6,7.2K
185. Beautiful Thing,https://www.imdb.com/title/tt0115640/?ref_=sr_t_185,1996,1h 30m,R,7.6,26K
186. When the Cat's Away,https://www.imdb.com/title/tt0115856/?ref_=sr_t_186,1996,1h 31m,R,6.9,3.7K
187. Microcosmos,https://www.imdb.com/title/tt0117040/?ref_=sr_t_187,1996,1h 20m,Not Rated,7.9,12K
188. Looking for Richard,https://www.imdb.com/title/tt0116913/?ref_=sr_t_188,1996,1h 51m,PG-13,7.3,8.7K
189. Phat Beach,https://www.imdb.com/title/tt0117332/?ref_=sr_t_189,1996,1h 29m,R,4.0,1.1K
190. Kansas City,https://www.imdb.com/title/tt0116745/?ref_=sr_t_190,1996,1h 56m,R,6.3,5.6K
191. Ponette,https://www.imdb.com/title/tt0117359/?ref_=sr_t_191,1996,1h 37m,Not Rated,7.5,4.8K
192. Walking and Talking,https://www.imdb.com/title/tt0118113/?ref_=sr_t_192,1996,1h 26m,R,6.7,4K
193. The Funeral,https://www.imdb.com/title/tt0116378/?ref_=sr_t_193,1996,1h 39m,R,6.6,9.6K
194. Temptress Moon,https://www.imdb.com/title/tt0116295/?ref_=sr_t_194,1996,2h 10m,R,6.6,2.1K
195. Blood and Wine,https://www.imdb.com/title/tt0115710/?ref_=sr_t_195,1996,1h 41m,R,6.0,11K
196. Bad Moon,https://www.imdb.com/title/tt0115610/?ref_=sr_t_196,1996,1h 20m,R,5.8,8.8K
197. Thieves,https://www.imdb.com/title/tt0118100/?ref_=sr_t_197,1996,1h 57m,R,6.7,2.3K
198. Shiloh,https://www.imdb.com/title/tt0120118/?ref_=sr_t_198,1996,1h 33m,PG,6.3,3.9K
199. Mystery Science Theater 3000: The Movie,https://www.imdb.com/title/tt0117128/?ref_=sr_t_199,1996,1h 13m,PG-13,7.2,19K
200. Female Perversions,https://www.imdb.com/title/tt0116293/?ref_=sr_t_200,1996,2h,R,5.3,2.7K
201. Children of the Revolution,https://www.imdb.com/title/tt0115886/?ref_=sr_t_201,1996,1h 41m,R,6.3,2.4K
202. Prisoner of the Mountains,https://www.imdb.com/title/tt0116754/?ref_=sr_t_202,1996,1h 39m,R,7.5,4.8K
203. Box of Moonlight,https://www.imdb.com/title/tt0115738/?ref_=sr_t_203,1996,1h 52m,R,7.1,6.2K
204. Trees Lounge,https://www.imdb.com/title/tt0117958/?ref_=sr_t_204,1996,1h 35m,R,7.1,18K
205. The Van,https://www.imdb.com/title/tt0118064/?ref_=sr_t_205,1996,1h 40m,R,6.7,4.9K
206. A Chef in Love,https://www.imdb.com/title/tt0117050/?ref_=sr_t_206,1996,1h 40m,PG-13,6.6,842
207. Bloodsport 2,https://www.imdb.com/title/tt0112536/?ref_=sr_t_207,1996,1h 30m,R,4.8,3.9K
208. Some Mother's Son,https://www.imdb.com/title/tt0117690/?ref_=sr_t_208,1996,1h 52m,R,7.2,3.1K
209. American Buffalo,https://www.imdb.com/title/tt0115530/?ref_=sr_t_209,1996,1h 28m,R,5.8,4.1K
210. Grace of My Heart,https://www.imdb.com/title/tt0116442/?ref_=sr_t_210,1996,1h 56m,R,6.7,4.1K
211. SubUrbia,https://www.imdb.com/title/tt0120238/?ref_=sr_t_211,1996,2h 1m,R,6.7,11K
212. It's My Party,https://www.imdb.com/title/tt0113443/?ref_=sr_t_212,1996,1h 50m,R,7.1,3.3K
213. Love Serenade,https://www.imdb.com/title/tt0116930/?ref_=sr_t_213,1996,1h 41m,R,6.7,1.7K
214. The Promise,https://www.imdb.com/title/tt0117398/?ref_=sr_t_214,1996,1h 30m,Not Rated,7.7,8.7K
215. Twelfth Night,https://www.imdb.com/title/tt0117991/?ref_=sr_t_215,1996,2h 14m,PG,7.1,6.5K
216. Bottle Rocket,https://www.imdb.com/title/tt0115734/?ref_=sr_t_216,1996,1h 31m,R,6.9,85K
217. Broken English,https://www.imdb.com/title/tt0115760/?ref_=sr_t_217,1996,1h 32m,NC-17,6.4,758
218. Gabbeh,https://www.imdb.com/title/tt0116384/?ref_=sr_t_218,1996,1h 15m,Not Rated,6.9,3.8K
219. Boys,https://www.imdb.com/title/tt0115742/?ref_=sr_t_219,1996,1h 26m,PG-13,4.9,3.9K
220. Girls Town,https://www.imdb.com/title/tt0116418/?ref_=sr_t_220,1996,1h 30m,R,6.4,821
221. Manny & Lo,https://www.imdb.com/title/tt0116985/?ref_=sr_t_221,1996,1h 28m,R,6.6,2.3K
222. Bitter Sugar,https://www.imdb.com/title/tt0115600/?ref_=sr_t_222,1996,1h 15m,,7.0,648
223. The Eighth Day,https://www.imdb.com/title/tt0116581/?ref_=sr_t_223,1996,1h 58m,,7.5,10K
224. Jude,https://www.imdb.com/title/tt0116722/?ref_=sr_t_224,1996,2h 3m,R,6.9,11K
225. Mother Night,https://www.imdb.com/title/tt0117093/?ref_=sr_t_225,1996,1h 54m,R,7.1,5.7K
226. The Whole Wide World,https://www.imdb.com/title/tt0118163/?ref_=sr_t_226,1996,1h 51m,PG,7.0,4.2K
227. Albino Alligator,https://www.imdb.com/title/tt0115495/?ref_=sr_t_227,1996,1h 34m,R,6.1,8.7K
228. Kissed,https://www.imdb.com/title/tt0116783/?ref_=sr_t_228,1996,1h 18m,,6.4,4.1K
229. Lilies,https://www.imdb.com/title/tt0116882/?ref_=sr_t_229,1996,1h 35m,R,7.3,2.9K
230. Different for Girls,https://www.imdb.com/title/tt0116102/?ref_=sr_t_230,1996,1h 32m,R,7.0,2.1K
231. Freeway,https://www.imdb.com/title/tt0116361/?ref_=sr_t_231,1996,1h 44m,R,6.8,33K
232. Love and Other Catastrophes,https://www.imdb.com/title/tt0116931/?ref_=sr_t_232,1996,1h 18m,R,6.4,2.1K
233. Carried Away,https://www.imdb.com/title/tt0115837/?ref_=sr_t_233,1996,1h 49m,R,6.3,1.8K
234. Citizen Ruth,https://www.imdb.com/title/tt0115906/?ref_=sr_t_234,1996,1h 46m,R,7.0,9.3K
