Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Butch Cassidy and the Sundance Kid,https://www.imdb.com/title/tt0064115/?ref_=sr_t_1,1969,1h 50m,PG,8.0,230K
2. The Love Bug,https://www.imdb.com/title/tt0064603/?ref_=sr_t_2,1969,1h 48m,G,6.5,18K
3. Midnight Cowboy,https://www.imdb.com/title/tt0064665/?ref_=sr_t_3,1969,1h 53m,R,7.8,124K
4. On Her Majesty's Secret Service,https://www.imdb.com/title/tt0064757/?ref_=sr_t_4,1969,2h 22m,PG,6.7,102K
5. Paint Your Wagon,https://www.imdb.com/title/tt0064782/?ref_=sr_t_5,1969,2h 44m,PG-13,6.6,15K
6. Satyricon,https://www.imdb.com/title/tt0064940/?ref_=sr_t_6,1969,2h 9m,R,6.8,18K
7. Army of Shadows,https://www.imdb.com/title/tt0064040/?ref_=sr_t_7,1969,2h 25m,Not Rated,8.1,27K
8. The Wild Bunch,https://www.imdb.com/title/tt0065214/?ref_=sr_t_8,1969,2h 15m,R,7.9,92K
"9. Hello, Dolly!",https://www.imdb.com/title/tt0064418/?ref_=sr_t_9,1969,2h 26m,G,7.0,17K
10. True Grit,https://www.imdb.com/title/tt0065126/?ref_=sr_t_10,1969,2h 8m,G,7.4,53K
11. The Swimming Pool,https://www.imdb.com/title/tt0064816/?ref_=sr_t_11,1969,2h 2m,16+,7.1,14K
12. Easy Rider,https://www.imdb.com/title/tt0064276/?ref_=sr_t_12,1969,1h 35m,R,7.2,119K
13. Z,https://www.imdb.com/title/tt0065234/?ref_=sr_t_13,1969,2h 7m,M/PG,8.1,32K
14. Mississippi Mermaid,https://www.imdb.com/title/tt0064990/?ref_=sr_t_14,1969,2h 3m,R,6.9,7.6K
"15. Float Like a Butterfly, Sting Like a Bee",https://www.imdb.com/title/tt0219935/?ref_=sr_t_15,1969,1h 34m,Not Rated,7.6,712
16. The Sorrow and the Pity,https://www.imdb.com/title/tt0066904/?ref_=sr_t_16,1969,4h 11m,PG,8.1,4.2K
17. Duet for Cannibals,https://www.imdb.com/title/tt0062916/?ref_=sr_t_17,1969,1h 45m,,6.5,287
18. Love Is Colder Than Death,https://www.imdb.com/title/tt0064588/?ref_=sr_t_18,1969,1h 28m,Not Rated,6.5,3.6K
19. Katzelmacher,https://www.imdb.com/title/tt0064536/?ref_=sr_t_19,1969,1h 28m,Not Rated,6.8,3.2K
20. The Italian Job,https://www.imdb.com/title/tt0064505/?ref_=sr_t_20,1969,1h 39m,G,7.2,52K
21. Battle of Britain,https://www.imdb.com/title/tt0064072/?ref_=sr_t_21,1969,2h 12m,G,6.9,25K
22. Support Your Local Sheriff!,https://www.imdb.com/title/tt0065051/?ref_=sr_t_22,1969,1h 32m,G,7.4,13K
23. My Night at Maud's,https://www.imdb.com/title/tt0064612/?ref_=sr_t_23,1969,1h 45m,GP,7.8,15K
"24. They Shoot Horses, Don't They?",https://www.imdb.com/title/tt0065088/?ref_=sr_t_24,1969,2h 9m,M,7.8,22K
25. The Christmas Tree,https://www.imdb.com/title/tt0064037/?ref_=sr_t_25,1969,1h 50m,G,6.3,810
26. The Prime of Miss Jean Brodie,https://www.imdb.com/title/tt0064840/?ref_=sr_t_26,1969,1h 56m,M/PG,7.6,11K
27. Age of Consent,https://www.imdb.com/title/tt0063991/?ref_=sr_t_27,1969,1h 38m,R,6.3,3.9K
28. The Color of Pomegranates,https://www.imdb.com/title/tt0063555/?ref_=sr_t_28,1969,1h 19m,Not Rated,7.6,15K
29. Women in Love,https://www.imdb.com/title/tt0066579/?ref_=sr_t_29,1969,2h 11m,R,7.1,8.9K
30. Pendulum,https://www.imdb.com/title/tt0064797/?ref_=sr_t_30,1969,1h 46m,R,6.2,849
31. Carry on Camping,https://www.imdb.com/title/tt0064133/?ref_=sr_t_31,1969,1h 28m,R,6.6,6.1K
32. Pippi Longstocking,https://www.imdb.com/title/tt0366905/?ref_=sr_t_32,1969,1h 39m,G,7.0,5.5K
33. Sweet Charity,https://www.imdb.com/title/tt0065054/?ref_=sr_t_33,1969,2h 29m,G,6.9,7.1K
34. Kes,https://www.imdb.com/title/tt0064541/?ref_=sr_t_34,1969,1h 51m,PG-13,7.9,24K
35. The Damned,https://www.imdb.com/title/tt0064118/?ref_=sr_t_35,1969,2h 37m,R,7.4,10K
36. Marquis de Sade's Justine,https://www.imdb.com/title/tt0062870/?ref_=sr_t_36,1969,1h 30m,R,5.1,2.2K
37. A Boy Named Charlie Brown,https://www.imdb.com/title/tt0064107/?ref_=sr_t_37,1969,1h 26m,G,7.3,5.8K
38. Freedom to Love,https://www.imdb.com/title/tt0167166/?ref_=sr_t_38,1969,1h 30m,,4.9,300
39. The 5-Man Army,https://www.imdb.com/title/tt0064300/?ref_=sr_t_39,1969,1h 50m,M/PG,6.5,1.9K
40. The Rain People,https://www.imdb.com/title/tt0064873/?ref_=sr_t_40,1969,1h 41m,R,6.8,4.3K
41. Cactus Flower,https://www.imdb.com/title/tt0064117/?ref_=sr_t_41,1969,1h 44m,M,7.2,12K
42. Top Sensation,https://www.imdb.com/title/tt0063707/?ref_=sr_t_42,1969,1h 26m,R,5.4,756
43. Paranoia,https://www.imdb.com/title/tt0063413/?ref_=sr_t_43,1969,1h 31m,X,6.0,1.8K
44. 99 Women,https://www.imdb.com/title/tt0063977/?ref_=sr_t_44,1969,1h 26m,Unrated,4.6,1.7K
45. Mackenna's Gold,https://www.imdb.com/title/tt0064615/?ref_=sr_t_45,1969,2h 8m,M,6.7,10K
46. The Doll of Satan,https://www.imdb.com/title/tt0156329/?ref_=sr_t_46,1969,1h 30m,,5.1,560
47. Topaz,https://www.imdb.com/title/tt0065112/?ref_=sr_t_47,1969,2h 23m,M/PG,6.2,20K
48. Olsenbanden - Operasjon Egon,https://www.imdb.com/title/tt0129273/?ref_=sr_t_48,1969,1h 22m,,7.0,1.9K
49. Medea,https://www.imdb.com/title/tt0066065/?ref_=sr_t_49,1969,1h 58m,Not Rated,6.9,5.7K
50. Bob & Carol & Ted & Alice,https://www.imdb.com/title/tt0064100/?ref_=sr_t_50,1969,1h 45m,R,6.7,7.6K
51. The Cremator,https://www.imdb.com/title/tt0063633/?ref_=sr_t_51,1969,1h 35m,Not Rated,8.0,11K
52. Burn!,https://www.imdb.com/title/tt0064866/?ref_=sr_t_52,1969,1h 52m,R,7.1,6K
53. Anne of the Thousand Days,https://www.imdb.com/title/tt0064030/?ref_=sr_t_53,1969,2h 25m,M/PG,7.4,8.4K
54. The Bridge at Remagen,https://www.imdb.com/title/tt0064110/?ref_=sr_t_54,1969,1h 55m,R,6.7,11K
55. The Undefeated,https://www.imdb.com/title/tt0065150/?ref_=sr_t_55,1969,1h 59m,G,6.6,7.8K
56. 100 Rifles,https://www.imdb.com/title/tt0063970/?ref_=sr_t_56,1969,1h 50m,PG,6.0,4K
57. The Curious Female,https://www.imdb.com/title/tt0123770/?ref_=sr_t_57,1969,1h 27m,R,4.2,439
58. The Assassination Bureau,https://www.imdb.com/title/tt0064045/?ref_=sr_t_58,1969,1h 50m,PG,6.4,3.5K
59. A Thousand & One Nights,https://www.imdb.com/title/tt0064961/?ref_=sr_t_59,1969,2h 8m,X,6.5,917
60. Downhill Racer,https://www.imdb.com/title/tt0064253/?ref_=sr_t_60,1969,1h 41m,M,6.3,5.5K
61. Last Summer,https://www.imdb.com/title/tt0064573/?ref_=sr_t_61,1969,1h 35m,R,6.9,2.3K
62. Marlowe,https://www.imdb.com/title/tt0064638/?ref_=sr_t_62,1969,1h 36m,PG,6.4,4.1K
63. ¡¡Se armó el belén!!,https://www.imdb.com/title/tt0065251/?ref_=sr_t_63,1969,1h 37m,,5.1,213
64. The Extraordinary Seaman,https://www.imdb.com/title/tt0064307/?ref_=sr_t_64,1969,1h 20m,G,3.5,869
65. Camille 2000,https://www.imdb.com/title/tt0064122/?ref_=sr_t_65,1969,1h 55m,R,5.7,864
66. The Magic Christian,https://www.imdb.com/title/tt0064622/?ref_=sr_t_66,1969,1h 32m,M/PG,5.8,3.9K
67. Sabata,https://www.imdb.com/title/tt0064916/?ref_=sr_t_67,1969,1h 51m,PG,6.7,5.9K
68. The Computer Wore Tennis Shoes,https://www.imdb.com/title/tt0065566/?ref_=sr_t_68,1969,1h 31m,G,6.0,6.1K
69. The Gay Deceivers,https://www.imdb.com/title/tt0064363/?ref_=sr_t_69,1969,1h 37m,R,5.9,937
70. Oh! What a Lovely War,https://www.imdb.com/title/tt0064754/?ref_=sr_t_70,1969,2h 24m,G,7.0,3.3K
71. Love Camp 7,https://www.imdb.com/title/tt0063242/?ref_=sr_t_71,1969,1h 36m,Not Rated,3.9,1.2K
"72. Goodbye, Mr. Chips",https://www.imdb.com/title/tt0064382/?ref_=sr_t_72,1969,2h 35m,G,6.8,4K
73. The Sicilian Clan,https://www.imdb.com/title/tt0064169/?ref_=sr_t_73,1969,2h 2m,GP,7.4,9.7K
74. Blue Movie,https://www.imdb.com/title/tt0062745/?ref_=sr_t_74,1969,1h 45m,Unrated,4.7,466
75. The Love Factor,https://www.imdb.com/title/tt0065243/?ref_=sr_t_75,1969,1h 26m,R,3.9,1K
76. The Secret of Santa Vittoria,https://www.imdb.com/title/tt0064952/?ref_=sr_t_76,1969,2h 19m,PG-13,7.3,4.3K
77. Guns of the Magnificent Seven,https://www.imdb.com/title/tt0064395/?ref_=sr_t_77,1969,1h 45m,G,5.8,3.4K
"78. Me, Natalie",https://www.imdb.com/title/tt0064651/?ref_=sr_t_78,1969,1h 51m,M/PG,6.4,1.2K
79. The Olsen Gang in a Fix,https://www.imdb.com/title/tt0064755/?ref_=sr_t_79,1969,1h 51m,Not Rated,6.4,2.1K
80. Winning,https://www.imdb.com/title/tt0065215/?ref_=sr_t_80,1969,2h 3m,PG,6.0,2.3K
81. Those Daring Young Men in Their Jaunty Jalopies,https://www.imdb.com/title/tt0064688/?ref_=sr_t_81,1969,2h 2m,G,6.1,2.6K
"82. Goodbye, Columbus",https://www.imdb.com/title/tt0064381/?ref_=sr_t_82,1969,1h 42m,PG,6.4,2.4K
83. The Valley of Gwangi,https://www.imdb.com/title/tt0065163/?ref_=sr_t_83,1969,1h 36m,G,6.2,5.1K
84. Some Girls Do,https://www.imdb.com/title/tt0065009/?ref_=sr_t_84,1969,1h 31m,G,5.5,862
85. The Bed Sitting Room,https://www.imdb.com/title/tt0064074/?ref_=sr_t_85,1969,1h 30m,PG-13,6.1,2.7K
86. Castle Keep,https://www.imdb.com/title/tt0064137/?ref_=sr_t_86,1969,1h 47m,R,6.1,3.6K
87. The Trouble with Girls,https://www.imdb.com/title/tt0065125/?ref_=sr_t_87,1969,1h 37m,G,5.2,1.8K
88. Les femmes,https://www.imdb.com/title/tt0064324/?ref_=sr_t_88,1969,1h 26m,,5.4,504
89. Attraction,https://www.imdb.com/title/tt0063340/?ref_=sr_t_89,1969,1h 17m,X,5.1,510
90. Alice's Restaurant,https://www.imdb.com/title/tt0064002/?ref_=sr_t_90,1969,1h 51m,R,6.3,4.8K
91. Funeral Parade of Roses,https://www.imdb.com/title/tt0064068/?ref_=sr_t_91,1969,1h 45m,Not Rated,7.7,7.7K
92. Medium Cool,https://www.imdb.com/title/tt0064652/?ref_=sr_t_92,1969,1h 51m,R,7.2,4.9K
93. Devil in the Flesh,https://www.imdb.com/title/tt0064626/?ref_=sr_t_93,1969,1h 23m,R,5.1,728
94. The House That Screamed,https://www.imdb.com/title/tt0064888/?ref_=sr_t_94,1969,1h 34m,GP,6.8,4.4K
95. The Illustrated Man,https://www.imdb.com/title/tt0064473/?ref_=sr_t_95,1969,1h 43m,M/PG,5.8,3.6K
96. Venus in Furs,https://www.imdb.com/title/tt0064789/?ref_=sr_t_96,1969,1h 26m,R,5.6,2.3K
97. Change of Habit,https://www.imdb.com/title/tt0065537/?ref_=sr_t_97,1969,1h 33m,G,6.0,2.8K
98. The Diamond Arm,https://www.imdb.com/title/tt0062759/?ref_=sr_t_98,1969,1h 34m,Not Rated,8.3,17K
99. The Mad Room,https://www.imdb.com/title/tt0064617/?ref_=sr_t_99,1969,1h 33m,M,5.7,694
100. 80 Steps to Jonah,https://www.imdb.com/title/tt0063976/?ref_=sr_t_100,1969,1h 47m,G,5.6,259
101. Marooned,https://www.imdb.com/title/tt0064639/?ref_=sr_t_101,1969,2h 14m,G,5.9,6.1K
102. Baby Love,https://www.imdb.com/title/tt0062693/?ref_=sr_t_102,1969,1h 33m,R,5.7,743
103. The Reivers,https://www.imdb.com/title/tt0064886/?ref_=sr_t_103,1969,1h 47m,PG-13,6.6,3.4K
104. That Cold Day in the Park,https://www.imdb.com/title/tt0065086/?ref_=sr_t_104,1969,1h 53m,R,7.0,2.4K
105. The Night of the Following Day,https://www.imdb.com/title/tt0064728/?ref_=sr_t_105,1969,1h 33m,R,6.0,2.6K
106. More,https://www.imdb.com/title/tt0064694/?ref_=sr_t_106,1969,1h 52m,,6.4,3.3K
107. The April Fools,https://www.imdb.com/title/tt0064036/?ref_=sr_t_107,1969,1h 35m,PG,6.1,1.6K
108. Horror House,https://www.imdb.com/title/tt0064443/?ref_=sr_t_108,1969,1h 32m,PG,4.7,1.3K
109. Take the Money and Run,https://www.imdb.com/title/tt0065063/?ref_=sr_t_109,1969,1h 25m,M/PG,7.2,32K
110. Moon Zero Two,https://www.imdb.com/title/tt0064691/?ref_=sr_t_110,1969,1h 40m,G,4.5,2K
111. Crossplot,https://www.imdb.com/title/tt0064193/?ref_=sr_t_111,1969,1h 36m,PG-13,5.4,944
112. Vendetta for the Saint,https://www.imdb.com/title/tt3141810/?ref_=sr_t_112,1969,1h 35m,Not Rated,6.2,429
113. Model Shop,https://www.imdb.com/title/tt0064679/?ref_=sr_t_113,1969,1h 37m,M,6.6,2.2K
114. School for Sex,https://www.imdb.com/title/tt0063564/?ref_=sr_t_114,1969,1h 8m,Not Rated,3.7,426
115. Putney Swope,https://www.imdb.com/title/tt0064855/?ref_=sr_t_115,1969,1h 24m,R,6.7,4.5K
116. Grimm's Fairy Tales for Adults,https://www.imdb.com/title/tt0064394/?ref_=sr_t_116,1969,1h 16m,R,4.7,223
117. Chastity,https://www.imdb.com/title/tt0064156/?ref_=sr_t_117,1969,1h 23m,PG,4.8,579
118. The Sterile Cuckoo,https://www.imdb.com/title/tt0065037/?ref_=sr_t_118,1969,1h 47m,PG,6.6,2.5K
119. Hibernatus,https://www.imdb.com/title/tt0064425/?ref_=sr_t_119,1969,1h 22m,Not Rated,6.6,6.9K
120. The Good Guys and the Bad Guys,https://www.imdb.com/title/tt0064379/?ref_=sr_t_120,1969,1h 30m,M,6.1,1.6K
121. The Witness,https://www.imdb.com/title/tt0065067/?ref_=sr_t_121,1969,1h 45m,,8.6,8K
122. Frankenstein Must Be Destroyed,https://www.imdb.com/title/tt0065738/?ref_=sr_t_122,1969,1h 41m,PG-13,6.7,5.4K
123. A Promise of Bed,https://www.imdb.com/title/tt0064848/?ref_=sr_t_123,1969,1h 25m,Not Rated,4.1,155
