Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
"24. They Shoot Horses, Don't They?",https://www.imdb.com/title/tt0065088/?ref_=sr_t_24,1969,2h 9m,M,7.8,22K,,,12600000.0,,['Sydney Pollack'],"['Horace McCoy', 'James Poe', 'Robert E. Thompson']","['Jane Fonda', 'Michael Sarrazin', 'Susannah York']","['Psychological Drama', 'Drama']",['United States'],"['Santa Monica Pier, Santa Monica, California, USA']","['ABC Pictures', 'Palomar Pictures (I)', 'Palomar Pictures International']",['English'],0,25,0,1969
25. The Christmas Tree,https://www.imdb.com/title/tt0064037/?ref_=sr_t_25,1969,1h 50m,G,6.3,810,,,1303251.0,,['Terence Young'],"['Michel Bataille', 'Terence Young']","['William Holden', 'Virna Lisi', 'Bourvil']",['Drama'],"['France', 'Italy']","[""Station-Service Le Relais du Cheval Noir, Route Nationale 16, Epinay-Champlâtreux, Val-d'Oise, France""]","['Les Films Corona', 'Jupiter Generale Cinematografica']","['French', 'English']",0,0,0,1969
26. The Prime of Miss Jean Brodie,https://www.imdb.com/title/tt0064840/?ref_=sr_t_26,1969,1h 56m,M/PG,7.6,11K,2760000.0,599.0,,,['Ronald Neame'],"['Muriel Spark', 'Jay Presson Allen']","['Maggie Smith', 'Gordon Jackson', 'Robert Stephens']","['Coming-of-Age', 'Period Drama', 'Teen Drama', 'Comedy', 'Drama', 'Romance']",['United Kingdom'],"['The Edinburgh Academy, Henderson Row, Edinburgh, Scotland, UK']",['Twentieth Century-Fox Productions'],"['English', 'Latin', 'French', 'Italian']",0,10,0,1969
27. Age of Consent,https://www.imdb.com/title/tt0063991/?ref_=sr_t_27,1969,1h 38m,R,6.3,3.9K,,,,,['Michael Powell'],"['Peter Yeldham', 'Norman Lindsay']","['James Mason', 'Helen Mirren', 'Jack MacGowran']","['Biography', 'Comedy', 'Drama', 'Romance']","['United Kingdom', 'Australia']","['Dunk Island, Queensland, Australia']",['Nautilus Productions'],['English'],0,0,0,1969
28. The Color of Pomegranates,https://www.imdb.com/title/tt0063555/?ref_=sr_t_28,1969,1h 19m,Not Rated,7.6,15K,,,,,['Sergei Parajanov'],"['Sayat Nova', 'Sergei Parajanov']","['Sofiko Chiaureli', 'Melkon Alekyan', 'Vilen Galstyan']","['Biography', 'Drama', 'History', 'Music']",['Soviet Union'],"['Haghpat monastery, Alaverdi, Armenia']","['Armenfilm', 'Yerevan Film Studio']","['Armenian', 'Azerbaijani', 'Georgian']",0,0,0,1969
29. Women in Love,https://www.imdb.com/title/tt0066579/?ref_=sr_t_29,1969,2h 11m,R,7.1,8.9K,1600000.0,2098.0,,,['Ken Russell'],"['D.H. Lawrence', 'Larry Kramer']","['Alan Bates', 'Oliver Reed', 'Glenda Jackson']","['Dark Comedy', 'Period Drama', 'Drama', 'Romance']",['United Kingdom'],"['Elvaston Castle Country Park, Derby, Derbyshire, England, UK']",['Brandywine Productions'],"['English', 'German']",0,18,0,1969
30. Pendulum,https://www.imdb.com/title/tt0064797/?ref_=sr_t_30,1969,1h 46m,R,6.2,849,,,,,['George Schaefer'],['Stanley Niss'],"['George Peppard', 'Jean Seberg', 'Richard Kiley']","['Crime', 'Drama', 'Thriller']",['United States'],"['Lincoln Memorial, 2 Lincoln Memorial Cir NW, Washington, DC, United States']",['Pendulum Productions'],['English'],0,0,0,1969
31. Carry on Camping,https://www.imdb.com/title/tt0064133/?ref_=sr_t_31,1969,1h 28m,R,6.6,6.1K,,,222350.0,,['Gerald Thomas'],"['Talbot Rothwell', 'Larry']","['Sidney James', 'Kenneth Williams', 'Charles Hawtrey']","['Parody', 'Slapstick', 'Comedy']",['United Kingdom'],"['19 High Street, Maidenhead, Berkshire, England, UK']","['The Rank Organisation', 'Peter Rogers Productions']",['English'],0,0,0,1969
32. Pippi Longstocking,https://www.imdb.com/title/tt0366905/?ref_=sr_t_32,1969,1h 39m,G,7.0,5.5K,,34071.0,,,['Olle Hellbom'],['Astrid Lindgren'],"['Inger Nilsson', 'Maria Persson', 'Pär Sundberg']","['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","['Sweden', 'West Germany']","['Gotland, Sweden']","['Nord Art', 'Svensk Filmindustri (SF)', 'Sveriges Radio']","['Swedish', 'German']",0,0,0,1969
33. Sweet Charity,https://www.imdb.com/title/tt0065054/?ref_=sr_t_33,1969,2h 29m,G,6.9,7.1K,20000000.0,,,,['Bob Fosse'],"['Neil Simon', 'Federico Fellini', 'Tullio Pinelli']","['Shirley MacLaine', 'John McMartin', 'Ricardo Montalban']","['Jukebox Musical', 'Comedy', 'Drama', 'Music', 'Musical', 'Romance']",['United States'],"['Central Park, Manhattan, New York City, New York, USA']",['Universal Pictures'],['English'],0,0,3,1969
34. Kes,https://www.imdb.com/title/tt0064541/?ref_=sr_t_34,1969,1h 51m,PG-13,7.9,24K,,79751.0,,,['Ken Loach'],"['Barry Hines', 'Ken Loach', 'Tony Garnett']","['David Bradley', 'Brian Glover', 'Freddie Fletcher']","['Coming-of-Age', 'Docudrama', 'Drama', 'Family']",['United Kingdom'],"['Barnsley, South Yorkshire, England, UK']","['Kestrel Films', 'Woodfall Film Productions']",['English'],0,5,0,1969
35. The Damned,https://www.imdb.com/title/tt0064118/?ref_=sr_t_35,1969,2h 37m,R,7.4,10K,2000000.0,,,,['Luchino Visconti'],"['Nicola Badalucco', 'Enrico Medioli', 'Luchino Visconti']","['Dirk Bogarde', 'Ingrid Thulin', 'Helmut Griem']","['Drama', 'War']","['Italy', 'West Germany', 'Switzerland']","['Terni, Umbria, Italy']","['Praesidens', 'Pegaso Cinematografica', 'Italnoleggio Cinematografico']","['Italian', 'German']",0,12,1,1969
36. Marquis de Sade's Justine,https://www.imdb.com/title/tt0062870/?ref_=sr_t_36,1969,1h 30m,R,5.1,2.2K,150000.0,,,,['Jesús Franco'],"['Marquis de Sade', 'Harry Alan Towers', 'Arpad DeRiso']","['Klaus Kinski', 'Romina Power', 'Maria Rohm']",['Drama'],"['Liechtenstein', 'West Germany', 'Italy', 'United States']","['Palau Nacional, Parc de Montjuïc, Sants-Montjuïc, Barcelona, Catalonia, Spain']","['Etablissement Sargon', 'Corona Filmproduktion', 'Aica Cinematografica S.R.L']","['English', 'Italian', 'Latin']",0,0,0,1969
37. A Boy Named Charlie Brown,https://www.imdb.com/title/tt0064107/?ref_=sr_t_37,1969,1h 26m,G,7.3,5.8K,1100000.0,,,,['Bill Melendez'],['Charles M. Schulz'],"['Peter Robbins', 'Pamelyn Ferdin', 'Glenn Gilger']","['Hand-Drawn Animation', 'Animation', 'Comedy', 'Drama', 'Family', 'Musical']",['United States'],[],"['Cinema Center Films', 'Lee Mendelson Film Productions', 'Bill Melendez Productions']",['English'],0,0,1,1969
38. Freedom to Love,https://www.imdb.com/title/tt0167166/?ref_=sr_t_38,1969,1h 30m,,4.9,300,,,27000.0,,"['Eberhard Kronhausen', 'Phyllis Kronhausen']","['Eberhard Kronhausen', 'Phyllis Kronhausen']","['Marie Antoinette', 'Daniel D. Halleck', 'Monique Kraamwinkel']",['Documentary'],['West Germany'],"['Liljevalchs Konsthall, Stockholm, Sweden']",['Reginald Puhl Filmproduktion'],['German'],0,0,0,1969
39. The 5-Man Army,https://www.imdb.com/title/tt0064300/?ref_=sr_t_39,1969,1h 50m,M/PG,6.5,1.9K,,,,,"['Don Taylor', 'Italo Zingarelli']","['Marc Richards', 'Dario Argento']","['Bud Spencer', 'Peter Graves', 'James Daly']","['Spaghetti Western', 'Action', 'Adventure', 'Western']",['Italy'],['Italy'],['Tiger Film'],['Italian'],0,0,0,1969
40. The Rain People,https://www.imdb.com/title/tt0064873/?ref_=sr_t_40,1969,1h 41m,R,6.8,4.3K,750000.0,,,,['Francis Ford Coppola'],['Francis Ford Coppola'],"['James Caan', 'Shirley Knight', 'Robert Duvall']",['Drama'],['United States'],"['Chattanooga, Tennessee, USA']","['American Zoetrope', 'Warner Bros./Seven Arts']",['English'],0,0,0,1969
41. Cactus Flower,https://www.imdb.com/title/tt0064117/?ref_=sr_t_41,1969,1h 44m,M,7.2,12K,3000000.0,,,,['Gene Saks'],"['Abe Burrows', 'Pierre Barillet', 'Jean-Pierre Grédy']","['Walter Matthau', 'Ingrid Bergman', 'Goldie Hawn']","['Comedy', 'Romance']",['United States'],"['252 W. 11th Street, Manhattan, New York City, New York, USA']",['Frankovich Productions'],['English'],0,6,0,1969
42. Top Sensation,https://www.imdb.com/title/tt0063707/?ref_=sr_t_42,1969,1h 26m,R,5.4,756,,,,,['Ottavio Alessi'],"['Lorenzo Ricciardi', 'Ottavio Alessi', 'Nelda Minucci']","['Maud Belleroche', 'Maurizio Bonuglia', 'Edwige Fenech']","['Drama', 'Horror', 'Thriller']",['Italy'],['Italy'],['Aica Cinematografica S.R.L'],['Italian'],0,0,0,1969
43. Paranoia,https://www.imdb.com/title/tt0063413/?ref_=sr_t_43,1969,1h 31m,X,6.0,1.8K,,,,,['Umberto Lenzi'],"['Umberto Lenzi', 'Ugo Moretti', 'Marie Claire Solleville']","['Carroll Baker', 'Lou Castel', 'Colette Descombes']","['Giallo', 'Psychological Drama', 'Psychological Thriller', 'Steamy Romance', 'Tragedy', 'Drama', 'Romance', 'Thriller']","['Italy', 'France']","['Carlos Place, Mayfair, London, England, UK']","['Tritone Cinematografica', 'Société Nouvelle de Cinématographie (SNC)']",['Italian'],0,0,0,1969
44. 99 Women,https://www.imdb.com/title/tt0063977/?ref_=sr_t_44,1969,1h 26m,Unrated,4.6,1.7K,,,,,"['Jesús Franco', 'Bruno Mattei']","['Harry Alan Towers', 'Jesús Franco', 'Anya Corvin']","['Maria Schell', 'Luciana Paluzzi', 'Mercedes McCambridge']","['Prison Drama', 'Crime', 'Drama', 'Horror']","['United Kingdom', 'Italy', 'West Germany', 'Spain']","['Alicante, Comunidad Valenciana, Spain']","['Corona Filmproduktion', 'Hesperia Films S.A.', 'Cine-Produzioni Associate']",['English'],0,0,0,1969
45. Mackenna's Gold,https://www.imdb.com/title/tt0064615/?ref_=sr_t_45,1969,2h 8m,M,6.7,10K,7000000.0,,,,['J. Lee Thompson'],"['Heck Allen', 'Carl Foreman']","['Gregory Peck', 'Omar Sharif', 'Telly Savalas']","['Classical Western', 'Desert Adventure', 'Survival', 'Action', 'Adventure', 'Drama', 'Romance', 'Western']",['United States'],"['Canyon de Chelly National Monument, Arizona, USA']","['Columbia Pictures', 'Highroad Productions']",['English'],0,0,0,1969
46. The Doll of Satan,https://www.imdb.com/title/tt0156329/?ref_=sr_t_46,1969,1h 30m,,5.1,560,,,,,['Ferruccio Casapinta'],"['Ferruccio Casapinta', 'Giorgio Cristallini', 'Carlo M. Lori']","['Erna Schürer', 'Roland Carey', 'Aurora Battista']",['Horror'],['Italy'],"['Palazzo Ruspoli, Piazza Umberto, Nemi, Rome, Lazio, Italy']","['Cinediorama', 'Rewind Film']",['Italian'],0,0,0,1969
47. Topaz,https://www.imdb.com/title/tt0065112/?ref_=sr_t_47,1969,2h 23m,M/PG,6.2,20K,4000000.0,88.0,,,['Alfred Hitchcock'],"['Leon Uris', 'Samuel A. Taylor']","['Frederick Stafford', 'Dany Robin', 'John Vernon']","['Spy', 'Drama', 'Thriller']",['United States'],"['Frederiksberg, Denmark']",['Alfred J. Hitchcock Productions'],"['English', 'Spanish', 'French', 'Russian']",0,0,0,1969
48. Olsenbanden - Operasjon Egon,https://www.imdb.com/title/tt0129273/?ref_=sr_t_48,1969,1h 22m,,7.0,1.9K,,,,,['Knut Bohwim'],"['Erik Balling', 'Henning Bahs']","['Arve Opsahl', 'Carsten Byhring', 'Sverre Holm']","['Comedy', 'Crime', 'Family']",['Norway'],"['Mengshol, Nes, Hedmark, Norway']",['Teamfilm AS'],['Norwegian'],0,0,0,1969
49. Medea,https://www.imdb.com/title/tt0066065/?ref_=sr_t_49,1969,1h 58m,Not Rated,6.9,5.7K,,689.0,,,['Pier Paolo Pasolini'],"['Pier Paolo Pasolini', 'Euripides']","['Maria Callas', 'Massimo Girotti', 'Laurent Terzieff']","['Drama', 'Fantasy']","['Italy', 'France', 'West Germany']","['Cappadocia, Turkey']","['San Marco', 'Les Films Number One', 'Janus Film und Fernsehen']",['Italian'],0,0,0,1969
50. Bob & Carol & Ted & Alice,https://www.imdb.com/title/tt0064100/?ref_=sr_t_50,1969,1h 45m,R,6.7,7.6K,2000000.0,,,,['Paul Mazursky'],"['Paul Mazursky', 'Larry Tucker']","['Natalie Wood', 'Robert Culp', 'Elliott Gould']","['Satire', 'Comedy', 'Drama', 'Romance']",['United States'],"['Riviera Hotel & Casino - 2901 Las Vegas Boulevard South, Las Vegas, Nevada, USA']","['Columbia Pictures', 'Frankovich Productions']",['English'],0,12,4,1969
51. The Cremator,https://www.imdb.com/title/tt0063633/?ref_=sr_t_51,1969,1h 35m,Not Rated,8.0,11K,,,,,['Juraj Herz'],"['Ladislav Fuks', 'Juraj Herz']","['Rudolf Hrusínský', 'Vlasta Chramostová', 'Jana Stehnová']","['Dark Comedy', 'Satire', 'Comedy', 'Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",['Czechoslovakia'],"['Pardubice, Czech Republic']","['Filmové studio Barrandov', 'Sebor']","['Czech', 'Hebrew']",0,0,0,1969
52. Burn!,https://www.imdb.com/title/tt0064866/?ref_=sr_t_52,1969,1h 52m,R,7.1,6K,,,431817.0,,['Gillo Pontecorvo'],"['Franco Solinas', 'Giorgio Arlorio', 'Gillo Pontecorvo']","['Marlon Brando', 'Evaristo Márquez', 'Renato Salvatori']","['Period Drama', 'Political Drama', 'Action', 'Drama', 'War']","['Italy', 'France']","['Cartagena, Bolívar, Colombia']","['Produzioni Europee Associate (PEA)', 'Les Productions Artistes Associés']","['Italian', 'Portuguese', 'English']",0,0,0,1969
53. Anne of the Thousand Days,https://www.imdb.com/title/tt0064030/?ref_=sr_t_53,1969,2h 25m,M/PG,7.4,8.4K,,,2068232.0,,['Charles Jarrott'],"['Bridget Boland', 'John Hale', 'Richard Sokolove']","['Richard Burton', 'Geneviève Bujold', 'Irene Papas']","['Period Drama', 'Biography', 'Drama', 'History']",['United Kingdom'],"['Penshurst Place, Penshurst, Kent, England, UK']",['Hal Wallis Productions'],['English'],0,16,0,1969
54. The Bridge at Remagen,https://www.imdb.com/title/tt0064110/?ref_=sr_t_54,1969,1h 55m,R,6.7,11K,,,,,['John Guillermin'],"['Richard Yates', 'William Roberts', 'Roger O. Hirson']","['George Segal', 'Robert Vaughn', 'Ben Gazzara']","['Action', 'Drama', 'War']","['United States', 'Czechoslovakia', 'West Germany']","['Most, Czech Republic']",['Wolper Pictures'],"['English', 'German']",0,0,0,1969
55. The Undefeated,https://www.imdb.com/title/tt0065150/?ref_=sr_t_55,1969,1h 59m,G,6.6,7.8K,7115000.0,,,,['Andrew V. McLaglen'],"['James Lee Barrett', 'Stan Hough', 'Lewis B. Patten']","['John Wayne', 'Rock Hudson', 'Antonio Aguilar']","['Action', 'Adventure', 'Drama', 'Romance', 'War', 'Western']",['United States'],"['Durango, Mexico']",['Twentieth Century Fox'],"['English', 'Spanish', 'French']",0,0,0,1969
56. 100 Rifles,https://www.imdb.com/title/tt0063970/?ref_=sr_t_56,1969,1h 50m,PG,6.0,4K,3920000.0,,,,['Tom Gries'],"['Clair Huffaker', 'Tom Gries', 'Robert MacLeod']","['Jim Brown', 'Raquel Welch', 'Burt Reynolds']","['Classical Western', 'Adventure', 'Drama', 'War', 'Western']",['United States'],"['Monasterio de Santa Maria la Real de Valdeiglesias, Pelayos de la Presa, Madrid, Spain']",['Marvin Schwartz Productions'],"['English', 'Spanish']",0,0,0,1969
57. The Curious Female,https://www.imdb.com/title/tt0123770/?ref_=sr_t_57,1969,1h 27m,R,4.2,439,,,,,['Paul Rapp'],['Paul Rapp'],"['Angelique Pettyjohn', 'Charlene Jones', 'Bunny Allister']","['Comedy', 'Sci-Fi']",['United States'],"['9039 Sunset Boulevard, West Hollywood, California, USA']",['Fanfare Films'],['English'],0,0,0,1969
