Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Swiss Family Robinson,https://www.imdb.com/title/tt0054357/?ref_=sr_t_1,1960,2h 6m,Approved,7.1,19K
2. Psycho,https://www.imdb.com/title/tt0054215/?ref_=sr_t_2,1960,1h 49m,R,8.5,741K
3. The Apartment,https://www.imdb.com/title/tt0053604/?ref_=sr_t_3,1960,2h 5m,Approved,8.3,204K
4. Spartacus,https://www.imdb.com/title/tt0054331/?ref_=sr_t_4,1960,3h 17m,PG-13,7.9,146K
5. Breathless,https://www.imdb.com/title/tt0053472/?ref_=sr_t_5,1960,1h 30m,Not Rated,7.7,90K
6. Mughal-E-Azam,https://www.imdb.com/title/tt0054098/?ref_=sr_t_6,1960,3h 17m,Not Rated,8.1,9.1K
7. The Big Risk,https://www.imdb.com/title/tt0052698/?ref_=sr_t_7,1960,1h 43m,Not Rated,7.5,4.6K
8. Eyes Without a Face,https://www.imdb.com/title/tt0053459/?ref_=sr_t_8,1960,1h 30m,Approved,7.6,37K
9. The Bad Sleep Well,https://www.imdb.com/title/tt0054460/?ref_=sr_t_9,1960,2h 31m,Not Rated,8.0,15K
10. Peeping Tom,https://www.imdb.com/title/tt0054167/?ref_=sr_t_10,1960,1h 41m,Not Rated,7.6,41K
11. The Hole,https://www.imdb.com/title/tt0054407/?ref_=sr_t_11,1960,2h 11m,Not Rated,8.5,21K
12. The Passionate Thief,https://www.imdb.com/title/tt0054242/?ref_=sr_t_12,1960,1h 46m,,7.3,958
13. Shoot the Piano Player,https://www.imdb.com/title/tt0054389/?ref_=sr_t_13,1960,1h 32m,Not Rated,7.4,21K
14. The Pusher,https://www.imdb.com/title/tt0054219/?ref_=sr_t_14,1960,1h 21m,Not Rated,6.2,168
15. The Magnificent Seven,https://www.imdb.com/title/tt0054047/?ref_=sr_t_15,1960,2h 8m,Approved,7.7,105K
16. La Dolce Vita,https://www.imdb.com/title/tt0053779/?ref_=sr_t_16,1960,2h 54m,Not Rated,8.0,81K
17. The Time Machine,https://www.imdb.com/title/tt0054387/?ref_=sr_t_17,1960,1h 43m,G,7.5,46K
18. Ocean's Eleven,https://www.imdb.com/title/tt0054135/?ref_=sr_t_18,1960,2h 7m,Approved,6.5,26K
19. Purple Noon,https://www.imdb.com/title/tt0054189/?ref_=sr_t_19,1960,1h 58m,PG-13,7.7,22K
20. Exodus,https://www.imdb.com/title/tt0053804/?ref_=sr_t_20,1960,3h 28m,Approved,6.7,12K
21. Rocco and His Brothers,https://www.imdb.com/title/tt0054248/?ref_=sr_t_21,1960,2h 59m,Not Rated,8.2,23K
22. Pollyanna,https://www.imdb.com/title/tt0054195/?ref_=sr_t_22,1960,2h 14m,G,7.4,12K
23. The Alamo,https://www.imdb.com/title/tt0053580/?ref_=sr_t_23,1960,2h 42m,Approved,6.8,18K
24. L'Avventura,https://www.imdb.com/title/tt0053619/?ref_=sr_t_24,1960,2h 24m,Not Rated,7.7,34K
25. Black Sunday,https://www.imdb.com/title/tt0054067/?ref_=sr_t_25,1960,1h 27m,Approved,7.1,19K
26. The Little Shop of Horrors,https://www.imdb.com/title/tt0054033/?ref_=sr_t_26,1960,1h 13m,Not Rated,6.2,20K
27. Dinosaurus!,https://www.imdb.com/title/tt0053768/?ref_=sr_t_27,1960,1h 23m,Approved,4.9,1.9K
28. The Virgin Spring,https://www.imdb.com/title/tt0053976/?ref_=sr_t_28,1960,1h 29m,Not Rated,8.0,32K
29. Inherit the Wind,https://www.imdb.com/title/tt0053946/?ref_=sr_t_29,1960,2h 8m,Approved,8.1,34K
30. The Unforgiven,https://www.imdb.com/title/tt0054428/?ref_=sr_t_30,1960,2h 5m,Approved,6.6,10K
31. The Gallant Hours,https://www.imdb.com/title/tt0053849/?ref_=sr_t_31,1960,1h 55m,Approved,7.1,2K
32. Village of the Damned,https://www.imdb.com/title/tt0054443/?ref_=sr_t_32,1960,1h 17m,Approved,7.3,20K
33. Two Women,https://www.imdb.com/title/tt0054749/?ref_=sr_t_33,1960,1h 41m,Not Rated,7.7,13K
34. The Fugitive Kind,https://www.imdb.com/title/tt0052832/?ref_=sr_t_34,1960,1h 59m,Approved,7.1,7.4K
35. The Vampire and the Ballerina,https://www.imdb.com/title/tt0052555/?ref_=sr_t_35,1960,1h 25m,Not Rated,5.6,682
36. Elmer Gantry,https://www.imdb.com/title/tt0053793/?ref_=sr_t_36,1960,2h 26m,Approved,7.7,13K
37. BUtterfield 8,https://www.imdb.com/title/tt0053622/?ref_=sr_t_37,1960,1h 49m,Not Rated,6.3,7.6K
38. 13 Ghosts,https://www.imdb.com/title/tt0053559/?ref_=sr_t_38,1960,1h 25m,Approved,6.0,7.7K
39. The Brides of Dracula,https://www.imdb.com/title/tt0053677/?ref_=sr_t_39,1960,1h 25m,Approved,6.6,9.3K
40. Tall Story,https://www.imdb.com/title/tt0054367/?ref_=sr_t_40,1960,1h 31m,Approved,5.9,1.3K
41. Sink the Bismarck!,https://www.imdb.com/title/tt0054310/?ref_=sr_t_41,1960,1h 37m,Approved,7.2,8.6K
42. Where the Boys Are,https://www.imdb.com/title/tt0054469/?ref_=sr_t_42,1960,1h 39m,Approved,6.7,3.2K
43. The Story of Ruth,https://www.imdb.com/title/tt0054343/?ref_=sr_t_43,1960,2h 12m,Approved,6.7,1.5K
44. Playgirl After Dark,https://www.imdb.com/title/tt0053365/?ref_=sr_t_44,1960,1h 30m,,5.8,458
45. Cimarron,https://www.imdb.com/title/tt0053715/?ref_=sr_t_45,1960,2h 27m,Approved,6.4,3.5K
46. Pepe,https://www.imdb.com/title/tt0054172/?ref_=sr_t_46,1960,3h,Unrated,5.4,1.2K
47. Midnight Lace,https://www.imdb.com/title/tt0054084/?ref_=sr_t_47,1960,1h 43m,Approved,6.7,6.2K
48. Hideout in the Sun,https://www.imdb.com/title/tt0053908/?ref_=sr_t_48,1960,1h 10m,TV-MA,4.5,465
49. Let's Make Love,https://www.imdb.com/title/tt0054022/?ref_=sr_t_49,1960,1h 59m,Approved,6.4,8.2K
50. North to Alaska,https://www.imdb.com/title/tt0054127/?ref_=sr_t_50,1960,2h 2m,Approved,6.9,8.7K
51. House of Usher,https://www.imdb.com/title/tt0053925/?ref_=sr_t_51,1960,1h 19m,Approved,6.9,16K
52. Please Don't Eat the Daisies,https://www.imdb.com/title/tt0054188/?ref_=sr_t_52,1960,1h 52m,Approved,6.4,5.1K
53. The Truth,https://www.imdb.com/title/tt0054452/?ref_=sr_t_53,1960,2h 7m,Not Rated,7.6,4.8K
54. Sergeant Rutledge,https://www.imdb.com/title/tt0054292/?ref_=sr_t_54,1960,1h 51m,Approved,7.4,5.6K
55. Horrors of Spider Island,https://www.imdb.com/title/tt0054333/?ref_=sr_t_55,1960,1h 17m,Unrated,2.7,4.3K
56. The Lost World,https://www.imdb.com/title/tt0054038/?ref_=sr_t_56,1960,1h 37m,Approved,5.5,4.6K
57. The Housemaid,https://www.imdb.com/title/tt0150980/?ref_=sr_t_57,1960,1h 49m,Not Rated,7.2,6.1K
58. Let No Man Write My Epitaph,https://www.imdb.com/title/tt0054021/?ref_=sr_t_58,1960,1h 45m,Approved,7.0,659
59. G.I. Blues,https://www.imdb.com/title/tt0053848/?ref_=sr_t_59,1960,1h 44m,PG,6.2,4.6K
60. The City of the Dead,https://www.imdb.com/title/tt0053719/?ref_=sr_t_60,1960,1h 16m,PG-13,6.7,8.9K
61. The Concrete Jungle,https://www.imdb.com/title/tt0053740/?ref_=sr_t_61,1960,1h 26m,TV-14,6.8,1.8K
62. Saturday Night and Sunday Morning,https://www.imdb.com/title/tt0054269/?ref_=sr_t_62,1960,1h 29m,Approved,7.5,9.5K
63. Flaming Star,https://www.imdb.com/title/tt0053825/?ref_=sr_t_63,1960,1h 41m,Approved,6.5,4.2K
