Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Home Alone,https://www.imdb.com/title/tt0099785/?ref_=sr_t_1,1990,1h 43m,PG,7.7,685K
2. Ghost,https://www.imdb.com/title/tt0099653/?ref_=sr_t_2,1990,2h 7m,PG-13,7.1,243K
3. Dances with Wolves,https://www.imdb.com/title/tt0099348/?ref_=sr_t_3,1990,3h 1m,PG-13,8.0,298K
4. Pretty Woman,https://www.imdb.com/title/tt0100405/?ref_=sr_t_4,1990,1h 59m,R,7.1,378K
5. Teenage Mutant Ninja Turtles,https://www.imdb.com/title/tt0100758/?ref_=sr_t_5,1990,1h 33m,PG,6.8,107K
6. The Hunt for Red October,https://www.imdb.com/title/tt0099810/?ref_=sr_t_6,1990,2h 15m,PG,7.5,220K
7. Total Recall,https://www.imdb.com/title/tt0100802/?ref_=sr_t_7,1990,1h 53m,R,7.5,363K
8. Die Hard 2,https://www.imdb.com/title/tt0099423/?ref_=sr_t_8,1990,2h 4m,R,7.1,393K
9. Dick Tracy,https://www.imdb.com/title/tt0099422/?ref_=sr_t_9,1990,1h 45m,PG,6.2,67K
10. Kindergarten Cop,https://www.imdb.com/title/tt0099938/?ref_=sr_t_10,1990,1h 51m,PG-13,6.2,166K
11. Back to the Future Part III,https://www.imdb.com/title/tt0099088/?ref_=sr_t_11,1990,1h 58m,PG,7.4,494K
12. Presumed Innocent,https://www.imdb.com/title/tt0100404/?ref_=sr_t_12,1990,2h 7m,R,6.9,49K
13. Days of Thunder,https://www.imdb.com/title/tt0099371/?ref_=sr_t_13,1990,1h 47m,PG-13,6.1,99K
14. Another 48 Hrs.,https://www.imdb.com/title/tt0099044/?ref_=sr_t_14,1990,1h 35m,R,5.9,46K
15. Three Men and a Little Lady,https://www.imdb.com/title/tt0098966/?ref_=sr_t_15,1990,1h 44m,PG,5.5,27K
16. Bird on a Wire,https://www.imdb.com/title/tt0099141/?ref_=sr_t_16,1990,1h 50m,PG-13,6.0,49K
17. The Godfather Part III,https://www.imdb.com/title/tt0099674/?ref_=sr_t_17,1990,2h 42m,R,7.6,434K
