Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
14. Another 48 Hrs.,https://www.imdb.com/title/tt0099044/?ref_=sr_t_14,1990,1h 35m,R,5.9,46K,45000000.0,153518974.0,80818974.0,19475559.0,['Walter Hill'],"['John Fasano', 'Roger Spottiswoode', 'Jeb Stuart']","['Eddie Murphy', 'Nick Nolte', 'Brion James']","['Buddy Cop', 'Action', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Folsom, California, USA']","['Lawrence Gordon Productions', 'Eddie Murphy Productions']","['English', 'Cantonese']",0,0,0,1990
15. Three Men and a Little Lady,https://www.imdb.com/title/tt0098966/?ref_=sr_t_15,1990,1h 44m,PG,5.5,27K,,71609321.0,71609321.0,13774642.0,['Emile Ardolino'],"['Coline Serreau', 'Sara Parriott', 'Josann McGibbon']","['Tom Selleck', 'Steve Guttenberg', 'Ted Danson']","['Comedy', 'Drama', 'Family', 'Romance']",['United States'],"['Broughton Castle, Broughton, Banbury, Oxfordshire, England, UK']","['Touchstone Pictures', 'Interscope Communications', 'Silver Screen Partners IV']",['English'],0,0,0,1990
16. Bird on a Wire,https://www.imdb.com/title/tt0099141/?ref_=sr_t_16,1990,1h 50m,PG-13,6.0,49K,20000000.0,138697012.0,70978012.0,15338160.0,['John Badham'],"['Louis Venosta', 'Eric Lerner', 'David Seltzer']","['Mel Gibson', 'Goldie Hawn', 'David Carradine']","['Action', 'Comedy', 'Crime']",['United States'],"['Vancouver, British Columbia, Canada']","['Interscope Communications', 'The Badham-Cohen Group']",['English'],0,0,0,1990
17. The Godfather Part III,https://www.imdb.com/title/tt0099674/?ref_=sr_t_17,1990,2h 42m,R,7.6,434K,54000000.0,136861392.0,66761392.0,6387271.0,['Francis Ford Coppola'],"['Mario Puzo', 'Francis Ford Coppola']","['Al Pacino', 'Diane Keaton', 'Andy Garcia']","['Epic', 'Gangster', 'Crime', 'Drama']",['United States'],"['Mare Chiaro bar ""Toni\'s nut house"", 179 Mulberry street, Little Italy, Manhattan, New York City, New York, USA']","['Paramount Pictures', 'Zoetrope Studios']","['English', 'Italian', 'German', 'Latin', 'Persian']",0,23,7,1990
18. Flatliners,https://www.imdb.com/title/tt0099582/?ref_=sr_t_18,1990,1h 55m,R,6.6,95K,26000000.0,61489638.0,61489265.0,10034685.0,['Joel Schumacher'],['Peter Filardi'],"['Kiefer Sutherland', 'Kevin Bacon', 'Julia Roberts']","['Psychological Horror', 'Psychological Thriller', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",['United States'],"['Museum of Science & Industry - 57th & Lake Shore Drive, Jackson Park, Hyde Park, Chicago, Illinois, USA']","['Columbia Pictures', 'Stonebridge Entertainment']",['English'],0,0,1,1990
19. Misery,https://www.imdb.com/title/tt0100157/?ref_=sr_t_19,1990,1h 47m,R,7.8,245K,20000000.0,61277597.0,61276872.0,10076834.0,['Rob Reiner'],"['Stephen King', 'William Goldman']","['James Caan', 'Kathy Bates', 'Richard Farnsworth']","['Psychological Drama', 'Psychological Thriller', 'Drama', 'Thriller']",['United States'],"['Genoa, Nevada, USA']","['Castle Rock Entertainment', 'Nelson Entertainment', 'Nelson Entertainment']",['English'],0,10,0,1990
20. Edward Scissorhands,https://www.imdb.com/title/tt0099487/?ref_=sr_t_20,1990,1h 45m,PG-13,7.9,540K,20000000.0,86024005.0,56362352.0,159622.0,['Tim Burton'],"['Tim Burton', 'Caroline Thompson']","['Johnny Depp', 'Winona Ryder', 'Dianne Wiest']","['Dark Fantasy', 'Dark Romance', 'Fairy Tale', 'Drama', 'Fantasy', 'Holiday', 'Romance']",['United States'],"['Southgate Shopping Center - 2515 Florida Ave S, Lakeland, Florida, USA']",['Twentieth Century Fox'],['English'],0,24,1,1990
21. Problem Child,https://www.imdb.com/title/tt0100419/?ref_=sr_t_21,1990,1h 21m,PG,5.5,34K,11000000.0,72270891.0,53470891.0,10026900.0,['Dennis Dugan'],"['Scott Alexander', 'Larry Karaszewski']","['Michael Oliver', 'John Ritter', 'Jack Warden']","['Dark Comedy', 'Slapstick', 'Comedy', 'Family']",['United States'],"['South Crowdus Street & Commerce Street, Dallas, Texas, USA']","['Universal Pictures', 'Imagine Entertainment']",['English'],0,0,0,1990
22. Arachnophobia,https://www.imdb.com/title/tt0099052/?ref_=sr_t_22,1990,1h 49m,PG-13,6.5,78K,22000000.0,53208180.0,53208180.0,8045760.0,['Frank Marshall'],"['Don Jakoby', 'Al Williams', 'Wesley Strick']","['Jeff Daniels', 'Julian Sands', 'John Goodman']","['Dark Comedy', 'Comedy', 'Horror', 'Thriller']","['United States', 'Venezuela']","['Angel Falls, Canaima National Park, Estado Bolívar, Venezuela']","['Hollywood Pictures', 'Amblin Entertainment', 'Interscope Communications']","['English', 'Spanish']",0,5,0,1990
23. Awakenings,https://www.imdb.com/title/tt0099077/?ref_=sr_t_23,1990,2h 1m,PG-13,7.8,164K,31000000.0,52096475.0,52096475.0,417076.0,['Penny Marshall'],"['Oliver Sacks', 'Steven Zaillian']","['Robert De Niro', 'Robin Williams', 'Julie Kavner']","['Medical Drama', 'Biography', 'Drama']",['United States'],"['Enid A Haupt Conservatory, New York Botanical Gardens - 200th Street & Southern Boulevard, Bronx, New York City, New York, USA']","['Columbia Pictures', 'Parkes/Lasker productions']",['English'],0,11,3,1990
24. Look Who's Talking Too,https://www.imdb.com/title/tt0100050/?ref_=sr_t_24,1990,1h 21m,PG-13,4.7,50K,,47789074.0,47789074.0,8100640.0,['Amy Heckerling'],"['Amy Heckerling', 'Neal Israel']","['John Travolta', 'Kirstie Alley', 'Olympia Dukakis']","['Comedy', 'Family', 'Romance']",['United States'],"['North Shore Studios, North Vancouver, British Columbia, Canada']","['TriStar Pictures', 'Big Mouth Production', 'Hollywood Licensing Group']",['English'],0,0,0,1990
25. Hard to Kill,https://www.imdb.com/title/tt0099739/?ref_=sr_t_25,1990,1h 36m,R,5.8,33K,11500000.0,47410827.0,47410827.0,9213631.0,['Bruce Malmuth'],['Steven McKay'],"['Steven Seagal', 'Kelly LeBrock', 'William Sadler']","['Martial Arts', 'Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Saddlerock Ranch - 32111 Mulholland Highway, Malibu, California, USA']","['Warner Bros.', 'Lee Rich Productions', 'Adelson / Todman / Simon Productions']","['English', 'Japanese']",0,0,0,1990
26. Goodfellas,https://www.imdb.com/title/tt0099685/?ref_=sr_t_26,1990,2h 25m,R,8.7,1.3M,25000000.0,47055110.0,46909721.0,6368901.0,['Martin Scorsese'],"['Nicholas Pileggi', 'Martin Scorsese']","['Robert De Niro', 'Ray Liotta', 'Joe Pesci']","['Docudrama', 'Gangster', 'True Crime', 'Biography', 'Crime', 'Drama']",['United States'],"['The Oriental Manor, 1818 86th St, Brooklyn, New York City, New York, USA']",['Warner Bros.'],"['English', 'Italian', 'Hebrew', 'Yiddish']",0,38,0,1990
27. Marked for Death,https://www.imdb.com/title/tt0100114/?ref_=sr_t_27,1990,1h 33m,R,5.9,25K,12000000.0,57968936.0,46044396.0,11790047.0,['Dwight H. Little'],"['Michael Grais', 'Mark Victor']","['Steven Seagal', 'Joanna Pacula', 'Basil Wallace']","['B-Action', 'Dark Comedy', 'One-Person Army Action', 'Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Chicago, Illinois, USA']","['Victor & Grais', 'Steamroller Productions', 'Twentieth Century Fox']",['English'],0,0,0,1990
28. RoboCop 2,https://www.imdb.com/title/tt0100502/?ref_=sr_t_28,1990,1h 57m,R,5.8,95K,25000000.0,45681173.0,45681173.0,14145411.0,['Irvin Kershner'],"['Edward Neumeier', 'Michael Miner', 'Frank Miller']","['Peter Weller', 'Nancy Allen', 'Belinda Bauer']","['Cyberpunk', 'Superhero', 'Action', 'Crime', 'Sci-Fi', 'Thriller']",['United States'],"['1811 McDuffie St, Houston, Texas, USA']","['Orion Pictures', 'Tobor Productions']",['English'],0,0,0,1990
29. Young Guns II,https://www.imdb.com/title/tt0100994/?ref_=sr_t_29,1990,1h 44m,PG-13,6.5,40K,20000000.0,44143410.0,44143410.0,8017438.0,['Geoff Murphy'],['John Fusco'],"['Emilio Estevez', 'Kiefer Sutherland', 'Lou Diamond Phillips']","['Dark Comedy', 'Action', 'Drama', 'Western']",['United States'],"['White Sands National Monument, New Mexico, USA']","['Morgan Creek Entertainment', 'Eaves Movie Ranch', 'Film Partners 1']",['English'],0,4,1,1990
30. Gremlins 2: The New Batch,https://www.imdb.com/title/tt0099700/?ref_=sr_t_30,1990,1h 46m,PG-13,6.4,116K,50000000.0,41483050.0,41482207.0,9702804.0,['Joe Dante'],"['Charles S. Haas', 'Chris Columbus']","['Zach Galligan', 'Phoebe Cates', 'Howie Mandel']","['Satire', 'Slapstick', 'Comedy', 'Fantasy', 'Horror']",['United States'],"['101 Park Avenue, Manhattan, New York City, New York, USA']","['Warner Bros.', 'Amblin Entertainment']",['English'],0,0,0,1990
31. Rocky V,https://www.imdb.com/title/tt0100507/?ref_=sr_t_31,1990,1h 44m,PG-13,5.4,154K,42000000.0,119946358.0,40946358.0,14073170.0,['John G. Avildsen'],['Sylvester Stallone'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young']","['Boxing', 'Drama', 'Sport']",['United States'],"['Max Busch House - 160 S San Rafael Avenue, Pasadena, California, USA']","['United Artists', 'Chartoff-Winkler Productions', 'Star Partners III Ltd.']","['English', 'Italian']",0,0,0,1990
32. Joe Versus the Volcano,https://www.imdb.com/title/tt0099892/?ref_=sr_t_32,1990,1h 42m,PG,5.9,41K,25000000.0,39404261.0,39404261.0,9252232.0,['John Patrick Shanley'],['John Patrick Shanley'],"['Tom Hanks', 'Meg Ryan', 'Lloyd Bridges']","['Comedy', 'Romance']",['United States'],"['Hawaii, USA']","['Warner Bros.', 'Amblin Entertainment']",['English'],0,0,0,1990
33. Postcards from the Edge,https://www.imdb.com/title/tt0100395/?ref_=sr_t_33,1990,1h 41m,R,6.7,20K,22000000.0,39071603.0,39071603.0,7871856.0,['Mike Nichols'],['Carrie Fisher'],"['Meryl Streep', 'Shirley MacLaine', 'Dennis Quaid']","['Comedy', 'Drama']",['United States'],"['Los Angeles, California, USA']",['Columbia Pictures'],"['English', 'Spanish']",0,12,2,1990
34. Mermaids,https://www.imdb.com/title/tt0100140/?ref_=sr_t_34,1990,1h 50m,PG-13,6.7,37K,20000000.0,35419397.0,35419397.0,3514678.0,['Richard Benjamin'],"['Patty Dann', 'June Roberts']","['Cher', 'Bob Hoskins', 'Winona Ryder']","['Coming-of-Age', 'Teen Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Rockport, Massachusetts, USA']",['Orion Pictures'],['English'],0,0,0,1990
35. Darkman,https://www.imdb.com/title/tt0099365/?ref_=sr_t_35,1990,1h 36m,R,6.4,72K,14000000.0,48878502.0,33878502.0,8054860.0,['Sam Raimi'],"['Sam Raimi', 'Chuck Pfarrer', 'Ivan Raimi']","['Liam Neeson', 'Frances McDormand', 'Colin Friels']","['Dark Comedy', 'Superhero', 'Action', 'Sci-Fi', 'Thriller']",['United States'],"['Lower Bay Station, Toronto, Ontario, Canada']","['Renaissance Pictures', 'Universal Pictures']",['English'],0,7,0,1990
36. Air America,https://www.imdb.com/title/tt0099005/?ref_=sr_t_36,1990,1h 53m,R,5.8,31K,35000000.0,33461269.0,31053601.0,8064480.0,['Roger Spottiswoode'],"['Christopher Robbins', 'John Eskow', 'Richard Rush']","['Mel Gibson', 'Robert Downey Jr.', 'Nancy Travis']","['Buddy Comedy', 'Dark Comedy', 'Action', 'Comedy', 'War']",['United States'],"['Hae Hong, Thailand']","['Carolco Pictures', 'IndieProd Company Productions']","['English', 'Lao']",0,0,0,1990
37. Predator 2,https://www.imdb.com/title/tt0100403/?ref_=sr_t_37,1990,1h 48m,R,6.3,189K,30000000.0,57120318.0,30669413.0,8784943.0,['Stephen Hopkins'],"['Jim Thomas', 'John Thomas']","['Danny Glover', 'Gary Busey', 'Kevin Peter Hall']","['Alien Invasion', 'Dystopian Sci-Fi', 'Monster Horror', 'Action', 'Horror', 'Sci-Fi']",['United States'],"['BART, San Francisco, California, USA']","['Davis Entertainment', 'Lawrence Gordon Productions', 'Silver Pictures']",['English'],0,4,0,1990
38. Green Card,https://www.imdb.com/title/tt0099699/?ref_=sr_t_38,1990,1h 47m,PG-13,6.3,26K,12500000.0,29888235.0,29888235.0,47781.0,['Peter Weir'],['Peter Weir'],"['Gérard Depardieu', 'Andie MacDowell', 'Bebe Neuwirth']","['Comedy', 'Drama', 'Romance']","['France', 'Australia', 'United States']","['American Irish Historical Society, 991 Fifth Avenue, Upper East Side, Manhattan, New York City, New York, USA']","['Touchstone Pictures', 'Australian Film Finance Corporation (AFFC)', 'DD Productions']","['English', 'French', 'Spanish']",0,4,1,1990
39. Pacific Heights,https://www.imdb.com/title/tt0100318/?ref_=sr_t_39,1990,1h 42m,R,6.4,24K,18000000.0,44926706.0,29381956.0,6912637.0,['John Schlesinger'],['Daniel Pyne'],"['Melanie Griffith', 'Matthew Modine', 'Michael Keaton']","['Psychological Thriller', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Potrero Hill, San Francisco, California, USA']",['Morgan Creek Entertainment'],"['English', 'Japanese']",0,0,0,1990
40. Child's Play 2,https://www.imdb.com/title/tt0099253/?ref_=sr_t_40,1990,1h 24m,R,6.0,60K,13000000.0,35763605.0,28501605.0,10718520.0,['John Lafia'],['Don Mancini'],"['Alex Vincent', 'Jenny Agutter', 'Gerrit Graham']","['Slasher Horror', 'Supernatural Horror', 'Horror', 'Thriller']",['United States'],"['118 Pier S Ave, Long Beach, California, USA']","['Universal Pictures', 'David Kirschner Productions']",['English'],0,0,0,1990
41. The Rescuers Down Under,https://www.imdb.com/title/tt0100477/?ref_=sr_t_41,1990,1h 17m,G,6.8,49K,30000000.0,27931461.0,27931461.0,3499819.0,"['Hendel Butoy', 'Mike Gabriel']","['Jim Cox', 'Karey Kirkpatrick', 'Byron Simpson']","['Bob Newhart', 'Eva Gabor', 'John Candy']","['Animal Adventure', 'Desert Adventure', 'Globetrotting Adventure', 'Hand-Drawn Animation', 'Mountain Adventure', 'Quest', 'Adventure', 'Animation', 'Comedy', 'Family']","['United States', 'Japan', 'South Korea']",[],"['Walt Disney Pictures', 'Silver Screen Partners IV', 'Walt Disney Animation Studios']",['English'],0,0,0,1990
42. Internal Affairs,https://www.imdb.com/title/tt0099850/?ref_=sr_t_42,1990,1h 55m,R,6.5,23K,15000000.0,27734391.0,27734391.0,5043516.0,['Mike Figgis'],['Henry Bean'],"['Richard Gere', 'Andy Garcia', 'Nancy Travis']","['Crime', 'Drama', 'Thriller']","['United States', 'Canada']","['Los Angeles, California, USA']","['Paramount Pictures', 'Image Organization', 'Malofilm']","['English', 'Spanish']",0,0,0,1990
43. Cadillac Man,https://www.imdb.com/title/tt0099204/?ref_=sr_t_43,1990,1h 37m,R,5.7,16K,,27627310.0,27627310.0,6712079.0,['Roger Donaldson'],['Ken Friedman'],"['Robin Williams', 'Tim Robbins', 'Pamela Reed']","['Dark Comedy', 'Comedy', 'Crime']",['United States'],"['3721 Northern Boulevard, Long Island City, Queens, New York City, New York, USA']",[],['English'],0,0,0,1990
44. Memphis Belle,https://www.imdb.com/title/tt0100133/?ref_=sr_t_44,1990,1h 47m,PG-13,6.9,31K,23000000.0,27441977.0,27441977.0,5026846.0,['Michael Caton-Jones'],['Monte Merrick'],"['Matthew Modine', 'Eric Stoltz', 'Tate Donovan']","['Dark Comedy', 'Action', 'Drama', 'War']","['United Kingdom', 'Japan', 'United States']","['RAF Binbrook, Lincolnshire, England, UK']","['Enigma Productions', 'Fujisankei Communication Group', 'British Satellite Broadcasting (BSB)']",['English'],0,4,1,1990
45. House Party,https://www.imdb.com/title/tt0099800/?ref_=sr_t_45,1990,1h 40m,R,6.5,17K,2500000.0,26385627.0,26385627.0,4611024.0,['Reginald Hudlin'],['Reginald Hudlin'],"['Christopher Reid', 'Robin Harris', 'Christopher Martin']","['Comedy', 'Music']",['United States'],"['1568 South Oxford Avenue, Los Angeles, California, USA']","['Jackson/McHenry Company,The', 'New Line Cinema', 'The Hudlin Brothers']",['English'],0,10,0,1990
46. Jacob's Ladder,https://www.imdb.com/title/tt0099871/?ref_=sr_t_46,1990,1h 53m,R,7.4,122K,25000000.0,26118851.0,26118851.0,7500760.0,['Adrian Lyne'],['Bruce Joel Rubin'],"['Tim Robbins', 'Elizabeth Peña', 'Danny Aiello']","['Drama', 'Horror', 'Mystery']",['United States'],['Puerto Rico'],['Carolco Pictures'],['English'],0,0,0,1990
47. The Exorcist III,https://www.imdb.com/title/tt0099528/?ref_=sr_t_47,1990,1h 50m,R,6.5,41K,,39024251.0,26098824.0,9312219.0,['William Peter Blatty'],['William Peter Blatty'],"['George C. Scott', 'Ed Flanders', 'Brad Dourif']","['Supernatural Horror', 'Drama', 'Horror', 'Mystery']",['United States'],"['The Tombs - 1226 36th Street NW, Georgetown, Washington, District of Columbia, USA']",['Morgan Creek Entertainment'],['English'],0,5,0,1990
48. Navy Seals,https://www.imdb.com/title/tt0100232/?ref_=sr_t_48,1990,1h 53m,R,5.5,19K,20000000.0,25069101.0,25069101.0,6543832.0,['Lewis Teague'],"['Chuck Pfarrer', 'Gary Goldman']","['Charlie Sheen', 'Michael Biehn', 'Joanne Whalley']","['Action', 'Adventure', 'Thriller']",['United States'],"['Almería, Andalucía, Spain']",['Orion Pictures'],"['English', 'Arabic']",0,0,0,1990
49. Ernest Goes to Jail,https://www.imdb.com/title/tt0099512/?ref_=sr_t_49,1990,1h 21m,PG,5.4,10K,9000000.0,25029569.0,25029569.0,6143372.0,['John R. Cherry III'],['Charlie Cohen'],"['Jim Varney', 'Gailard Sartain', 'Bill Byrge']","['Comedy', 'Crime', 'Family']",['United States'],"['Nashville, Tennessee, USA']","['Touchstone Pictures', 'Silver Screen Partners IV']",['English'],0,0,0,1990
50. Ghost Dad,https://www.imdb.com/title/tt0099654/?ref_=sr_t_50,1990,1h 23m,PG,4.4,8.6K,,25421633.0,24707633.0,4803480.0,['Sidney Poitier'],"['Brent Maddock', 'S.S. Wilson', 'Phil Alden Robinson']","['Bill Cosby', 'Kimberly Russell', 'Denise Nicholas']","['Comedy', 'Family', 'Fantasy']",['United States'],"['Boise, Idaho, USA']","['Universal Pictures', 'SAH Productions']",['English'],0,0,0,1990
51. Lionheart,https://www.imdb.com/title/tt0100029/?ref_=sr_t_51,1990,1h 48m,R,6.2,41K,6000000.0,24271196.0,24078196.0,7094552.0,['Sheldon Lettich'],"['Stefani Warren', 'Jean-Claude Van Damme', 'Sheldon Lettich']","['Jean-Claude Van Damme', 'Harrison Page', 'Deborah Rennard']","['B-Action', 'Dark Comedy', 'Action', 'Crime', 'Drama', 'Sport']",['United States'],"['Jean, Nevada, USA']","['Imperial Entertainment Corporation', 'Wrong Bet Productions']","['English', 'French', 'Serbian']",0,0,0,1990
52. My Blue Heaven,https://www.imdb.com/title/tt0100212/?ref_=sr_t_52,1990,1h 37m,PG-13,6.2,23K,,23591472.0,23591472.0,6207092.0,['Herbert Ross'],['Nora Ephron'],"['Steve Martin', 'Rick Moranis', 'Joan Cusack']","['Buddy Comedy', 'Comedy', 'Crime']",['United States'],"['San Luis Obispo, California, USA']","['Hawn / Sylbert Movie Company', 'Warner Bros.']",['English'],0,0,0,1990
53. The Russia House,https://www.imdb.com/title/tt0100530/?ref_=sr_t_53,1990,2h 3m,R,6.1,18K,21800000.0,22997992.0,22997992.0,4435650.0,['Fred Schepisi'],"['John le Carré', 'Tom Stoppard']","['Sean Connery', 'Michelle Pfeiffer', 'Roy Scheider']","['Political Thriller', 'Drama', 'Romance', 'Thriller']",['United States'],"['Lisbon, Portugal']","['Pathé Entertainment', 'Metro-Goldwyn-Mayer (MGM)', 'Star Partners III Ltd.']","['English', 'Russian']",0,0,0,1990
