Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Rogue One: A Star Wars Story,https://www.imdb.com/title/tt3748528/?ref_=sr_t_1,2016,2h 13m,PG-13,7.8,704K
2. Finding Dory,https://www.imdb.com/title/tt2277860/?ref_=sr_t_2,2016,1h 37m,PG,7.2,314K
3. Captain America: Civil War,https://www.imdb.com/title/tt3498820/?ref_=sr_t_3,2016,2h 27m,PG-13,7.8,875K
4. The Secret Life of Pets,https://www.imdb.com/title/tt2709768/?ref_=sr_t_4,2016,1h 26m,PG,6.5,224K
5. The Jungle Book,https://www.imdb.com/title/tt3040964/?ref_=sr_t_5,2016,1h 46m,PG,7.3,297K
6. Deadpool,https://www.imdb.com/title/tt1431045/?ref_=sr_t_6,2016,1h 48m,R,8.0,1.2M
7. Zootopia,https://www.imdb.com/title/tt2948356/?ref_=sr_t_7,2016,1h 48m,PG,8.0,569K
8. Batman v Superman: Dawn of Justice,https://www.imdb.com/title/tt2975590/?ref_=sr_t_8,2016,2h 31m,R,6.5,765K
9. Suicide Squad,https://www.imdb.com/title/tt1386697/?ref_=sr_t_9,2016,2h 3m,PG-13,5.9,735K
10. Sing,https://www.imdb.com/title/tt3470600/?ref_=sr_t_10,2016,1h 48m,PG,7.1,199K
11. Moana,https://www.imdb.com/title/tt3521164/?ref_=sr_t_11,2016,1h 47m,PG,7.6,403K
12. Fantastic Beasts and Where to Find Them,https://www.imdb.com/title/tt3183660/?ref_=sr_t_12,2016,2h 12m,PG-13,7.2,519K
13. Doctor Strange,https://www.imdb.com/title/tt1211837/?ref_=sr_t_13,2016,1h 55m,PG-13,7.5,830K
14. Hidden Figures,https://www.imdb.com/title/tt4846340/?ref_=sr_t_14,2016,2h 7m,PG,7.8,268K
15. Jason Bourne,https://www.imdb.com/title/tt4196776/?ref_=sr_t_15,2016,2h 3m,PG-13,6.6,248K
16. Star Trek Beyond,https://www.imdb.com/title/tt2660888/?ref_=sr_t_16,2016,2h 2m,PG-13,7.0,263K
17. X-Men: Apocalypse,https://www.imdb.com/title/tt3385516/?ref_=sr_t_17,2016,2h 24m,PG-13,6.8,474K
18. Trolls,https://www.imdb.com/title/tt1679335/?ref_=sr_t_18,2016,1h 32m,PG,6.4,95K
19. La La Land,https://www.imdb.com/title/tt3783958/?ref_=sr_t_19,2016,2h 8m,PG-13,8.0,703K
20. Kung Fu Panda 3,https://www.imdb.com/title/tt2267968/?ref_=sr_t_20,2016,1h 35m,PG,7.1,199K
21. Split,https://www.imdb.com/title/tt4972582/?ref_=sr_t_21,2016,1h 57m,PG-13,7.3,579K
22. Ghostbusters,https://www.imdb.com/title/tt1289401/?ref_=sr_t_22,2016,1h 57m,PG-13,6.8,251K
23. Central Intelligence,https://www.imdb.com/title/tt1489889/?ref_=sr_t_23,2016,1h 47m,PG-13,6.3,222K
24. The Legend of Tarzan,https://www.imdb.com/title/tt0918940/?ref_=sr_t_24,2016,1h 50m,PG-13,6.2,192K
25. Sully,https://www.imdb.com/title/tt3263904/?ref_=sr_t_25,2016,1h 36m,PG-13,7.4,307K
26. Bad Moms,https://www.imdb.com/title/tt4651520/?ref_=sr_t_26,2016,1h 40m,R,6.2,137K
27. The Angry Birds Movie,https://www.imdb.com/title/tt1985949/?ref_=sr_t_27,2016,1h 37m,PG,6.3,108K
28. Independence Day: Resurgence,https://www.imdb.com/title/tt1628841/?ref_=sr_t_28,2016,2h,PG-13,5.2,193K
29. The Conjuring 2,https://www.imdb.com/title/tt3065204/?ref_=sr_t_29,2016,2h 14m,R,7.3,313K
30. Arrival,https://www.imdb.com/title/tt2543164/?ref_=sr_t_30,2016,1h 56m,PG-13,7.9,800K
31. Passengers,https://www.imdb.com/title/tt1355644/?ref_=sr_t_31,2016,1h 56m,PG-13,7.0,466K
32. Sausage Party,https://www.imdb.com/title/tt1700841/?ref_=sr_t_32,2016,1h 29m,R,6.1,216K
33. The Magnificent Seven,https://www.imdb.com/title/tt2404435/?ref_=sr_t_33,2016,2h 12m,PG-13,6.9,234K
34. Ride Along 2,https://www.imdb.com/title/tt2869728/?ref_=sr_t_34,2016,1h 42m,PG-13,5.9,65K
35. Don't Breathe,https://www.imdb.com/title/tt4160708/?ref_=sr_t_35,2016,1h 28m,R,7.1,313K
36. Miss Peregrine's Home for Peculiar Children,https://www.imdb.com/title/tt1935859/?ref_=sr_t_36,2016,2h 7m,PG-13,6.7,197K
37. The Accountant,https://www.imdb.com/title/tt2140479/?ref_=sr_t_37,2016,2h 8m,R,7.3,334K
