Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Cleopatra,https://www.imdb.com/title/tt0056937/?ref_=sr_t_1,1963,5h 20m,Approved,7.0,39K,44000000.0,57779280.0,57777778.0,,"['Joseph L. Mankiewicz', 'Rouben Mamoulian']","['Joseph L. Mankiewicz', 'Ranald MacDougall', 'Sidney Buchman']","['Elizabeth Taylor', 'Richard Burton', 'Rex Harrison']","['Desert Adventure', 'Docudrama', 'Historical Epic', 'Biography', 'Drama', 'History', 'Romance']","['United States', 'Switzerland']","['Ischia Island, Naples, Campania, Italy']","['Twentieth Century Fox', 'MCL Films S.A.', 'Walwa Films S.A.']",['English'],0,13,0,1963
2. It's a Mad Mad Mad Mad World,https://www.imdb.com/title/tt0057193/?ref_=sr_t_2,1963,3h 30m,Approved,7.5,47K,9400000.0,46333064.0,46332858.0,,['Stanley Kramer'],"['William Rose', 'Tania Rose']","['Spencer Tracy', 'Milton Berle', 'Ethel Merman']","['Caper', 'Globetrotting Adventure', 'Road Trip', 'Screwball Comedy', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Crime']",['United States'],"['Portuguese Point, 5500 Palos Verdes Dr. S., Palos Verdes, California, USA']",['Casey Productions'],"['English', 'Chinese']",0,10,0,1963
3. From Russia with Love,https://www.imdb.com/title/tt0057076/?ref_=sr_t_3,1963,1h 55m,PG,7.3,149K,2000000.0,24811445.0,24796765.0,,['Terence Young'],"['Richard Maibaum', 'Johanna Harwood', 'Ian Fleming']","['Sean Connery', 'Robert Shaw', 'Lotte Lenya']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States']","['Yerebatan Saray Sarniçi, Sultanahmet Square, Sultanahmet, Istanbul, Turkey']",['Eon Productions'],"['English', 'Russian', 'Turkish', 'French', 'Romany', 'Italian']",0,6,0,1963
4. The Sword in the Stone,https://www.imdb.com/title/tt0057546/?ref_=sr_t_4,1963,1h 19m,G,7.1,109K,3000000.0,12000000.0,12000000.0,2230614.0,"['Wolfgang Reitherman', 'Clyde Geronimi', 'David Hand']","['Bill Peet', 'T.H. White']","['Rickie Sorensen', 'Sebastian Cabot', 'Karl Swenson']","['Hand-Drawn Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",['United States'],[],"['Walt Disney Animation Studios', 'Walt Disney Productions']",['English'],0,0,1,1963
5. The Pink Panther,https://www.imdb.com/title/tt0057413/?ref_=sr_t_5,1963,1h 55m,Approved,7.0,58K,3000000.0,10878166.0,10878107.0,,['Blake Edwards'],"['Maurice Richlin', 'Blake Edwards']","['David Niven', 'Peter Sellers', 'Robert Wagner']","['Caper', 'Farce', 'Slapstick', 'Comedy', 'Crime', 'Romance']",['United States'],"['Rocca di Papa, Rome, Lazio, Italy']",['Mirisch G-E Productions'],"['English', 'Italian', 'Greek']",0,8,1,1963
6. Contempt,https://www.imdb.com/title/tt0057345/?ref_=sr_t_6,1963,1h 42m,Not Rated,7.4,37K,900000.0,1174678.0,1151804.0,14826.0,['Jean-Luc Godard'],"['Alberto Moravia', 'Jean-Luc Godard']","['Brigitte Bardot', 'Jack Palance', 'Michel Piccoli']","['Drama', 'Romance']","['France', 'Italy']","['Isle of Capri, Naples, Campania, Italy']","['Rome Paris Films', 'Les Films Concordia', 'Compagnia Cinematografica Champion']","['French', 'English', 'German', 'Italian']",0,0,0,1963
7. Bluff Master,https://www.imdb.com/title/tt0213524/?ref_=sr_t_7,1963,2h 15m,Not Rated,6.0,149,,3289047.0,722847.0,160385.0,['Manmohan Desai'],"['Manmohan Desai', 'Madhusudan Kalelkar', 'Rajendra Krishan']","['Shammi Kapoor', 'Saira Banu', 'Niranjan Sharma']","['Comedy', 'Drama', 'Romance']",['India'],"['R.K. Studios, Chembur, Mumbai, Maharashtra, India']",['Subhash Pictures'],['Hindi'],0,0,0,1963
8. 8½,https://www.imdb.com/title/tt0056801/?ref_=sr_t_8,1963,2h 18m,Not Rated,8.0,128K,,200502.0,98760.0,11947.0,['Federico Fellini'],"['Federico Fellini', 'Ennio Flaiano', 'Tullio Pinelli']","['Marcello Mastroianni', 'Anouk Aimée', 'Claudia Cardinale']","['Epic', 'Psychological Drama', 'Showbiz Drama', 'Drama']","['Italy', 'France']","['Tivoli, Rome, Lazio, Italy']","['Cineriz', 'Francinex']","['Italian', 'French', 'English', 'German']",0,9,0,1963
9. Bay of Angels,https://www.imdb.com/title/tt0056846/?ref_=sr_t_9,1963,1h 30m,Not Rated,7.2,4.4K,,85840.0,85840.0,,['Jacques Demy'],['Jacques Demy'],"['Jeanne Moreau', 'Claude Mann', 'Paul Guers']","['Drama', 'Romance']","['France', 'Monaco']","['Hotel de Paris, Place du Casino, Monte Carlo, Monaco']",['Sud-Pacifique Films'],['French'],0,0,0,1963
10. The Boom,https://www.imdb.com/title/tt0056883/?ref_=sr_t_10,1963,1h 28m,,7.1,1.4K,,57962.0,57962.0,8164.0,['Vittorio De Sica'],['Cesare Zavattini'],"['Alberto Sordi', 'Gianna Maria Canale', 'Elena Nicolai']",['Comedy'],['Italy'],"['Rome, Lazio, Italy']",['Dino de Laurentiis Cinematografica'],['Italian'],0,0,0,1963
11. Le joli mai,https://www.imdb.com/title/tt0057202/?ref_=sr_t_11,1963,2h 45m,Not Rated,7.8,900,,55038.0,55038.0,10662.0,"['Chris Marker', 'Pierre Lhomme']","['Chris Marker', 'Catherine Winter']","['Chris Marker', 'Yves Montand', 'Simone Signoret']",['Documentary'],['France'],"['Paris, France']",['Sofracima'],['French'],0,0,0,1963
12. High and Low,https://www.imdb.com/title/tt0057565/?ref_=sr_t_12,1963,2h 23m,Not Rated,8.4,58K,230000000.0,63588.0,46808.0,15942.0,['Akira Kurosawa'],"['Hideo Oguni', 'Ryûzô Kikushima', 'Eijirô Hisaita']","['Toshirô Mifune', 'Yutaka Sada', 'Tatsuya Nakadai']","['Police Procedural', 'Crime', 'Drama', 'Mystery', 'Thriller']",['Japan'],"['Toho Studios, Tokyo, Japan']","['Toho', 'Kurosawa Production Co.']",['Japanese'],0,3,0,1963
13. The Servant,https://www.imdb.com/title/tt0057490/?ref_=sr_t_13,1963,1h 56m,Unrated,7.8,15K,,75720.0,45522.0,7859.0,['Joseph Losey'],"['Harold Pinter', 'Robin Maugham']","['Dirk Bogarde', 'Sarah Miles', 'Wendy Craig']","['Psychological Drama', 'Drama']",['United Kingdom'],"['30 Royal Avenue, Chelsea, London, England, UK']",['Springbok Productions'],['English'],0,11,0,1963
