Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Avatar,https://www.imdb.com/title/tt0499549/?ref_=sr_t_1,2009,2h 42m,PG-13,7.9,1.4M,237000000.0,2923706026.0,785221649.0,77025481.0,['James Cameron'],['James Cameron'],"['Sam Worthington', 'Zoe Saldana', 'Sigourney Weaver']","['Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['United States', 'United Kingdom']","[""Kaua'i, Hawaii, USA""]","['Twentieth Century Fox', 'Dune Entertainment', 'Lightstorm Entertainment']","['English', 'Spanish']",0,131,0,2009
2. Transformers: Revenge of the Fallen,https://www.imdb.com/title/tt1055369/?ref_=sr_t_2,2009,2h 29m,PG-13,6.0,437K,200000000.0,836303693.0,402111870.0,108966307.0,['Michael Bay'],"['Ehren Kruger', 'Roberto Orci', 'Alex Kurtzman']","['Shia LaBeouf', 'Megan Fox', 'Josh Duhamel']","['Alien Invasion', 'Car Action', 'Desert Adventure', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'Jordan', 'United Kingdom']","['Luxor, Egypt']","['Paramount Pictures', 'Dreamworks Pictures', 'Hasbro']","['English', 'Spanish']",0,31,1,2009
3. Harry Potter and the Half-Blood Prince,https://www.imdb.com/title/tt0417741/?ref_=sr_t_3,2009,2h 33m,PG,7.6,616K,250000000.0,941055851.0,302334374.0,77835727.0,['David Yates'],"['Steve Kloves', 'J.K. Rowling']","['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint']","['Fantasy Epic', 'Sword & Sorcery', 'Teen Adventure', 'Teen Fantasy', 'Action', 'Adventure', 'Family', 'Fantasy', 'Mystery']","['United Kingdom', 'United States']","['Raumabanen Railway Line, Bjorli, Norway']","['Warner Bros.', 'Heyday Films']","['English', 'Latin']",0,39,1,2009
4. The Twilight Saga: New Moon,https://www.imdb.com/title/tt1259571/?ref_=sr_t_4,2009,2h 10m,PG-13,4.8,307K,50000000.0,711048123.0,297816253.0,142839137.0,['Chris Weitz'],"['Melissa Rosenberg', 'Stephenie Meyer']","['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner']","['Supernatural Fantasy', 'Teen Adventure', 'Teen Drama', 'Teen Fantasy', 'Teen Romance', 'Adventure', 'Drama', 'Fantasy', 'Romance']",['United States'],"['Montepulciano, Siena, Tuscany, Italy']","['Temple Hill Entertainment', 'Maverick Films', 'Imprint Entertainment']","['English', 'Italian']",0,24,0,2009
5. Up,https://www.imdb.com/title/tt1049413/?ref_=sr_t_5,2009,1h 36m,PG,8.3,1.2M,175000000.0,735102136.0,293004164.0,68108790.0,"['Pete Docter', 'Bob Peterson']","['Pete Docter', 'Bob Peterson', 'Tom McCarthy']","['Edward Asner', 'Jordan Nagai', 'John Ratzenberger']","['Coming-of-Age', 'Computer Animation', 'Globetrotting Adventure', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']",['English'],0,88,0,2009
6. The Hangover,https://www.imdb.com/title/tt1119646/?ref_=sr_t_6,2009,1h 40m,R,7.7,872K,35000000.0,469328922.0,277339746.0,44979319.0,['Todd Phillips'],"['Jon Lucas', 'Scott Moore']","['Zach Galifianakis', 'Bradley Cooper', 'Justin Bartha']","['Raunchy Comedy', 'Comedy']","['United States', 'Germany']","['Caesars Palace - 3570 Las Vegas Boulevard South, Las Vegas, Nevada, USA']","['Warner Bros.', 'Legendary Entertainment', 'Green Hat Films']",['English'],0,25,1,2009
7. Star Trek,https://www.imdb.com/title/tt0796366/?ref_=sr_t_7,2009,2h 7m,PG-13,7.9,626K,150000000.0,385681768.0,257730019.0,75204289.0,['J.J. Abrams'],"['Roberto Orci', 'Alex Kurtzman', 'Gene Roddenberry']","['Chris Pine', 'Zachary Quinto', 'Simon Pegg']","['Space Sci-Fi', 'Time Travel', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'Germany']","['Vasquez Rocks Natural Area Park - 10700 W. Escondido Canyon Rd., Agua Dulce, California, USA']","['Paramount Pictures', 'Spyglass Entertainment', 'Bad Robot']",['English'],0,95,0,2009
8. The Blind Side,https://www.imdb.com/title/tt0878804/?ref_=sr_t_8,2009,2h 9m,PG-13,7.6,369K,29000000.0,309231694.0,255982860.0,34119372.0,['John Lee Hancock'],"['John Lee Hancock', 'Michael Lewis']","['Quinton Aaron', 'Sandra Bullock', 'Tim McGraw']","['Docudrama', 'Football', 'Biography', 'Drama', 'Sport']",['United States'],"['Atlanta International School - 2890 N. Fulton Drive, Buckhead, Georgia, USA']","['Alcon Entertainment', '3 Arts Entertainment', 'Left Tackle Pictures']",['English'],0,30,0,2009
9. Alvin and the Chipmunks: The Squeakquel,https://www.imdb.com/title/tt1231580/?ref_=sr_t_9,2009,1h 28m,PG,4.6,56K,75000000.0,443140005.0,219614612.0,48875415.0,['Betty Thomas'],"['Jon Vitti', 'Jonathan Aibel', 'Glenn Berger']","['Jason Lee', 'Zachary Levi', 'David Cross']","['Animal Adventure', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']",['United States'],"['Paris, France']","['Fox 2000 Pictures', 'Regency Enterprises', 'Bagdasarian Productions']","['English', 'French']",0,0,0,2009
10. Sherlock Holmes,https://www.imdb.com/title/tt0988045/?ref_=sr_t_10,2009,2h 8m,PG-13,7.6,684K,90000000.0,524028679.0,209028679.0,62304277.0,['Guy Ritchie'],"['Michael Robert Johnson', 'Anthony Peckham', 'Simon Kinberg']","['Robert Downey Jr.', 'Jude Law', 'Rachel McAdams']","['Whodunnit', 'Action', 'Adventure', 'Mystery']","['United States', 'Germany']","['Brompton Cemetery, Fulham Road, West Brompton, London, England, UK']","['Warner Bros.', 'Village Roadshow Pictures', 'Silver Pictures']","['English', 'French']",0,31,2,2009
11. Monsters vs. Aliens,https://www.imdb.com/title/tt0892782/?ref_=sr_t_11,2009,1h 34m,PG,6.4,180K,175000000.0,381509870.0,198351526.0,59321095.0,"['Rob Letterman', 'Conrad Vernon']","['Maya Forbes', 'Wallace Wolodarsky', 'Rob Letterman']","['Reese Witherspoon', 'Rainn Wilson', 'Stephen Colbert']","['Alien Invasion', 'Computer Animation', 'Kaiju', 'Urban Adventure', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['United States', 'United Kingdom']",[],['DreamWorks Animation'],"['English', 'Portuguese']",0,10,0,2009
12. Ice Age: Dawn of the Dinosaurs,https://www.imdb.com/title/tt1080016/?ref_=sr_t_12,2009,1h 34m,PG,6.9,272K,90000000.0,886686817.0,196573705.0,41690382.0,"['Carlos Saldanha', 'Michael Thurmeier']","['Michael Berg', 'Peter Ackerman', 'Mike Reiss']","['Ray Romano', 'John Leguizamo', 'Denis Leary']","['Animal Adventure', 'Computer Animation', 'Dinosaur Adventure', 'Adventure', 'Animation', 'Comedy', 'Family']","['United States', 'United Kingdom', 'Canada']",[],"['Twentieth Century Fox Animation', 'Blue Sky Studios']",['English'],0,13,0,2009
13. X-Men Origins: Wolverine,https://www.imdb.com/title/tt0458525/?ref_=sr_t_13,2009,1h 47m,PG-13,6.5,549K,150000000.0,373062864.0,179883157.0,85058003.0,['Gavin Hood'],"['David Benioff', 'Skip Woods']","['Hugh Jackman', 'Liev Schreiber', 'Ryan Reynolds']","['Superhero', 'Action', 'Sci-Fi']","['United States', 'United Kingdom']","['Dunedin, Otago, New Zealand']","['Twentieth Century Fox', 'Marvel Entertainment', 'Dune Entertainment']",['English'],0,21,0,2009
14. Night at the Museum: Battle of the Smithsonian,https://www.imdb.com/title/tt1078912/?ref_=sr_t_14,2009,1h 45m,PG,6.0,218K,150000000.0,413106170.0,177243721.0,54173286.0,['Shawn Levy'],"['Robert Ben Garant', 'Thomas Lennon']","['Ben Stiller', 'Owen Wilson', 'Amy Adams']","['Adventure', 'Comedy', 'Family', 'Fantasy']","['United States', 'Canada']","['American Museum of Natural History - Central Park West at 79th Street, Manhattan, New York City, New York, USA']","['Twentieth Century Fox', '21 Laps Entertainment', '1492 Pictures']",['English'],0,9,0,2009
15. 2012,https://www.imdb.com/title/tt1190080/?ref_=sr_t_15,2009,2h 38m,PG-13,5.8,406K,200000000.0,791217826.0,166112167.0,65237614.0,['Roland Emmerich'],"['Roland Emmerich', 'Harald Kloser']","['John Cusack', 'Thandiwe Newton', 'Chiwetel Ejiofor']","['Disaster', 'Survival', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Kamloops, British Columbia, Canada']","['Columbia Pictures', 'Centropolis Entertainment', 'Farewell Productions']","['English', 'French', 'Tibetan', 'Mandarin', 'Russian', 'Hindi', 'Portuguese', 'Latin', 'Italian', 'Spanish']",0,21,0,2009
16. The Proposal,https://www.imdb.com/title/tt1041829/?ref_=sr_t_16,2009,1h 48m,PG-13,6.8,374K,40000000.0,317375435.0,163958031.0,33627598.0,['Anne Fletcher'],['Peter Chiarelli'],"['Sandra Bullock', 'Ryan Reynolds', 'Mary Steenburgen']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Bearskin Neck, Rockport, Massachusetts, USA']","['Touchstone Pictures', 'Mandeville Films', 'K/O Paper Products']",['English'],0,20,0,2009
17. Fast & Furious,https://www.imdb.com/title/tt1013752/?ref_=sr_t_17,2009,1h 47m,PG-13,6.5,319K,85000000.0,360405638.0,155064265.0,70950500.0,['Justin Lin'],"['Chris Morgan', 'Gary Scott Thompson']","['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']","['Action Epic', 'Car Action', 'Action', 'Thriller']","['United States', 'Japan', 'Mexico']",['Dominican Republic'],"['Universal Pictures', 'Relativity Media', 'Original Film']","['English', 'Spanish']",0,2,0,2009
18. G.I. Joe: The Rise of Cobra,https://www.imdb.com/title/tt1046173/?ref_=sr_t_18,2009,1h 58m,PG-13,5.7,217K,175000000.0,302469017.0,150201498.0,54713046.0,['Stephen Sommers'],"['Stuart Beattie', 'David Elliot', 'Paul Lovett']","['Dennis Quaid', 'Channing Tatum', 'Marlon Wayans']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']","['United States', 'Czech Republic', 'France']","['Barrandov Studios, Prague, Czech Republic']","['Paramount Pictures', 'Spyglass Entertainment', 'Hasbro']","['English', 'French', 'Gaelic']",0,16,0,2009
19. Paul Blart: Mall Cop,https://www.imdb.com/title/tt1114740/?ref_=sr_t_19,2009,1h 31m,PG,5.3,120K,26000000.0,183348429.0,146336178.0,31832636.0,['Steve Carr'],"['Kevin James', 'Nick Bakay']","['Kevin James', ""Keir O'Donnell"", 'Jayma Mays']","['Farce', 'Slapstick', 'Action', 'Comedy', 'Crime', 'Family']",['United States'],"['Burlington Mall - 75 Middlesex Turnpike, Burlington, Massachusetts, USA']","['Columbia Pictures', 'Relativity Media', 'Happy Madison Productions']",['English'],0,3,0,2009
20. A Christmas Carol,https://www.imdb.com/title/tt1067106/?ref_=sr_t_20,2009,1h 36m,PG,6.8,134K,200000000.0,325286646.0,137855863.0,30051075.0,['Robert Zemeckis'],"['Charles Dickens', 'Robert Zemeckis']","['Jim Carrey', 'Gary Oldman', 'Colin Firth']","['Computer Animation', 'Dark Fantasy', 'Holiday Animation', 'Holiday Family', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",['United States'],"['New York City, New York, USA']","['Walt Disney Pictures', 'ImageMovers Digital', 'ImageMovers']",['English'],0,5,0,2009
21. Angels & Demons,https://www.imdb.com/title/tt0808151/?ref_=sr_t_21,2009,2h 18m,PG-13,6.7,315K,150000000.0,485930816.0,133375846.0,46204168.0,['Ron Howard'],"['David Koepp', 'Akiva Goldsman', 'Dan Brown']","['Tom Hanks', 'Ewan McGregor', 'Ayelet Zurer']","['Mystery', 'Thriller']","['United States', 'Italy']","[""St. Peter's Basilica, Vatican City""]","['Columbia Pictures', 'Imagine Entertainment', 'Skylark Productions']","['English', 'Italian', 'Latin', 'French', 'Swiss German', 'German', 'Chinese', 'Spanish', 'Polish']",0,5,0,2009
22. Terminator Salvation,https://www.imdb.com/title/tt0438488/?ref_=sr_t_22,2009,1h 55m,PG-13,6.5,383K,200000000.0,371353001.0,125322469.0,42558390.0,['McG'],"['John Brancato', 'Michael Ferris']","['Christian Bale', 'Sam Worthington', 'Anton Yelchin']","['Cyberpunk', 'Dystopian Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Albuquerque, New Mexico, USA']","['The Halcyon Company', 'Wonderland Sound and Vision']","['English', 'Italian']",0,14,0,2009
23. Cloudy with a Chance of Meatballs,https://www.imdb.com/title/tt0844471/?ref_=sr_t_23,2009,1h 30m,PG,6.9,267K,100000000.0,243006136.0,124870275.0,30304648.0,"['Phil Lord', 'Christopher Miller']","['Phil Lord', 'Christopher Miller', 'Judi Barrett']","['Anna Faris', 'Bill Hader', 'Bruce Campbell']","['Computer Animation', 'Supernatural Fantasy', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",['United States'],"['Sony Pictures Studios - 10202 W. Washington Blvd., Culver City, California, USA']","['Columbia Pictures', 'Sony Pictures Animation']","['English', 'French', 'Spanish', 'German']",0,14,0,2009
24. Inglourious Basterds,https://www.imdb.com/title/tt0361748/?ref_=sr_t_24,2009,2h 33m,R,8.4,1.6M,70000000.0,321461041.0,120540719.0,38054676.0,['Quentin Tarantino'],['Quentin Tarantino'],"['Brad Pitt', 'Diane Kruger', 'Eli Roth']","['Dark Comedy', 'Period Drama', 'Adventure', 'Drama', 'War']","['United States', 'Germany']","['Brasserie La Renaissance, 112 rue Championnet, Paris 18, Paris, France']","['Universal Pictures', 'The Weinstein Company', 'A Band Apart']","['English', 'German', 'French', 'Italian']",0,172,0,2009
25. G-Force,https://www.imdb.com/title/tt0436339/?ref_=sr_t_25,2009,1h 28m,PG,5.1,51K,150000000.0,292817898.0,119436770.0,31706934.0,['Hoyt Yeatman'],"['Cormac Wibberley', 'Marianne Wibberley', 'Hoyt Yeatman']","['Will Arnett', 'Penélope Cruz', 'Zach Galifianakis']","['Animal Adventure', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",['United States'],"['Los Angeles, California, USA']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Whamaphram Productions']","['English', 'Spanish']",0,0,0,2009
26. Coraline,https://www.imdb.com/title/tt0327597/?ref_=sr_t_26,2009,1h 40m,PG,7.8,279K,60000000.0,185860104.0,116896576.0,16849640.0,['Henry Selick'],"['Henry Selick', 'Neil Gaiman']","['Dakota Fanning', 'Teri Hatcher', 'John Hodgman']","['Dark Fantasy', 'Stop Motion Animation', 'Supernatural Fantasy', 'Animation', 'Drama', 'Family', 'Fantasy']","['United States', 'Austria', 'France', 'Hungary']","['Portland, Oregon, USA']","['Focus Features', 'Laika Entertainment', 'Pandemonium']","['English', 'Russian']",0,46,1,2009
27. District 9,https://www.imdb.com/title/tt1136608/?ref_=sr_t_27,2009,1h 52m,R,7.9,729K,30000000.0,210888950.0,115646235.0,37354308.0,['Neill Blomkamp'],"['Neill Blomkamp', 'Terri Tatchell']","['Sharlto Copley', 'David James', 'Jason Cope']","['Alien Invasion', 'Political Drama', 'Sci-Fi Epic', 'Action', 'Sci-Fi', 'Thriller']","['South Africa', 'United States', 'New Zealand', 'Canada']","['Johannesburg, South Africa']","['TriStar Pictures', 'Block / Hanson', 'WingNut Films']","['English', 'Nyanja', 'Afrikaans', 'Zulu', 'Xhosa', 'Sotho']",0,117,4,2009
28. It's Complicated,https://www.imdb.com/title/tt1230414/?ref_=sr_t_28,2009,2h,R,6.5,100K,85000000.0,219103655.0,112735375.0,22100820.0,['Nancy Meyers'],['Nancy Meyers'],"['Meryl Streep', 'Steve Martin', 'Alec Baldwin']","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']","['Japan', 'United States']","['714 West Potrero Road, Hidden Valley, Westlake Village, California, USA']","['Universal Pictures', 'Relativity Media', 'Waverly Films']","['English', 'French']",0,15,1,2009
29. Couples Retreat,https://www.imdb.com/title/tt1078940/?ref_=sr_t_29,2009,1h 53m,R,5.5,117K,70000000.0,171844840.0,109204945.0,34286740.0,['Peter Billingsley'],"['Jon Favreau', 'Vince Vaughn', 'Dana Fox']","['Vince Vaughn', 'Malin Akerman', 'Jon Favreau']",['Comedy'],['United States'],"['St. Regis Bora Bora Resort, Bora Bora, Leeward Islands, French Polynesia']","['Universal Pictures', 'Relativity Media', 'Wild West Picture Show Productions']","['English', 'Ukrainian']",0,4,0,2009
30. Watchmen,https://www.imdb.com/title/tt0409459/?ref_=sr_t_30,2009,2h 42m,R,7.6,593K,130000000.0,185382813.0,107509799.0,55214334.0,['Zack Snyder'],"['Dave Gibbons', 'David Hayter', 'Alex Tse']","['Jackie Earle Haley', 'Patrick Wilson', 'Carla Gugino']","['Dystopian Sci-Fi', 'Superhero', 'Action', 'Drama', 'Mystery', 'Sci-Fi']",['United States'],"['Riverview Hospital, Coquitlam, British Columbia, Canada']","['Warner Bros.', 'Paramount Pictures', 'Legendary Entertainment']",['English'],0,24,0,2009
31. The Princess and the Frog,https://www.imdb.com/title/tt0780521/?ref_=sr_t_31,2009,1h 37m,G,7.2,174K,105000000.0,267056816.0,104400899.0,786190.0,"['Ron Clements', 'John Musker']","['Ron Clements', 'John Musker', 'Greg Erb']","['Anika Noni Rose', 'Keith David', 'Oprah Winfrey']","['Fairy Tale', 'Feel-Good Romance', 'Hand-Drawn Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']","['United States', 'Brazil', 'Canada']","['Walt Disney Animation Studios - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios']","['English', 'French']",0,42,3,2009
32. Public Enemies,https://www.imdb.com/title/tt1152836/?ref_=sr_t_32,2009,2h 20m,R,6.9,325K,100000000.0,214104620.0,97104620.0,25271675.0,['Michael Mann'],"['Ronan Bennett', 'Michael Mann', 'Ann Biderman']","['Christian Bale', 'Johnny Depp', 'Christian Stolte']","['Docudrama', 'Gangster', 'Period Drama', 'True Crime', 'Biography', 'Crime', 'Drama', 'History']","['United States', 'Japan']","['Oshkosh, Wisconsin, USA']","['Universal Pictures', 'Relativity Media', 'Forward Pass']",['English'],0,14,0,2009
33. Julie & Julia,https://www.imdb.com/title/tt1135503/?ref_=sr_t_33,2009,2h 3m,PG-13,7.0,131K,40000000.0,129540522.0,94125426.0,20027956.0,['Nora Ephron'],"['Nora Ephron', 'Julie Powell', 'Julia Child']","['Amy Adams', 'Meryl Streep', 'Chris Messina']","['Biography', 'Drama', 'Romance']",['United States'],"['Hoboken Railway Station, Hoboken, New Jersey, USA']","['Columbia Pictures', 'Easy There Tiger Productions', 'Scott Rudin Productions']","['English', 'French']",0,48,1,2009
34. He's Just Not That Into You,https://www.imdb.com/title/tt1001508/?ref_=sr_t_34,2009,2h 9m,PG-13,6.4,186K,40000000.0,178866158.0,93953653.0,27785487.0,['Ken Kwapis'],"['Abby Kohn', 'Marc Silverstein', 'Greg Behrendt']","['Ginnifer Goodwin', 'Jennifer Aniston', 'Jennifer Connelly']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']","['Germany', 'United States']","['Handy Market - 2514 W. Magnolia Boulevard, Burbank, California, USA']","['New Line Cinema', 'Flower Films (II)', 'Internationale Filmproduktion Blackswan']",['English'],0,4,0,2009
35. Madea Goes to Jail,https://www.imdb.com/title/tt1142800/?ref_=sr_t_35,2009,1h 43m,PG-13,4.6,13K,,90508336.0,90508336.0,41030947.0,['Tyler Perry'],['Tyler Perry'],"['Tyler Perry', 'Keshia Knight Pulliam', 'Derek Luke']","['Comedy', 'Crime', 'Drama']",['United States'],"['Atlanta, Georgia, USA']",['The Tyler Perry Company'],['English'],0,4,0,2009
36. The Ugly Truth,https://www.imdb.com/title/tt1142988/?ref_=sr_t_36,2009,1h 36m,R,6.4,234K,38000000.0,205599393.0,88915214.0,27605576.0,['Robert Luketic'],"['Nicole Eastman', 'Karen McCullah', 'Kirsten Smith']","['Katherine Heigl', 'Gerard Butler', 'Bree Turner']","['Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['1930 Rodney Drive, Los Angeles, California, USA']","['Columbia Pictures', 'Lakeshore Entertainment', 'Relativity Media']",['English'],0,5,0,2009
37. Up in the Air,https://www.imdb.com/title/tt1193138/?ref_=sr_t_37,2009,1h 49m,R,7.4,353K,25000000.0,166842739.0,83823381.0,1181450.0,['Jason Reitman'],"['Walter Kirn', 'Jason Reitman', 'Sheldon Turner']","['George Clooney', 'Vera Farmiga', 'Anna Kendrick']","['Workplace Drama', 'Comedy', 'Drama', 'Romance']",['United States'],"['Cheshire Inn, St. Louis, Missouri, USA']","['Paramount Pictures', 'Cold Spring Pictures', 'DreamWorks']",['English'],0,171,6,2009
38. Knowing,https://www.imdb.com/title/tt0448011/?ref_=sr_t_38,2009,2h 1m,PG-13,6.2,253K,50000000.0,183658498.0,79957634.0,24604751.0,['Alex Proyas'],"['Ryne Douglas Pearson', 'Juliet Snowden', 'Stiles White']","['Nicolas Cage', 'Chandler Canterbury', 'Rose Byrne']","['Disaster', 'Mystery', 'Sci-Fi', 'Thriller']","['United States', 'United Kingdom', 'Australia']","['Camberwell High School, Camberwell, Melbourne, Victoria, Australia']","['Summit Entertainment', 'Escape Artists', 'Mystery Clock Cinema']",['English'],0,6,0,2009
39. Hannah Montana: The Movie,https://www.imdb.com/title/tt1114677/?ref_=sr_t_39,2009,1h 42m,G,4.7,47K,30000000.0,155545279.0,79576189.0,32324487.0,['Peter Chelsom'],"['Dan Berendsen', 'Michael Poryes', 'Richard Correll']","['Miley Cyrus', 'Emily Osment', 'Billy Ray Cyrus']","['Comedy', 'Drama', 'Family', 'Music', 'Romance']",['United States'],"['Columbia, Tennessee, USA']","[""It's a Laugh Productions"", 'Walt Disney Pictures', 'Millar Gough Ink']",['English'],0,11,0,2009
40. Where the Wild Things Are,https://www.imdb.com/title/tt0386117/?ref_=sr_t_40,2009,1h 41m,PG,6.7,110K,100000000.0,100140916.0,77233467.0,32695407.0,['Spike Jonze'],"['Spike Jonze', 'Dave Eggers', 'Maurice Sendak']","['Max Records', ""Catherine O'Hara"", 'Forest Whitaker']","['Adventure', 'Drama', 'Family', 'Fantasy']","['Germany', 'United States', 'Australia']","['Flinders, Victoria, Australia']","['Warner Bros.', 'Legendary Entertainment', 'Village Roadshow Pictures']",['English'],0,54,0,2009
41. Zombieland,https://www.imdb.com/title/tt1156398/?ref_=sr_t_41,2009,1h 28m,R,7.5,638K,23600000.0,102392080.0,75590286.0,24733155.0,['Ruben Fleischer'],"['Rhett Reese', 'Paul Wernick']","['Jesse Eisenberg', 'Emma Stone', 'Woody Harrelson']","['Buddy Comedy', 'Dark Comedy', 'Road Trip', 'Zombie Horror', 'Action', 'Comedy', 'Horror']",['United States'],"['490 West Paces Ferry Rd, Atlanta, Georgia, USA']","['Columbia Pictures', 'Relativity Media', 'Pariah']","['English', 'Spanish', 'French']",0,29,0,2009
42. Law Abiding Citizen,https://www.imdb.com/title/tt1197624/?ref_=sr_t_42,2009,1h 49m,R,7.4,329K,50000000.0,127944208.0,73357727.0,21039502.0,['F. Gary Gray'],['Kurt Wimmer'],"['Gerard Butler', 'Jamie Foxx', 'Leslie Bibb']","['Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Holmesburg Prison - 8215 Torresdale Avenue, Philadelphia, Pennsylvania, USA']","['G-BASE', 'The Film Department', 'Warp Films']",['English'],0,5,0,2009
