Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. I Knew Her Well,https://www.imdb.com/title/tt0060545/?ref_=sr_t_11,1965,1h 55m,Not Rated,7.6,3.3K,,18010.0,18010.0,9312.0,['Antonio Pietrangeli'],"['Antonio Pietrangeli', 'Ruggero Maccari', 'Ettore Scola']","['Stefania Sandrelli', 'Mario Adorf', 'Jean-Claude Brialy']",['Drama'],"['Italy', 'France', 'West Germany']","['Piazza del Duomo, Orvieto, Terni, Umbria, Italy']","['Ultra Film', 'Les Films du Siècle', 'Roxy Film']","['Italian', 'English']",0,2,0,1965
12. Six in Paris,https://www.imdb.com/title/tt0059565/?ref_=sr_t_12,1965,1h 35m,,6.7,1.5K,,15532.0,15532.0,4053.0,"['Claude Chabrol', 'Jean Douchet', 'Jean-Luc Godard']","['Claude Chabrol', 'Jean Douchet', 'Jean-Luc Godard']","['Jean-Pierre Andréani', 'Stéphane Audran', 'Nadine Ballot']","['Comedy', 'Drama']",['France'],"['Paris, France']","['Les Filmes du Cyprès', 'Les Films du Losange']",['French'],0,0,0,1965
13. Shakespeare-Wallah,https://www.imdb.com/title/tt0059709/?ref_=sr_t_13,1965,2h,Not Rated,6.8,949,,4650.0,4650.0,3378.0,['James Ivory'],"['Ruth Prawer Jhabvala', 'James Ivory']","['Shashi Kapoor', 'Felicity Kendal', 'Geoffrey Kendal']","['Drama', 'Romance']","['United States', 'India']","['Bombay, Hyderabad, Telangana, India']",['Merchant Ivory Productions'],"['English', 'Hindi']",0,0,0,1965
14. Who's Crazy?,https://www.imdb.com/title/tt4775814/?ref_=sr_t_14,1965,1h 13m,,5.8,53,,3497.0,3497.0,1355.0,"['Thomas White', 'Allan Zion']","['Thomas White', 'Allan Zion']","['Wimme Andre', 'Melvin Clay', 'Tom Edmonston']",['Drama'],"['Belgium', 'United States']",['Belgium'],[],['English'],0,0,0,1965
15. The Greatest Story Ever Told,https://www.imdb.com/title/tt0059245/?ref_=sr_t_15,1965,4h 20m,G,6.6,12K,20000000.0,,,,['George Stevens'],"['Fulton Oursler', 'Henry Denker', 'James Lee Barrett']","['Max von Sydow', 'Dorothy McGuire', 'Charlton Heston']","['Epic', 'Historical Epic', 'Biography', 'Drama', 'History']",['United States'],"['Arches National Park, Utah, USA']",['George Stevens Productions'],['English'],0,6,5,1965
16. The Great Race,https://www.imdb.com/title/tt0059243/?ref_=sr_t_16,1965,2h 40m,Approved,7.2,20K,12000000.0,,,,['Blake Edwards'],"['Arthur A. Ross', 'Blake Edwards']","['Tony Curtis', 'Natalie Wood', 'Jack Lemmon']","['Parody', 'Road Trip', 'Satire', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Family', 'Romance', 'Sport']",['United States'],"['Anif Palace, Anif, Salzburg, Austria']","['Patricia Productions', 'Warner Bros.', 'Jalem Productions']","['English', 'Russian', 'Latin']",0,14,0,1965
17. Village of the Giants,https://www.imdb.com/title/tt0059878/?ref_=sr_t_17,1965,1h 21m,Not Rated,3.7,2.8K,750000.0,,,,['Bert I. Gordon'],"['H.G. Wells', 'Alan Caillou', 'Bert I. Gordon']","['Tommy Kirk', 'Johnny Crawford', 'Beau Bridges']","['Comedy', 'Sci-Fi']",['United States'],"['Whisky a Go Go - 8901 Sunset Blvd., Hollywood, Los Angeles, California, USA']","['Berkeley Productions', 'Embassy Pictures', 'Joseph E. Levine Productions']",['English'],0,0,0,1965
18. The Flight of the Phoenix,https://www.imdb.com/title/tt0059183/?ref_=sr_t_18,1965,2h 22m,Approved,7.5,23K,5355000.0,,,,['Robert Aldrich'],"['Lukas Heller', 'Elleston Trevor']","['James Stewart', 'Richard Attenborough', 'Peter Finch']","['Survival', 'Adventure', 'Drama']",['United States'],"['Pilot Knob, California, USA']",['The Associates & Aldrich Company'],"['English', 'Italian', 'Arabic']",0,0,2,1965
19. The Sons of Katie Elder,https://www.imdb.com/title/tt0059740/?ref_=sr_t_19,1965,2h 2m,Approved,7.1,20K,6500000.0,,,,['Henry Hathaway'],"['William H. Wright', 'Allan Weiss', 'Harry Essex']","['John Wayne', 'Dean Martin', 'Martha Hyer']","['Classical Western', 'Drama', 'Western']",['United States'],"['Denver & Rio Grande Western Railroad, Durango, Colorado, USA']",['Wallis-Hazen'],['English'],0,0,0,1965
20. Battle of the Bulge,https://www.imdb.com/title/tt0058947/?ref_=sr_t_20,1965,2h 47m,Approved,6.8,18K,,,11118000.0,,['Ken Annakin'],"['Philip Yordan', 'Milton Sperling', 'John Melson']","['Henry Fonda', 'Robert Shaw', 'Robert Ryan']","['Historical Epic', 'War Epic', 'Drama', 'History', 'War']",['United States'],"['Sierra de Guadarrama mountain range, Madrid, Spain']","['United States Pictures', 'Cinerama Productions Corp.']","['English', 'German']",0,0,0,1965
21. Frosty,https://www.imdb.com/title/tt0058374/?ref_=sr_t_21,1965,1h 24m,,6.3,5.7K,,,,,['Aleksandr Rou'],"['Nikolay Erdman', 'Mikhail Volpin']","['Aleksandr Khvylya', 'Natalya Sedykh', 'Eduard Izotov']","['Comedy', 'Family', 'Fantasy', 'Romance']",['Soviet Union'],[],['Kinostudiya imeni M. Gorkogo'],['Russian'],0,0,0,1965
22. Cat Ballou,https://www.imdb.com/title/tt0059017/?ref_=sr_t_22,1965,1h 37m,Approved,6.7,17K,,,20666667.0,,['Elliot Silverstein'],"['Walter Newman', 'Frank Pierson', 'Roy Chanslor']","['Jane Fonda', 'Lee Marvin', 'Michael Callan']",['Western'],['United States'],"['Buckskin Joe Frontier Town & Railway - 1193 Fremont County Road 3A, Canon City, Colorado, USA']","['Columbia Pictures', 'Harold Hecht Corporation']",['English'],0,15,0,1965
23. Sands of the Kalahari,https://www.imdb.com/title/tt0059675/?ref_=sr_t_23,1965,1h 59m,Approved,6.7,1.6K,,,,,['Cy Endfield'],"['Cy Endfield', 'William Mulvihill']","['Stanley Baker', 'Stuart Whitman', 'Susannah York']","['Adventure', 'Crime', 'Drama']","['United Kingdom', 'United States']","['Swakopmund, Erongo, Namibia']","['Joseph M. Schenck Enterprises', 'Pendennis Productions']","['English', 'Aboriginal']",0,0,0,1965
24. Repulsion,https://www.imdb.com/title/tt0059646/?ref_=sr_t_24,1965,1h 45m,Not Rated,7.6,59K,300000.0,33174.0,,,['Roman Polanski'],"['Roman Polanski', 'Gérard Brach', 'David Stone']","['Catherine Deneuve', 'Ian Hendry', 'John Fraser']","['Psychological Horror', 'Psychological Thriller', 'Drama', 'Horror', 'Thriller']",['United Kingdom'],"['Thurloe Place, South Kensington, London, England, UK']","['Compton Films', 'Tekli British Productions']",['English'],0,4,1,1965
25. Do Not Disturb,https://www.imdb.com/title/tt0059112/?ref_=sr_t_25,1965,1h 42m,Not Rated,5.8,1.9K,,315695.0,,,['Ralph Levy'],"['Milt Rosen', 'Richard L. Breen', 'William Fairchild']","['Doris Day', 'Rod Taylor', 'Hermione Baddeley']","['Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA']",['Melcher-Arcola Productions'],"['English', 'French']",0,0,0,1965
26. What's New Pussycat,https://www.imdb.com/title/tt0059903/?ref_=sr_t_26,1965,1h 48m,Approved,6.1,11K,,,18820000.0,,['Clive Donner'],['Woody Allen'],"['Peter Sellers', ""Peter O'Toole"", 'Romy Schneider']","['Farce', 'Slapstick', 'Comedy']","['United States', 'France']","['Villa Castel Henriette, Rue des Binelles, Sèvres, Hauts-de-Seine, France']","['Famous Artists Productions', 'Famartists Productions S.A.', 'United Artists']","['English', 'French']",0,0,1,1965
27. In Harm's Way,https://www.imdb.com/title/tt0059309/?ref_=sr_t_27,1965,2h 45m,Approved,7.3,11K,,,4200000.0,,['Otto Preminger'],"['Wendell Mayes', 'James Bassett']","['John Wayne', 'Kirk Douglas', 'Patricia Neal']","['Action Epic', 'War Epic', 'Drama', 'Romance', 'War']",['United States'],"[""Ford Island, Pearl Harbor, O'ahu, Hawaii, USA""]",['Otto Preminger Films'],"['English', 'French', 'Japanese']",0,0,1,1965
28. Dear Brigitte,https://www.imdb.com/title/tt0059094/?ref_=sr_t_28,1965,1h 40m,Approved,6.3,1.9K,,,,,['Henry Koster'],"['John Haase', 'Nunnally Johnson', 'Hal Kanter']","['James Stewart', 'Fabian', 'Glynis Johns']","['Comedy', 'Family']",['United States'],"['Sausalito, California, USA']",['Twentieth Century Fox'],['English'],0,0,0,1965
29. The Spy Who Came in from the Cold,https://www.imdb.com/title/tt0059749/?ref_=sr_t_29,1965,1h 52m,Approved,7.5,19K,,342.0,,,['Martin Ritt'],"['John le Carré', 'Paul Dehn', 'Guy Trosper']","['Richard Burton', 'Oskar Werner', 'Claire Bloom']","['Spy', 'Drama', 'Thriller']",['United Kingdom'],"['Smithfield Market, Dublin, County Dublin, Ireland']",['Salem Films Limited'],"['English', 'Dutch']",0,5,2,1965
"30. Faster, Pussycat! Kill! Kill!",https://www.imdb.com/title/tt0059170/?ref_=sr_t_30,1965,1h 23m,Not Rated,6.6,17K,45000.0,,,,['Russ Meyer'],"['Jackie Moran', 'Russ Meyer']","['Tura Satana', 'Haji', 'Lori Williams']","['B-Action', 'Dark Comedy', 'Action', 'Comedy']",['United States'],"['Mojave Desert, California, USA']","['Eve Productions', 'BIGBALDHEAD / BBHFILMS']",['English'],0,0,0,1965
31. The Collector,https://www.imdb.com/title/tt0059043/?ref_=sr_t_31,1965,1h 59m,Approved,7.5,12K,,,,,['William Wyler'],"['John Fowles', 'John Kohn', 'Stanley Mann']","['Terence Stamp', 'Samantha Eggar', 'Mona Washbourne']","['Psychological Drama', 'Psychological Thriller', 'Drama', 'Thriller']","['United Kingdom', 'United States']","['Gabriels Manor, Marsh Green Road, Marsh Green, Edenbridge, Kent, England, UK']",['Collector Company'],['English'],0,11,3,1965
32. That Darn Cat!,https://www.imdb.com/title/tt0059793/?ref_=sr_t_32,1965,1h 56m,G,6.7,8.2K,,,28062222.0,,['Robert Stevenson'],"['Gordon Gordon', 'Mildred Gordon', 'Bill Walsh']","['Hayley Mills', 'Dean Jones', 'Dorothy Provine']","['Animal Adventure', 'Comedy', 'Crime', 'Family', 'Thriller']",['United States'],"['Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA']",['Walt Disney Productions'],"['English', 'French']",0,0,0,1965
33. Dr. Who and the Daleks,https://www.imdb.com/title/tt0059126/?ref_=sr_t_33,1965,1h 22m,Not Rated,5.6,5.5K,180000.0,114062.0,,,['Gordon Flemyng'],"['Terry Nation', 'Milton Subotsky', 'Sydney Newman']","['Peter Cushing', 'Roy Castle', 'Jennie Linden']","['Space Sci-Fi', 'Time Travel', 'Adventure', 'Drama', 'Sci-Fi']",['United Kingdom'],"['A Stage, Shepperton Studios, Shepperton, Surrey, England, UK']","['AARU Productions', 'Amicus Productions', 'BBC-TV Productions']",['English'],0,0,0,1965
34. Help!,https://www.imdb.com/title/tt0059260/?ref_=sr_t_34,1965,1h 32m,G,7.1,22K,1500000.0,,,,['Richard Lester'],"['Marc Behm', 'Charles Wood']","['John Lennon', 'Paul McCartney', 'George Harrison']","['Dark Comedy', 'Jukebox Musical', 'Rock Musical', 'Adventure', 'Comedy', 'Musical']",['United Kingdom'],"['Obertauern, Salzburg, Austria']","['Walter Shenson Films', 'Subafilms']",['English'],0,0,2,1965
35. Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 Hours 11 Minutes,https://www.imdb.com/title/tt0059797/?ref_=sr_t_35,1965,2h 18m,G,7.0,9.4K,5600000.0,,,,['Ken Annakin'],"['Jack Davies', 'Ken Annakin', 'Georges Dutter']","['Stuart Whitman', 'Sarah Miles', 'James Fox']","['Farce', 'Slapstick', 'Adventure', 'Comedy', 'Family']",['United Kingdom'],"['Booker Airfield, High Wycombe, Buckinghamshire, England, UK']",['Twentieth Century-Fox Productions'],"['English', 'French', 'German', 'Italian', 'Japanese']",0,8,1,1965
36. The Cincinnati Kid,https://www.imdb.com/title/tt0059037/?ref_=sr_t_36,1965,1h 42m,TV-14,7.2,19K,,,15260000.0,,"['Norman Jewison', 'Sam Peckinpah']","['Richard Jessup', 'Ring Lardner Jr.', 'Terry Southern']","['Steve McQueen', 'Ann-Margret', 'Edward G. Robinson']",['Drama'],['United States'],"['Redondo Junction Roundhouse, Los Angeles, California, USA']","['Filmways Pictures', 'Solar Productions']",['English'],0,2,0,1965
37. The Ipcress File,https://www.imdb.com/title/tt0059319/?ref_=sr_t_37,1965,1h 49m,Approved,7.2,18K,750000.0,10507.0,,,['Sidney J. Furie'],"['Len Deighton', 'W.H. Canaway', 'James Doran']","['Michael Caine', 'Nigel Green', 'Guy Doleman']","['Political Thriller', 'Spy', 'Drama', 'Thriller']",['United Kingdom'],"['Royal Albert Hall, South Kensington, London, England, UK']",['Lowndes Productions Limited'],"['English', 'Albanian']",0,4,0,1965
38. She,https://www.imdb.com/title/tt0059710/?ref_=sr_t_38,1965,1h 46m,Approved,5.8,3.7K,,,,,['Robert Day'],"['David T. Chantler', 'H. Rider Haggard', 'Pierre Benoît']","['Ursula Andress', 'Peter Cushing', 'Bernard Cribbins']","['Adventure', 'Fantasy']",['United Kingdom'],"['Negev Desert, Israel']",['Hammer Films'],['English'],0,0,0,1965
39. Invasion of Astro-Monster,https://www.imdb.com/title/tt0059346/?ref_=sr_t_39,1965,1h 33m,G,6.2,7.9K,,,,,['Ishirô Honda'],"[""Shin'ichi Sekizawa""]","['Nick Adams', 'Akira Takarada', 'Jun Tazaki']","['Alien Invasion', 'Dinosaur Adventure', 'Kaiju', 'Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']","['Japan', 'United States']","['Lake Myojin, Kochi, Japan']","['Toho', 'United Productions of America (UPA)']","['Japanese', 'English']",0,0,0,1965
40. The Hill,https://www.imdb.com/title/tt0059274/?ref_=sr_t_40,1965,2h 3m,Approved,7.8,16K,2500000.0,,,,['Sidney Lumet'],"['Ray Rigby', 'R.S. Allen']","['Sean Connery', 'Harry Andrews', 'Ian Bannen']","['Prison Drama', 'Psychological Drama', 'Drama', 'War']","['United Kingdom', 'United States']","['Almería, Andalucía, Spain']","['Metro-Goldwyn-Mayer (MGM)', 'Seven Art Productions']",['English'],0,6,0,1965
41. Shenandoah,https://www.imdb.com/title/tt0059711/?ref_=sr_t_41,1965,1h 45m,Approved,7.3,9.9K,,,17268889.0,,['Andrew V. McLaglen'],['James Lee Barrett'],"['James Stewart', 'Doug McClure', 'Glenn Corbett']","['Drama', 'War', 'Western']",['United States'],"['Oregon, USA']",['Universal Pictures'],['English'],0,0,1,1965
42. Planet of the Vampires,https://www.imdb.com/title/tt0059792/?ref_=sr_t_42,1965,1h 28m,Not Rated,6.2,7.4K,200000.0,,,,['Mario Bava'],"['Renato Pestriniero', 'Ib Melchior', 'Alberto Bevilacqua']","['Barry Sullivan', 'Norma Bengell', 'Ángel Aranda']","['Space Sci-Fi', 'Vampire Horror', 'Action', 'Adventure', 'Horror', 'Sci-Fi']","['Italy', 'Spain']","['Cinecittà Studios, Cinecittà, Rome, Lazio, Italy']","['Italian International Film', 'Castilla Cooperativa Cinematográfica']","['Italian', 'English']",0,0,0,1965
43. How to Murder Your Wife,https://www.imdb.com/title/tt0058212/?ref_=sr_t_43,1965,1h 58m,Approved,6.5,7.2K,,,12467420.0,,['Richard Quine'],['George Axelrod'],"['Jack Lemmon', 'Virna Lisi', 'Terry-Thomas']","['Dark Comedy', 'Farce', 'Comedy']",['United States'],"['Brooklyn, New York City, New York, USA']",['Murder Inc.'],"['English', 'Italian', 'French']",0,2,1,1965
44. Von Ryan's Express,https://www.imdb.com/title/tt0059885/?ref_=sr_t_44,1965,1h 57m,Approved,7.1,15K,5760000.0,,,,['Mark Robson'],"['David Westheimer', 'Wendell Mayes', 'Joseph Landon']","['Frank Sinatra', 'Trevor Howard', 'Raffaella Carrà']","['Period Drama', 'Prison Drama', 'Survival', 'Action', 'Adventure', 'War']",['United States'],"['El Churro, Málaga, Andalucía, Spain']",['P-R Productions Picture'],"['English', 'German', 'Italian']",0,3,1,1965
45. Ship of Fools,https://www.imdb.com/title/tt0059712/?ref_=sr_t_45,1965,2h 29m,Approved,7.1,7.2K,4000000.0,206.0,,,['Stanley Kramer'],"['Katherine Anne Porter', 'Abby Mann']","['Vivien Leigh', 'Simone Signoret', 'José Ferrer']","['Drama', 'Romance', 'War']",['United States'],"['Hollywood, California, USA']",['Stanley Kramer Productions'],"['English', 'German', 'Spanish']",0,13,0,1965
46. A Patch of Blue,https://www.imdb.com/title/tt0059573/?ref_=sr_t_46,1965,1h 45m,Approved,8.0,9.8K,800000.0,56.0,,,['Guy Green'],"['Elizabeth Kata', 'Guy Green']","['Sidney Poitier', 'Shelley Winters', 'Elizabeth Hartman']","['Drama', 'Romance']",['United States'],"['MacArthur Park, Los Angeles, California, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Pandro S. Berman Productions']",['English'],0,15,0,1965
47. Juliet of the Spirits,https://www.imdb.com/title/tt0059229/?ref_=sr_t_47,1965,2h 17m,Not Rated,7.4,15K,,8734.0,,,['Federico Fellini'],"['Federico Fellini', 'Tullio Pinelli', 'Ennio Flaiano']","['Giulietta Masina', 'Sandra Milo', 'Mario Pisu']","['Comedy', 'Drama', 'Fantasy']","['Italy', 'France']","['Cinecittà Studios, Cinecittà, Rome, Lazio, Italy']","['Rizzoli Film', 'Francoriz Production']","['Italian', 'French', 'Spanish', 'English']",0,5,2,1965
48. The Hallelujah Trail,https://www.imdb.com/title/tt0059250/?ref_=sr_t_48,1965,2h 45m,Approved,6.5,4.6K,7000000.0,,,,['John Sturges'],"['William Gulick', 'John Gay']","['Burt Lancaster', 'Lee Remick', 'Jim Hutton']","['Slapstick', 'Comedy', 'Western']",['United States'],"['Portal, Arizona, USA']","['Kappa', 'The Mirisch Corporation']","['English', 'Sioux']",0,0,0,1965
49. The Heroes of Telemark,https://www.imdb.com/title/tt0059263/?ref_=sr_t_49,1965,2h 11m,Approved,6.5,8.4K,5600000.0,,,,['Anthony Mann'],"['Ivan Moffat', 'Ben Barzman', 'Harold Pinter']","['Kirk Douglas', 'Richard Harris', 'Ulla Jacobsson']","['War Epic', 'Action', 'Drama', 'History', 'War']",['United Kingdom'],"['Poole Harbour, Poole, Dorset, England, UK']",['Benton Film Productions'],"['English', 'German', 'Norwegian']",0,0,0,1965
50. Darling,https://www.imdb.com/title/tt0059084/?ref_=sr_t_50,1965,2h 8m,TV-MA,7.0,8.1K,400000.0,214.0,,,['John Schlesinger'],"['Frederic Raphael', 'John Schlesinger', 'Joseph Janni']","['Julie Christie', 'Dirk Bogarde', 'Laurence Harvey']","['Drama', 'Romance']",['United Kingdom'],"['Rome, Lazio, Italy']","['Joseph Janni Production', 'Vic Films Productions', 'Appia Films Ltd.']",['English'],0,8,0,1965
51. The Sandpiper,https://www.imdb.com/title/tt0059674/?ref_=sr_t_51,1965,1h 57m,TV-14,6.2,3.9K,5300000.0,,,,['Vincente Minnelli'],"['Martin Ransohoff', 'Irene Kamp', 'Louis Kamp']","['Elizabeth Taylor', 'Richard Burton', 'Eva Marie Saint']","['Drama', 'Romance']",['United States'],"['Big Sur, California, USA']","['Filmways Pictures', 'Venice Productions']",['English'],0,3,0,1965
52. The 10th Victim,https://www.imdb.com/title/tt0059095/?ref_=sr_t_52,1965,1h 32m,Not Rated,6.6,5.2K,,,,,['Elio Petri'],"['Robert Sheckley', 'Tonino Guerra', 'Giorgio Salvioni']","['Marcello Mastroianni', 'Ursula Andress', 'Elsa Martinelli']","['B-Action', 'Dark Comedy', 'Dark Romance', 'Dystopian Sci-Fi', 'Satire', 'Action', 'Comedy', 'Romance', 'Sci-Fi', 'Thriller']","['Italy', 'France']","['1285 Avenue of the Americas, Manhattan, New York City, New York, USA']","['Compagnia Cinematografica Champion', 'Les Films Concordia']","['Italian', 'English']",0,0,0,1965
53. Ten Little Indians,https://www.imdb.com/title/tt0061075/?ref_=sr_t_53,1965,1h 31m,Not Rated,6.6,5.5K,,,,,['George Pollock'],"['Peter Yeldham', 'Harry Alan Towers', 'Agatha Christie']","[""Hugh O'Brian"", 'Shirley Eaton', 'Fabian']","['Dark Comedy', 'Whodunnit', 'Crime', 'Mystery', 'Thriller']",['United Kingdom'],"['Zillertal, Tirol, Austria']","['Tenlit Films Ltd.', 'Towers of London Productions']","['English', 'German']",0,0,0,1965
54. Orgy of the Dead,https://www.imdb.com/title/tt0054240/?ref_=sr_t_54,1965,1h 32m,Unrated,3.0,3.4K,30000.0,1362.0,,,['Stephen C. Apostolof'],['Edward D. Wood Jr.'],"['Criswell', 'Fawn Silver', 'Pat Barrington']","['Fantasy', 'Horror']",['United States'],[],"['Astra Productions', 'Atomic Productions Inc.']",['English'],0,0,0,1965
55. 24 Hours to Kill,https://www.imdb.com/title/tt0059836/?ref_=sr_t_55,1965,1h 34m,,5.0,376,,,,,['Peter Bezencenet'],"['Harry Alan Towers', 'Peter Yeldham']","['Lex Barker', 'Mickey Rooney', 'Michael Medwin']","['Drama', 'Thriller']",['United Kingdom'],"['Casio Du Liban, Lebanon']",['Grixflag Films'],['English'],0,0,0,1965
56. Happiness,https://www.imdb.com/title/tt0058985/?ref_=sr_t_56,1965,1h 20m,Not Rated,7.6,10K,,,,,['Agnès Varda'],['Agnès Varda'],"['Jean-Claude Drouot', 'Claire Drouot', 'Olivier Drouot']","['Drama', 'Romance']",['France'],"['Avenue de Verdun, Fontenay-aux-Roses, Hauts-de-Seine, France']",['Parc Film'],['French'],0,3,0,1965
57. The Naked Prey,https://www.imdb.com/title/tt0060736/?ref_=sr_t_57,1965,1h 36m,Approved,7.3,6K,900000.0,,,,['Cornel Wilde'],"['Clint Johnston', 'Don Peters']","['Cornel Wilde', 'Gert van den Bergh', 'Ken Gampu']","['Adventure', 'Drama', 'Thriller']","['South Africa', 'United States']","['Sibasa, Limpopo, South Africa']","['Sven Persson Films', 'Theodora Productions']","['English', 'Afrikaans']",0,0,1,1965
