Title,Movie Link,Year,Duration,MPA,Rating,Votes
86. The Hidden,https://www.imdb.com/title/tt0093185/?ref_=sr_t_86,1987,1h 37m,R,7.0,24K
87. From the Hip,https://www.imdb.com/title/tt0093051/?ref_=sr_t_87,1987,1h 51m,PG,6.1,2.7K
88. Teen Wolf Too,https://www.imdb.com/title/tt0094118/?ref_=sr_t_88,1987,1h 35m,PG,3.5,13K
89. House II: The Second Story,https://www.imdb.com/title/tt0093220/?ref_=sr_t_89,1987,1h 28m,PG-13,5.4,13K
90. Ironweed,https://www.imdb.com/title/tt0093277/?ref_=sr_t_90,1987,2h 23m,R,6.7,10K
91. Who's That Girl,https://www.imdb.com/title/tt0094321/?ref_=sr_t_91,1987,1h 32m,PG,4.8,11K
92. Hiding Out,https://www.imdb.com/title/tt0093186/?ref_=sr_t_92,1987,1h 38m,PG-13,6.4,4.3K
93. Death Wish 4: The Crackdown,https://www.imdb.com/title/tt0092857/?ref_=sr_t_93,1987,1h 39m,R,5.4,12K
94. The Chipmunk Adventure,https://www.imdb.com/title/tt0092752/?ref_=sr_t_94,1987,1h 17m,G,7.2,6.2K
95. Assassination,https://www.imdb.com/title/tt0092585/?ref_=sr_t_95,1987,1h 28m,PG-13,5.2,3.8K
96. Evil Dead II,https://www.imdb.com/title/tt0092991/?ref_=sr_t_96,1987,1h 24m,R,7.7,187K
97. Cry Freedom,https://www.imdb.com/title/tt0092804/?ref_=sr_t_97,1987,2h 37m,PG,7.4,15K
98. Surrender,https://www.imdb.com/title/tt0094078/?ref_=sr_t_98,1987,1h 45m,PG,5.4,1.2K
99. Nadine,https://www.imdb.com/title/tt0093596/?ref_=sr_t_99,1987,1h 23m,PG,5.5,4.6K
100. The Sicilian,https://www.imdb.com/title/tt0093966/?ref_=sr_t_100,1987,1h 55m,R,5.4,5.6K
101. Gardens of Stone,https://www.imdb.com/title/tt0093073/?ref_=sr_t_101,1987,1h 51m,R,6.3,6.5K
102. Hollywood Shuffle,https://www.imdb.com/title/tt0093200/?ref_=sr_t_102,1987,1h 21m,R,6.9,6.6K
103. Leonard Part 6,https://www.imdb.com/title/tt0093405/?ref_=sr_t_103,1987,1h 25m,PG,2.2,8.8K
104. Made in Heaven,https://www.imdb.com/title/tt0093467/?ref_=sr_t_104,1987,1h 43m,PG,6.3,3.8K
105. Death Before Dishonor,https://www.imdb.com/title/tt0092854/?ref_=sr_t_105,1987,1h 31m,R,4.9,1.2K
106. Au Revoir les Enfants,https://www.imdb.com/title/tt0092593/?ref_=sr_t_106,1987,1h 44m,PG,8.0,37K
107. Babette's Feast,https://www.imdb.com/title/tt0092603/?ref_=sr_t_107,1987,1h 43m,G,7.8,23K
108. The Dead,https://www.imdb.com/title/tt0092843/?ref_=sr_t_108,1987,1h 23m,PG,7.2,9.2K
109. Best Seller,https://www.imdb.com/title/tt0092641/?ref_=sr_t_109,1987,1h 35m,R,6.4,6.5K
110. Hot Pursuit,https://www.imdb.com/title/tt0093215/?ref_=sr_t_110,1987,1h 33m,PG-13,5.7,4.2K
111. American Ninja 2: The Confrontation,https://www.imdb.com/title/tt0092548/?ref_=sr_t_111,1987,1h 30m,R,5.0,10K
112. My Demon Lover,https://www.imdb.com/title/tt0093589/?ref_=sr_t_112,1987,1h 28m,PG-13,4.6,1.7K
113. North Shore,https://www.imdb.com/title/tt0093648/?ref_=sr_t_113,1987,1h 36m,PG,6.6,3.1K
114. The Monster Squad,https://www.imdb.com/title/tt0093560/?ref_=sr_t_114,1987,1h 22m,PG-13,6.9,37K
115. Three O'Clock High,https://www.imdb.com/title/tt0094138/?ref_=sr_t_115,1987,1h 41m,PG-13,7.1,14K
116. Bagdad Cafe,https://www.imdb.com/title/tt0095801/?ref_=sr_t_116,1987,1h 35m,PG,7.4,16K
117. Big Shots,https://www.imdb.com/title/tt0092655/?ref_=sr_t_117,1987,1h 34m,PG-13,5.7,926
118. Near Dark,https://www.imdb.com/title/tt0093605/?ref_=sr_t_118,1987,1h 34m,R,6.9,47K
119. Wings of Desire,https://www.imdb.com/title/tt0093191/?ref_=sr_t_119,1987,2h 8m,PG-13,7.9,80K
120. Wish You Were Here,https://www.imdb.com/title/tt0094331/?ref_=sr_t_120,1987,1h 28m,R,6.8,3.5K
121. Pinocchio and the Emperor of the Night,https://www.imdb.com/title/tt0093743/?ref_=sr_t_121,1987,1h 27m,G,6.2,792
122. Barfly,https://www.imdb.com/title/tt0092618/?ref_=sr_t_122,1987,1h 40m,R,7.1,23K
123. White Mischief,https://www.imdb.com/title/tt0094317/?ref_=sr_t_123,1987,1h 47m,R,6.4,3.3K
124. Malone,https://www.imdb.com/title/tt0093483/?ref_=sr_t_124,1987,1h 32m,R,5.8,3.7K
125. Sign 'o' the Times,https://www.imdb.com/title/tt0093970/?ref_=sr_t_125,1987,1h 25m,PG-13,8.0,2.6K
126. No Man's Land,https://www.imdb.com/title/tt0093638/?ref_=sr_t_126,1987,1h 46m,R,6.1,5.7K
127. The Allnighter,https://www.imdb.com/title/tt0092537/?ref_=sr_t_127,1987,1h 48m,PG-13,4.3,1.5K
128. Hello Mary Lou: Prom Night II,https://www.imdb.com/title/tt0093176/?ref_=sr_t_128,1987,1h 37m,R,5.8,8.2K
129. The Care Bears Adventure in Wonderland,https://www.imdb.com/title/tt0092723/?ref_=sr_t_129,1987,1h 20m,G,5.7,1.3K
130. House of Games,https://www.imdb.com/title/tt0093223/?ref_=sr_t_130,1987,1h 42m,R,7.2,25K
131. The Stepfather,https://www.imdb.com/title/tt0094035/?ref_=sr_t_131,1987,1h 29m,R,6.7,19K
132. Maurice,https://www.imdb.com/title/tt0093512/?ref_=sr_t_132,1987,2h 20m,R,7.6,25K
133. Dead of Winter,https://www.imdb.com/title/tt0092842/?ref_=sr_t_133,1987,1h 40m,R,6.2,4.8K
134. The Kindred,https://www.imdb.com/title/tt0091343/?ref_=sr_t_134,1987,1h 33m,R,5.6,2.7K
135. Weeds,https://www.imdb.com/title/tt0094304/?ref_=sr_t_135,1987,1h 55m,R,6.0,937
136. The Squeeze,https://www.imdb.com/title/tt0094021/?ref_=sr_t_136,1987,1h 41m,PG-13,4.8,1.5K
137. Oci ciornie,https://www.imdb.com/title/tt0093664/?ref_=sr_t_137,1987,1h 58m,,7.3,3.6K
138. Russkies,https://www.imdb.com/title/tt0093898/?ref_=sr_t_138,1987,1h 39m,PG,5.5,1.7K
139. Morgan Stewart's Coming Home,https://www.imdb.com/title/tt0093567/?ref_=sr_t_139,1987,1h 36m,PG-13,5.5,1.1K
140. Pelle the Conqueror,https://www.imdb.com/title/tt0093713/?ref_=sr_t_140,1987,2h 37m,PG-13,7.7,12K
141. Date with an Angel,https://www.imdb.com/title/tt0092834/?ref_=sr_t_141,1987,1h 45m,PG,5.6,3.1K
142. The Curse,https://www.imdb.com/title/tt0092809/?ref_=sr_t_142,1987,1h 32m,R,5.1,4.1K
143. Hunk,https://www.imdb.com/title/tt0093231/?ref_=sr_t_143,1987,1h 42m,PG,4.6,1.6K
144. Personal Services,https://www.imdb.com/title/tt0093727/?ref_=sr_t_144,1987,1h 45m,R,6.3,1.9K
145. The Big Town,https://www.imdb.com/title/tt0092656/?ref_=sr_t_145,1987,1h 49m,R,5.9,2.7K
146. The Rosary Murders,https://www.imdb.com/title/tt0093881/?ref_=sr_t_146,1987,1h 45m,R,5.8,1.8K
147. Matewan,https://www.imdb.com/title/tt0093509/?ref_=sr_t_147,1987,2h 15m,PG-13,7.9,9.5K
148. Prick Up Your Ears,https://www.imdb.com/title/tt0093776/?ref_=sr_t_148,1987,1h 45m,R,7.1,6.6K
149. Making Mr. Right,https://www.imdb.com/title/tt0093477/?ref_=sr_t_149,1987,1h 38m,PG-13,5.5,3.2K
150. Vincent,https://www.imdb.com/title/tt0094269/?ref_=sr_t_150,1987,1h 45m,,7.5,478
151. The Garbage Pail Kids Movie,https://www.imdb.com/title/tt0093072/?ref_=sr_t_151,1987,1h 40m,PG,2.7,9K
152. Withnail and I,https://www.imdb.com/title/tt0094336/?ref_=sr_t_152,1987,1h 47m,R,7.5,49K
153. Three for the Road,https://www.imdb.com/title/tt0094140/?ref_=sr_t_153,1987,1h 28m,PG,5.3,1.2K
154. A Prayer for the Dying,https://www.imdb.com/title/tt0093771/?ref_=sr_t_154,1987,1h 47m,R,6.3,5.9K
155. I've Heard the Mermaids Singing,https://www.imdb.com/title/tt0093239/?ref_=sr_t_155,1987,1h 21m,R,6.7,2K
156. Penitentiary III,https://www.imdb.com/title/tt0093714/?ref_=sr_t_156,1987,1h 31m,R,4.4,597
157. From a Whisper to a Scream,https://www.imdb.com/title/tt0091671/?ref_=sr_t_157,1987,1h 39m,R,5.7,3.1K
158. The Whales of August,https://www.imdb.com/title/tt0094315/?ref_=sr_t_158,1987,1h 30m,Not Rated,7.1,5.5K
159. Steele Justice,https://www.imdb.com/title/tt0094034/?ref_=sr_t_159,1987,1h 35m,R,4.9,846
160. China Girl,https://www.imdb.com/title/tt0092751/?ref_=sr_t_160,1987,1h 30m,R,6.3,2.6K
161. Anna,https://www.imdb.com/title/tt0092569/?ref_=sr_t_161,1987,1h 40m,PG-13,6.4,823
162. Sammy and Rosie Get Laid,https://www.imdb.com/title/tt0093913/?ref_=sr_t_162,1987,1h 41m,,6.6,1.6K
163. Dancers,https://www.imdb.com/title/tt0092822/?ref_=sr_t_163,1987,1h 39m,PG,4.5,369
164. Return to Horror High,https://www.imdb.com/title/tt0093854/?ref_=sr_t_164,1987,1h 35m,R,4.4,4K
165. The Good Wife,https://www.imdb.com/title/tt0093106/?ref_=sr_t_165,1987,1h 38m,R,5.7,635
166. Nightflyers,https://www.imdb.com/title/tt0093626/?ref_=sr_t_166,1987,1h 29m,R,4.3,1.4K
167. Street Smart,https://www.imdb.com/title/tt0094056/?ref_=sr_t_167,1987,1h 37m,R,6.4,4K
168. Swimming to Cambodia,https://www.imdb.com/title/tt0094089/?ref_=sr_t_168,1987,1h 25m,R,7.6,2.4K
169. 84 Charing Cross Road,https://www.imdb.com/title/tt0090570/?ref_=sr_t_169,1987,1h 40m,PG,7.4,12K
170. The Outing,https://www.imdb.com/title/tt0091707/?ref_=sr_t_170,1987,1h 27m,R,5.0,2.4K
171. Housekeeping,https://www.imdb.com/title/tt0093225/?ref_=sr_t_171,1987,1h 56m,PG,7.1,3K
172. Aria,https://www.imdb.com/title/tt0092580/?ref_=sr_t_172,1987,1h 30m,R,5.7,3.2K
173. Cross My Heart,https://www.imdb.com/title/tt0092802/?ref_=sr_t_173,1987,1h 30m,R,5.7,1.4K
174. Little Dorrit,https://www.imdb.com/title/tt0095530/?ref_=sr_t_174,1987,5h 57m,G,7.2,1.3K
175. In the Mood,https://www.imdb.com/title/tt0093253/?ref_=sr_t_175,1987,1h 38m,PG-13,6.0,1.1K
176. Campus Man,https://www.imdb.com/title/tt0092717/?ref_=sr_t_176,1987,1h 34m,PG,4.8,622
177. Million Dollar Mystery,https://www.imdb.com/title/tt0093539/?ref_=sr_t_177,1987,1h 35m,PG,5.0,588
178. Five Corners,https://www.imdb.com/title/tt0093029/?ref_=sr_t_178,1987,1h 30m,R,6.1,4K
179. A Man in Love,https://www.imdb.com/title/tt0094208/?ref_=sr_t_179,1987,2h 5m,R,5.8,810
180. Julia and Julia,https://www.imdb.com/title/tt0093092/?ref_=sr_t_180,1987,1h 38m,R,5.4,911
181. The Glass Menagerie,https://www.imdb.com/title/tt0093093/?ref_=sr_t_181,1987,2h 14m,PG,7.1,2.3K
182. Real Men,https://www.imdb.com/title/tt0093828/?ref_=sr_t_182,1987,1h 25m,PG-13,6.0,4.9K
183. Tough Guys Don't Dance,https://www.imdb.com/title/tt0094169/?ref_=sr_t_183,1987,1h 50m,R,4.9,2K
184. Nowhere to Hide,https://www.imdb.com/title/tt0093654/?ref_=sr_t_184,1987,1h 30m,R,5.8,516
185. Boyfriends and Girlfriends,https://www.imdb.com/title/tt0092550/?ref_=sr_t_185,1987,1h 43m,PG,7.5,5.9K
186. Bulletproof,https://www.imdb.com/title/tt0094813/?ref_=sr_t_186,1987,1h 33m,R,4.9,1.5K
187. The Barbarians,https://www.imdb.com/title/tt0092615/?ref_=sr_t_187,1987,1h 27m,R,5.0,5.4K
188. Rampage,https://www.imdb.com/title/tt0095958/?ref_=sr_t_188,1987,1h 37m,R,6.1,2.7K
189. Beyond Therapy,https://www.imdb.com/title/tt0092646/?ref_=sr_t_189,1987,1h 33m,R,4.8,1.5K
190. The Hanoi Hilton,https://www.imdb.com/title/tt0093143/?ref_=sr_t_190,1987,2h 5m,R,6.1,1.2K
191. Waiting for the Moon,https://www.imdb.com/title/tt0094286/?ref_=sr_t_191,1987,1h 28m,PG,6.3,224
"192. Sister, Sister",https://www.imdb.com/title/tt0093980/?ref_=sr_t_192,1987,1h 31m,R,5.5,1.4K
193. Chuck Berry: Hail! Hail! Rock 'n' Roll,https://www.imdb.com/title/tt0092758/?ref_=sr_t_193,1987,2h,PG,7.7,1.6K
194. Siesta,https://www.imdb.com/title/tt0093969/?ref_=sr_t_194,1987,1h 37m,R,5.5,2.5K
195. Steel Dawn,https://www.imdb.com/title/tt0094033/?ref_=sr_t_195,1987,1h 40m,R,5.1,5.7K
196. Amazon Women on the Moon,https://www.imdb.com/title/tt0092546/?ref_=sr_t_196,1987,1h 25m,R,6.2,13K
197. Man on Fire,https://www.imdb.com/title/tt0093489/?ref_=sr_t_197,1987,1h 32m,R,5.8,3.2K
198. The Killing Time,https://www.imdb.com/title/tt0093347/?ref_=sr_t_198,1987,1h 34m,R,5.3,1.3K
199. September,https://www.imdb.com/title/tt0093940/?ref_=sr_t_199,1987,1h 23m,PG,6.5,11K
200. Number One with a Bullet,https://www.imdb.com/title/tt0093658/?ref_=sr_t_200,1987,1h 43m,R,4.8,764
201. Slam Dance,https://www.imdb.com/title/tt0093986/?ref_=sr_t_201,1987,1h 32m,R,5.2,1.9K
202. Gandahar,https://www.imdb.com/title/tt0095525/?ref_=sr_t_202,1987,1h 18m,PG,7.0,5.7K
203. Summer Heat,https://www.imdb.com/title/tt0094071/?ref_=sr_t_203,1987,1h 20m,R,4.8,449
204. The Family,https://www.imdb.com/title/tt0093004/?ref_=sr_t_204,1987,2h 7m,PG,7.4,2.6K
205. Prison,https://www.imdb.com/title/tt0095904/?ref_=sr_t_205,1987,1h 42m,R,5.8,4.9K
206. World Gone Wild,https://www.imdb.com/title/tt0096465/?ref_=sr_t_206,1987,1h 35m,R,5.1,1.1K
207. Promised Land,https://www.imdb.com/title/tt0095916/?ref_=sr_t_207,1987,1h 42m,R,5.7,1.6K
208. White Water Summer,https://www.imdb.com/title/tt0094318/?ref_=sr_t_208,1987,1h 30m,PG,6.2,6.1K
209. Rent-a-Cop,https://www.imdb.com/title/tt0095977/?ref_=sr_t_209,1987,1h 36m,R,4.7,2.1K
210. Cold Steel,https://www.imdb.com/title/tt0092767/?ref_=sr_t_210,1987,1h 31m,R,4.6,1K
211. Orphans,https://www.imdb.com/title/tt0093683/?ref_=sr_t_211,1987,1h 55m,R,6.5,963
212. Weapons of the Spirit,https://www.imdb.com/title/tt0100905/?ref_=sr_t_212,1987,1h 33m,,8.2,93
213. Bellman and True,https://www.imdb.com/title/tt0092636/?ref_=sr_t_213,1987,2h 30m,R,6.8,569
214. Square Dance,https://www.imdb.com/title/tt0094020/?ref_=sr_t_214,1987,1h 52m,PG-13,5.7,1.1K
215. The Year My Voice Broke,https://www.imdb.com/title/tt0094347/?ref_=sr_t_215,1987,1h 43m,PG-13,7.3,2.3K
216. Beatrice,https://www.imdb.com/title/tt0093709/?ref_=sr_t_216,1987,2h 10m,R,6.5,804
217. Straight to Hell,https://www.imdb.com/title/tt0094048/?ref_=sr_t_217,1987,1h 26m,R,5.6,2.9K
218. The Princess Academy,https://www.imdb.com/title/tt0093778/?ref_=sr_t_218,1987,1h 30m,R,3.3,218
219. Eat the Rich,https://www.imdb.com/title/tt0092944/?ref_=sr_t_219,1987,1h 30m,R,5.8,1.6K
220. Good Morning Babylon,https://www.imdb.com/title/tt0093104/?ref_=sr_t_220,1987,1h 57m,PG-13,6.7,1.8K
221. My Best Friend Is a Vampire,https://www.imdb.com/title/tt0095684/?ref_=sr_t_221,1987,1h 29m,PG,6.0,4.5K
222. Pass the Ammo,https://www.imdb.com/title/tt0095832/?ref_=sr_t_222,1987,1h 33m,R,5.9,688
223. Lady Beware,https://www.imdb.com/title/tt0093379/?ref_=sr_t_223,1987,1h 48m,R,5.7,1.1K
224. Gor,https://www.imdb.com/title/tt0095241/?ref_=sr_t_224,1987,1h 34m,PG,3.5,2.4K
225. Witness in the War Zone,https://www.imdb.com/title/tt0092844/?ref_=sr_t_225,1987,1h 40m,R,5.4,566
226. Intervista,https://www.imdb.com/title/tt0093267/?ref_=sr_t_226,1987,1h 45m,,7.0,3.4K
227. Gaby: A True Story,https://www.imdb.com/title/tt0093067/?ref_=sr_t_227,1987,1h 50m,R,6.8,814
"228. Rita, Sue and Bob Too",https://www.imdb.com/title/tt0091859/?ref_=sr_t_228,1987,1h 29m,R,6.6,5K
229. The Kitchen Toto,https://www.imdb.com/title/tt0093354/?ref_=sr_t_229,1987,1h 36m,PG-13,6.2,281
230. Heaven,https://www.imdb.com/title/tt0093166/?ref_=sr_t_230,1987,1h 20m,PG-13,6.7,297
231. Captive Hearts,https://www.imdb.com/title/tt0092721/?ref_=sr_t_231,1987,1h 37m,PG,6.0,233
232. Law of Desire,https://www.imdb.com/title/tt0093412/?ref_=sr_t_232,1987,1h 42m,NC-17,7.1,15K
