Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. The Hunger Games: Catching Fire,https://www.imdb.com/title/tt1951264/?ref_=sr_t_1,2013,2h 26m,PG-13,7.5,738K,130000000.0,865011746.0,424668047.0,158074286.0,['Francis Lawrence'],"['Simon Beaufoy', 'Michael Arndt', 'Suzanne Collins']","['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth']","['Dystopian Sci-Fi', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",['United States'],"['Swan House - 3101 Andrews Drive Northwest, Atlanta, Georgia, USA']","['Color Force', 'Lionsgate']",['English'],0,68,0,2013
2. Iron Man 3,https://www.imdb.com/title/tt1300854/?ref_=sr_t_2,2013,2h 10m,PG-13,7.1,920K,200000000.0,1266152644.0,409013994.0,174144585.0,['Shane Black'],"['Drew Pearce', 'Shane Black', 'Stan Lee']","['Robert Downey Jr.', 'Guy Pearce', 'Gwyneth Paltrow']","['Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Kenansville, North Carolina, USA']","['Marvel Studios', 'Paramount Pictures', 'DMG Entertainment']",['English'],0,63,1,2013
3. Frozen,https://www.imdb.com/title/tt2294629/?ref_=sr_t_3,2013,1h 42m,PG,7.4,680K,150000000.0,1306450154.0,400953009.0,243390.0,"['Chris Buck', 'Jennifer Lee']","['Jennifer Lee', 'Hans Christian Andersen', 'Chris Buck']","['Kristen Bell', 'Idina Menzel', 'Jonathan Groff']","['Computer Animation', 'Fairy Tale', 'Mountain Adventure', 'Pop Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",['United States'],"['Norway, Norge']","['Walt Disney Animation Studios', 'Walt Disney Pictures']",['English'],0,60,0,2013
4. Despicable Me 2,https://www.imdb.com/title/tt1690953/?ref_=sr_t_4,2013,1h 38m,PG,7.3,438K,76000000.0,970766005.0,368065385.0,83517315.0,"['Pierre Coffin', 'Chris Renaud']","['Cinco Paul', 'Ken Daurio']","['Steve Carell', 'Kristen Wiig', 'Benjamin Bratt']","['Computer Animation', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Sci-Fi']",['United States'],[],"['Universal Pictures', 'Illumination Entertainment']","['English', 'Ukrainian']",0,66,2,2013
5. Man of Steel,https://www.imdb.com/title/tt0770828/?ref_=sr_t_5,2013,2h 23m,PG-13,7.1,826K,225000000.0,670145518.0,291045518.0,116619362.0,['Zack Snyder'],"['David S. Goyer', 'Christopher Nolan', 'Jerry Siegel']","['Henry Cavill', 'Amy Adams', 'Michael Shannon']","['Alien Invasion', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']","['United States', 'United Kingdom']","['Ucluelet, British Columbia, Canada']","['Warner Bros.', 'Legendary Entertainment', 'Syncopy']",['English'],0,46,1,2013
6. Gravity,https://www.imdb.com/title/tt1454468/?ref_=sr_t_6,2013,1h 31m,PG-13,7.7,876K,100000000.0,723719539.0,274092705.0,55785112.0,['Alfonso Cuarón'],"['Alfonso Cuarón', 'Jonás Cuarón']","['Sandra Bullock', 'George Clooney', 'Ed Harris']","['Disaster', 'Sci-Fi Epic', 'Space Sci-Fi', 'Survival', 'Drama', 'Sci-Fi', 'Thriller']","['United Kingdom', 'United States']",['Space'],"['Warner Bros.', 'Esperanto Filmoj', 'Heyday Films']","['English', 'Greenlandic']",0,187,0,2013
7. Monsters University,https://www.imdb.com/title/tt1453405/?ref_=sr_t_7,2013,1h 44m,G,7.2,403K,200000000.0,743559645.0,268492764.0,82429469.0,['Dan Scanlon'],"['Dan Scanlon', 'Daniel Gerson', 'Robert L. Baird']","['Billy Crystal', 'John Goodman', 'Steve Buscemi']","['Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['United States', 'Japan']","['Walt Disney Animation Studios - 2100 Riverside Drive, Burbank, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']",['English'],0,58,2,2013
8. The Hobbit: The Desolation of Smaug,https://www.imdb.com/title/tt1170358/?ref_=sr_t_8,2013,2h 41m,PG-13,7.8,724K,225000000.0,959079095.0,258387334.0,73645197.0,['Peter Jackson'],"['Fran Walsh', 'Philippa Boyens', 'Peter Jackson']","['Ian McKellen', 'Martin Freeman', 'Richard Armitage']","['Adventure Epic', 'Fantasy Epic', 'Quest', 'Sword & Sorcery', 'Adventure', 'Fantasy']","['New Zealand', 'United States']","['Paradise, Glenorchy, Otago, New Zealand']","['Metro-Goldwyn-Mayer (MGM)', 'New Line Cinema', 'WingNut Films']",['English'],0,90,3,2013
9. Fast & Furious 6,https://www.imdb.com/title/tt1905041/?ref_=sr_t_9,2013,2h 10m,PG-13,7.0,424K,160000000.0,788683342.0,238679850.0,97375245.0,['Justin Lin'],"['Chris Morgan', 'Gary Scott Thompson']","['Vin Diesel', 'Paul Walker', 'Dwayne Johnson']","['Action Epic', 'Car Action', 'Action', 'Thriller']","['United States', 'Japan', 'Spain', 'Hong Kong']","['Tenerife, Canary Islands, Spain']","['Universal Pictures', 'Relativity Media', 'Original Film']","['English', 'Spanish', 'Russian', 'Japanese', 'Cantonese', 'Dutch', 'Danish', 'Ukrainian']",0,22,0,2013
10. Oz the Great and Powerful,https://www.imdb.com/title/tt1623205/?ref_=sr_t_10,2013,2h 10m,PG,6.3,217K,215000000.0,493311825.0,234911825.0,79110453.0,['Sam Raimi'],"['Mitchell Kapner', 'David Lindsay-Abaire', 'L. Frank Baum']","['James Franco', 'Michelle Williams', 'Rachel Weisz']","['Adventure Epic', 'Fairy Tale', 'Adventure', 'Family', 'Fantasy']",['United States'],"['Michigan Motion Picture Studios, 1999 Centerpoint Parkway, Pontiac, Michigan USA']","['Walt Disney Pictures', 'Roth Films']",['English'],0,31,0,2013
