Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
18. The Sand Pebbles,https://www.imdb.com/title/tt0060934/?ref_=sr_t_18,1966,3h 2m,Approved,7.5,17K,12000000.0,,,,['Robert Wise'],"['Richard McKenna', 'Robert Anderson']","['Steve McQueen', 'Richard Attenborough', 'Richard Crenna']","['Adventure', 'Drama', 'Romance', 'War']",['United States'],"['USS Texas - 3523 Independence Pkwy, La Porte, Texas, USA']","['Argyle Enterprises', 'Solar Productions', 'Robert Wise Productions']","['English', 'Mandarin']",0,21,8,1966
19. One Million Years B.C.,https://www.imdb.com/title/tt0060782/?ref_=sr_t_19,1966,1h 32m,Approved,5.7,9.9K,422816.0,669.0,,,['Don Chaffey'],"['Michael Carreras', 'Mickell Novack', 'George Baker']","['Raquel Welch', 'John Richardson', 'Percy Herbert']","['Adventure', 'Comedy', 'Fantasy']",['United Kingdom'],"['Teide National Park, Tenerife, Canary Islands, Spain']","['Associated British-Pathé', 'Hammer Films', 'Seven Arts Productions']","['Greek', 'English']",0,0,0,1966
20. The Chase,https://www.imdb.com/title/tt0060232/?ref_=sr_t_20,1966,2h 14m,Approved,7.1,14K,,,5000000.0,,['Arthur Penn'],"['Horton Foote', 'Lillian Hellman']","['Marlon Brando', 'Jane Fonda', 'Robert Redford']","['Crime', 'Drama', 'Thriller']",['United States'],"['Calabasas, California, USA']",['Horizon Pictures'],"['English', 'Spanish']",0,0,0,1966
21. The Night of the Grizzly,https://www.imdb.com/title/tt0060754/?ref_=sr_t_21,1966,1h 42m,G,6.5,1.6K,,,,,['Joseph Pevney'],['Warren Douglas'],"['Clint Walker', 'Martha Hyer', 'Keenan Wynn']","['Adventure', 'Western']",['United States'],"['Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA']",['Paramount Pictures'],['English'],0,0,0,1966
22. The Professionals,https://www.imdb.com/title/tt0060862/?ref_=sr_t_22,1966,1h 57m,PG-13,7.3,19K,,,19537346.0,,['Richard Brooks'],"[""Frank O'Rourke"", 'Richard Brooks']","['Burt Lancaster', 'Lee Marvin', 'Robert Ryan']","['Action', 'Adventure', 'Drama', 'Western']",['United States'],"['Valley of Fire State Park - Route 169, Overton, Nevada, USA']",['Pax Enterprises'],"['English', 'Spanish']",0,9,3,1966
23. Fantastic Voyage,https://www.imdb.com/title/tt0060397/?ref_=sr_t_23,1966,1h 40m,PG,6.8,21K,5115000.0,,,,['Richard Fleischer'],"['Harry Kleiner', 'David Duncan', 'Otto Klement']","['Stephen Boyd', 'Raquel Welch', ""Edmond O'Brien""]","['Adventure', 'Sci-Fi']",['United States'],"['Los Angeles Memorial Sports Arena - 3939 S. Figueroa Street, Los Angeles, California, USA']",['Twentieth Century Fox'],['English'],0,6,0,1966
24. Duel at Diablo,https://www.imdb.com/title/tt0060355/?ref_=sr_t_24,1966,1h 43m,Approved,6.5,4.4K,,,,,['Ralph Nelson'],"['Marvin H. Albert', 'Michael M. Grilikhes']","['James Garner', 'Sidney Poitier', 'Bibi Andersson']","['Classical Western', 'Drama', 'Thriller', 'Western']",['United States'],"['Monument Valley, Arizona, USA']","['Cherokee Productions', 'Rainbow Releasing', 'Brien Productions']",['English'],0,0,0,1966
25. The Trouble with Angels,https://www.imdb.com/title/tt0061122/?ref_=sr_t_25,1966,1h 52m,PG,7.3,6K,2000000.0,,,,['Ida Lupino'],"['Blanche Hanalis', 'Jane Trahey']","['Rosalind Russell', 'Hayley Mills', 'Binnie Barnes']","['Coming-of-Age', 'Teen Comedy', 'Comedy', 'Family']",['United States'],"[""St. Mary's Home for Children - 701 S. Bethlehem Pike, Ambler, Pennsylvania, USA""]","['Columbia Pictures', 'William Frye Productions', 'Eaves Movie Ranch']",['English'],0,0,0,1966
26. How to Steal a Million,https://www.imdb.com/title/tt0060522/?ref_=sr_t_26,1966,2h 3m,Approved,7.5,31K,6000000.0,,,,['William Wyler'],"['George Bradshaw', 'Harry Kurnitz', 'Jacques Monteux']","['Audrey Hepburn', ""Peter O'Toole"", 'Eli Wallach']","['Caper', 'Comedy', 'Crime', 'Romance']",['United States'],"['Neuilly-sur-Seine, Hauts-de-Seine, France']",['World Wide Productions'],"['English', 'French']",0,0,0,1966
27. A Man for All Seasons,https://www.imdb.com/title/tt0060665/?ref_=sr_t_27,1966,2h,G,7.7,38K,2000000.0,756.0,,,['Fred Zinnemann'],['Robert Bolt'],"['Paul Scofield', 'Wendy Hiller', 'Robert Shaw']","['Costume Drama', 'Period Drama', 'Biography', 'Drama', 'History']",['United Kingdom'],"['Studley Priory, Horton Hill, Horton-cum-Studley, Oxfordshire, England, UK']",['Highland Films'],"['English', 'Latin', 'Spanish', 'French']",0,9,0,1966
28. Batman: The Movie,https://www.imdb.com/title/tt0060153/?ref_=sr_t_28,1966,1h 45m,PG,6.5,37K,1377800.0,1846.0,,,['Leslie H. Martinson'],"['Lorenzo Semple Jr.', 'Bob Kane', 'William Dozier']","['Adam West', 'Burt Ward', 'Lee Meriwether']","['Parody', 'Slapstick', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Crime']",['United States'],"[""Stearn's Wharf, Santa Barbara, California, USA""]",['Greenlawn Productions'],"['English', 'French', 'German', 'Hebrew', 'Japanese', 'Russian', 'Spanish', 'Swahili']",0,0,0,1966
29. Torn Curtain,https://www.imdb.com/title/tt0061107/?ref_=sr_t_29,1966,2h 8m,PG,6.6,30K,6000000.0,613.0,,,['Alfred Hitchcock'],"['Brian Moore', 'Willis Hall', 'Keith Waterhouse']","['Paul Newman', 'Julie Andrews', 'Lila Kedrova']","['Spy', 'Drama', 'Romance', 'Thriller']",['United States'],"[""Hotel d'Angleterre, Copenhagen, Denmark""]",['Alfred J. Hitchcock Productions'],"['English', 'German', 'Swedish', 'Norwegian', 'Danish', 'French']",0,0,0,1966
30. The Silencers,https://www.imdb.com/title/tt0060980/?ref_=sr_t_30,1966,1h 42m,TV-PG,5.9,3.9K,3500000.0,,,,['Phil Karlson'],"['Donald Hamilton', 'Oscar Saul']","['Dean Martin', 'Stella Stevens', 'Daliah Lavi']","['Parody', 'Action', 'Adventure', 'Comedy', 'Crime', 'Music', 'Sci-Fi', 'Thriller']",['United States'],"['Bronson Canyon, Hollywood, California, USA']",['Meadway-Claude Productions Company (I) (II)'],['English'],0,0,0,1966
31. Grand Prix,https://www.imdb.com/title/tt0060472/?ref_=sr_t_31,1966,2h 56m,Approved,7.2,11K,9000000.0,,,,['John Frankenheimer'],"['Robert Alan Aurthur', 'John Frankenheimer', 'William Hanley']","['James Garner', 'Eva Marie Saint', 'Yves Montand']","['Motorsport', 'Drama', 'Sport']",['United States'],"['Circuit de Spa-Francorchamps, Spa, Belgium']","['Metro-Goldwyn-Mayer (MGM)', 'Douglas & Lewis Productions', 'Joel Productions']","['English', 'French', 'Italian', 'Japanese']",0,4,0,1966
32. The Bible in the Beginning...,https://www.imdb.com/title/tt0060164/?ref_=sr_t_32,1966,2h 54m,G,6.2,6.4K,18000000.0,,,,['John Huston'],"['Christopher Fry', 'Jonathan Griffin', 'Ivo Perilli']","['Michael Parks', 'Ulla Bergryd', 'Richard Harris']","['Drama', 'Family']","['Italy', 'United States']","['Galapagos Islands, Ecuador']","['Dino de Laurentiis Cinematografica', 'Twentieth Century Fox', 'Seven Arts Productions']",['English'],0,5,1,1966
33. Seconds,https://www.imdb.com/title/tt0060955/?ref_=sr_t_33,1966,1h 46m,R,7.6,23K,,165.0,,,['John Frankenheimer'],"['Lewis John Carlino', 'David Ely']","['Rock Hudson', 'Frank Campanella', 'John Randolph']","['Psychological Thriller', 'Sci-Fi', 'Thriller']",['United States'],"['Grand Central Station, Manhattan, New York City, New York, USA']","['Joel Productions', 'John Frankenheimer Productions Inc.', 'Gibraltar Productions']",['English'],0,3,1,1966
34. The Christmas That Almost Wasn't,https://www.imdb.com/title/tt0059032/?ref_=sr_t_34,1966,1h 29m,G,3.5,976,,,,,['Rossano Brazzi'],"['Paul Tripp', 'Rossano Brazzi']","['Paul Tripp', 'Lydia Brazzi', 'Alberto Rabagliati']","['Family', 'Fantasy']","['Italy', 'United States']","['Rome, Lazio, Italy']","['Bambi Productions', 'Childhood Productions']","['English', 'Italian']",0,0,0,1966
35. Alfie,https://www.imdb.com/title/tt0060086/?ref_=sr_t_35,1966,1h 54m,PG,7.0,16K,800000.0,,,,['Lewis Gilbert'],['Bill Naughton'],"['Michael Caine', 'Shelley Winters', 'Millicent Martin']","['Coming-of-Age', 'Quirky Comedy', 'Comedy', 'Drama']",['United Kingdom'],"['Chepstow Road, Bayswater, London, England, UK']","['Lewis Gilbert', 'Sheldrake Films']",['English'],0,22,5,1966
36. Eye of the Devil,https://www.imdb.com/title/tt0061634/?ref_=sr_t_36,1966,1h 36m,Approved,6.1,3.4K,3000000.0,4966.0,,,['J. Lee Thompson'],"['Robin Estridge', 'Dennis Murphy']","['David Niven', 'Sharon Tate', 'Deborah Kerr']","['Folk Horror', 'Supernatural Horror', 'Horror', 'Mystery']",['United Kingdom'],"['Château de Hautefort, Dordogne, France']",['Filmways Pictures'],['English'],0,0,0,1966
37. The Russians Are Coming the Russians Are Coming,https://www.imdb.com/title/tt0060921/?ref_=sr_t_37,1966,2h 6m,Approved,7.0,11K,3900000.0,,,,['Norman Jewison'],"['William Rose', 'Nathaniel Benchley']","['Carl Reiner', 'Eva Marie Saint', 'Alan Arkin']","['Dark Comedy', 'Comedy', 'War']",['United States'],"['Bodega Bay, California, USA']",['The Mirisch Corporation'],"['English', 'Russian']",0,13,4,1966
38. Don't Look Now... We're Being Shot At!,https://www.imdb.com/title/tt0060474/?ref_=sr_t_38,1966,2h 12m,G,7.9,21K,15000000.0,,,,['Gérard Oury'],"['Gérard Oury', 'Danièle Thompson', 'Marcel Jullian']","['Bourvil', 'Louis de Funès', 'Claudio Brook']","['Slapstick', 'Adventure', 'Comedy', 'War']","['France', 'United Kingdom']","['Hôtel du Globe, Noyers-sur-Serein, Yonne, France']","['Les Films Corona', 'The Rank Organisation']","['French', 'English', 'German']",0,0,0,1966
39. The Christmas Tree,https://www.imdb.com/title/tt0060236/?ref_=sr_t_39,1966,59m,,6.4,192,,,,,['Jim Clark'],"['Ed Harper', 'Michael Barnes']","['William Burleigh', 'Kate Nicholls', 'Anthony Honour']",['Family'],['United Kingdom'],"['Aldershot Barracks, Aldershot, Hampshire, England, UK']","['Augusta Film Productions', ""Children's Film Foundation (CFF)""]",['English'],0,0,0,1966
40. Arabesque,https://www.imdb.com/title/tt0060121/?ref_=sr_t_40,1966,1h 45m,Approved,6.4,8.5K,4800000.0,,,,['Stanley Donen'],"['Julian Mitchell', 'Stanley Price', 'Peter Stone']","['Gregory Peck', 'Sophia Loren', 'Alan Badel']","['Spy', 'Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",['United States'],"['Crumlin Viaduct, Crumlin, Caerphilly, Wales, UK']","['Stanley Donen Films', 'Stanley Donen Films']",['English'],0,4,0,1966
41. Khartoum,https://www.imdb.com/title/tt0060588/?ref_=sr_t_41,1966,2h 8m,Approved,6.8,8.5K,6000000.0,,,,"['Basil Dearden', 'Eliot Elisofon']",['Robert Ardrey'],"['Charlton Heston', 'Laurence Olivier', 'Richard Johnson']","['Action', 'Adventure', 'Drama', 'History', 'War']",['United Kingdom'],"['Abu Simbel, Aswan, Egypt']",['Julian Blaustein Productions Ltd.'],['English'],0,0,1,1966
42. Murderers' Row,https://www.imdb.com/title/tt0060728/?ref_=sr_t_42,1966,1h 45m,Approved,5.8,2.6K,,,,,['Henry Levin'],"['Herbert Baker', 'Donald Hamilton']","['Dean Martin', 'Ann-Margret', 'Karl Malden']","['Parody', 'Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Thriller']",['United States'],"['Isle of Wight, England, UK']","['Columbia Pictures', 'Meadway-Claude Productions Company (I) (II)']",['English'],0,0,0,1966
43. A Man and a Woman,https://www.imdb.com/title/tt0061138/?ref_=sr_t_43,1966,1h 42m,Approved,7.5,12K,,44666.0,,,['Claude Lelouch'],"['Claude Lelouch', 'Pierre Uytterhoeven']","['Anouk Aimée', 'Jean-Louis Trintignant', 'Pierre Barouh']","['Drama', 'Romance']",['France'],"['Deauville, Calvados, France']",['Les Films 13'],"['French', 'English', 'Spanish']",0,11,0,1966
44. The Blue Max,https://www.imdb.com/title/tt0060177/?ref_=sr_t_44,1966,2h 36m,Approved,7.1,7.8K,5000000.0,,,,['John Guillermin'],"['Jack Hunter', 'Ben Barzman', 'Basilio Franchina']","['George Peppard', 'James Mason', 'Ursula Andress']","['Action', 'Drama', 'Romance', 'War']",['United Kingdom'],"['Dublin, County Dublin, Ireland']",['Twentieth Century Fox'],['English'],0,5,0,1966
45. Manos: The Hands of Fate,https://www.imdb.com/title/tt0060666/?ref_=sr_t_45,1966,1h 10m,Not Rated,1.7,38K,19000.0,,,,['Harold P. Warren'],['Harold P. Warren'],"['Tom Neyman', 'John Reynolds', 'Diane Adelson']","['B-Horror', 'Folk Horror', 'Supernatural Horror', 'Horror']",['United States'],"['2310 Scenic Dr., El Paso, Texas, USA']","['Sun City Films', 'Norm-Iris']",['English'],0,0,0,1966
46. A Funny Thing Happened on the Way to the Forum,https://www.imdb.com/title/tt0060438/?ref_=sr_t_46,1966,1h 39m,Approved,6.8,10K,2000000.0,,,,['Richard Lester'],"['Melvin Frank', 'Michael Pertwee', 'Burt Shevelove']","['Zero Mostel', 'Phil Silvers', 'Buster Keaton']","['Farce', 'Comedy', 'Musical']","['United States', 'United Kingdom']","['Samuel Bronston Studios, Madrid, Spain']",['Melvin Frank Production'],['English'],0,0,0,1966
47. Carry on Screaming!,https://www.imdb.com/title/tt0060214/?ref_=sr_t_47,1966,1h 37m,Not Rated,6.7,6K,,,,,['Gerald Thomas'],['Talbot Rothwell'],"['Kenneth Williams', 'Jim Dale', 'Harry H. Corbett']","['Parody', 'Satire', 'Comedy', 'Horror']",['United Kingdom'],"['Fulmer Grange, Framewood Road, Wexham, Buckinghamshire, England, UK']",['Peter Rogers Productions'],['English'],0,0,0,1966
48. This Property Is Condemned,https://www.imdb.com/title/tt0061089/?ref_=sr_t_48,1966,1h 50m,Unrated,7.0,6.5K,4000000.0,,,,['Sydney Pollack'],"['Tennessee Williams', 'Francis Ford Coppola', 'Fred Coe']","['Natalie Wood', 'Robert Redford', 'Charles Bronson']","['Drama', 'Romance']",['United States'],"['Bay St. Louis, Mississippi, USA']","['Paramount Pictures', 'Seven Arts Productions']",['English'],0,0,0,1966
49. The Plague of the Zombies,https://www.imdb.com/title/tt0060841/?ref_=sr_t_49,1966,1h 30m,Approved,6.5,5.9K,,,,,['John Gilling'],['Peter Bryan'],"['André Morell', 'Diane Clare', 'Brook Williams']",['Horror'],['United Kingdom'],"['Frensham Ponds, Farnham, Surrey, England, UK']","['Hammer Films', 'Seven Arts Productions']",['English'],0,0,0,1966
50. Thunderbirds Are GO,https://www.imdb.com/title/tt0061094/?ref_=sr_t_50,1966,1h 33m,G,6.4,2.7K,250000.0,,,,['David Lane'],"['Gerry Anderson', 'Sylvia Anderson']","['Sylvia Anderson', 'Ray Barrett', 'Alexander Davion']","['Action', 'Adventure', 'Drama', 'Family', 'Sci-Fi']",['United Kingdom'],"['Century 21 Studios, Slough, Berkshire, England, UK']","['Century 21 Television', 'Associated Television (Overseas) Limited']",['English'],0,0,0,1966
51. Chelsea Girls,https://www.imdb.com/title/tt0061465/?ref_=sr_t_51,1966,3h 30m,Unrated,5.7,1.6K,,,,,"['Paul Morrissey', 'Andy Warhol']","['Ronald Tavel', 'Andy Warhol']","['Brigid Berlin', 'Randy Borscheidt', 'Christian Päffgen']",['Drama'],['United States'],"['Chelsea Hotel - 222 West 23rd Street, Chelsea, Manhattan, New York City, New York, USA']",['Factory Films'],"['English', 'Portuguese']",0,0,0,1966
52. Harper,https://www.imdb.com/title/tt0060490/?ref_=sr_t_52,1966,2h 1m,Approved,6.8,11K,3500000.0,,,,['Jack Smight'],"['William Goldman', 'Ross Macdonald']","['Paul Newman', 'Lauren Bacall', 'Julie Harris']","['Hard-boiled Detective', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Moonfire Temple - 2200 Tuna Canyon Road, Topanga, California, USA']",['Gershwin-Kastner Productions'],['English'],0,3,0,1966
53. Our Man Flint,https://www.imdb.com/title/tt0059557/?ref_=sr_t_53,1966,1h 48m,Approved,6.4,7.3K,3525000.0,,,,['Daniel Mann'],"['Hal Fimberg', 'Ben Starr']","['James Coburn', 'Lee J. Cobb', 'Gila Golan']","['Parody', 'Satire', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",['United States'],"['Malibu Creek State Park - 1925 Las Virgenes Road, Calabasas, California, USA']",['Twentieth Century Fox'],"['English', 'French', 'Italian']",0,0,0,1966
54. The Glass Bottom Boat,https://www.imdb.com/title/tt0060463/?ref_=sr_t_54,1966,1h 50m,Approved,6.4,5.4K,,,9200000.0,,['Frank Tashlin'],['Everett Freeman'],"['Doris Day', 'Rod Taylor', 'Arthur Godfrey']","['Farce', 'Romantic Comedy', 'Spy', 'Comedy', 'Romance']",['United States'],"['Avalon, Santa Catalina Island, Channel Islands, California, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Arwin Productions', 'Reame Productions']",['English'],0,0,0,1966
55. What's Cooking in Paris,https://www.imdb.com/title/tt0061728/?ref_=sr_t_55,1966,1h 25m,Not Rated,6.7,6.9K,,,,,['Jacques Besnard'],"['Jacques Besnard', 'Jean Halain', 'Louis de Funès']","['Louis de Funès', 'Bernard Blier', 'Maria-Rosa Rodriguez']","['Action', 'Comedy']",['France'],"['Barrage de Tignes, Tignes, Savoie, France']",['Gaumont International'],"['French', 'German', 'Spanish']",0,0,0,1966
56. Nevada Smith,https://www.imdb.com/title/tt0060748/?ref_=sr_t_56,1966,2h 8m,Approved,6.9,9.3K,,,14170000.0,,['Henry Hathaway'],"['Harold Robbins', 'John Michael Hayes']","['Steve McQueen', 'Karl Malden', 'Brian Keith']","['Drama', 'Western']",['United States'],"['Hot Creek, Inyo National Forest, California, USA']",['Solar Productions'],['English'],0,0,0,1966
57. The Swinger,https://www.imdb.com/title/tt0061052/?ref_=sr_t_57,1966,1h 21m,Not Rated,5.2,585,,,,,['George Sidney'],['Lawrence Roman'],"['Ann-Margret', 'Anthony Franciosa', 'Robert Coote']",['Comedy'],['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],['English'],0,0,0,1966
