Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. The Exiles,https://www.imdb.com/title/tt0054861/?ref_=sr_t_11,1961,1h 12m,Not Rated,6.6,1.4K,539.0,30945.0,30945.0,8448.0,['Kent Mackenzie'],['Kent Mackenzie'],"['Yvonne Williams', 'Homer Nish', 'Tom Reynolds']",['Drama'],['United States'],"['6914 1/2 S Main St #312, Los Angeles, CA 90003, USA']",[],['English'],0,0,0,1961
12. Il posto,https://www.imdb.com/title/tt0055320/?ref_=sr_t_12,1961,1h 33m,Not Rated,7.9,7K,55000.0,9080.0,9080.0,2581.0,['Ermanno Olmi'],"['Ettore Lombardo', 'Ermanno Olmi']","['Sandro Panseri', 'Loredana Detto', 'Corrado Aprile']",['Drama'],['Italy'],"['Meda, Milan, Lombardia, Italy']","['24 Horses', 'Titanus']",['Italian'],0,4,0,1961
13. Breakfast at Tiffany's,https://www.imdb.com/title/tt0054698/?ref_=sr_t_13,1961,1h 55m,Approved,7.6,196K,2500000.0,594615.0,,,['Blake Edwards'],"['Truman Capote', 'George Axelrod', 'Maurice Griffe']","['Audrey Hepburn', 'George Peppard', 'Patricia Neal']","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['169 East 71st Street, Manhattan, New York City, New York, USA']",['Jurow-Shepherd'],"['English', 'Portuguese', 'French', 'Japanese']",0,13,0,1961
14. Babes in Toyland,https://www.imdb.com/title/tt0054649/?ref_=sr_t_14,1961,1h 46m,Approved,6.1,5K,,,10218316.0,,['Jack Donohue'],"['Victor Herbert', 'Glen MacDonough', 'Ward Kimball']","['Ray Bolger', 'Tommy Sands', 'Annette Funicello']","['Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",['United States'],"['Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA']",['Walt Disney Productions'],['English'],0,6,2,1961
15. The Guns of Navarone,https://www.imdb.com/title/tt0054953/?ref_=sr_t_15,1961,2h 38m,Not Rated,7.5,57K,6000000.0,20616.0,,,['J. Lee Thompson'],"['Alistair MacLean', 'Carl Foreman']","['David Niven', 'Gregory Peck', 'Anthony Quinn']","['Dark Comedy', 'War Epic', 'Action', 'Adventure', 'Drama', 'War']","['United Kingdom', 'United States']","['Acropolis of Lindos, Rhodes, Greece']",['Highroad Productions'],"['English', 'Greek', 'German', 'Latin']",0,12,0,1961
16. Pocketful of Miracles,https://www.imdb.com/title/tt0055312/?ref_=sr_t_16,1961,2h 16m,Approved,7.1,8.2K,2900000.0,4982.0,,,['Frank Capra'],"['Hal Kanter', 'Harry Tugend', 'Robert Riskin']","['Glenn Ford', 'Bette Davis', 'Hope Lange']","['Comedy', 'Drama']",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Franton Productions'],"['English', 'American Sign Language', 'Spanish']",0,8,3,1961
17. The Parent Trap,https://www.imdb.com/title/tt0055277/?ref_=sr_t_17,1961,2h 9m,G,7.2,25K,,29650385.0,25150385.0,,['David Swift'],"['David Swift', 'Erich Kästner']","['Hayley Mills', ""Maureen O'Hara"", 'Brian Keith']","['Comedy', 'Family', 'Romance']",['United States'],"['Bluff Lake, Big Bear Valley, San Bernardino National Forest, California, USA']",['Walt Disney Productions'],['English'],0,8,2,1961
18. Judgment at Nuremberg,https://www.imdb.com/title/tt0055031/?ref_=sr_t_18,1961,2h 59m,Approved,8.3,89K,3000000.0,12180.0,,,['Stanley Kramer'],"['Abby Mann', 'Montgomery Clift', 'Charles Dorat']","['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark']","['Legal Drama', 'Drama', 'War']",['United States'],"['former Reichsparteitag area, Nuremberg, Bavaria, Germany']",['Roxlom Films Inc.'],"['English', 'German']",0,26,0,1961
19. The Innocents,https://www.imdb.com/title/tt0055018/?ref_=sr_t_19,1961,1h 40m,Approved,7.7,34K,430000.0,30221.0,,,['Jack Clayton'],"['Henry James', 'John Mortimer', 'William Archibald']","['Deborah Kerr', 'Peter Wyngarde', 'Megs Jenkins']","['Psychological Horror', 'Supernatural Horror', 'Drama', 'Horror', 'Mystery']","['United Kingdom', 'United States']","['Sheffield Park Garden, Dane Mill, Uckfield, East Sussex, England, UK']",['Achilles'],['English'],0,5,2,1961
20. King of Kings,https://www.imdb.com/title/tt0055047/?ref_=sr_t_20,1961,2h 48m,PG-13,7.0,9.3K,5037000.0,,,,['Nicholas Ray'],"['Philip Yordan', 'Ray Bradbury']","['Jeffrey Hunter', 'Siobhan McKenna', 'Hurd Hatfield']","['Biography', 'Drama']",['United States'],"['Aldea del Fresno, Madrid, Comunidad de Madrid, Spain']",['Samuel Bronston Productions'],['English'],0,0,0,1961
21. The Last Sunset,https://www.imdb.com/title/tt0055073/?ref_=sr_t_21,1961,1h 52m,Approved,6.7,3.9K,3500000.0,,,,['Robert Aldrich'],"['Howard Rigsby', 'Dalton Trumbo']","['Rock Hudson', 'Kirk Douglas', 'Dorothy Malone']","['Classical Western', 'Drama', 'Romance', 'Western']",['United States'],"['Aguascalientes, Aguascalientes, Mexico']",['Brynaprod'],"['English', 'Spanish']",0,0,0,1961
22. The Hustler,https://www.imdb.com/title/tt0054997/?ref_=sr_t_22,1961,2h 14m,Approved,7.9,88K,2125000.0,8072.0,,,['Robert Rossen'],"['Sidney Carroll', 'Robert Rossen', 'Walter Tevis']","['Paul Newman', 'Jackie Gleason', 'Piper Laurie']","['Drama', 'Sport']",['United States'],"['Edison Studio, New York City, New York, USA']",['Rossen Films'],['English'],0,21,0,1961
23. El Cid,https://www.imdb.com/title/tt0054847/?ref_=sr_t_23,1961,3h 2m,Approved,7.2,16K,6250000.0,,,,['Anthony Mann'],"['Fredric M. Frank', 'Philip Yordan', 'Ben Barzman']","['Charlton Heston', 'Sophia Loren', 'Raf Vallone']","['Docudrama', 'Historical Epic', 'War Epic', 'Biography', 'Drama', 'History', 'Romance', 'War']","['Italy', 'United States']","['Torrelobaton Castle, Valladolid, Castilla y León, Spain']","['Samuel Bronston Productions', 'Dear Film Produzione']","['Italian', 'Arabic', 'English', 'Latin']",0,13,3,1961
24. Splendor in the Grass,https://www.imdb.com/title/tt0055471/?ref_=sr_t_24,1961,2h 4m,Approved,7.7,23K,,,8720000.0,,['Elia Kazan'],['William Inge'],"['Natalie Wood', 'Warren Beatty', 'Pat Hingle']","['Teen Romance', 'Drama', 'Romance']",['United States'],"['High Falls, New York, USA']","['Newtown Productions', 'NBI Productions']",['English'],0,7,0,1961
25. Viridiana,https://www.imdb.com/title/tt0055601/?ref_=sr_t_25,1961,1h 31m,Not Rated,8.0,27K,,15522.0,,,['Luis Buñuel'],"['Julio Alejandro', 'Luis Buñuel', 'Benito Pérez Galdós']","['Silvia Pinal', 'Francisco Rabal', 'Fernando Rey']","['Period Drama', 'Drama']","['Mexico', 'Spain']","['Convento de San Pedro Mártir, Toledo, Toledo, Castilla-La Mancha, Spain']","['Unión Industrial Cinematográfica (UNINCI)', 'Producciones Gustavo Alatriste', 'Films 59']","['Spanish', 'English']",0,0,0,1961
26. The Misfits,https://www.imdb.com/title/tt0055184/?ref_=sr_t_26,1961,2h 5m,Approved,7.2,24K,4000000.0,217.0,,,['John Huston'],['Arthur Miller'],"['Clark Gable', 'Marilyn Monroe', 'Montgomery Clift']","['Contemporary Western', 'Drama', 'Romance', 'Western']",['United States'],"['Pyramid Lake, Pyramid Lake Paiute Tribe Reservation, Nevada, USA']","['Seven Arts Productions', 'The Samuel Goldwyn Company']",['English'],0,0,0,1961
27. Cash on Demand,https://www.imdb.com/title/tt0054731/?ref_=sr_t_27,1961,1h 29m,Approved,7.5,3.1K,37000.0,,,,['Quentin Lawrence'],"['David T. Chantler', 'Lewis Greifer', 'Jacques Gillies']","['Peter Cushing', 'André Morell', 'Richard Vernon']","['Caper', 'Psychological Drama', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United Kingdom'],"['Bray Studios, Down Place, Oakley Green, Berkshire, England, UK']",['Hammer Films'],['English'],0,0,0,1961
28. One-Eyed Jacks,https://www.imdb.com/title/tt0055257/?ref_=sr_t_28,1961,2h 21m,Not Rated,7.1,14K,6000000.0,580.0,,,"['Marlon Brando', 'Stanley Kubrick']","['Guy Trosper', 'Calder Willingham', 'Charles Neider']","['Marlon Brando', 'Karl Malden', 'Pina Pellicer']","['Classical Western', 'Drama', 'Western']",['United States'],"['Pfeiffer Beach, Big Sur, California, USA']",['Pennebaker Productions'],"['English', 'Spanish']",0,4,1,1961
29. Blast of Silence,https://www.imdb.com/title/tt0054687/?ref_=sr_t_29,1961,1h 17m,Approved,7.4,6K,65000.0,243.0,,,['Allen Baron'],"['Allen Baron', 'Waldo Salt']","['Allen Baron', 'Molly McCarthy', 'Larry Tucker']","['Crime', 'Drama', 'Thriller']",['United States'],"['Village Gate - 160 Bleecker Street, Greenwich Village, Manhattan, New York City, New York, USA']",['Magla Productions'],['English'],0,0,0,1961
30. The Secret Ways,https://www.imdb.com/title/tt0055423/?ref_=sr_t_30,1961,1h 52m,Approved,6.2,539,,,,,"['Phil Karlson', 'Richard Widmark']","['Alistair MacLean', 'Jean Hazlewood']","['Richard Widmark', 'Sonja Ziemann', 'Charles Regnier']","['Adventure', 'History', 'Mystery', 'Thriller']",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']",['Heath Productions'],"['English', 'Hungarian', 'German']",0,0,0,1961
31. Black Gravel,https://www.imdb.com/title/tt0055418/?ref_=sr_t_31,1961,1h 53m,,7.5,465,,,,,['Helmut Käutner'],"['Helmut Käutner', 'Walter Ulbrich']","['Helmut Wildt', 'Ingmar Zeisberg', 'Hans Cossy']",['Drama'],['West Germany'],"['Hahn Air Base, Hunsrück, Rhineland-Palatinate, Germany']",['UFA Film Hansa'],"['German', 'English']",0,0,0,1961
32. Blue Hawaii,https://www.imdb.com/title/tt0054692/?ref_=sr_t_32,1961,1h 42m,PG,6.1,7.8K,2000000.0,77.0,,,['Norman Taurog'],"['Allan Weiss', 'Hal Kanter']","['Elvis Presley', 'Joan Blackman', 'Angela Lansbury']","['Rock Musical', 'Comedy', 'Musical']",['United States'],"[""Coco Palms Resort Hotel - 241 Kuhio Highway, Kapaa, Kaua'i, Hawaii, USA""]",['Hal Wallis Productions'],"['English', 'Hawaiian', 'French']",0,3,0,1961
"33. One, Two, Three",https://www.imdb.com/title/tt0055256/?ref_=sr_t_33,1961,1h 44m,Approved,7.8,24K,3000000.0,,,,['Billy Wilder'],"['Billy Wilder', 'I.A.L. Diamond', 'Ferenc Molnár']","['James Cagney', 'Horst Buchholz', 'Pamela Tiffin']","['Satire', 'Screwball Comedy', 'Comedy']",['United States'],"['Coca-Cola Niederlassung, Hildburghauser Strasse 224 - 232, Lichterfelde, Berlin, Germany']","['Bavaria Film', 'Pyramid Productions', 'The Mirisch Corporation']","['English', 'German', 'Russian']",0,8,1,1961
34. No Place Like Homicide!,https://www.imdb.com/title/tt0056285/?ref_=sr_t_34,1961,1h 27m,,6.3,1K,,,,,['Pat Jackson'],"['Ray Cooney', 'Tony Hilton', 'Frank King']","['Sidney James', 'Kenneth Connor', 'Shirley Eaton']","['Comedy', 'Horror', 'Mystery']",['United Kingdom'],"['Twickenham, Middlesex, England, UK']",['New World Films Ltd.'],['English'],0,0,0,1961
35. Mysterious Island,https://www.imdb.com/title/tt0055207/?ref_=sr_t_35,1961,1h 41m,Approved,6.7,8.8K,2000000.0,,,,['Cy Endfield'],"['John Prebble', 'Daniel B. Ullman', 'Crane Wilbur']","['Michael Craig', 'Joan Greenwood', 'Michael Callan']","['Adventure', 'Family', 'Fantasy', 'Sci-Fi']",['United Kingdom'],"['Costa Brava, Girona, Catalonia, Spain']",['Ameran Films'],['English'],0,0,0,1961
36. Wonderful to Be Young!,https://www.imdb.com/title/tt0055626/?ref_=sr_t_36,1961,1h 32m,Not Rated,5.8,748,,,,,['Sidney J. Furie'],"['Ronald Cass', 'Peter Myers']","['Cliff Richard', 'Robert Morley', 'Carole Gray']","['Comedy', 'Musical']",['United Kingdom'],"['Ruislip Lido, Ruislip, Middlesex, England, UK']",['Associated British Picture Corporation (ABPC)'],['English'],0,0,0,1961
37. Two Rode Together,https://www.imdb.com/title/tt0055558/?ref_=sr_t_37,1961,1h 49m,Approved,6.7,7.2K,,,,,['John Ford'],"['Frank S. Nugent', 'Will Cook']","['James Stewart', 'Richard Widmark', 'Shirley Jones']","['Classical Western', 'Drama', 'Western']",['United States'],"['Alamo Village - Highway 674, Brackettville, Texas, USA']","['John Ford Productions', 'Shpetner Productions']","['English', 'Spanish']",0,0,0,1961
38. The Curse of the Werewolf,https://www.imdb.com/title/tt0054777/?ref_=sr_t_38,1961,1h 33m,Approved,6.5,7.3K,,,,,['Terence Fisher'],"['Anthony Hinds', 'Guy Endore']","['Clifford Evans', 'Oliver Reed', 'Yvonne Romain']","['Werewolf Horror', 'Horror']",['United Kingdom'],"['Black Park, Iver Heath, Buckinghamshire, England, UK']",['Hammer Films'],['English'],0,0,0,1961
39. The Children's Hour,https://www.imdb.com/title/tt0054743/?ref_=sr_t_39,1961,1h 48m,Approved,7.8,19K,3600000.0,,,,['William Wyler'],"['Lillian Hellman', 'John Michael Hayes']","['Audrey Hepburn', 'Shirley MacLaine', 'James Garner']","['Tragedy', 'Drama', 'Romance']",['United States'],"['Shadow Ranch, Sylmar, California, USA']",['The Mirisch Corporation'],"['English', 'French']",0,12,5,1961
40. The Absent Minded Professor,https://www.imdb.com/title/tt0054594/?ref_=sr_t_40,1961,1h 37m,Approved,6.7,9.5K,2000000.0,,,,['Robert Stevenson'],"['Bill Walsh', 'Samuel W. Taylor']","['Fred MacMurray', 'Nancy Olson', 'Keenan Wynn']","['Slapstick', 'Comedy', 'Family', 'Sci-Fi', 'Sport']",['United States'],"['Renwick Gym, Pomona College - 333 N. College Way, Claremont, California, USA']",['Walt Disney Productions'],['English'],0,8,3,1961
41. A Raisin in the Sun,https://www.imdb.com/title/tt0055353/?ref_=sr_t_41,1961,2h 8m,Approved,8.0,10K,1500000.0,,,,['Daniel Petrie'],['Lorraine Hansberry'],"['Sidney Poitier', 'Claudia McNeil', 'Ruby Dee']",['Drama'],['United States'],"['Chicago, Illinois, USA']",['Columbia Pictures'],['English'],0,7,2,1961
42. The Pit and the Pendulum,https://www.imdb.com/title/tt0055304/?ref_=sr_t_42,1961,1h 20m,Approved,7.0,17K,200000.0,,,,['Roger Corman'],"['Richard Matheson', 'Edgar Allan Poe']","['Vincent Price', 'Barbara Steele', 'John Kerr']","['Drama', 'Horror', 'Mystery']",['United States'],"['Palos Verdes, California, USA']",['Alta Vista Productions'],['English'],0,0,0,1961
43. Murder She Said,https://www.imdb.com/title/tt0055205/?ref_=sr_t_43,1961,1h 27m,Approved,7.3,8.9K,,,,,['George Pollock'],"['Agatha Christie', 'David D. Osborn', 'David Pursall']","['Margaret Rutherford', 'Arthur Kennedy', 'Muriel Pavlow']","['Comedy', 'Crime', 'Drama', 'Mystery']",['United Kingdom'],"['Amerden Lane, Taplow, Maidenhead, Buckinghamshire, England, UK']","['Metro-Goldwyn-Mayer (MGM)', 'George H. Brown Productions']",['English'],0,0,0,1961
44. Whistle Down the Wind,https://www.imdb.com/title/tt0055618/?ref_=sr_t_44,1961,1h 39m,Unrated,7.6,3.9K,148000.0,,,,['Bryan Forbes'],"['Mary Hayley Bell', 'Keith Waterhouse', 'Willis Hall']","['Alan Bates', 'Bernard Lee', 'Hayley Mills']","['Crime', 'Drama']",['United Kingdom'],"['Townley Hall Burnley, Lancashire, England, UK']","['Allied Film Makers (AFM)', 'Beaver Films']",['English'],0,5,4,1961
45. The Miracle of the Wolves,https://www.imdb.com/title/tt0055182/?ref_=sr_t_45,1961,1h 40m,,6.1,463,,,,,['André Hunebelle'],"['Henry Dupuis-Mazuel', 'Pierre Foucaud', 'Jean Halain']","['Jean Marais', 'Rosanna Schiaffino', 'Roger Hanin']","['Action', 'Adventure', 'Drama']","['France', 'Italy']","['Oise, France']","['Da.Ma. Cinematografica', 'Production Artistique et Cinématographique (PAC)', 'Société Nouvelle Pathé Cinéma']",['French'],0,0,0,1961
46. Through a Glass Darkly,https://www.imdb.com/title/tt0055499/?ref_=sr_t_46,1961,1h 30m,Not Rated,7.9,28K,,8939.0,,,['Ingmar Bergman'],['Ingmar Bergman'],"['Harriet Andersson', 'Gunnar Björnstrand', 'Max von Sydow']",['Drama'],['Sweden'],"['Fårö, Gotlands län, Sweden']",['Svensk Filmindustri (SF)'],"['Swedish', 'Latin']",0,5,0,1961
47. The Comancheros,https://www.imdb.com/title/tt0054757/?ref_=sr_t_47,1961,1h 47m,Approved,6.8,10K,4260000.0,,,,"['Michael Curtiz', 'John Wayne']","['James Edward Grant', 'Clair Huffaker', 'Paul Wellman']","['John Wayne', 'Stuart Whitman', 'Ina Balin']","['Classical Western', 'Drama', 'Western']",['United States'],"['Dead Horse Point State Park, Utah, USA']",['Twentieth Century Fox'],"['English', 'Navajo']",0,3,0,1961
48. Placido,https://www.imdb.com/title/tt0055310/?ref_=sr_t_48,1961,1h 25m,,7.8,3.9K,,,,,['Luis García Berlanga'],"['Luis García Berlanga', 'Rafael Azcona', 'José Luis Colina']","['Cassen', 'José Luis López Vázquez', 'Elvira Quintillá']","['Comedy', 'Drama']",['Spain'],"['Manresa, Barcelona, Catalonia, Spain']",['Jet Films'],['Spanish'],0,2,1,1961
49. Lover Come Back,https://www.imdb.com/title/tt0055100/?ref_=sr_t_49,1961,1h 47m,Approved,7.1,9.1K,,,16937969.0,,['Delbert Mann'],"['Stanley Shapiro', 'Paul Henning']","['Rock Hudson', 'Doris Day', 'Tony Randall']","['Screwball Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['7 Pictures', 'Nob Hill Productions Inc.', 'Arwin Productions']",['English'],0,5,1,1961
50. Flower Drum Song,https://www.imdb.com/title/tt0054885/?ref_=sr_t_50,1961,2h 13m,Approved,6.9,3.8K,4000000.0,,,,['Henry Koster'],"['Joseph Fields', 'C.Y. Lee', 'Oscar Hammerstein II']","['Nancy Kwan', 'James Shigeta', 'Benson Fong']","['Classic Musical', 'Farce', 'Comedy', 'Musical', 'Romance']",['United States'],"['San Francisco, California, USA']","['Ross Hunter Productions', 'Fields Productions']","['English', 'Cantonese']",0,12,5,1961
51. Mr. Sardonicus,https://www.imdb.com/title/tt0055200/?ref_=sr_t_51,1961,1h 29m,Approved,6.6,3.8K,,,,,['William Castle'],['Ray Russell'],"['Oscar Homolka', 'Ronald Lewis', 'Audrey Dalton']","['Drama', 'Horror', 'Mystery']",['United States'],[],['William Castle Productions'],['English'],0,0,0,1961
52. Homicidal,https://www.imdb.com/title/tt0054988/?ref_=sr_t_52,1961,1h 28m,Unrated,6.8,4K,,,,,['William Castle'],['Robb White'],"['Glenn Corbett', 'Patricia Breslin', 'Eugenie Leontovich']","['Slasher Horror', 'Horror', 'Mystery', 'Thriller']",['United States'],"['Solvang, California, USA']",['William Castle Productions'],['English'],0,0,0,1961
53. Gorgo,https://www.imdb.com/title/tt0054938/?ref_=sr_t_53,1961,1h 18m,Approved,5.6,4.5K,,,,,['Eugène Lourié'],"['Robert L. Richards', 'Daniel James']","['Bill Travers', 'William Sylvester', 'Vincent Winter']","['Kaiju', 'Monster Horror', 'Supernatural Horror', 'Horror', 'Sci-Fi']",['United Kingdom'],"['Coliemore Harbour, Dublin, County Dublin, Ireland']",['King Brothers Productions'],"['English', 'Irish Gaelic']",0,0,0,1961
54. Barabbas,https://www.imdb.com/title/tt0055774/?ref_=sr_t_54,1961,2h 17m,Approved,6.9,7.2K,,,6322000.0,,['Richard Fleischer'],"['Christopher Fry', 'Pär Lagerkvist', 'Nigel Balchin']","['Anthony Quinn', 'Silvana Mangano', 'Arthur Kennedy']","['Biography', 'Drama', 'History']","['Italy', 'United States']","['Roccastrada, Grosseto, Tuscany, Italy']","['Columbia Pictures', 'Dino De Laurentiis Company']",['English'],0,3,0,1961
55. A Taste of Honey,https://www.imdb.com/title/tt0055506/?ref_=sr_t_55,1961,1h 41m,Approved,7.4,6.5K,121602.0,4597.0,,,['Tony Richardson'],"['Shelagh Delaney', 'Tony Richardson']","['Rita Tushingham', 'Dora Bryan', 'Robert Stephens']",['Drama'],['United Kingdom'],"['Belle Vue, Manchester, Greater Manchester, England, UK']",['Woodfall Film Productions'],['English'],0,7,0,1961
56. The Strange Countess,https://www.imdb.com/title/tt0055429/?ref_=sr_t_56,1961,1h 35m,,6.1,805,,,,,"['Josef von Báky', 'Jürgen Roland', 'Ottokar Runze']","['Robert A. Stemmle', 'Curt Hanno Gutbrod', 'Edgar Wallace']","['Joachim Fuchsberger', 'Brigitte Grothum', 'Marianne Hoppe']","['Adventure', 'Crime', 'Thriller']",['West Germany'],"['Ufa-Atelier, Berlin-Tempelhof, Berlin, Germany']",['Rialto Film'],['German'],0,0,0,1961
57. King of the Roaring 20's: The Story of Arnold Rothstein,https://www.imdb.com/title/tt0055048/?ref_=sr_t_57,1961,1h 46m,Approved,5.6,331,,,,,['Joseph M. Newman'],"['Jo Swerling', 'Leo Katcher']","['David Janssen', 'Dianne Foster', 'Jack Carson']","['True Crime', 'Biography', 'Crime', 'Drama']",['United States'],[],['Bischoff-Diamond Corporation'],['English'],0,0,0,1961
58. Girl with a Suitcase,https://www.imdb.com/title/tt0054225/?ref_=sr_t_58,1961,1h 36m,,7.4,2.6K,,5236.0,,,['Valerio Zurlini'],"['Leonardo Benvenuti', 'Piero De Bernardi', 'Enrico Medioli']","['Claudia Cardinale', 'Jacques Perrin', 'Luciana Angiolillo']","['Drama', 'Romance']","['Italy', 'France']","['Villa Levi-Tedeschi - Via Emilia Ovest, San Pancrazio Parmense, Parma, Emilia-Romagna, Italy']","['Titanus', 'Société Générale de Cinématographie (S.G.C.)']","['Italian', 'Latin']",0,0,0,1961
59. Landsbylægen,https://www.imdb.com/title/tt0122581/?ref_=sr_t_59,1961,1h 27m,,5.6,141,,,,,['Anker Sørensen'],"['Ib Henrik Cavling', 'Bob Ramsing', 'Anker Sørensen']","['Ebbe Langberg', 'Ghita Nørby', 'Malene Schwartz']","['Drama', 'Family', 'Romance']",['Denmark'],[],['Palladium Productions'],['Danish'],0,0,0,1961
