Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. One Hundred and One Dalmatians,https://www.imdb.com/title/tt0055254/?ref_=sr_t_1,1961,1h 19m,G,7.3,187K
2. West Side Story,https://www.imdb.com/title/tt0055614/?ref_=sr_t_2,1961,2h 33m,Approved,7.6,123K
3. Seong Chun-hyang,https://www.imdb.com/title/tt0390466/?ref_=sr_t_3,1961,2h,,6.2,78
4. Last Year at Marienbad,https://www.imdb.com/title/tt0054632/?ref_=sr_t_4,1961,1h 34m,Not Rated,7.6,26K
5. Lola,https://www.imdb.com/title/tt0055093/?ref_=sr_t_5,1961,1h 30m,Not Rated,7.4,7.9K
6. A Woman Is a Woman,https://www.imdb.com/title/tt0055572/?ref_=sr_t_6,1961,1h 24m,Not Rated,7.3,20K
"7. Léon Morin, Priest",https://www.imdb.com/title/tt0055082/?ref_=sr_t_7,1961,1h 57m,Not Rated,7.5,5.9K
8. A Difficult Life,https://www.imdb.com/title/tt0055602/?ref_=sr_t_8,1961,1h 58m,Not Rated,8.0,2.3K
9. Yojimbo,https://www.imdb.com/title/tt0055630/?ref_=sr_t_9,1961,1h 50m,Not Rated,8.2,136K
10. La Notte,https://www.imdb.com/title/tt0054130/?ref_=sr_t_10,1961,2h 2m,Not Rated,7.9,25K
11. The Exiles,https://www.imdb.com/title/tt0054861/?ref_=sr_t_11,1961,1h 12m,Not Rated,6.6,1.4K
12. Il posto,https://www.imdb.com/title/tt0055320/?ref_=sr_t_12,1961,1h 33m,Not Rated,7.9,7K
13. Breakfast at Tiffany's,https://www.imdb.com/title/tt0054698/?ref_=sr_t_13,1961,1h 55m,Approved,7.6,196K
14. Babes in Toyland,https://www.imdb.com/title/tt0054649/?ref_=sr_t_14,1961,1h 46m,Approved,6.1,5K
15. The Guns of Navarone,https://www.imdb.com/title/tt0054953/?ref_=sr_t_15,1961,2h 38m,Not Rated,7.5,57K
16. Pocketful of Miracles,https://www.imdb.com/title/tt0055312/?ref_=sr_t_16,1961,2h 16m,Approved,7.1,8.2K
17. The Parent Trap,https://www.imdb.com/title/tt0055277/?ref_=sr_t_17,1961,2h 9m,G,7.2,25K
18. Judgment at Nuremberg,https://www.imdb.com/title/tt0055031/?ref_=sr_t_18,1961,2h 59m,Approved,8.3,89K
19. The Innocents,https://www.imdb.com/title/tt0055018/?ref_=sr_t_19,1961,1h 40m,Approved,7.7,34K
