Title,Movie Link,Year,Duration,MPA,Rating,Votes
43. Finian's Rainbow,https://www.imdb.com/title/tt0062974/?ref_=sr_t_43,1968,2h 21m,G,6.1,4.3K
44. Charly,https://www.imdb.com/title/tt0062794/?ref_=sr_t_44,1968,1h 43m,M,6.9,7.5K
45. The Green Berets,https://www.imdb.com/title/tt0063035/?ref_=sr_t_45,1968,2h 22m,G,5.6,14K
46. Ice Station Zebra,https://www.imdb.com/title/tt0063121/?ref_=sr_t_46,1968,2h 28m,G,6.6,12K
47. The Swimmer,https://www.imdb.com/title/tt0063663/?ref_=sr_t_47,1968,1h 35m,M/PG,7.6,15K
48. Hot Spur,https://www.imdb.com/title/tt0063095/?ref_=sr_t_48,1968,1h 31m,,4.7,300
49. Witchfinder General,https://www.imdb.com/title/tt0063285/?ref_=sr_t_49,1968,1h 26m,Unrated,6.7,13K
50. The Devil's Brigade,https://www.imdb.com/title/tt0062886/?ref_=sr_t_50,1968,2h 10m,Approved,6.7,6.5K
51. A Quiet Place in the Country,https://www.imdb.com/title/tt0065119/?ref_=sr_t_51,1968,1h 46m,R,6.5,2.2K
52. The Olsen Gang,https://www.imdb.com/title/tt0063386/?ref_=sr_t_52,1968,1h 20m,Not Rated,6.6,2.7K
53. Dyrlægens plejebørn,https://www.imdb.com/title/tt0062920/?ref_=sr_t_53,1968,1h 42m,,6.3,618
54. Shogun's Joy of Torture,https://www.imdb.com/title/tt0059816/?ref_=sr_t_54,1968,1h 36m,Not Rated,6.1,759
55. Targets,https://www.imdb.com/title/tt0063671/?ref_=sr_t_55,1968,1h 30m,R,7.4,13K
56. Head,https://www.imdb.com/title/tt0063049/?ref_=sr_t_56,1968,1h 26m,G,6.4,7.1K
57. Mayerling,https://www.imdb.com/title/tt0064645/?ref_=sr_t_57,1968,2h 20m,PG-13,6.1,1.8K
58. Spirits of the Dead,https://www.imdb.com/title/tt0063715/?ref_=sr_t_58,1968,2h 1m,R,6.4,7.3K
59. The Bat Woman,https://www.imdb.com/title/tt0235608/?ref_=sr_t_59,1968,1h 20m,,4.8,1.2K
60. Petulia,https://www.imdb.com/title/tt0063426/?ref_=sr_t_60,1968,1h 45m,Approved,6.8,3.5K
61. Hour of the Wolf,https://www.imdb.com/title/tt0063759/?ref_=sr_t_61,1968,1h 28m,Not Rated,7.5,23K
62. Carry on Up the Khyber,https://www.imdb.com/title/tt0062782/?ref_=sr_t_62,1968,1h 28m,Not Rated,6.8,5.6K
63. Faces,https://www.imdb.com/title/tt0062952/?ref_=sr_t_63,1968,2h 10m,R,7.4,12K
64. The Shoes of the Fisherman,https://www.imdb.com/title/tt0063599/?ref_=sr_t_64,1968,2h 42m,G,7.0,4.3K
65. The Sex of Angels,https://www.imdb.com/title/tt0062249/?ref_=sr_t_65,1968,1h 50m,X,5.2,218
66. Dracula Has Risen from the Grave,https://www.imdb.com/title/tt0062909/?ref_=sr_t_66,1968,1h 32m,G,6.5,8.5K
67. Gorilla Gang,https://www.imdb.com/title/tt0063024/?ref_=sr_t_67,1968,1h 36m,R,5.1,563
68. Where Angels Go Trouble Follows!,https://www.imdb.com/title/tt0063800/?ref_=sr_t_68,1968,1h 33m,G,6.3,1.9K
69. Black Cat,https://www.imdb.com/title/tt0122136/?ref_=sr_t_69,1968,1h 39m,Not Rated,7.7,9K
70. Voyage to the Planet of Prehistoric Women,https://www.imdb.com/title/tt0063790/?ref_=sr_t_70,1968,1h 18m,Unrated,2.9,2.1K
71. Blackbeard's Ghost,https://www.imdb.com/title/tt0062737/?ref_=sr_t_71,1968,1h 46m,Approved,6.8,7K
72. The Seduction of Inga,https://www.imdb.com/title/tt0067508/?ref_=sr_t_72,1968,1h 25m,R,4.7,342
73. Shame,https://www.imdb.com/title/tt0063611/?ref_=sr_t_73,1968,1h 43m,R,8.0,15K
74. A Midsummer Night's Dream,https://www.imdb.com/title/tt0063297/?ref_=sr_t_74,1968,2h 4m,Not Rated,6.5,915
75. Boom!,https://www.imdb.com/title/tt0062751/?ref_=sr_t_75,1968,1h 50m,Approved,5.5,1.8K
76. Robby,https://www.imdb.com/title/tt0063513/?ref_=sr_t_76,1968,1h,,5.9,332
77. Mafia,https://www.imdb.com/title/tt0063010/?ref_=sr_t_77,1968,1h 48m,M,7.0,2K
78. The Mercenary,https://www.imdb.com/title/tt0063293/?ref_=sr_t_78,1968,1h 50m,PG-13,7.1,6.4K
79. Attack on the Iron Coast,https://www.imdb.com/title/tt0062688/?ref_=sr_t_79,1968,1h 29m,G,5.5,800
80. The Magus,https://www.imdb.com/title/tt0063260/?ref_=sr_t_80,1968,1h 57m,R,5.5,2K
81. Naked You Die,https://www.imdb.com/title/tt0063370/?ref_=sr_t_81,1968,1h 22m,,5.8,943
82. Succubus,https://www.imdb.com/title/tt0062032/?ref_=sr_t_82,1968,1h 19m,X,5.3,1.3K
83. The Scalphunters,https://www.imdb.com/title/tt0063557/?ref_=sr_t_83,1968,1h 42m,Not Rated,6.7,4.7K
84. Isadora,https://www.imdb.com/title/tt0063141/?ref_=sr_t_84,1968,2h 11m,M/PG,6.8,2.7K
85. The Libertine,https://www.imdb.com/title/tt0064643/?ref_=sr_t_85,1968,1h 30m,R,5.4,880
86. Inga,https://www.imdb.com/title/tt0061833/?ref_=sr_t_86,1968,1h 21m,R,5.3,396
87. The Crimson Cult,https://www.imdb.com/title/tt0062833/?ref_=sr_t_87,1968,1h 27m,R,5.5,3.2K
88. Inspector Clouseau,https://www.imdb.com/title/tt0063135/?ref_=sr_t_88,1968,1h 36m,G,4.8,3.3K
89. The Biggest Bundle of Them All,https://www.imdb.com/title/tt0062731/?ref_=sr_t_89,1968,1h 45m,Approved,5.2,859
90. The Lost Continent,https://www.imdb.com/title/tt0063240/?ref_=sr_t_90,1968,1h 37m,G,5.5,2.3K
91. Here We Go Round the Mulberry Bush,https://www.imdb.com/title/tt0063063/?ref_=sr_t_91,1968,1h 36m,Not Rated,6.2,838
92. The Boston Strangler,https://www.imdb.com/title/tt0062755/?ref_=sr_t_92,1968,1h 56m,Approved,7.0,11K
93. The Killing of Sister George,https://www.imdb.com/title/tt0063185/?ref_=sr_t_93,1968,2h 18m,R,7.0,2.6K
94. The Night They Raided Minsky's,https://www.imdb.com/title/tt0063348/?ref_=sr_t_94,1968,1h 39m,PG-13,6.0,1.9K
"95. Farewell, Friend",https://www.imdb.com/title/tt0062639/?ref_=sr_t_95,1968,1h 55m,M/PG,6.7,4.4K
96. Greetings,https://www.imdb.com/title/tt0063036/?ref_=sr_t_96,1968,1h 28m,R,5.6,4.1K
97. Twisted Nerve,https://www.imdb.com/title/tt0063729/?ref_=sr_t_97,1968,1h 58m,M,7.0,2.5K
98. The Blood Beast Terror,https://www.imdb.com/title/tt0061411/?ref_=sr_t_98,1968,1h 28m,G,5.1,2.1K
99. Asterix and Cleopatra,https://www.imdb.com/title/tt0062687/?ref_=sr_t_99,1968,1h 12m,TV-Y7-FV,7.2,15K
100. Girl in Gold Boots,https://www.imdb.com/title/tt0174685/?ref_=sr_t_100,1968,1h 34m,R,2.2,4K
101. Destroy All Monsters,https://www.imdb.com/title/tt0063172/?ref_=sr_t_101,1968,1h 28m,G,6.4,8K
102. The Rape of the Vampire,https://www.imdb.com/title/tt0062446/?ref_=sr_t_102,1968,1h 35m,Not Rated,5.2,1.4K
103. Skidoo,https://www.imdb.com/title/tt0063612/?ref_=sr_t_103,1968,1h 38m,R,4.7,2K
104. Flesh,https://www.imdb.com/title/tt0062979/?ref_=sr_t_104,1968,1h 29m,R,5.7,2.7K
105. The Shakiest Gun in the West,https://www.imdb.com/title/tt0063591/?ref_=sr_t_105,1968,1h 41m,Approved,6.4,3.1K
106. Dark of the Sun,https://www.imdb.com/title/tt0062863/?ref_=sr_t_106,1968,1h 40m,Approved,6.8,3.7K
"107. Rachel, Rachel",https://www.imdb.com/title/tt0063483/?ref_=sr_t_107,1968,1h 41m,R,7.1,4.2K
108. Castle of the Creeping Flesh,https://www.imdb.com/title/tt0061806/?ref_=sr_t_108,1968,1h 17m,Not Rated,4.6,449
109. Guns for San Sebastian,https://www.imdb.com/title/tt0062713/?ref_=sr_t_109,1968,1h 51m,G,6.6,2.5K
110. Hell in the Pacific,https://www.imdb.com/title/tt0063056/?ref_=sr_t_110,1968,1h 43m,G,7.2,9.3K
111. Death Laid an Egg,https://www.imdb.com/title/tt0061994/?ref_=sr_t_111,1968,1h 26m,,5.9,1.9K
112. The Vengeance of She,https://www.imdb.com/title/tt0063765/?ref_=sr_t_112,1968,1h 41m,G,4.7,1.1K
113. The Heart Is a Lonely Hunter,https://www.imdb.com/title/tt0063050/?ref_=sr_t_113,1968,2h 3m,G,7.6,4.8K
114. Wild in the Streets,https://www.imdb.com/title/tt0063808/?ref_=sr_t_114,1968,1h 37m,R,5.9,2.3K
115. Lady in Cement,https://www.imdb.com/title/tt0063210/?ref_=sr_t_115,1968,1h 33m,PG,5.8,2.9K
116. Die Lümmel von der ersten Bank - 1. Trimester: Zur Hölle mit den Paukern,https://www.imdb.com/title/tt0063254/?ref_=sr_t_116,1968,1h 25m,,5.7,805
117. Anzio,https://www.imdb.com/title/tt0062673/?ref_=sr_t_117,1968,1h 57m,PG-13,6.0,3.9K
118. Pretty Poison,https://www.imdb.com/title/tt0063456/?ref_=sr_t_118,1968,1h 29m,R,7.0,4.3K
119. Three in the Attic,https://www.imdb.com/title/tt0063693/?ref_=sr_t_119,1968,1h 30m,R,5.4,553
120. Krakatoa: East of Java,https://www.imdb.com/title/tt0064555/?ref_=sr_t_120,1968,2h 11m,G,5.4,2K
121. Jet Generation,https://www.imdb.com/title/tt0061839/?ref_=sr_t_121,1968,1h 38m,,4.9,134
122. Ace High,https://www.imdb.com/title/tt0064860/?ref_=sr_t_122,1968,2h 2m,PG-13,6.5,4.9K
123. Sexy Susan Sins Again,https://www.imdb.com/title/tt0062991/?ref_=sr_t_123,1968,1h 30m,R,4.3,129
124. Firecreek,https://www.imdb.com/title/tt0062975/?ref_=sr_t_124,1968,1h 44m,Approved,6.8,4.2K
125. The Boys of Paul Street,https://www.imdb.com/title/tt0062164/?ref_=sr_t_125,1968,1h 50m,G,7.8,3.4K
126. No Way to Treat a Lady,https://www.imdb.com/title/tt0063356/?ref_=sr_t_126,1968,1h 48m,Approved,7.0,2.6K
127. The Valley of the Bees,https://www.imdb.com/title/tt0122770/?ref_=sr_t_127,1968,1h 37m,,7.7,1.9K
128. The Insanely Sad Princess,https://www.imdb.com/title/tt0232750/?ref_=sr_t_128,1968,1h 26m,,7.5,872
129. The Sweet Ride,https://www.imdb.com/title/tt0063662/?ref_=sr_t_129,1968,1h 50m,R,5.5,363
130. Beyond the Law,https://www.imdb.com/title/tt0062645/?ref_=sr_t_130,1968,1h 30m,PG,6.1,1.5K
131. Bora Bora,https://www.imdb.com/title/tt0062753/?ref_=sr_t_131,1968,1h 30m,R,4.8,202
132. Secret Ceremony,https://www.imdb.com/title/tt0063571/?ref_=sr_t_132,1968,1h 49m,R,6.2,2.7K
133. 5 Card Stud,https://www.imdb.com/title/tt0062626/?ref_=sr_t_133,1968,1h 43m,Approved,6.4,4.6K
134. The Girl on a Motorcycle,https://www.imdb.com/title/tt0063013/?ref_=sr_t_134,1968,1h 31m,R,5.3,2.7K
135. Me and My Kid Brother and the Smugglers,https://www.imdb.com/title/tt0063299/?ref_=sr_t_135,1968,1h 46m,,5.7,249
136. Up the Junction,https://www.imdb.com/title/tt0062426/?ref_=sr_t_136,1968,1h 59m,R,6.9,1K
137. The Wicked Dreams of Paula Schultz,https://www.imdb.com/title/tt0063805/?ref_=sr_t_137,1968,1h 53m,Unrated,4.5,318
138. The Green Slime,https://www.imdb.com/title/tt0064393/?ref_=sr_t_138,1968,1h 30m,G,4.9,4.1K
"139. Live a Little, Love a Little",https://www.imdb.com/title/tt0063231/?ref_=sr_t_139,1968,1h 30m,PG,5.7,2.1K
140. The Legend of Lylah Clare,https://www.imdb.com/title/tt0063219/?ref_=sr_t_140,1968,2h 10m,R,5.7,1.6K
141. A Dandy in Aspic,https://www.imdb.com/title/tt0062859/?ref_=sr_t_141,1968,1h 47m,Approved,6.2,1.4K
142. How to Save a Marriage and Ruin Your Life,https://www.imdb.com/title/tt0063102/?ref_=sr_t_142,1968,1h 42m,Approved,6.3,879
143. The Astro-Zombies,https://www.imdb.com/title/tt0064048/?ref_=sr_t_143,1968,1h 32m,,3.1,2.9K
144. The Split,https://www.imdb.com/title/tt0063636/?ref_=sr_t_144,1968,1h 31m,R,6.0,1.5K
145. The Big Cube,https://www.imdb.com/title/tt0064088/?ref_=sr_t_145,1968,1h 38m,M/PG,4.3,874
146. The Snow Woman,https://www.imdb.com/title/tt0063171/?ref_=sr_t_146,1968,1h 20m,,7.3,771
147. Wonderwall,https://www.imdb.com/title/tt0065224/?ref_=sr_t_147,1968,1h 32m,TV-MA,5.6,954
148. The Fixer,https://www.imdb.com/title/tt0062977/?ref_=sr_t_148,1968,2h 12m,PG-13,6.8,1.5K
"149. The One and Only, Genuine, Original Family Band",https://www.imdb.com/title/tt0063389/?ref_=sr_t_149,1968,1h 50m,G,6.3,1.1K
150. A Lovely Way to Die,https://www.imdb.com/title/tt0063246/?ref_=sr_t_150,1968,1h 43m,TV-PG,5.1,643
151. Star!,https://www.imdb.com/title/tt0063642/?ref_=sr_t_151,1968,2h 56m,G,6.4,2.3K
152. The Secret War of Harry Frigg,https://www.imdb.com/title/tt0063573/?ref_=sr_t_152,1968,1h 50m,Unrated,6.3,1.8K
153. Uptight,https://www.imdb.com/title/tt0063748/?ref_=sr_t_153,1968,1h 44m,M,7.3,1.1K
"154. 2 - I, a Woman, Part II",https://www.imdb.com/title/tt0063147/?ref_=sr_t_154,1968,1h 28m,,4.1,146
155. The Stalking Moon,https://www.imdb.com/title/tt0065032/?ref_=sr_t_155,1968,1h 49m,G,6.6,3.4K
156. The Charge of the Light Brigade,https://www.imdb.com/title/tt0062790/?ref_=sr_t_156,1968,2h 19m,PG-13,6.6,4K
157. Woman in Chains,https://www.imdb.com/title/tt0063458/?ref_=sr_t_157,1968,1h 46m,R,7.1,1.9K
158. Jennie: Wife/Child,https://www.imdb.com/title/tt0063153/?ref_=sr_t_158,1968,1h 23m,,4.8,128
159. Joanna,https://www.imdb.com/title/tt0063157/?ref_=sr_t_159,1968,1h 48m,R,5.7,516
160. I Am Curious (Blue),https://www.imdb.com/title/tt0063149/?ref_=sr_t_160,1968,1h 47m,Not Rated,6.0,1.7K
161. Profound Desires of the Gods,https://www.imdb.com/title/tt0063173/?ref_=sr_t_161,1968,2h 53m,Not Rated,7.5,2K
162. Assignment K,https://www.imdb.com/title/tt0062683/?ref_=sr_t_162,1968,1h 37m,Approved,5.5,337
163. Salt and Pepper,https://www.imdb.com/title/tt0063534/?ref_=sr_t_163,1968,1h 42m,Approved,5.1,820
"164. Buona Sera, Mrs. Campbell",https://www.imdb.com/title/tt0062767/?ref_=sr_t_164,1968,1h 48m,M/PG,6.8,1.9K
165. All the Sins of Sodom,https://www.imdb.com/title/tt0061345/?ref_=sr_t_165,1968,1h 28m,Not Rated,5.7,382
166. How I Became a Nudist,https://www.imdb.com/title/tt0137724/?ref_=sr_t_166,1968,1h 21m,,6.4,36
167. Paper Lion,https://www.imdb.com/title/tt0063410/?ref_=sr_t_167,1968,1h 47m,Approved,6.2,1.3K
168. Speedway,https://www.imdb.com/title/tt0063634/?ref_=sr_t_168,1968,1h 34m,G,5.5,2.8K
169. Hot Millions,https://www.imdb.com/title/tt0063094/?ref_=sr_t_169,1968,1h 46m,G,6.8,2.4K
170. If You Meet Sartana Pray for Your Death,https://www.imdb.com/title/tt0063568/?ref_=sr_t_170,1968,1h 35m,Not Rated,6.3,2K
171. The Power,https://www.imdb.com/title/tt0063452/?ref_=sr_t_171,1968,1h 48m,Approved,5.9,1.9K
172. Madigan,https://www.imdb.com/title/tt0063256/?ref_=sr_t_172,1968,1h 41m,TV-14,6.5,4.2K
"173. Django, Prepare a Coffin",https://www.imdb.com/title/tt0062151/?ref_=sr_t_173,1968,1h 32m,Not Rated,6.4,3.3K
174. Never a Dull Moment,https://www.imdb.com/title/tt0063341/?ref_=sr_t_174,1968,1h 39m,G,6.1,827
175. Where Were You When the Lights Went Out?,https://www.imdb.com/title/tt0063801/?ref_=sr_t_175,1968,1h 29m,Approved,5.8,986
176. The Sweet Body of Deborah,https://www.imdb.com/title/tt0064243/?ref_=sr_t_176,1968,1h 35m,R,5.9,988
177. The Strange World of Coffin Joe,https://www.imdb.com/title/tt0062943/?ref_=sr_t_177,1968,1h 20m,,6.3,836
178. Corruption,https://www.imdb.com/title/tt0061520/?ref_=sr_t_178,1968,1h 31m,R,5.8,1.9K
179. The Gendarme Gets Married,https://www.imdb.com/title/tt0063005/?ref_=sr_t_179,1968,1h 32m,,6.8,8.9K
180. Kekec's Tricks,https://www.imdb.com/title/tt0063177/?ref_=sr_t_180,1968,1h 18m,,7.0,393
181. Monterey Pop,https://www.imdb.com/title/tt0064689/?ref_=sr_t_181,1968,1h 18m,Not Rated,7.9,5.1K
182. Prudence and the Pill,https://www.imdb.com/title/tt0063467/?ref_=sr_t_182,1968,1h 32m,R,5.7,619
183. The Ghastly Ones,https://www.imdb.com/title/tt0064369/?ref_=sr_t_183,1968,1h 21m,Not Rated,3.8,846
184. Les Biches,https://www.imdb.com/title/tt0062728/?ref_=sr_t_184,1968,1h 40m,R,6.9,3.6K
185. Blonde on a Bum Trip,https://www.imdb.com/title/tt0062740/?ref_=sr_t_185,1968,1h 5m,,5.9,84
186. The Last Roman,https://www.imdb.com/title/tt0063174/?ref_=sr_t_186,1968,1h 43m,Not Rated,6.0,453
"187. I Love You, Alice B. Toklas!",https://www.imdb.com/title/tt0063115/?ref_=sr_t_187,1968,1h 32m,R,6.2,3.5K
188. Deep Inside,https://www.imdb.com/title/tt0060294/?ref_=sr_t_188,1968,1h 29m,,5.9,112
189. Caprice Italian Style,https://www.imdb.com/title/tt0062779/?ref_=sr_t_189,1968,1h 35m,,6.4,656
190. Ankhen,https://www.imdb.com/title/tt0147811/?ref_=sr_t_190,1968,2h 52m,,7.2,433
"191. Don't Raise the Bridge, Lower the River",https://www.imdb.com/title/tt0061591/?ref_=sr_t_191,1968,1h 39m,G,4.7,722
192. Kill Them All and Come Back Alone,https://www.imdb.com/title/tt0062659/?ref_=sr_t_192,1968,1h 40m,R,6.2,1.1K
193. Seeds of Sin,https://www.imdb.com/title/tt0235751/?ref_=sr_t_193,1968,1h 24m,Not Rated,5.2,472
194. Psych-Out,https://www.imdb.com/title/tt0063469/?ref_=sr_t_194,1968,1h 41m,Not Rated,5.9,3.1K
195. The Impossible Years,https://www.imdb.com/title/tt0063128/?ref_=sr_t_195,1968,1h 32m,G,5.6,816
196. No Tears for the Damned,https://www.imdb.com/title/tt0202451/?ref_=sr_t_196,1968,1h 25m,Not Rated,5.3,165
197. The Birthday Party,https://www.imdb.com/title/tt0062732/?ref_=sr_t_197,1968,2h 3m,G,6.4,1.2K
198. The Subject Was Roses,https://www.imdb.com/title/tt0063654/?ref_=sr_t_198,1968,1h 47m,G,7.0,1.9K
199. Find a Place to Die,https://www.imdb.com/title/tt0063158/?ref_=sr_t_199,1968,1h 29m,R,5.5,530
200. Project X,https://www.imdb.com/title/tt0063465/?ref_=sr_t_200,1968,1h 37m,Unrated,5.5,664
201. Charlie Bubbles,https://www.imdb.com/title/tt0062792/?ref_=sr_t_201,1968,1h 29m,,6.3,863
202. Nude Django,https://www.imdb.com/title/tt0131985/?ref_=sr_t_202,1968,1h 13m,Unrated,3.5,270
203. The Man Who Lies,https://www.imdb.com/title/tt0063080/?ref_=sr_t_203,1968,1h 35m,Not Rated,6.8,995
"204. Stay Away, Joe",https://www.imdb.com/title/tt0063643/?ref_=sr_t_204,1968,1h 42m,PG,4.5,1.6K
205. The Big Switch,https://www.imdb.com/title/tt0065469/?ref_=sr_t_205,1968,1h 8m,Not Rated,4.4,270
206. Le petit baigneur,https://www.imdb.com/title/tt0062120/?ref_=sr_t_206,1968,1h 36m,,6.6,4.7K
"207. Through Fire, Water and... Trumpets",https://www.imdb.com/title/tt0063380/?ref_=sr_t_207,1968,1h 26m,,7.0,908
"208. Finders Keepers, Lovers Weepers!",https://www.imdb.com/title/tt0062973/?ref_=sr_t_208,1968,1h 11m,,5.3,599
209. The Savage Seven,https://www.imdb.com/title/tt0063553/?ref_=sr_t_209,1968,1h 34m,Approved,5.4,471
210. Por mis pistolas,https://www.imdb.com/title/tt0063446/?ref_=sr_t_210,1968,2h 3m,,6.6,371
211. Los amores de Juan Charrasqueado,https://www.imdb.com/title/tt0294290/?ref_=sr_t_211,1968,1h 35m,,6.7,14
212. Thar She Blows!,https://www.imdb.com/title/tt0128738/?ref_=sr_t_212,1968,1h 24m,Not Rated,4.2,76
213. Horus: Prince of the Sun,https://www.imdb.com/title/tt0063668/?ref_=sr_t_213,1968,1h 22m,Not Rated,6.5,2.6K
214. Signs of Life,https://www.imdb.com/title/tt0063218/?ref_=sr_t_214,1968,1h 31m,Not Rated,7.0,2.5K
215. The Strange Affair,https://www.imdb.com/title/tt0063647/?ref_=sr_t_215,1968,1h 46m,R,6.3,200
216. What's So Bad About Feeling Good?,https://www.imdb.com/title/tt0063799/?ref_=sr_t_216,1968,1h 34m,Approved,6.5,594
217. Death by Hanging,https://www.imdb.com/title/tt0063198/?ref_=sr_t_217,1968,1h 57m,Not Rated,7.5,3.5K
218. The Horse in the Gray Flannel Suit,https://www.imdb.com/title/tt0063091/?ref_=sr_t_218,1968,1h 53m,G,6.3,1.2K
219. The Fiction-Makers,https://www.imdb.com/title/tt0061662/?ref_=sr_t_219,1968,1h 40m,,6.0,642
220. Who Saw Him Die?,https://www.imdb.com/title/tt0063384/?ref_=sr_t_220,1968,1h 50m,,6.8,687
221. The Blood of Fu Manchu,https://www.imdb.com/title/tt0062741/?ref_=sr_t_221,1968,1h 32m,M,4.3,1.6K
222. Angelique and the Sultan,https://www.imdb.com/title/tt0061357/?ref_=sr_t_222,1968,1h 45m,TV-MA,6.3,1.7K
223. For Love of Ivy,https://www.imdb.com/title/tt0062985/?ref_=sr_t_223,1968,1h 41m,G,6.2,920
224. Murder à la Mod,https://www.imdb.com/title/tt0163114/?ref_=sr_t_224,1968,1h 20m,,5.3,1.2K
225. Don't Just Stand There,https://www.imdb.com/title/tt0062901/?ref_=sr_t_225,1968,1h 39m,,5.4,144
226. Even the Wind Is Afraid,https://www.imdb.com/title/tt0061752/?ref_=sr_t_226,1968,1h 28m,TV-14,7.2,2.2K
227. My Prostitute Love,https://www.imdb.com/title/tt0252084/?ref_=sr_t_227,1968,1h 29m,,7.9,3.4K
