Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. The French Connection,https://www.imdb.com/title/tt0067116/?ref_=sr_t_1,1971,1h 44m,R,7.7,140K
2. Diamonds Are Forever,https://www.imdb.com/title/tt0066995/?ref_=sr_t_2,1971,2h,PG,6.5,117K
3. Dirty Harry,https://www.imdb.com/title/tt0066999/?ref_=sr_t_3,1971,1h 42m,R,7.7,173K
4. The Last Picture Show,https://www.imdb.com/title/tt0067328/?ref_=sr_t_4,1971,1h 58m,R,8.0,54K
5. A Clockwork Orange,https://www.imdb.com/title/tt0066921/?ref_=sr_t_5,1971,2h 16m,R,8.2,901K
6. Vanishing Point,https://www.imdb.com/title/tt0067927/?ref_=sr_t_6,1971,1h 39m,R,7.2,31K
7. Escape from the Planet of the Apes,https://www.imdb.com/title/tt0067065/?ref_=sr_t_7,1971,1h 38m,G,6.3,42K
8. Play Misty for Me,https://www.imdb.com/title/tt0067588/?ref_=sr_t_8,1971,1h 42m,R,6.9,33K
9. Fiddler on the Roof,https://www.imdb.com/title/tt0067093/?ref_=sr_t_9,1971,3h 1m,G,8.0,49K
10. THX 1138,https://www.imdb.com/title/tt0066434/?ref_=sr_t_10,1971,1h 26m,GP,6.6,56K
11. Murmur of the Heart,https://www.imdb.com/title/tt0067778/?ref_=sr_t_11,1971,1h 58m,R,7.5,11K
12. The Beguiled,https://www.imdb.com/title/tt0066819/?ref_=sr_t_12,1971,1h 45m,R,7.2,20K
13. Willy Wonka & the Chocolate Factory,https://www.imdb.com/title/tt0067992/?ref_=sr_t_13,1971,1h 40m,G,7.8,234K
14. Octaman,https://www.imdb.com/title/tt0067515/?ref_=sr_t_14,1971,1h 19m,PG,3.3,1.4K
15. Wake in Fright,https://www.imdb.com/title/tt0067541/?ref_=sr_t_15,1971,1h 49m,R,7.6,15K
16. Max and the Junkmen,https://www.imdb.com/title/tt0067409/?ref_=sr_t_16,1971,1h 52m,Not Rated,7.3,3.2K
17. Carnal Knowledge,https://www.imdb.com/title/tt0066892/?ref_=sr_t_17,1971,1h 38m,R,6.9,15K
18. Out 1,https://www.imdb.com/title/tt0246135/?ref_=sr_t_18,1971,12h 56m,Not Rated,7.5,1.6K
19. Bushman,https://www.imdb.com/title/tt0212016/?ref_=sr_t_19,1971,1h 13m,,7.2,146
20. Beware of a Holy Whore,https://www.imdb.com/title/tt0067962/?ref_=sr_t_20,1971,1h 43m,Not Rated,6.6,2.7K
21. Two English Girls,https://www.imdb.com/title/tt0066989/?ref_=sr_t_21,1971,2h 10m,,7.2,6.1K
22. Walkabout,https://www.imdb.com/title/tt0067959/?ref_=sr_t_22,1971,1h 40m,GP,7.6,28K
23. The Devils,https://www.imdb.com/title/tt0066993/?ref_=sr_t_23,1971,1h 51m,R,7.7,19K
24. Bedknobs and Broomsticks,https://www.imdb.com/title/tt0066817/?ref_=sr_t_24,1971,1h 57m,G,7.1,42K
25. The Decameron,https://www.imdb.com/title/tt0065622/?ref_=sr_t_25,1971,1h 51m,R,7.0,13K
26. Straw Dogs,https://www.imdb.com/title/tt0067800/?ref_=sr_t_26,1971,1h 53m,R,7.4,66K
27. Support Your Local Gunfighter,https://www.imdb.com/title/tt0067809/?ref_=sr_t_27,1971,1h 31m,G,6.8,6.6K
28. Klute,https://www.imdb.com/title/tt0067309/?ref_=sr_t_28,1971,1h 54m,R,7.1,31K
"29. Duck, You Sucker!",https://www.imdb.com/title/tt0067140/?ref_=sr_t_29,1971,2h 18m,PG,7.6,39K
30. Vampyros Lesbos,https://www.imdb.com/title/tt0066380/?ref_=sr_t_30,1971,1h 29m,Unrated,5.4,5.4K
31. Harold and Maude,https://www.imdb.com/title/tt0067185/?ref_=sr_t_31,1971,1h 31m,PG,7.9,83K
32. Dad's Army,https://www.imdb.com/title/tt0066963/?ref_=sr_t_32,1971,1h 35m,G,6.9,3.7K
33. Goodbye Uncle Tom,https://www.imdb.com/title/tt0180396/?ref_=sr_t_33,1971,2h 3m,Unrated,6.5,1.9K
34. The Andromeda Strain,https://www.imdb.com/title/tt0066769/?ref_=sr_t_34,1971,2h 11m,G,7.2,41K
35. The Panic in Needle Park,https://www.imdb.com/title/tt0067549/?ref_=sr_t_35,1971,1h 50m,PG,7.1,21K
36. My Uncle Antoine,https://www.imdb.com/title/tt0067439/?ref_=sr_t_36,1971,1h 44m,Not Rated,7.4,3.3K
37. McCabe & Mrs. Miller,https://www.imdb.com/title/tt0067411/?ref_=sr_t_37,1971,2h,R,7.6,29K
38. On the Buses,https://www.imdb.com/title/tt0067528/?ref_=sr_t_38,1971,1h 28m,PG,6.0,2.2K
39. Big Jake,https://www.imdb.com/title/tt0066831/?ref_=sr_t_39,1971,1h 50m,PG-13,7.1,15K
40. Get Carter,https://www.imdb.com/title/tt0067128/?ref_=sr_t_40,1971,1h 52m,R,7.3,38K
41. Summer of '42,https://www.imdb.com/title/tt0067803/?ref_=sr_t_41,1971,1h 44m,PG,7.2,9.4K
42. The Omega Man,https://www.imdb.com/title/tt0067525/?ref_=sr_t_42,1971,1h 38m,PG,6.4,35K
43. Death in Venice,https://www.imdb.com/title/tt0067445/?ref_=sr_t_43,1971,2h 10m,GP,7.3,24K
44. The Big Boss,https://www.imdb.com/title/tt0067824/?ref_=sr_t_44,1971,1h 39m,R,6.9,30K
45. Twins of Evil,https://www.imdb.com/title/tt0069427/?ref_=sr_t_45,1971,1h 27m,R,6.6,6.9K
