Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. The Lord of the Rings: The Return of the King,https://www.imdb.com/title/tt0167260/?ref_=sr_t_1,2003,3h 21m,PG-13,9.0,2M
2. Finding Nemo,https://www.imdb.com/title/tt0266543/?ref_=sr_t_2,2003,1h 40m,G,8.2,1.1M
3. Pirates of the Caribbean: The Curse of the Black Pearl,https://www.imdb.com/title/tt0325980/?ref_=sr_t_3,2003,2h 23m,PG-13,8.1,1.2M
4. The Matrix Reloaded,https://www.imdb.com/title/tt0234215/?ref_=sr_t_4,2003,2h 18m,R,7.2,645K
5. Bruce Almighty,https://www.imdb.com/title/tt0315327/?ref_=sr_t_5,2003,1h 41m,PG-13,6.8,446K
6. X2: X-Men United,https://www.imdb.com/title/tt0290334/?ref_=sr_t_6,2003,2h 14m,PG-13,7.4,592K
7. Elf,https://www.imdb.com/title/tt0319343/?ref_=sr_t_7,2003,1h 37m,PG,7.1,327K
8. Terminator 3: Rise of the Machines,https://www.imdb.com/title/tt0181852/?ref_=sr_t_8,2003,1h 49m,R,6.3,425K
9. The Matrix Revolutions,https://www.imdb.com/title/tt0242653/?ref_=sr_t_9,2003,2h 9m,R,6.7,555K
10. Cheaper by the Dozen,https://www.imdb.com/title/tt0349205/?ref_=sr_t_10,2003,1h 38m,PG,5.9,111K
11. Bad Boys II,https://www.imdb.com/title/tt0172156/?ref_=sr_t_11,2003,2h 27m,R,6.6,278K
12. Anger Management,https://www.imdb.com/title/tt0305224/?ref_=sr_t_12,2003,1h 46m,PG-13,6.3,233K
13. Bringing Down the House,https://www.imdb.com/title/tt0305669/?ref_=sr_t_13,2003,1h 45m,PG-13,5.6,40K
14. Hulk,https://www.imdb.com/title/tt0286716/?ref_=sr_t_14,2003,2h 18m,PG-13,5.6,283K
15. 2 Fast 2 Furious,https://www.imdb.com/title/tt0322259/?ref_=sr_t_15,2003,1h 47m,PG-13,5.9,305K
16. Something's Gotta Give,https://www.imdb.com/title/tt0337741/?ref_=sr_t_16,2003,2h 8m,PG-13,6.7,132K
17. Seabiscuit,https://www.imdb.com/title/tt0329575/?ref_=sr_t_17,2003,2h 20m,PG-13,7.3,78K
18. S.W.A.T.,https://www.imdb.com/title/tt0257076/?ref_=sr_t_18,2003,1h 57m,PG-13,6.1,156K
19. Spy Kids 3: Game Over,https://www.imdb.com/title/tt0338459/?ref_=sr_t_19,2003,1h 24m,PG,4.4,68K
20. The Last Samurai,https://www.imdb.com/title/tt0325710/?ref_=sr_t_20,2003,2h 34m,R,7.8,482K
21. Freaky Friday,https://www.imdb.com/title/tt0322330/?ref_=sr_t_21,2003,1h 37m,PG,6.3,158K
22. Scary Movie 3,https://www.imdb.com/title/tt0306047/?ref_=sr_t_22,2003,1h 24m,PG-13,5.6,162K
23. The Italian Job,https://www.imdb.com/title/tt0317740/?ref_=sr_t_23,2003,1h 51m,PG-13,7.0,395K
24. How to Lose a Guy in 10 Days,https://www.imdb.com/title/tt0251127/?ref_=sr_t_24,2003,1h 56m,PG-13,6.5,287K
25. American Wedding,https://www.imdb.com/title/tt0328828/?ref_=sr_t_25,2003,1h 36m,R,6.3,221K
26. Daddy Day Care,https://www.imdb.com/title/tt0317303/?ref_=sr_t_26,2003,1h 32m,PG,5.6,75K
27. Daredevil,https://www.imdb.com/title/tt0287978/?ref_=sr_t_27,2003,1h 43m,PG-13,5.3,233K
28. The Cat in the Hat,https://www.imdb.com/title/tt0312528/?ref_=sr_t_28,2003,1h 22m,PG,4.1,90K
29. Charlie's Angels: Full Throttle,https://www.imdb.com/title/tt0305357/?ref_=sr_t_29,2003,1h 46m,PG-13,4.9,135K
30. Cold Mountain,https://www.imdb.com/title/tt0159365/?ref_=sr_t_30,2003,2h 34m,R,7.2,159K
31. Master and Commander: The Far Side of the World,https://www.imdb.com/title/tt0311113/?ref_=sr_t_31,2003,2h 18m,PG-13,7.5,244K
"32. Legally Blonde 2: Red, White & Blonde",https://www.imdb.com/title/tt0333780/?ref_=sr_t_32,2003,1h 35m,PG-13,4.8,75K
33. Mystic River,https://www.imdb.com/title/tt0327056/?ref_=sr_t_33,2003,2h 18m,R,7.9,497K
34. Brother Bear,https://www.imdb.com/title/tt0328880/?ref_=sr_t_34,2003,1h 25m,G,6.9,128K
35. Freddy vs. Jason,https://www.imdb.com/title/tt0329101/?ref_=sr_t_35,2003,1h 37m,R,5.7,131K
36. School of Rock,https://www.imdb.com/title/tt0332379/?ref_=sr_t_36,2003,1h 49m,PG-13,7.2,341K
37. The Texas Chainsaw Massacre,https://www.imdb.com/title/tt0324216/?ref_=sr_t_37,2003,1h 38m,R,6.2,156K
38. The Haunted Mansion,https://www.imdb.com/title/tt0338094/?ref_=sr_t_38,2003,1h 28m,PG,5.2,59K
39. Old School,https://www.imdb.com/title/tt0302886/?ref_=sr_t_39,2003,1h 28m,R,7.0,248K
40. Kill Bill: Vol. 1,https://www.imdb.com/title/tt0266697/?ref_=sr_t_40,2003,1h 51m,R,8.2,1.2M
41. Holes,https://www.imdb.com/title/tt0311289/?ref_=sr_t_41,2003,1h 57m,PG,7.0,104K
42. Kangaroo Jack,https://www.imdb.com/title/tt0257568/?ref_=sr_t_42,2003,1h 29m,PG,4.5,34K
43. Big Fish,https://www.imdb.com/title/tt0319061/?ref_=sr_t_43,2003,2h 5m,PG-13,8.0,466K
44. The League of Extraordinary Gentlemen,https://www.imdb.com/title/tt0311429/?ref_=sr_t_44,2003,1h 50m,PG-13,5.8,187K
45. Lara Croft: Tomb Raider - The Cradle of Life,https://www.imdb.com/title/tt0325703/?ref_=sr_t_45,2003,1h 57m,PG-13,5.5,147K
46. Mona Lisa Smile,https://www.imdb.com/title/tt0304415/?ref_=sr_t_46,2003,1h 57m,PG-13,6.6,94K
47. Shanghai Knights,https://www.imdb.com/title/tt0300471/?ref_=sr_t_47,2003,1h 54m,PG-13,6.2,114K
48. Love Actually,https://www.imdb.com/title/tt0314331/?ref_=sr_t_48,2003,2h 15m,R,7.6,552K
49. Bad Santa,https://www.imdb.com/title/tt0307987/?ref_=sr_t_49,2003,1h 32m,R,7.0,160K
50. Gothika,https://www.imdb.com/title/tt0348836/?ref_=sr_t_50,2003,1h 38m,R,5.8,121K
