Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. A Beautiful Mind,https://www.imdb.com/title/tt0268978/?ref_=sr_t_11,2001,2h 15m,PG-13,8.2,1M,58000000.0,316791257.0,170742341.0,367151.0,['Ron Howard'],"['Akiva Goldsman', 'Sylvia Nasar']","['Russell Crowe', 'Ed Harris', 'Jennifer Connelly']","['Docudrama', 'Period Drama', 'Psychological Drama', 'Biography', 'Drama', 'Mystery']",['United States'],"['Manhattan College - Manhattan College Parkway, Riverdale, Manhattan, New York City, New York, USA']","['Universal Pictures', 'Dreamworks Pictures', 'Imagine Entertainment']",['English'],0,69,0,2001
12. Hannibal,https://www.imdb.com/title/tt0212985/?ref_=sr_t_12,2001,2h 11m,R,6.8,301K,87000000.0,351692268.0,165092268.0,58003121.0,['Ridley Scott'],"['Thomas Harris', 'David Mamet', 'Steven Zaillian']","['Anthony Hopkins', 'Julianne Moore', 'Gary Oldman']","['Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Thriller']","['United Kingdom', 'Italy', 'United States']","['Biltmore Estate - 1 Approach Road, Asheville, North Carolina, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Universal Pictures', 'Dino De Laurentiis Company']","['English', 'Italian', 'Japanese']",0,25,0,2001
13. American Pie 2,https://www.imdb.com/title/tt0252866/?ref_=sr_t_13,2001,1h 48m,R,6.4,276K,30000000.0,287553595.0,145103595.0,45117985.0,['J.B. Rogers'],"['Adam Herz', 'David H. Steinberg']","['Jason Biggs', 'Seann William Scott', 'Shannon Elizabeth']","['Raunchy Comedy', 'Teen Comedy', 'Comedy']",['United States'],"['Malibu, California, USA']","['LivePlanet', 'Universal Pictures', 'Zide-Perry Productions']",['English'],0,7,0,2001
14. The Fast and the Furious,https://www.imdb.com/title/tt0232500/?ref_=sr_t_14,2001,1h 46m,PG-13,6.8,431K,38000000.0,207517995.0,144745925.0,40089015.0,['Rob Cohen'],"['Ken Li', 'Gary Scott Thompson', 'Erik Bergquist']","['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez']","['Car Action', 'Action', 'Crime', 'Thriller']","['United States', 'Germany']","['Hemet, California, USA']","['Universal Pictures', 'Original Film', 'Mediastream Film GmbH & Co. Productions KG']","['English', 'Spanish']",0,18,0,2001
15. Lara Croft: Tomb Raider,https://www.imdb.com/title/tt0146316/?ref_=sr_t_15,2001,1h 40m,PG-13,5.8,223K,115000000.0,274703340.0,131168070.0,47735743.0,['Simon West'],"['Sara B. Cooper', 'Mike Werb', 'Michael Colleary']","['Angelina Jolie', 'Jon Voight', 'Iain Glen']","['Globetrotting Adventure', 'Jungle Adventure', 'Action', 'Adventure', 'Fantasy', 'Thriller']","['United States', 'United Kingdom', 'Japan', 'Germany']","['Angkor Wat, Siem Reap, Cambodia']","['Paramount Pictures', 'Mutual Film Company', 'BBC Film']","['English', 'Central Khmer', 'Russian', 'Italian']",0,21,0,2001
16. Dr. Dolittle 2,https://www.imdb.com/title/tt0240462/?ref_=sr_t_16,2001,1h 27m,PG,4.7,48K,70000000.0,176104344.0,112952899.0,25037039.0,['Steve Carr'],"['Hugh Lofting', 'Larry Levin']","['Eddie Murphy', 'Cedric The Entertainer', 'Kristen Wilson']","['Animal Adventure', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Big Bear City, San Bernardino National Forest, California, USA']","['Twentieth Century Fox', 'Davis Entertainment', 'Joseph M. Singer Entertainment']",['English'],0,6,0,2001
17. Spy Kids,https://www.imdb.com/title/tt0227538/?ref_=sr_t_17,2001,1h 28m,PG,5.6,130K,35000000.0,147934180.0,112719001.0,26546881.0,['Robert Rodriguez'],['Robert Rodriguez'],"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas']","['Spy', 'Teen Adventure', 'Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",['United States'],"['Austin, Texas, USA']","['Dimension Films', 'Troublemaker Studios']","['English', 'Spanish']",0,10,0,2001
18. Black Hawk Down,https://www.imdb.com/title/tt0265086/?ref_=sr_t_18,2001,2h 24m,R,7.7,433K,92000000.0,172989651.0,108638745.0,179823.0,['Ridley Scott'],"['Mark Bowden', 'Ken Nolan']","['Josh Hartnett', 'Ewan McGregor', 'Tom Sizemore']","['Action Epic', 'Docudrama', 'Epic', 'Historical Epic', 'Tragedy', 'War Epic', 'Action', 'Drama', 'History', 'War']","['United States', 'United Kingdom']","['Sidi Moussa, Rabat, Morocco']","['Revolution Studios', 'Jerry Bruckheimer Films', 'Scott Free Productions']","['English', 'Somali', 'Arabic']",0,37,0,2001
19. The Princess Diaries,https://www.imdb.com/title/tt0247638/?ref_=sr_t_19,2001,1h 55m,G,6.4,170K,26000000.0,165335153.0,108248956.0,22862269.0,['Garry Marshall'],"['Meg Cabot', 'Gina Wendkos']","['Julie Andrews', 'Anne Hathaway', 'Hector Elizondo']","['Feel-Good Romance', 'High-Concept Comedy', 'Romantic Comedy', 'Teen Comedy', 'Teen Romance', 'Comedy', 'Family', 'Romance']","['United States', 'United Kingdom']","['Longford Castle, Bodenham, Salisbury, UK']","['Walt Disney Pictures', 'BrownHouse Productions', 'Bottom of the Ninth Productions']","['English', 'Dutch', 'Italian']",0,11,0,2001
20. Vanilla Sky,https://www.imdb.com/title/tt0259711/?ref_=sr_t_20,2001,2h 16m,R,6.9,291K,68000000.0,203388341.0,100618344.0,25015518.0,['Cameron Crowe'],"['Alejandro Amenábar', 'Mateo Gil', 'Cameron Crowe']","['Tom Cruise', 'Penélope Cruz', 'Cameron Diaz']","['Psychological Thriller', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']","['United States', 'Spain']","['Bar Building - 44th Street between 5th & 6th Avenue, Manhattan, New York City, New York, USA']","['Paramount Pictures', 'Cruise/Wagner Productions', 'Vinyl Films']","['English', 'Spanish']",0,34,1,2001
21. The Others,https://www.imdb.com/title/tt0230600/?ref_=sr_t_21,2001,1h 44m,PG-13,7.6,404K,17000000.0,210002906.0,96578502.0,14089952.0,['Alejandro Amenábar'],['Alejandro Amenábar'],"['Nicole Kidman', 'Christopher Eccleston', 'Fionnula Flanagan']","['Period Drama', 'Psychological Horror', 'Psychological Thriller', 'Supernatural Horror', 'Suspense Mystery', 'Horror', 'Mystery', 'Thriller']","['Spain', 'France', 'United States']","['Palacio de los Hornillos, Las Fraguas, Iguña, Cantabria, Spain']","['Cruise/Wagner Productions', 'Sogecine', 'Las Producciones del Escorpión']",['English'],0,55,2,2001
22. Legally Blonde,https://www.imdb.com/title/tt0250494/?ref_=sr_t_22,2001,1h 36m,PG-13,6.5,260K,18000000.0,141778365.0,96520674.0,20377426.0,['Robert Luketic'],"['Amanda Brown', 'Karen McCullah', 'Kirsten Smith']","['Reese Witherspoon', 'Luke Wilson', 'Selma Blair']","['Feel-Good Romance', 'High-Concept Comedy', 'Romantic Comedy', 'Satire', 'Comedy', 'Romance']",['United States'],"['Bovard Administration Building, University of Southern California, Los Angeles, California, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Marc Platt Productions']","['English', 'Vietnamese']",0,14,0,2001
23. America's Sweethearts,https://www.imdb.com/title/tt0265029/?ref_=sr_t_23,2001,1h 42m,PG-13,5.7,61K,46000000.0,138307673.0,93607673.0,30181877.0,['Joe Roth'],"['Billy Crystal', 'Peter Tolan']","['Julia Roberts', 'John Cusack', 'Billy Crystal']","['Romantic Comedy', 'Satire', 'Comedy', 'Romance']",['United States'],"['Hyatt Regency Lake Las Vegas - 101 Montelago Boulevard, Henderson, Nevada, USA']","['Revolution Studios', 'Face Productions', 'Roth-Arnold Productions']",['English'],0,2,0,2001
24. Cats & Dogs,https://www.imdb.com/title/tt0239395/?ref_=sr_t_24,2001,1h 27m,PG,5.2,64K,60000000.0,200687492.0,93385515.0,21707617.0,['Lawrence Guterman'],"['John Requa', 'Glenn Ficarra']","['Alec Baldwin', 'Tobey Maguire', 'Jeff Goldblum']","['Animal Adventure', 'High-Concept Comedy', 'Parody', 'Slapstick', 'Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['United States', 'Australia']","['Vancouver, British Columbia, Canada']","['Warner Bros.', 'Village Roadshow Pictures', 'NPV Entertainment']",['English'],0,3,0,2001
25. Save the Last Dance,https://www.imdb.com/title/tt0206275/?ref_=sr_t_25,2001,1h 52m,PG-13,6.2,67K,13000000.0,131706809.0,91057006.0,23444930.0,['Thomas Carter'],"['Duane Adler', 'Cheryl Edwards']","['Julia Stiles', 'Sean Patrick Thomas', 'Kerry Washington']","['Drama', 'Music', 'Romance']",['United States'],"['Lemont High School - 800 Porter Street, Lemont, Illinois, USA']","['Cort/Madden Productions', 'MTV Films']",['English'],0,8,0,2001
26. Atlantis: The Lost Empire,https://www.imdb.com/title/tt0230011/?ref_=sr_t_26,2001,1h 35m,PG,6.9,139K,120000000.0,186053725.0,84056472.0,329011.0,"['Gary Trousdale', 'Kirk Wise']","['Tab Murphy', 'Kirk Wise', 'Gary Trousdale']","['Michael J. Fox', 'Jim Varney', 'Corey Burton']","['Hand-Drawn Animation', 'Quest', 'Sea Adventure', 'Steampunk', 'Action', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Sci-Fi']","['United States', 'Japan']","['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Eastman Film', 'Walt Disney Animation Studios']","['English', 'French', 'Spanish']",0,14,0,2001
27. Jimmy Neutron: Boy Genius,https://www.imdb.com/title/tt0268397/?ref_=sr_t_27,2001,1h 22m,G,6.1,39K,30000000.0,102992536.0,80936232.0,13832786.0,['John A. Davis'],"['John A. Davis', 'David N. Weiss', 'J. David Stem']","['Debi Derryberry', 'Rob Paulsen', 'Megan Cavanagh']","['Alien Invasion', 'Computer Animation', 'Slapstick', 'Space Sci-Fi', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']","['United States', 'Australia']","['DNA Productions - 2201 West Royal Land, Suite 275, Irving, Texas, USA']","['Paramount Pictures', 'Nickelodeon Movies', 'O Entertainment']",['English'],0,0,1,2001
28. A.I. Artificial Intelligence,https://www.imdb.com/title/tt0212720/?ref_=sr_t_28,2001,2h 26m,PG-13,7.2,328K,100000000.0,235926635.0,78616689.0,29352630.0,['Steven Spielberg'],"['Brian Aldiss', 'Ian Watson', 'Steven Spielberg']","['Haley Joel Osment', 'Jude Law', ""Frances O'Connor""]","['Artificial Intelligence', 'Sci-Fi Epic', 'Adventure', 'Drama', 'Sci-Fi']","['United States', 'United Kingdom']","['Oxbow Park - 3010 SE Oxbow Parkway, Gresham, Oregon, USA']","['Warner Bros.', 'Dreamworks Pictures', 'Amblin Entertainment']",['English'],0,71,2,2001
29. Training Day,https://www.imdb.com/title/tt0139654/?ref_=sr_t_29,2001,2h 2m,R,7.8,488K,45000000.0,104876233.0,76631907.0,22550788.0,['Antoine Fuqua'],['David Ayer'],"['Denzel Washington', 'Ethan Hawke', 'Scott Glenn']","['Cop Drama', 'Drug Crime', 'Gangster', 'Police Procedural', 'Tragedy', 'Crime', 'Drama', 'Thriller']",['United States'],"['1031 Everett St, Los Angeles, California, USA']","['Warner Bros.', 'Village Roadshow Pictures', 'NPV Entertainment']","['English', 'Russian', 'Spanish', 'Korean', 'Greek']",0,23,0,2001
30. Along Came a Spider,https://www.imdb.com/title/tt0164334/?ref_=sr_t_30,2001,1h 44m,R,6.4,98K,60000000.0,105178561.0,74078174.0,16712407.0,['Lee Tamahori'],"['James Patterson', 'Marc Moss']","['Morgan Freeman', 'Michael Wincott', 'Monica Potter']","['Serial Killer', 'Crime', 'Drama', 'Mystery', 'Thriller']","['United States', 'Germany', 'Canada']","['West Lawn Building, Riverview Hospital, Coquitlam, British Columbia, Canada']","['Paramount Pictures', 'David Brown Productions', 'Phase 1 Productions']","['English', 'Russian']",0,0,0,2001
31. Bridget Jones's Diary,https://www.imdb.com/title/tt0243155/?ref_=sr_t_31,2001,1h 37m,R,6.8,271K,25000000.0,334273059.0,71543427.0,10733933.0,['Sharon Maguire'],"['Helen Fielding', 'Andrew Davies', 'Richard Curtis']","['Renée Zellweger', 'Colin Firth', 'Hugh Grant']","['Feel-Good Romance', 'Comedy', 'Drama', 'Romance']","['United Kingdom', 'France', 'Ireland', 'United States']","['Bedale Street, Southwark, London, England, UK']","['Miramax', 'Universal Pictures', 'StudioCanal']",['English'],0,32,1,2001
32. Scary Movie 2,https://www.imdb.com/title/tt0257106/?ref_=sr_t_32,2001,1h 23m,R,5.4,180K,45000000.0,141220678.0,71308997.0,20503356.0,['Keenen Ivory Wayans'],"['Shawn Wayans', 'Marlon Wayans', 'Buddy Johnson']","['Anna Faris', 'Marlon Wayans', 'Antony Acker']","['Parody', 'Raunchy Comedy', 'Stoner Comedy', 'Supernatural Horror', 'Teen Comedy', 'Teen Horror', 'Comedy', 'Horror']",['United States'],"['380 South San Rafael Avenue, Pasadena, California, USA']","['Dimension Films', 'Wayans Bros. Entertainment', 'Gold/Miller Productions']",['English'],0,5,0,2001
33. The Score,https://www.imdb.com/title/tt0227445/?ref_=sr_t_33,2001,2h 4m,R,6.8,136K,68000000.0,113579918.0,71107711.0,19018807.0,['Frank Oz'],"['Daniel E. Taylor', 'Kario Salem', 'Lem Dobbs']","['Robert De Niro', 'Edward Norton', 'Marlon Brando']","['Heist', 'Crime', 'Drama', 'Thriller']","['United States', 'Germany', 'Canada']","['Montréal Old Town District, Montréal, Québec, Canada']","['Paramount Pictures', 'Mandalay Pictures', 'StudioCanal']","['English', 'French']",0,0,0,2001
34. Shallow Hal,https://www.imdb.com/title/tt0256380/?ref_=sr_t_34,2001,1h 54m,PG-13,6.0,148K,40000000.0,141069860.0,70839203.0,22518295.0,"['Bobby Farrelly', 'Peter Farrelly']","['Sean Moynihan', 'Peter Farrelly', 'Bobby Farrelly']","['Jack Black', 'Gwyneth Paltrow', 'Jason Alexander']","['High-Concept Comedy', 'Romantic Comedy', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['United States', 'Germany']","['Charlotte, North Carolina, USA']","['Twentieth Century Fox', 'Conundrum Entertainment', 'Shallow Hal Filmproduktion GmbH & Co. KG']",['English'],0,0,0,2001
35. Swordfish,https://www.imdb.com/title/tt0244244/?ref_=sr_t_35,2001,1h 39m,R,6.5,199K,102000000.0,147080413.0,69772969.0,18145632.0,['Dominic Sena'],['Skip Woods'],"['John Travolta', 'Hugh Jackman', 'Halle Berry']","['Cyber Thriller', 'Heist', 'Action', 'Crime', 'Thriller']",['United States'],"['Ventura, California, USA']","['Warner Bros.', 'Village Roadshow Pictures', 'NPV Entertainment']","['English', 'German']",0,10,0,2001
36. The Mexican,https://www.imdb.com/title/tt0236493/?ref_=sr_t_36,2001,2h 3m,R,6.1,118K,57000000.0,147845033.0,66845033.0,20108829.0,['Gore Verbinski'],['J.H. Wyman'],"['Brad Pitt', 'Julia Roberts', 'James Gandolfini']","['Romantic Comedy', 'Adventure', 'Comedy', 'Drama', 'Romance']","['United States', 'Mexico']","['Real de Catorce, San Luis Potosí, Mexico']","['Dreamworks Pictures', 'Newmarket Capital Group', 'Lawrence Bender Productions']","['English', 'Spanish']",0,2,0,2001
37. Down to Earth,https://www.imdb.com/title/tt0231775/?ref_=sr_t_37,2001,1h 27m,PG-13,5.4,25K,49000000.0,71186502.0,64186502.0,17268883.0,"['Chris Weitz', 'Paul Weitz']","['Elaine May', 'Warren Beatty', 'Chris Rock']","['Chris Rock', 'Regina King', 'Chazz Palminteri']","['Body Swap Comedy', 'Comedy', 'Fantasy']","['Germany', 'Canada', 'Australia', 'United States']","['New York City, New York, USA']","['3 Arts Entertainment', 'Alphaville Films', 'CHS Productions']",['English'],0,0,0,2001
38. Spy Game,https://www.imdb.com/title/tt0266987/?ref_=sr_t_38,2001,2h 6m,R,7.1,171K,115000000.0,143049560.0,62362560.0,21689125.0,['Tony Scott'],"['Michael Frost Beckner', 'David Arata']","['Robert Redford', 'Brad Pitt', 'Catherine McCormack']","['Spy', 'Action', 'Crime', 'Thriller']","['United States', 'Germany', 'Japan', 'France', 'United Kingdom']","['Budapest, Hungary']","['Universal Pictures', 'Beacon Pictures', 'Kalima Productions GmbH & Co. KG']","['English', 'German', 'Arabic', 'French', 'Cantonese']",0,0,0,2001
39. The Wedding Planner,https://www.imdb.com/title/tt0209475/?ref_=sr_t_39,2001,1h 43m,PG-13,5.3,89K,35000000.0,94728529.0,60400856.0,13510293.0,['Adam Shankman'],"['Pamela Falk', 'Michael Ellis']","['Jennifer Lopez', 'Matthew McConaughey', 'Bridgette Wilson-Sampras']","['Romantic Comedy', 'Comedy', 'Romance']","['Germany', 'United States']","['Filoli Estate - 86 Cañada Road, Woodside, California, USA']","['Columbia Pictures', 'Dee Gee Entertainment', 'IMF Internationale Medien und Film GmbH & Co. Produktions KG']","['English', 'Italian']",0,6,0,2001
40. Behind Enemy Lines,https://www.imdb.com/title/tt0159273/?ref_=sr_t_40,2001,1h 46m,PG-13,6.4,115K,40000000.0,91753202.0,58856790.0,18736133.0,['John Moore'],"['Jim Thomas', 'John Thomas', 'David Veloz']","['Gene Hackman', 'Owen Wilson', 'Gabriel Macht']","['Action', 'Drama', 'Thriller', 'War']",['United States'],['Slovakia'],"['Twentieth Century Fox', 'Davis Entertainment']","['English', 'Serbo-Croatian', 'Spanish', 'Czech']",0,2,0,2001
41. Ali,https://www.imdb.com/title/tt0248667/?ref_=sr_t_41,2001,2h 37m,R,6.7,107K,107000000.0,87812729.0,58203105.0,14710892.0,['Michael Mann'],"['Gregory Allen Howard', 'Stephen J. Rivele', 'Christopher Wilkinson']","['Will Smith', 'Jamie Foxx', 'Jon Voight']","['Docudrama', 'Biography', 'Drama', 'Sport']",['United States'],"['Accra, Ghana']","['Columbia Pictures', 'Initial Entertainment Group (IEG)', 'Peters Entertainment']","['English', 'French', 'Swahili']",0,27,2,2001
42. The Animal,https://www.imdb.com/title/tt0255798/?ref_=sr_t_42,2001,1h 24m,PG-13,4.8,65K,47000000.0,85191134.0,57743062.0,19610520.0,['Luke Greenfield'],"['Tom Brady', 'Rob Schneider']","['Rob Schneider', 'Colleen Haskell', 'John C. McGinley']","['High-Concept Comedy', 'Comedy', 'Sci-Fi']",['United States'],"['Santa Clarita, California, USA']","['Revolution Studios', 'Happy Madison Productions']",['English'],0,0,0,2001
43. Moulin Rouge!,https://www.imdb.com/title/tt0203009/?ref_=sr_t_43,2001,2h 7m,PG-13,7.6,304K,50000000.0,184935252.0,57386607.0,167540.0,['Baz Luhrmann'],"['Baz Luhrmann', 'Craig Pearce']","['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo']","['Jukebox Musical', 'Period Drama', 'Pop Musical', 'Rock Musical', 'Tragic Romance', 'Drama', 'Musical', 'Romance']","['Australia', 'United States']","['Madrid, Spain']","['Twentieth Century Fox', 'Bazmark Films']","['English', 'French', 'Spanish']",0,133,0,2001
44. Rat Race,https://www.imdb.com/title/tt0250687/?ref_=sr_t_44,2001,1h 52m,PG-13,6.5,126K,48000000.0,85498534.0,56618055.0,11662094.0,['Jerry Zucker'],['Andy Breckman'],"['Breckin Meyer', 'Amy Smart', 'Whoopi Goldberg']","['Farce', 'High-Concept Comedy', 'Road Trip', 'Screwball Comedy', 'Slapstick', 'Action', 'Adventure', 'Comedy']","['United States', 'Canada']","['Palmdale, California, USA']","['Paramount Pictures', 'Alphaville Films', 'Fireworks Pictures']",['English'],0,0,0,2001
45. A Knight's Tale,https://www.imdb.com/title/tt0183790/?ref_=sr_t_45,2001,2h 12m,PG-13,7.0,207K,65000000.0,117487657.0,56569702.0,16511391.0,['Brian Helgeland'],['Brian Helgeland'],"['Heath Ledger', 'Mark Addy', 'Rufus Sewell']","['Feel-Good Romance', 'Action', 'Adventure', 'Romance']",['United States'],"['Barrandov Studios, Prague, Czech Republic']","['Columbia Pictures', 'Escape Artists', 'Finestkind']","['English', 'French', 'Latin']",0,13,0,2001
46. Don't Say a Word,https://www.imdb.com/title/tt0260866/?ref_=sr_t_46,2001,1h 53m,R,6.3,58K,50000000.0,100020092.0,55001642.0,17090474.0,['Gary Fleder'],"['Andrew Klavan', 'Anthony Peckham', 'Patrick Smith Kelly']","['Michael Douglas', 'Sean Bean', 'Brittany Murphy']","['Dark Comedy', 'Psychological Drama', 'Psychological Thriller', 'Drama', 'Mystery', 'Thriller']","['United States', 'Australia', 'Switzerland', 'Canada']","['Hart Island, Bronx, New York City, New York, USA']","['Regency Enterprises', 'Village Roadshow Pictures', 'NPV Entertainment']","['English', 'Italian', 'Chinese']",0,0,0,2001
47. Blow,https://www.imdb.com/title/tt0221027/?ref_=sr_t_47,2001,2h 4m,R,7.5,280K,53000000.0,83282296.0,52990775.0,12443461.0,['Ted Demme'],"['Bruce Porter', 'David McKenna', 'Nick Cassavetes']","['Johnny Depp', 'Penélope Cruz', 'Franka Potente']","['Docudrama', 'Drug Crime', 'Tragedy', 'True Crime', 'Biography', 'Crime', 'Drama']",['United States'],"['Ontario International Airport - 2900 E. Airport Drive, Ontario, California, USA']","['Apostle', 'Avery Pix', 'New Line Cinema']",['English'],0,9,0,2001
