Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. The Lord of the Rings: The Fellowship of the Ring,https://www.imdb.com/title/tt0120737/?ref_=sr_t_1,2001,2h 58m,PG-13,8.9,2.1M
2. Harry Potter and the Sorcerer's Stone,https://www.imdb.com/title/tt0241527/?ref_=sr_t_2,2001,2h 32m,PG,7.7,888K
"3. Monsters, Inc.",https://www.imdb.com/title/tt0198781/?ref_=sr_t_3,2001,1h 32m,G,8.1,1M
4. Shrek,https://www.imdb.com/title/tt0126029/?ref_=sr_t_4,2001,1h 30m,PG,7.9,759K
5. Rush Hour 2,https://www.imdb.com/title/tt0266915/?ref_=sr_t_5,2001,1h 30m,PG-13,6.7,246K
6. The Mummy Returns,https://www.imdb.com/title/tt0209163/?ref_=sr_t_6,2001,2h 10m,PG-13,6.4,354K
7. Pearl Harbor,https://www.imdb.com/title/tt0213149/?ref_=sr_t_7,2001,3h 3m,PG-13,6.2,358K
8. Ocean's Eleven,https://www.imdb.com/title/tt0240772/?ref_=sr_t_8,2001,1h 56m,PG-13,7.7,636K
9. Jurassic Park III,https://www.imdb.com/title/tt0163025/?ref_=sr_t_9,2001,1h 32m,PG-13,5.9,348K
10. Planet of the Apes,https://www.imdb.com/title/tt0133152/?ref_=sr_t_10,2001,2h,PG-13,5.7,237K
11. A Beautiful Mind,https://www.imdb.com/title/tt0268978/?ref_=sr_t_11,2001,2h 15m,PG-13,8.2,1M
12. Hannibal,https://www.imdb.com/title/tt0212985/?ref_=sr_t_12,2001,2h 11m,R,6.8,301K
13. American Pie 2,https://www.imdb.com/title/tt0252866/?ref_=sr_t_13,2001,1h 48m,R,6.4,276K
14. The Fast and the Furious,https://www.imdb.com/title/tt0232500/?ref_=sr_t_14,2001,1h 46m,PG-13,6.8,431K
15. Lara Croft: Tomb Raider,https://www.imdb.com/title/tt0146316/?ref_=sr_t_15,2001,1h 40m,PG-13,5.8,223K
16. Dr. Dolittle 2,https://www.imdb.com/title/tt0240462/?ref_=sr_t_16,2001,1h 27m,PG,4.7,48K
17. Spy Kids,https://www.imdb.com/title/tt0227538/?ref_=sr_t_17,2001,1h 28m,PG,5.6,130K
