Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Star Wars: Episode VIII - The Last Jedi,https://www.imdb.com/title/tt2527336/?ref_=sr_t_1,2017,2h 32m,PG-13,6.9,687K,317000000.0,1334407706,620181382,220009584.0,['Rian Johnson'],"['Rian Johnson', 'George Lucas']","['Daisy Ridley', 'John Boyega', 'Mark Hamill']","['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['United States'],"['Salar de Uyuni, Bolivia']","['Lucasfilm', 'Ram Bergman Productions', 'Bad Robot']",['English'],0,99,4,2017
2. Beauty and the Beast,https://www.imdb.com/title/tt2771200/?ref_=sr_t_2,2017,2h 9m,PG,7.1,342K,160000000.0,1266115964,504481165,174750616.0,['Bill Condon'],"['Stephen Chbosky', 'Evan Spiliotopoulos', 'Linda Woolverton']","['Emma Watson', 'Dan Stevens', 'Luke Evans']","['Dark Fantasy', 'Fairy Tale', 'Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",['United States'],"['Shepperton Studios, Shepperton, Surrey, England, UK']","['Walt Disney Pictures', 'Mandeville Films']",['English'],0,81,2,2017
3. Wonder Woman,https://www.imdb.com/title/tt0451279/?ref_=sr_t_3,2017,2h 21m,PG-13,7.3,713K,149000000.0,823970682,412845172,103251471.0,['Patty Jenkins'],"['Allan Heinberg', 'Zack Snyder', 'Jason Fuchs']","['Gal Gadot', 'Chris Pine', 'Robin Wright']","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'War']","['United States', 'China', 'Hong Kong']","['Castel del Monte, Andria, Bari, Apulia, Italy']","['Warner Bros.', 'Atlas Entertainment', 'Cruel & Unusual Films']","['English', 'German', 'Dutch', 'Flemish', 'French', 'Spanish', 'Chinese', 'Greek, Ancient (to 1453)', 'North American Indian']",0,75,0,2017
4. Jumanji: Welcome to the Jungle,https://www.imdb.com/title/tt2283362/?ref_=sr_t_4,2017,1h 59m,PG-13,7.0,469K,90000000.0,962544585,404540171,36169328.0,['Jake Kasdan'],"['Chris McKenna', 'Erik Sommers', 'Scott Rosenberg']","['Dwayne Johnson', 'Karen Gillan', 'Kevin Hart']","['Body Swap Comedy', 'High-Concept Comedy', 'Jungle Adventure', 'Quest', 'Supernatural Fantasy', 'Action', 'Adventure', 'Comedy', 'Fantasy']","['United States', 'Australia', 'Canada', 'Mexico', 'India', 'United Kingdom']","['Honolulu, Hawaii, USA']","['Columbia Pictures', 'Matt Tolmach Productions', 'Radar Pictures']",['English'],0,15,0,2017
5. Guardians of the Galaxy Vol. 2,https://www.imdb.com/title/tt3896198/?ref_=sr_t_5,2017,2h 16m,PG-13,7.6,782K,200000000.0,863756903,389813101,146510104.0,['James Gunn'],"['James Gunn', 'Dan Abnett', 'Andy Lanning']","['Chris Pratt', 'Zoe Saldana', 'Dave Bautista']","['Space Sci-Fi', 'Superhero', 'Action', 'Adventure', 'Comedy', 'Sci-Fi']",['United States'],"['Cartersville, Georgia, USA']",['Marvel Studios'],['English'],0,60,1,2017
6. Spider-Man: Homecoming,https://www.imdb.com/title/tt2250912/?ref_=sr_t_6,2017,2h 13m,PG-13,7.4,743K,175000000.0,880944210,334952829,117027503.0,['Jon Watts'],"['Jonathan Goldstein', 'John Francis Daley', 'Jon Watts']","['Tom Holland', 'Michael Keaton', 'Robert Downey Jr.']","['Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Berlin, Germany']","['Columbia Pictures', 'Marvel Studios', 'Pascal Pictures']","['English', 'Spanish']",0,10,0,2017
7. It,https://www.imdb.com/title/tt1396484/?ref_=sr_t_7,2017,2h 15m,R,7.3,632K,35000000.0,704242888,328874981,123403419.0,['Andy Muschietti'],"['Chase Palmer', 'Cary Joji Fukunaga', 'Gary Dauberman']","['Bill Skarsgård', 'Jaeden Martell', 'Finn Wolfhard']","['Monster Horror', 'Supernatural Horror', 'Horror']","['United States', 'Canada']","['Bangor, Maine, USA']","['New Line Cinema', 'RatPac-Dune Entertainment', 'Vertigo Entertainment']","['English', 'Hebrew']",0,49,0,2017
8. Thor: Ragnarok,https://www.imdb.com/title/tt3501632/?ref_=sr_t_8,2017,2h 10m,PG-13,7.9,841K,180000000.0,855301806,315058289,122744989.0,['Taika Waititi'],"['Eric Pearson', 'Craig Kyle', 'Christopher L. Yost']","['Chris Hemsworth', 'Tom Hiddleston', 'Cate Blanchett']","['Superhero', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",['United States'],"['Mount Tamborine, Queensland, Australia']",['Marvel Studios'],['English'],0,50,0,2017
9. Despicable Me 3,https://www.imdb.com/title/tt3469046/?ref_=sr_t_9,2017,1h 29m,PG,6.3,165K,80000000.0,1034800131,264624300,72434025.0,"['Kyle Balda', 'Pierre Coffin', 'Eric Guillon']","['Cinco Paul', 'Ken Daurio']","['Steve Carell', 'Kristen Wiig', 'Trey Parker']","['Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Family', 'Sci-Fi']","['United States', 'France', 'Japan']",[],"['Illumination Entertainment', 'Universal Pictures']",['English'],0,0,0,2017
10. Justice League,https://www.imdb.com/title/tt0974015/?ref_=sr_t_10,2017,2h,PG-13,6.0,487K,300000000.0,661326987,229024295,93842239.0,['Zack Snyder'],"['Jerry Siegel', 'Joe Shuster', 'Chris Terrio']","['Ben Affleck', 'Gal Gadot', 'Jason Momoa']","['Superhero', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['United States', 'Canada', 'United Kingdom']","['Djúpavík, Westfjords, Iceland']","['Warner Bros.', 'RatPac Entertainment', 'DC Entertainment']","['English', 'Irish Gaelic', 'Russian', 'Icelandic']",0,15,0,2017
11. Logan,https://www.imdb.com/title/tt3315342/?ref_=sr_t_11,2017,2h 17m,R,8.1,874K,97000000.0,619180476,226277068,88411916.0,['James Mangold'],"['James Mangold', 'Scott Frank', 'Michael Green']","['Hugh Jackman', 'Patrick Stewart', 'Dafne Keen']","['Dystopian Sci-Fi', 'Road Trip', 'Superhero', 'Action', 'Drama', 'Sci-Fi', 'Thriller']",['United States'],"['Just outside Northern Meadows community, Rio Rancho, New Mexico, USA']","['Twentieth Century Fox', 'Marvel Entertainment', 'TSG Entertainment']","['English', 'Spanish']",0,82,1,2017
12. The Fate of the Furious,https://www.imdb.com/title/tt4630562/?ref_=sr_t_12,2017,2h 16m,PG-13,6.6,261K,250000000.0,1236009236,226008385,98786705.0,['F. Gary Gray'],"['Gary Scott Thompson', 'Chris Morgan']","['Vin Diesel', 'Jason Statham', 'Dwayne Johnson']","['Car Action', 'Action', 'Crime', 'Thriller']","['United States', 'China', 'Japan']","['Cleveland, Ohio, USA']","['Universal Pictures', 'China Film Co., Ltd.', 'Original Film']","['English', 'Russian', 'Spanish']",0,16,0,2017
13. Coco,https://www.imdb.com/title/tt2380307/?ref_=sr_t_13,2017,1h 45m,PG,8.4,631K,175000000.0,814641172,210460015,50802605.0,"['Lee Unkrich', 'Adrian Molina']","['Lee Unkrich', 'Jason Katz', 'Matthew Aldrich']","['Anthony Gonzalez', 'Gael García Bernal', 'Benjamin Bratt']","['Computer Animation', 'Supernatural Fantasy', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy', 'Music', 'Mystery']","['United States', 'Mexico']","['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios', 'Día de Muertos']","['English', 'Spanish']",0,42,0,2017
14. Dunkirk,https://www.imdb.com/title/tt5013056/?ref_=sr_t_14,2017,1h 46m,PG-13,7.8,762K,100000000.0,530432122,189740665,50513488.0,['Christopher Nolan'],['Christopher Nolan'],"['Fionn Whitehead', 'Barry Keoghan', 'Mark Rylance']","['Action Epic', 'Epic', 'Historical Epic', 'Period Drama', 'War Epic', 'Action', 'Drama', 'History', 'Thriller', 'War']","['United Kingdom', 'Netherlands', 'France', 'United States']","['Urk, Flevoland, Netherlands']","['Syncopy', 'Warner Bros.', 'Dombey Street Productions']","['English', 'French', 'German']",0,236,0,2017
15. Get Out,https://www.imdb.com/title/tt5052448/?ref_=sr_t_15,2017,1h 44m,R,7.8,742K,4500000.0,255751443,176196665,33377060.0,['Jordan Peele'],['Jordan Peele'],"['Daniel Kaluuya', 'Allison Williams', 'Bradley Whitford']","['Dark Comedy', 'Psychological Horror', 'Psychological Thriller', 'Supernatural Horror', 'Suspense Mystery', 'Horror', 'Mystery', 'Thriller']","['United States', 'Japan']","['Fairhope, Alabama, USA']","['Universal Pictures', 'Blumhouse Productions', 'QC Entertainment']","['English', 'Swahili']",0,214,0,2017
16. The Lego Batman Movie,https://www.imdb.com/title/tt4116284/?ref_=sr_t_16,2017,1h 44m,PG,7.3,179K,80000000.0,312336671,175936671,53003468.0,['Chris McKay'],"['Seth Grahame-Smith', 'Chris McKenna', 'Erik Sommers']","['Will Arnett', 'Michael Cera', 'Rosario Dawson']","['Computer Animation', 'Parody', 'Quirky Comedy', 'Slapstick', 'Superhero', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']","['United States', 'Denmark', 'Australia']","['Disney Studios, Moore Park, Sydney, New South Wales, Australia']","['Animal Logic', 'DC Entertainment', 'LEGO System A/S']",['English'],0,68,0,2017
17. The Boss Baby,https://www.imdb.com/title/tt3874544/?ref_=sr_t_17,2017,1h 37m,PG,6.3,147K,125000000.0,527965936,175003033,50198902.0,['Tom McGrath'],"['Michael McCullers', 'Marla Frazee']","['Alec Baldwin', 'Steve Buscemi', 'Jimmy Kimmel']","['Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Glendale, California, USA']",['DreamWorks Animation'],"['English', 'Spanish']",0,21,1,2017
18. The Greatest Showman,https://www.imdb.com/title/tt1485796/?ref_=sr_t_18,2017,1h 45m,PG,7.5,325K,84000000.0,469064959,174340174,8805843.0,['Michael Gracey'],"['Jenny Bicks', 'Bill Condon']","['Hugh Jackman', 'Michelle Williams', 'Zac Efron']","['Period Drama', 'Pop Musical', 'Showbiz Drama', 'Biography', 'Drama', 'Musical']","['United States', 'China']","['1 E 78th St, New York City, New York, USA']","['Twentieth Century Fox', 'TSG Entertainment', 'Laurence Mark Productions']",['English'],0,32,1,2017
