Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Blazing Saddles,https://www.imdb.com/title/tt0071230/?ref_=sr_t_1,1974,1h 33m,R,7.7,157K
2. The Towering Inferno,https://www.imdb.com/title/tt0072308/?ref_=sr_t_2,1974,2h 45m,PG,7.0,50K
3. Young Frankenstein,https://www.imdb.com/title/tt0072431/?ref_=sr_t_3,1974,1h 46m,PG,8.0,173K
4. Earthquake,https://www.imdb.com/title/tt0071455/?ref_=sr_t_4,1974,2h 2m,PG,5.9,18K
5. The Godfather Part II,https://www.imdb.com/title/tt0071562/?ref_=sr_t_5,1974,3h 22m,R,9.0,1.4M
6. The Longest Yard,https://www.imdb.com/title/tt0071771/?ref_=sr_t_6,1974,2h 1m,R,7.1,22K
7. Benji,https://www.imdb.com/title/tt0071206/?ref_=sr_t_7,1974,1h 26m,G,6.1,5.3K
8. Herbie Rides Again,https://www.imdb.com/title/tt0071607/?ref_=sr_t_8,1974,1h 28m,G,5.7,9.1K
9. The Texas Chain Saw Massacre,https://www.imdb.com/title/tt0072271/?ref_=sr_t_9,1974,1h 23m,R,7.4,194K
10. Chinatown,https://www.imdb.com/title/tt0071315/?ref_=sr_t_10,1974,2h 10m,R,8.1,360K
11. Murder on the Orient Express,https://www.imdb.com/title/tt0071877/?ref_=sr_t_11,1974,2h 8m,PG,7.2,71K
12. That's Entertainment!,https://www.imdb.com/title/tt0072272/?ref_=sr_t_12,1974,2h 15m,G,7.8,5.5K
13. Death Wish,https://www.imdb.com/title/tt0071402/?ref_=sr_t_13,1974,1h 33m,R,6.9,45K
14. Thunderbolt and Lightfoot,https://www.imdb.com/title/tt0072288/?ref_=sr_t_14,1974,1h 55m,R,7.0,30K
15. The Man with the Golden Gun,https://www.imdb.com/title/tt0071807/?ref_=sr_t_15,1974,2h 5m,PG,6.7,116K
16. The Great Gatsby,https://www.imdb.com/title/tt0071577/?ref_=sr_t_16,1974,2h 24m,PG,6.4,27K
17. Alice Doesn't Live Here Anymore,https://www.imdb.com/title/tt0071115/?ref_=sr_t_17,1974,1h 52m,PG,7.3,28K
18. The Sugarland Express,https://www.imdb.com/title/tt0072226/?ref_=sr_t_18,1974,1h 50m,PG,6.7,20K
19. The Conversation,https://www.imdb.com/title/tt0071360/?ref_=sr_t_19,1974,1h 53m,PG,7.7,127K
20. A Poem Is a Naked Person,https://www.imdb.com/title/tt0424359/?ref_=sr_t_20,1974,1h 30m,Not Rated,7.1,570
21. Celine and Julie Go Boating,https://www.imdb.com/title/tt0071381/?ref_=sr_t_21,1974,3h 13m,Unrated,7.2,6.6K
22. Hearts and Minds,https://www.imdb.com/title/tt0071604/?ref_=sr_t_22,1974,1h 52m,R,8.2,6.3K
23. Stavisky,https://www.imdb.com/title/tt0072204/?ref_=sr_t_23,1974,2h,PG,6.5,2.6K
24. Ali: Fear Eats the Soul,https://www.imdb.com/title/tt0071141/?ref_=sr_t_24,1974,1h 33m,Not Rated,8.0,25K
25. Effi Briest,https://www.imdb.com/title/tt0071458/?ref_=sr_t_25,1974,2h 15m,Not Rated,6.9,2.8K
26. Swept Away,https://www.imdb.com/title/tt0073817/?ref_=sr_t_26,1974,1h 54m,R,7.5,7K
27. The Phantom of Liberty,https://www.imdb.com/title/tt0071487/?ref_=sr_t_27,1974,1h 44m,R,7.8,18K
"28. Vincent, François, Paul and the Others",https://www.imdb.com/title/tt0072368/?ref_=sr_t_28,1974,1h 58m,Not Rated,7.3,2.8K
29. Promised Lands,https://www.imdb.com/title/tt0072041/?ref_=sr_t_29,1974,1h 27m,Not Rated,6.3,66
