Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Spider-Man: No Way Home,https://www.imdb.com/title/tt10872600/?ref_=sr_t_1,2021,2h 28m,PG-13,8.2,926K
2. Shang-Chi and the Legend of the Ten Rings,https://www.imdb.com/title/tt9376612/?ref_=sr_t_2,2021,2h 12m,PG-13,7.4,453K
3. Venom: Let There Be Carnage,https://www.imdb.com/title/tt7097896/?ref_=sr_t_3,2021,1h 37m,PG-13,5.9,279K
4. Black Widow,https://www.imdb.com/title/tt3480822/?ref_=sr_t_4,2021,2h 14m,PG-13,6.6,442K
5. F9: The Fast Saga,https://www.imdb.com/title/tt5433138/?ref_=sr_t_5,2021,2h 23m,PG-13,5.2,168K
6. Eternals,https://www.imdb.com/title/tt9032400/?ref_=sr_t_6,2021,2h 36m,PG-13,6.3,400K
7. Sing 2,https://www.imdb.com/title/tt6467266/?ref_=sr_t_7,2021,1h 50m,PG,7.3,93K
8. No Time to Die,https://www.imdb.com/title/tt2382320/?ref_=sr_t_8,2021,2h 43m,PG-13,7.3,459K
9. Ghostbusters: Afterlife,https://www.imdb.com/title/tt4513678/?ref_=sr_t_9,2021,2h 4m,PG-13,7.0,230K
10. Free Guy,https://www.imdb.com/title/tt6264654/?ref_=sr_t_10,2021,1h 55m,PG-13,7.1,451K
11. Jungle Cruise,https://www.imdb.com/title/tt0870154/?ref_=sr_t_11,2021,2h 7m,PG-13,6.6,219K
12. Dune: Part One,https://www.imdb.com/title/tt1160419/?ref_=sr_t_12,2021,2h 35m,PG-13,8.0,927K
13. Godzilla vs. Kong,https://www.imdb.com/title/tt5034838/?ref_=sr_t_13,2021,1h 53m,PG-13,6.3,253K
14. Encanto,https://www.imdb.com/title/tt2953050/?ref_=sr_t_14,2021,1h 42m,PG,7.2,276K
15. Halloween Kills,https://www.imdb.com/title/tt10665338/?ref_=sr_t_15,2021,1h 45m,R,5.5,103K
16. The Black Phone,https://www.imdb.com/title/tt7144666/?ref_=sr_t_16,2021,1h 43m,R,6.9,218K
17. Cruella,https://www.imdb.com/title/tt3228774/?ref_=sr_t_17,2021,2h 14m,PG-13,7.3,276K
18. Space Jam: A New Legacy,https://www.imdb.com/title/tt3554046/?ref_=sr_t_18,2021,1h 55m,PG,4.5,83K
19. The Conjuring: The Devil Made Me Do It,https://www.imdb.com/title/tt7069210/?ref_=sr_t_19,2021,1h 52m,R,6.3,147K
20. Candyman,https://www.imdb.com/title/tt9347730/?ref_=sr_t_20,2021,1h 31m,R,5.9,79K
21. The Boss Baby: Family Business,https://www.imdb.com/title/tt6932874/?ref_=sr_t_21,2021,1h 47m,PG,5.9,24K
22. The Addams Family 2,https://www.imdb.com/title/tt11125620/?ref_=sr_t_22,2021,1h 33m,PG,5.4,16K
23. The Suicide Squad,https://www.imdb.com/title/tt6334354/?ref_=sr_t_23,2021,2h 12m,R,7.2,425K
24. Raya and the Last Dragon,https://www.imdb.com/title/tt5109280/?ref_=sr_t_24,2021,1h 47m,PG,7.3,178K
25. House of Gucci,https://www.imdb.com/title/tt11214590/?ref_=sr_t_25,2021,2h 38m,R,6.6,166K
26. Clifford the Big Red Dog,https://www.imdb.com/title/tt2397461/?ref_=sr_t_26,2021,1h 36m,PG,5.9,18K
27. Old,https://www.imdb.com/title/tt10954652/?ref_=sr_t_27,2021,1h 48m,PG-13,5.8,172K
28. Tom & Jerry,https://www.imdb.com/title/tt1361336/?ref_=sr_t_28,2021,1h 41m,PG,5.3,41K
29. The Forever Purge,https://www.imdb.com/title/tt10327252/?ref_=sr_t_29,2021,1h 43m,R,5.4,46K
30. Mortal Kombat,https://www.imdb.com/title/tt0293429/?ref_=sr_t_30,2021,1h 50m,R,6.0,195K
31. Peter Rabbit 2: The Runaway,https://www.imdb.com/title/tt8376234/?ref_=sr_t_31,2021,1h 33m,PG,6.2,15K
32. PAW Patrol: The Movie,https://www.imdb.com/title/tt11832046/?ref_=sr_t_32,2021,1h 26m,G,6.1,8.9K
33. West Side Story,https://www.imdb.com/title/tt3581652/?ref_=sr_t_33,2021,2h 36m,PG-13,7.1,99K
34. Hitman's Wife's Bodyguard,https://www.imdb.com/title/tt8385148/?ref_=sr_t_34,2021,1h 40m,R,6.1,112K
35. The Matrix Resurrections,https://www.imdb.com/title/tt10838180/?ref_=sr_t_35,2021,2h 28m,R,5.6,289K
36. The King's Man,https://www.imdb.com/title/tt6856242/?ref_=sr_t_36,2021,2h 11m,R,6.3,183K
37. Jujutsu Kaisen 0,https://www.imdb.com/title/tt14331144/?ref_=sr_t_37,2021,1h 52m,PG-13,7.8,46K
38. Don't Breathe 2,https://www.imdb.com/title/tt6246322/?ref_=sr_t_38,2021,1h 38m,R,6.0,76K
