Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Unforgiven,https://www.imdb.com/title/tt0105695/?ref_=sr_t_11,1992,2h 10m,R,8.2,447K,14400000.0,159167799.0,101167799.0,15018007.0,['Clint Eastwood'],['David Webb Peoples'],"['Clint Eastwood', 'Gene Hackman', 'Morgan Freeman']","['Period Drama', 'Tragedy', 'Drama', 'Western']",['United States'],"['Brooks, Alberta, Canada']","['Warner Bros.', 'Malpaso Productions']",['English'],0,47,0,1992
12. The Hand That Rocks the Cradle,https://www.imdb.com/title/tt0104389/?ref_=sr_t_12,1992,1h 50m,R,6.7,50K,11700000.0,88036759.0,88036683.0,7675016.0,['Curtis Hanson'],['Amanda Silver'],"['Annabella Sciorra', 'Rebecca De Mornay', 'Matt McCoy']","['Psychological Thriller', 'Drama', 'Thriller']",['United States'],"['2502 37th Ave W, Seattle, Washington, USA']","['Hollywood Pictures', 'Interscope Communications', 'Nomura Babcock & Brown']",['English'],0,6,0,1992
13. Under Siege,https://www.imdb.com/title/tt0105690/?ref_=sr_t_13,1992,1h 43m,R,6.5,98K,30000000.0,156563139.0,83563139.0,15760003.0,['Andrew Davis'],['J.F. Lawton'],"['Steven Seagal', 'Gary Busey', 'Tommy Lee Jones']","['One-Person Army Action', 'Action', 'Thriller']","['France', 'United States']","['USS Alabama, Mobile, Alabama, USA']","['Warner Bros.', 'New Regency Productions', 'Canal+']","['English', 'Italian']",0,3,2,1992
14. Patriot Games,https://www.imdb.com/title/tt0105112/?ref_=sr_t_14,1992,1h 57m,R,6.8,123K,45000000.0,178051587.0,83351587.0,18511191.0,['Phillip Noyce'],"['Tom Clancy', 'W. Peter Iliff', 'Donald E. Stewart']","['Harrison Ford', 'Sean Bean', 'Anne Archer']","['Political Thriller', 'Action', 'Thriller']",['United States'],"['1920 Scientists Cliff Road, Port Republic, Maryland, USA']",['Mace Neufeld Productions'],['English'],0,3,0,1992
15. Bram Stoker's Dracula,https://www.imdb.com/title/tt0103874/?ref_=sr_t_15,1992,2h 8m,R,7.4,249K,40000000.0,215862692.0,82522790.0,30521679.0,['Francis Ford Coppola'],"['Bram Stoker', 'James V. Hart']","['Gary Oldman', 'Winona Ryder', 'Anthony Hopkins']","['Dark Fantasy', 'Dark Romance', 'Supernatural Fantasy', 'Supernatural Horror', 'Vampire Horror', 'Fantasy', 'Horror', 'Romance']","['United Kingdom', 'United States']","['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']","['Columbia Pictures', 'American Zoetrope', 'Osiris Films']","['English', 'Romanian', 'Greek', 'Bulgarian', 'Latin']",0,25,0,1992
16. White Men Can't Jump,https://www.imdb.com/title/tt0105812/?ref_=sr_t_16,1992,1h 55m,R,6.8,101K,,90753806.0,76253806.0,14711124.0,['Ron Shelton'],['Ron Shelton'],"['Wesley Snipes', 'Woody Harrelson', 'Rosie Perez']","['Basketball', 'Buddy Comedy', 'Comedy', 'Sport']",['United States'],"['Venice Beach, Venice, Los Angeles, California, USA']",['Twentieth Century Fox'],['English'],0,0,0,1992
17. The Last of the Mohicans,https://www.imdb.com/title/tt0104691/?ref_=sr_t_17,1992,1h 52m,R,7.6,194K,40000000.0,75506530.0,75505856.0,10976661.0,['Michael Mann'],"['James Fenimore Cooper', 'John L. Balderston', 'Paul Perez']","['Daniel Day-Lewis', 'Madeleine Stowe', 'Russell Means']","['Action Epic', 'Epic', 'Period Drama', 'Romantic Epic', 'Tragedy', 'War Epic', 'Action', 'Adventure', 'Drama', 'Romance']",['United States'],"['Chimney Rock, North Carolina, USA']","['Morgan Creek Entertainment', 'Twentieth Century Fox']","['English', 'French', 'North American Indian']",0,17,0,1992
18. Boomerang,https://www.imdb.com/title/tt0103859/?ref_=sr_t_18,1992,1h 57m,R,5.6,32K,42000000.0,131052444.0,70052444.0,13640706.0,['Reginald Hudlin'],"['Barry W. Blaustein', 'David Sheffield', 'Eddie Murphy']","['Eddie Murphy', 'Robin Givens', 'Halle Berry']","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Washington, District of Columbia, USA']","['Paramount Pictures', 'Imagine Entertainment', 'Eddie Murphy Productions']","['English', 'French']",0,8,0,1992
19. Scent of a Woman,https://www.imdb.com/title/tt0105323/?ref_=sr_t_19,1992,2h 36m,R,8.0,341K,31000000.0,134095253.0,63095253.0,357468.0,['Martin Brest'],"['Giovanni Arpino', 'Bo Goldman', 'Ruggero Maccari']","['Al Pacino', ""Chris O'Donnell"", 'James Rebhorn']","['Epic', 'Drama']",['United States'],"['Emma Willard School - 285 Pawling Avenue, Troy, New York, USA']","['Universal Pictures', 'City Light Films']",['English'],0,14,0,1992
20. The Crying Game,https://www.imdb.com/title/tt0104036/?ref_=sr_t_20,1992,1h 52m,R,7.2,61K,2300000.0,62548947.0,62548947.0,101107.0,['Neil Jordan'],['Neil Jordan'],"['Stephen Rea', 'Jaye Davidson', 'Forest Whitaker']","['Psychological Drama', 'Psychological Thriller', 'Tragic Romance', 'Crime', 'Drama', 'Romance', 'Thriller']","['United Kingdom', 'Japan']","['3 Fournier Street, Spitalfields, London, England, UK']","['Palace Pictures', 'Channel Four Films', 'Eurotrustees']",['English'],0,46,0,1992
21. Far and Away,https://www.imdb.com/title/tt0104231/?ref_=sr_t_21,1992,2h 20m,PG-13,6.6,70K,60000000.0,137783840.0,58883840.0,10194520.0,['Ron Howard'],"['Bob Dolman', 'Ron Howard']","['Tom Cruise', 'Nicole Kidman', 'Thomas Gibson']","['Romantic Epic', 'Western Epic', 'Adventure', 'Drama', 'Romance', 'Western']",['United States'],"['Billings, Montana, USA']","['Imagine Entertainment', 'Universal Pictures']",['English'],0,0,0,1992
"22. Honey, I Blew Up the Kid",https://www.imdb.com/title/tt0104437/?ref_=sr_t_22,1992,1h 29m,PG,4.9,48K,40000000.0,58662452.0,58662452.0,11083318.0,['Randal Kleiser'],"['Stuart Gordon', 'Brian Yuzna', 'Ed Naha']","['Rick Moranis', 'Marcia Strassman', 'Robert Oliveri']","['Slapstick', 'Adventure', 'Comedy', 'Family', 'Romance', 'Sci-Fi']",['United States'],"[""Wet 'n Wild Water Park - 2601 Las Vegas Boulevard South, Las Vegas, Nevada, USA""]","['Walt Disney Pictures', 'Touchwood Pacific Partners 1']",['English'],0,0,0,1992
23. HouseSitter,https://www.imdb.com/title/tt0104452/?ref_=sr_t_23,1992,1h 42m,PG,6.2,28K,26000000.0,94900635.0,58500635.0,9106950.0,['Frank Oz'],"['Mark Stein', 'Brian Grazer']","['Steve Martin', 'Goldie Hawn', 'Dana Delany']","['Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['Cohasset, Massachusetts, USA']","['Imagine Entertainment', 'Imagine Entertainment', 'Universal Pictures']",['English'],0,0,0,1992
24. Death Becomes Her,https://www.imdb.com/title/tt0104070/?ref_=sr_t_24,1992,1h 44m,PG-13,6.7,139K,55000000.0,149022650.0,58422650.0,12110355.0,['Robert Zemeckis'],"['Martin Donovan', 'David Koepp']","['Meryl Streep', 'Bruce Willis', 'Goldie Hawn']","['Body Horror', 'Dark Comedy', 'Satire', 'Comedy', 'Fantasy', 'Horror']",['United States'],"['Greystone Park & Mansion - 905 Loma Vista Drive, Beverly Hills, California, USA']",['Universal Pictures'],['English'],0,16,0,1992
25. Unlawful Entry,https://www.imdb.com/title/tt0105699/?ref_=sr_t_25,1992,1h 51m,R,6.4,20K,,57138719.0,57138719.0,10067609.0,['Jonathan Kaplan'],"['George Putnam', 'John Katchmer', 'Lewis Colick']","['Kurt Russell', 'Ray Liotta', 'Madeleine Stowe']","['Dark Comedy', 'Crime', 'Drama', 'Thriller']","['United States', 'Japan']","['546 Wilcox Avenue, Los Angeles, California, USA']","['Largo Entertainment', 'JVC Entertainment Networks']","['English', 'Spanish']",0,0,0,1992
26. Beethoven,https://www.imdb.com/title/tt0103786/?ref_=sr_t_26,1992,1h 27m,PG,5.7,78K,,147214049.0,57114049.0,7587565.0,['Brian Levant'],"['John Hughes', 'Amy Holden Jones']","['Charles Grodin', 'Bonnie Hunt', 'Dean Jones']","['Animal Adventure', 'Slapstick', 'Comedy', 'Drama', 'Family']",['United States'],"['1405 Milan Avenue, South Pasadena, California, USA']","['Universal Pictures', 'Northern Lights Entertainment']",['English'],0,4,0,1992
27. Forever Young,https://www.imdb.com/title/tt0104291/?ref_=sr_t_27,1992,1h 42m,PG,6.3,51K,20000000.0,127956187.0,55956187.0,5609875.0,['Steve Miner'],['J.J. Abrams'],"['Mel Gibson', 'Jamie Lee Curtis', 'Elijah Wood']","['Time Travel', 'Drama', 'Romance', 'Sci-Fi']",['United States'],"['Kingsburg, Nova Scotia, Canada']","['Warner Bros.', 'Icon Entertainment International', 'Icon Productions']",['English'],0,0,0,1992
28. Alien³,https://www.imdb.com/title/tt0103644/?ref_=sr_t_28,1992,1h 54m,R,6.4,336K,50000000.0,159814498.0,55473545.0,19449867.0,['David Fincher'],"[""Dan O'Bannon"", 'Ronald Shusett', 'Vincent Ward']","['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance']","['Alien Invasion', 'Monster Horror', 'Space Sci-Fi', 'Action', 'Horror', 'Sci-Fi']","['United Kingdom', 'United States']","['Blyth Power Station, Northumberland, England, UK']","['Twentieth Century Fox', 'Brandywine Productions']",['English'],0,25,1,1992
29. My Cousin Vinny,https://www.imdb.com/title/tt0104952/?ref_=sr_t_29,1992,2h,R,7.6,147K,11000000.0,64088552.0,52929168.0,7416751.0,['Jonathan Lynn'],['Dale Launer'],"['Joe Pesci', 'Marisa Tomei', 'Ralph Macchio']","['Legal Drama', 'Comedy', 'Crime']",['United States'],"['Eatonton, Georgia, USA']","['Twentieth Century Fox', 'Peter V. Miller Investment Corp.', 'Dale Launer Production']",['English'],0,6,0,1992
30. Sneakers,https://www.imdb.com/title/tt0105435/?ref_=sr_t_30,1992,2h 6m,PG-13,7.1,64K,23000000.0,105232691.0,51432691.0,10031145.0,['Phil Alden Robinson'],"['Phil Alden Robinson', 'Lawrence Lasker', 'Walter F. Parkes']","['Robert Redford', 'Dan Aykroyd', 'Sidney Poitier']","['Caper', 'Dark Comedy', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Countrywide Home Loans Corporate Headquarters, Simi Valley, California, USA']","['Parkes/Lasker productions', 'Universal Pictures']","['English', 'Russian', 'Chinese']",0,0,0,1992
31. The Mighty Ducks,https://www.imdb.com/title/tt0104868/?ref_=sr_t_31,1992,1h 44m,PG,6.6,73K,10000000.0,50754850.0,50752337.0,6035133.0,['Stephen Herek'],['Steven Brill'],"['Emilio Estevez', 'Joss Ackland', 'Lane Smith']","['Teen Comedy', 'Teen Drama', 'Comedy', 'Drama', 'Family', 'Sport']",['United States'],"['Peavey Park, Minneapolis, Minnesota, USA']","['Walt Disney Pictures', 'Touchwood Pacific Partners 1', 'Avnet/Kerner Productions']",['English'],0,0,0,1992
32. Malcolm X,https://www.imdb.com/title/tt0104797/?ref_=sr_t_32,1992,3h 22m,PG-13,7.7,105K,33000000.0,48169910.0,48169910.0,9871125.0,['Spike Lee'],"['Arnold Perl', 'Spike Lee', 'Alex Haley']","['Denzel Washington', 'Angela Bassett', 'Delroy Lindo']","['Docudrama', 'Epic', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History']","['United States', 'Japan']","['Phakamani Combined School, Soweto, Johannesburg, South Africa']","['Largo International N.V.', 'JVC Entertainment Networks', '40 Acres & A Mule Filmworks']","['English', 'Arabic']",0,24,2,1992
33. Single White Female,https://www.imdb.com/title/tt0105414/?ref_=sr_t_33,1992,1h 47m,R,6.4,43K,16000000.0,48017402.0,48017402.0,10212401.0,['Barbet Schroeder'],"['John Lutz', 'Don Roos']","['Bridget Fonda', 'Jennifer Jason Leigh', 'Steven Weber']","['Psychological Thriller', 'Drama', 'Thriller']",['United States'],"['Ansonia Hotel - 74th & Broadway, Manhattan, New York City, New York, USA']",['Columbia Pictures'],['English'],0,0,0,1992
34. The Distinguished Gentleman,https://www.imdb.com/title/tt0104114/?ref_=sr_t_34,1992,1h 52m,R,5.9,17K,50000000.0,46666502.0,46666502.0,10611040.0,['Jonathan Lynn'],"['Marty Kaplan', 'Jonathan Reynolds']","['Eddie Murphy', 'Lane Smith', 'Sheryl Lee Ralph']","['Caper', 'Farce', 'High-Concept Comedy', 'Satire', 'Comedy', 'Crime']",['United States'],"['Downtown, Los Angeles, California, USA']","['Hollywood Pictures', 'Touchwood Pacific Partners 1']",['English'],0,0,0,1992
35. Medicine Man,https://www.imdb.com/title/tt0104839/?ref_=sr_t_35,1992,1h 46m,PG-13,6.0,25K,40000000.0,45500797.0,45500797.0,8494271.0,['John McTiernan'],"['Tom Schulman', 'Sally Robinson']","['Sean Connery', 'Lorraine Bracco', 'José Wilker']","['Adventure', 'Drama', 'Romance']",['United States'],"['Catemaco, Veracruz, Mexico']","['Hollywood Pictures', 'Cinergi Pictures Entertainment']",['English'],0,0,0,1992
36. Passenger 57,https://www.imdb.com/title/tt0105104/?ref_=sr_t_36,1992,1h 24m,R,5.9,52K,15000000.0,44065653.0,44065653.0,10513925.0,['Kevin Hooks'],"['Stewart Raffill', 'Dan Gordon', 'David Loughery']","['Wesley Snipes', 'Bruce Payne', 'Tom Sizemore']","['Action', 'Crime', 'Thriller']",['United States'],"['Orlando, Florida, USA']",['Warner Bros.'],['English'],0,0,0,1992
37. A River Runs Through It,https://www.imdb.com/title/tt0105265/?ref_=sr_t_37,1992,2h 3m,PG,7.2,67K,12000000.0,43440294.0,43440294.0,298277.0,['Robert Redford'],"['Norman Maclean', 'Richard Friedenberg']","['Craig Sheffer', 'Brad Pitt', 'Tom Skerritt']","['Coming-of-Age', 'Docudrama', 'Period Drama', 'Tragedy', 'Drama']",['United States'],"['Granite Falls, Wyoming, USA']","['Allied Filmmakers', 'Wildwood Enterprises']",['English'],0,11,0,1992
38. Encino Man,https://www.imdb.com/title/tt0104187/?ref_=sr_t_38,1992,1h 28m,PG,5.8,46K,7000000.0,40693477.0,40693477.0,9866120.0,['Les Mayfield'],"['George Zaloom', 'Shawn Schepps']","['Sean Astin', 'Brendan Fraser', 'Pauly Shore']","['Slapstick', 'Comedy']",['United States'],"['Six Flags Magic Mountain - 26101 Magic Mountain Parkway, Valencia, California, USA']","['Hollywood Pictures', 'Touchwood Pacific Partners 1', 'Encino Man Productions']",['English'],0,0,0,1992
39. Mo' Money,https://www.imdb.com/title/tt0104897/?ref_=sr_t_39,1992,1h 29m,R,5.5,8.4K,10000000.0,40227006.0,40227006.0,12385415.0,['Peter MacDonald'],['Damon Wayans'],"['Damon Wayans', 'Stacey Dash', 'Marlon Wayans']","['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",['United States'],"['Chicago, Illinois, USA']","[""Wife 'n' Kids""]",['English'],0,0,0,1992
40. Universal Soldier,https://www.imdb.com/title/tt0105698/?ref_=sr_t_40,1992,1h 42m,R,6.1,98K,23000000.0,36299898.0,36299898.0,10057084.0,['Roland Emmerich'],"['Richard Rothstein', 'Christopher Leitch', 'Dean Devlin']","['Jean-Claude Van Damme', 'Dolph Lundgren', 'Ally Walker']","['Dark Comedy', 'Action', 'Sci-Fi']",['United States'],"['Kingman, Arizona, USA']","['StudioCanal', 'Carolco Pictures', 'IndieProd Company Productions']",['English'],0,0,0,1992
41. Honeymoon in Vegas,https://www.imdb.com/title/tt0104438/?ref_=sr_t_41,1992,1h 36m,PG-13,5.9,20K,25000000.0,35208854.0,35208854.0,7318157.0,['Andrew Bergman'],['Andrew Bergman'],"['James Caan', 'Nicolas Cage', 'Sarah Jessica Parker']","['Comedy', 'Romance', 'Thriller']",['United States'],"[""Kaua'i, Hawaii, USA""]","['Castle Rock Entertainment', 'New Line Cinema', 'Metro-Goldwyn-Mayer (MGM)']","['English', 'Hawaiian']",0,0,0,1992
42. The Lawnmower Man,https://www.imdb.com/title/tt0104692/?ref_=sr_t_42,1992,1h 48m,R,5.4,40K,10000000.0,32100816.0,32100816.0,7751971.0,['Brett Leonard'],"['Stephen King', 'Brett Leonard', 'Gimel Everett']","['Jeff Fahey', 'Pierce Brosnan', 'Jenny Wright']","['Cyberpunk', 'Tragedy', 'Horror', 'Sci-Fi']","['United Kingdom', 'Japan']","['Brandeis-Bardin Institute - 1101 Pepper Tree Lane, Simi Valley, California, USA']","['Allied Vision', 'Fuji Eight Company Ltd.', 'Lane Pringle Productions']",['English'],0,0,0,1992
43. Sleepwalkers,https://www.imdb.com/title/tt0105428/?ref_=sr_t_43,1992,1h 31m,R,5.3,25K,15000000.0,30524763.0,30524763.0,10017354.0,['Mick Garris'],['Stephen King'],"['Brian Krause', 'Mädchen Amick', 'Alice Krige']","['Fantasy', 'Horror']",['United States'],"['Los Angeles, California, USA']","['Columbia Pictures', 'Victor & Grais Productions', 'Ion Pictures']",['English'],0,0,0,1992
44. 3 Ninjas,https://www.imdb.com/title/tt0103596/?ref_=sr_t_44,1992,1h 24m,PG,5.3,24K,6500000.0,29000301.0,29000301.0,5888920.0,['Jon Turteltaub'],"['Kenny Kim', 'Edward Emanuel']","['Victor Wong', 'Michael Treanor', 'Max Elliott Slade']","['Slapstick', 'Action', 'Comedy', 'Family', 'Sport']",['United States'],"['580 Myrtle Ct, Oak Park, California, USA']","['Touchstone Pictures', 'Global Venture Hollywood', 'Sheen Productions']",['English'],0,0,0,1992
45. Final Analysis,https://www.imdb.com/title/tt0104265/?ref_=sr_t_45,1992,2h 4m,R,5.9,16K,32000000.0,28590665.0,28590665.0,6411441.0,['Phil Joanou'],"['Robert Berger', 'Wesley Strick']","['Richard Gere', 'Kim Basinger', 'Uma Thurman']","['Erotic Thriller', 'Drama', 'Thriller']",['United States'],"['Powell Library, UCLA, Westwood, Los Angeles, California, USA']","['Warner Bros.', 'Witt/Thomas Productions', 'Roven-Cavallo Entertainment']",['English'],0,4,0,1992
46. Stop! Or My Mom Will Shoot,https://www.imdb.com/title/tt0105477/?ref_=sr_t_46,1992,1h 27m,PG-13,4.4,46K,45000000.0,70611210.0,28411210.0,7058590.0,['Roger Spottiswoode'],"['Blake Snyder', 'William Osborne', 'William Davies']","['Sylvester Stallone', 'Estelle Getty', 'JoBeth Williams']","['Action', 'Comedy']",['United States'],"['290 South Toluca Street, Los Angeles, California, USA']","['Universal Pictures', 'Northern Lights Entertainment']",['English'],0,0,0,1992
47. The Muppet Christmas Carol,https://www.imdb.com/title/tt0104940/?ref_=sr_t_47,1992,1h 25m,G,7.8,76K,12000000.0,33274029.0,27381507.0,5010109.0,['Brian Henson'],"['Charles Dickens', 'Jerry Juhl']","['Michael Caine', 'Dave Goelz', 'Steve Whitmire']","['Holiday Comedy', 'Holiday Family', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Holiday', 'Musical']","['United States', 'United Kingdom']","['Shepperton Studios, Shepperton, Surrey, England, UK']","['Walt Disney Pictures', 'Jim Henson Productions']",['English'],0,0,0,1992
48. Howards End,https://www.imdb.com/title/tt0104454/?ref_=sr_t_48,1992,2h 22m,PG,7.4,37K,,26476514.0,26126837.0,52568.0,['James Ivory'],"['E.M. Forster', 'Ruth Prawer Jhabvala']","['Anthony Hopkins', 'Emma Thompson', 'Vanessa Redgrave']","['Period Drama', 'Tragedy', 'Drama', 'Romance']","['United Kingdom', 'Japan', 'United States']","[""Fortnum & Mason's, Piccadilly, Mayfair, Westminster, Greater London, England, UK""]","['Merchant Ivory Productions', 'Sumitomo Corporation', 'Imagica']","['English', 'German']",0,49,0,1992
49. Candyman,https://www.imdb.com/title/tt0103919/?ref_=sr_t_49,1992,1h 39m,R,6.7,104K,6000000.0,25795897.0,25792310.0,5404320.0,['Bernard Rose'],"['Clive Barker', 'Bernard Rose']","['Virginia Madsen', 'Xander Berkeley', 'Tony Todd']","['Psychological Horror', 'Supernatural Horror', 'Horror', 'Thriller']","['United States', 'United Kingdom']","['Cabrini-Green Public Housing Projects, Near North Side, Chicago, Illinois, USA']","['PolyGram Filmed Entertainment', 'Propaganda Films', 'Candyman Films']",['English'],0,10,0,1992
50. The Cutting Edge,https://www.imdb.com/title/tt0104040/?ref_=sr_t_50,1992,1h 41m,PG,6.9,23K,,25105517.0,25105517.0,4478919.0,['Paul Michael Glaser'],['Tony Gilroy'],"['D.B. Sweeney', 'Moira Kelly', 'Roy Dotrice']","['Romantic Comedy', 'Comedy', 'Drama', 'Romance', 'Sport']",['United States'],"['Hamilton, Ontario, Canada']","['Metro-Goldwyn-Mayer (MGM)', 'Interscope Communications']","['English', 'French', 'Russian']",0,0,0,1992
51. FernGully: The Last Rainforest,https://www.imdb.com/title/tt0104254/?ref_=sr_t_51,1992,1h 16m,G,6.5,35K,24000000.0,32710894.0,24650296.0,3549338.0,['Bill Kroyer'],"['Jim Cox', 'Diana Young']","['Samantha Mathis', 'Christian Slater', 'Robin Williams']","['Fairy Tale', 'Hand-Drawn Animation', 'Jungle Adventure', 'Supernatural Fantasy', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Musical']","['Australia', 'United States', 'South Korea', 'Taiwan', 'United Kingdom', 'France', 'Canada', 'Thailand', 'Denmark']",['Australia'],"['FAI Films', 'Interscope Communications', 'Kroyer Films']",['English'],0,0,0,1992
52. Hoffa,https://www.imdb.com/title/tt0104427/?ref_=sr_t_52,1992,2h 20m,R,6.6,25K,35000000.0,29302121.0,24276506.0,6406012.0,['Danny DeVito'],['David Mamet'],"['Jack Nicholson', 'Danny DeVito', 'Armand Assante']","['Gangster', 'True Crime', 'Biography', 'Crime', 'Drama']",['United States'],"['Detroit, Michigan, USA']","['Twentieth Century Fox', 'Jersey Films']","['English', 'Italian', 'Latin']",0,6,2,1992
53. Leap of Faith,https://www.imdb.com/title/tt0104695/?ref_=sr_t_53,1992,1h 48m,PG-13,6.1,15K,20000000.0,23369283.0,23369283.0,3222768.0,['Richard Pearce'],['Janus Cercone'],"['Steve Martin', 'Debra Winger', 'Lolita Davidovich']","['Satire', 'Comedy', 'Drama', 'Romance']",['United States'],"['Plainview, Texas, USA']",['Paramount Pictures'],['English'],0,0,0,1992
