Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Jurassic Park,https://www.imdb.com/title/tt0107290/?ref_=sr_t_1,1993,2h 7m,PG-13,8.2,1.1M
2. Mrs. Doubtfire,https://www.imdb.com/title/tt0107614/?ref_=sr_t_2,1993,2h 5m,PG-13,7.1,300K
3. The Fugitive,https://www.imdb.com/title/tt0106977/?ref_=sr_t_3,1993,2h 10m,PG-13,7.8,328K
4. The Firm,https://www.imdb.com/title/tt0106918/?ref_=sr_t_4,1993,2h 34m,R,6.9,152K
5. Sleepless in Seattle,https://www.imdb.com/title/tt0108160/?ref_=sr_t_5,1993,1h 45m,PG,6.8,196K
6. Indecent Proposal,https://www.imdb.com/title/tt0107211/?ref_=sr_t_6,1993,1h 57m,R,6.0,81K
7. In the Line of Fire,https://www.imdb.com/title/tt0107206/?ref_=sr_t_7,1993,2h 8m,R,7.2,117K
8. The Pelican Brief,https://www.imdb.com/title/tt0107798/?ref_=sr_t_8,1993,2h 21m,PG-13,6.6,99K
9. Schindler's List,https://www.imdb.com/title/tt0108052/?ref_=sr_t_9,1993,3h 15m,R,9.0,1.5M
10. The Nightmare Before Christmas,https://www.imdb.com/title/tt0107688/?ref_=sr_t_10,1993,1h 16m,PG,7.9,391K
11. Cliffhanger,https://www.imdb.com/title/tt0106582/?ref_=sr_t_11,1993,1h 53m,R,6.5,143K
12. Free Willy,https://www.imdb.com/title/tt0106965/?ref_=sr_t_12,1993,1h 52m,PG,6.0,85K
13. Philadelphia,https://www.imdb.com/title/tt0107818/?ref_=sr_t_13,1993,2h 5m,PG-13,7.7,264K
14. Groundhog Day,https://www.imdb.com/title/tt0107048/?ref_=sr_t_14,1993,1h 41m,PG,8.0,704K
15. Grumpy Old Men,https://www.imdb.com/title/tt0107050/?ref_=sr_t_15,1993,1h 43m,PG-13,7.0,55K
16. Cool Runnings,https://www.imdb.com/title/tt0106611/?ref_=sr_t_16,1993,1h 38m,PG,7.0,117K
17. Dave,https://www.imdb.com/title/tt0106673/?ref_=sr_t_17,1993,1h 50m,PG-13,6.9,58K
18. Rising Sun,https://www.imdb.com/title/tt0107969/?ref_=sr_t_18,1993,2h 9m,R,6.3,49K
19. Demolition Man,https://www.imdb.com/title/tt0106697/?ref_=sr_t_19,1993,1h 55m,R,6.7,199K
20. Sister Act 2: Back in the Habit,https://www.imdb.com/title/tt0108147/?ref_=sr_t_20,1993,1h 47m,PG,5.7,61K
21. Tombstone,https://www.imdb.com/title/tt0108358/?ref_=sr_t_21,1993,2h 10m,R,7.8,173K
22. The Three Musketeers,https://www.imdb.com/title/tt0108333/?ref_=sr_t_22,1993,1h 45m,PG,6.4,61K
23. Rookie of the Year,https://www.imdb.com/title/tt0107985/?ref_=sr_t_23,1993,1h 43m,PG,6.1,32K
24. Beethoven's 2nd,https://www.imdb.com/title/tt0106375/?ref_=sr_t_24,1993,1h 29m,PG,5.0,30K
25. Dennis the Menace,https://www.imdb.com/title/tt0106701/?ref_=sr_t_25,1993,1h 34m,PG,5.7,66K
26. Sommersby,https://www.imdb.com/title/tt0108185/?ref_=sr_t_26,1993,1h 54m,PG-13,6.3,24K
27. Last Action Hero,https://www.imdb.com/title/tt0107362/?ref_=sr_t_27,1993,2h 10m,PG-13,6.5,167K
28. Addams Family Values,https://www.imdb.com/title/tt0106220/?ref_=sr_t_28,1993,1h 34m,PG-13,6.8,115K
29. Wayne's World 2,https://www.imdb.com/title/tt0108525/?ref_=sr_t_29,1993,1h 35m,PG-13,6.2,90K
30. Malice,https://www.imdb.com/title/tt0107497/?ref_=sr_t_30,1993,1h 47m,R,6.5,29K
31. Hocus Pocus,https://www.imdb.com/title/tt0107120/?ref_=sr_t_31,1993,1h 36m,PG,6.9,163K
32. Made in America,https://www.imdb.com/title/tt0107478/?ref_=sr_t_32,1993,1h 51m,PG-13,5.1,18K
33. The Good Son,https://www.imdb.com/title/tt0107034/?ref_=sr_t_33,1993,1h 27m,R,6.4,47K
34. The Beverly Hillbillies,https://www.imdb.com/title/tt0106400/?ref_=sr_t_34,1993,1h 32m,PG,5.1,20K
35. Teenage Mutant Ninja Turtles III,https://www.imdb.com/title/tt0108308/?ref_=sr_t_35,1993,1h 36m,PG,4.8,37K
36. Homeward Bound: The Incredible Journey,https://www.imdb.com/title/tt0107131/?ref_=sr_t_36,1993,1h 24m,G,7.0,53K
37. Falling Down,https://www.imdb.com/title/tt0106856/?ref_=sr_t_37,1993,1h 53m,R,7.6,213K
38. The Piano,https://www.imdb.com/title/tt0107822/?ref_=sr_t_38,1993,2h 1m,R,7.5,97K
39. What's Love Got to Do with It,https://www.imdb.com/title/tt0108551/?ref_=sr_t_39,1993,1h 58m,R,7.3,25K
40. Hot Shots! Part Deux,https://www.imdb.com/title/tt0107144/?ref_=sr_t_40,1993,1h 26m,PG-13,6.6,99K
41. Carlito's Way,https://www.imdb.com/title/tt0106519/?ref_=sr_t_41,1993,2h 24m,R,7.9,237K
