Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. The Avengers,https://www.imdb.com/title/tt0848228/?ref_=sr_t_1,2012,2h 23m,PG-13,8.0,1.5M,220000000.0,1520538536.0,623357910.0,207438708.0,['Joss Whedon'],"['Joss Whedon', 'Zak Penn']","['Robert Downey Jr.', 'Chris Evans', 'Scarlett Johansson']","['Action Epic', 'Alien Invasion', 'Superhero', 'Action', 'Sci-Fi']",['United States'],"['East 9th St, Cleveland, Ohio, USA']","['Marvel Studios', 'Paramount Pictures']","['English', 'Russian']",0,81,1,2012
2. The Dark Knight Rises,https://www.imdb.com/title/tt1345836/?ref_=sr_t_2,2012,2h 44m,PG-13,8.4,1.9M,,,,,[],[],[],[],[],[],[],[],0,0,0,
3. The Hunger Games,https://www.imdb.com/title/tt1392170/?ref_=sr_t_3,2012,2h 22m,PG-13,7.2,1M,,,,,[],[],[],[],[],[],[],[],0,0,0,
4. Skyfall,https://www.imdb.com/title/tt1074638/?ref_=sr_t_4,2012,2h 23m,PG-13,7.8,744K,,,,,[],[],[],[],[],[],[],[],0,0,0,
5. The Hobbit: An Unexpected Journey,https://www.imdb.com/title/tt0903624/?ref_=sr_t_5,2012,2h 49m,PG-13,7.8,893K,,,,,[],[],[],[],[],[],[],[],0,0,0,
6. The Twilight Saga: Breaking Dawn - Part 2,https://www.imdb.com/title/tt1673434/?ref_=sr_t_6,2012,1h 55m,PG-13,5.6,269K,,,,,[],[],[],[],[],[],[],[],0,0,0,
7. The Amazing Spider-Man,https://www.imdb.com/title/tt0948470/?ref_=sr_t_7,2012,2h 16m,PG-13,6.9,722K,,,,,[],[],[],[],[],[],[],[],0,0,0,
8. Brave,https://www.imdb.com/title/tt1217209/?ref_=sr_t_8,2012,1h 33m,PG,7.1,455K,,,,,[],[],[],[],[],[],[],[],0,0,0,
9. Ted,https://www.imdb.com/title/tt1637725/?ref_=sr_t_9,2012,1h 46m,R,6.9,674K,,,,,[],[],[],[],[],[],[],[],0,0,0,
10. Madagascar 3: Europe's Most Wanted,https://www.imdb.com/title/tt1277953/?ref_=sr_t_10,2012,1h 33m,PG,6.8,204K,,,,,[],[],[],[],[],[],[],[],0,0,0,
11. The Lorax,https://www.imdb.com/title/tt1482459/?ref_=sr_t_11,2012,1h 26m,PG,6.4,135K,,,,,[],[],[],[],[],[],[],[],0,0,0,
12. Wreck-It Ralph,https://www.imdb.com/title/tt1772341/?ref_=sr_t_12,2012,1h 41m,PG,7.7,472K,,,,,[],[],[],[],[],[],[],[],0,0,0,
13. Lincoln,https://www.imdb.com/title/tt0443272/?ref_=sr_t_13,2012,2h 30m,PG-13,7.3,277K,,,,,[],[],[],[],[],[],[],[],0,0,0,
14. Men in Black³,https://www.imdb.com/title/tt1409024/?ref_=sr_t_14,2012,1h 46m,PG-13,6.8,396K,,,,,[],[],[],[],[],[],[],[],0,0,0,
15. Django Unchained,https://www.imdb.com/title/tt1853728/?ref_=sr_t_15,2012,2h 45m,R,8.5,1.8M,,,,,[],[],[],[],[],[],[],[],0,0,0,
16. Ice Age: Continental Drift,https://www.imdb.com/title/tt1667889/?ref_=sr_t_16,2012,1h 28m,PG,6.5,231K,,,,,[],[],[],[],[],[],[],[],0,0,0,
17. Snow White and the Huntsman,https://www.imdb.com/title/tt1735898/?ref_=sr_t_17,2012,2h 7m,PG-13,6.1,307K,,,,,[],[],[],[],[],[],[],[],0,0,0,
18. Les Misérables,https://www.imdb.com/title/tt1707386/?ref_=sr_t_18,2012,2h 38m,PG-13,7.5,352K,,,,,[],[],[],[],[],[],[],[],0,0,0,
19. Hotel Transylvania,https://www.imdb.com/title/tt0837562/?ref_=sr_t_19,2012,1h 31m,PG,7.0,292K,,,,,[],[],[],[],[],[],[],[],0,0,0,
20. Taken 2,https://www.imdb.com/title/tt1397280/?ref_=sr_t_20,2012,1h 32m,PG-13,6.2,328K,,,,,[],[],[],[],[],[],[],[],0,0,0,
21. 21 Jump Street,https://www.imdb.com/title/tt1232829/?ref_=sr_t_21,2012,1h 49m,R,7.2,615K,,,,,[],[],[],[],[],[],[],[],0,0,0,
22. Argo,https://www.imdb.com/title/tt1024648/?ref_=sr_t_22,2012,2h,R,7.7,648K,,,,,[],[],[],[],[],[],[],[],0,0,0,
23. Silver Linings Playbook,https://www.imdb.com/title/tt1045658/?ref_=sr_t_23,2012,2h 2m,R,7.7,754K,,,,,[],[],[],[],[],[],[],[],0,0,0,
24. Prometheus,https://www.imdb.com/title/tt1446714/?ref_=sr_t_24,2012,2h 4m,R,7.0,670K,,,,,[],[],[],[],[],[],[],[],0,0,0,
25. Safe House,https://www.imdb.com/title/tt1599348/?ref_=sr_t_25,2012,1h 55m,R,6.7,242K,,,,,[],[],[],[],[],[],[],[],0,0,0,
