Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. How the Grinch Stole Christmas,https://www.imdb.com/title/tt0170016/?ref_=sr_t_1,2000,1h 44m,PG,6.4,308K
2. Cast Away,https://www.imdb.com/title/tt0162222/?ref_=sr_t_2,2000,2h 23m,PG-13,7.8,656K
3. Mission: Impossible II,https://www.imdb.com/title/tt0120755/?ref_=sr_t_3,2000,2h 3m,PG-13,6.1,386K
4. Gladiator,https://www.imdb.com/title/tt0172495/?ref_=sr_t_4,2000,2h 35m,R,8.5,1.7M
5. What Women Want,https://www.imdb.com/title/tt0207201/?ref_=sr_t_5,2000,2h 7m,PG-13,6.5,228K
6. The Perfect Storm,https://www.imdb.com/title/tt0177971/?ref_=sr_t_6,2000,2h 10m,PG-13,6.5,182K
7. Meet the Parents,https://www.imdb.com/title/tt0212338/?ref_=sr_t_7,2000,1h 48m,PG-13,7.0,364K
8. X-Men,https://www.imdb.com/title/tt0120903/?ref_=sr_t_8,2000,1h 44m,PG-13,7.3,666K
9. Scary Movie,https://www.imdb.com/title/tt0175142/?ref_=sr_t_9,2000,1h 28m,R,6.3,298K
10. What Lies Beneath,https://www.imdb.com/title/tt0161081/?ref_=sr_t_10,2000,2h 10m,PG-13,6.6,139K
11. Dinosaur,https://www.imdb.com/title/tt0130623/?ref_=sr_t_11,2000,1h 22m,PG,6.4,69K
"12. Crouching Tiger, Hidden Dragon",https://www.imdb.com/title/tt0190332/?ref_=sr_t_12,2000,2h,PG-13,7.9,286K
13. Erin Brockovich,https://www.imdb.com/title/tt0195685/?ref_=sr_t_13,2000,2h 11m,R,7.5,229K
14. Charlie's Angels,https://www.imdb.com/title/tt0160127/?ref_=sr_t_14,2000,1h 38m,PG-13,5.6,200K
15. Traffic,https://www.imdb.com/title/tt0181865/?ref_=sr_t_15,2000,2h 27m,R,7.6,223K
16. Nutty Professor II: The Klumps,https://www.imdb.com/title/tt0144528/?ref_=sr_t_16,2000,1h 46m,PG-13,4.5,54K
17. Big Momma's House,https://www.imdb.com/title/tt0208003/?ref_=sr_t_17,2000,1h 39m,PG-13,5.2,92K
18. Remember the Titans,https://www.imdb.com/title/tt0210945/?ref_=sr_t_18,2000,1h 53m,PG,7.8,238K
19. The Patriot,https://www.imdb.com/title/tt0187393/?ref_=sr_t_19,2000,2h 45m,R,7.2,301K
20. Chicken Run,https://www.imdb.com/title/tt0120630/?ref_=sr_t_20,2000,1h 24m,G,7.1,217K
21. Miss Congeniality,https://www.imdb.com/title/tt0212346/?ref_=sr_t_21,2000,1h 49m,PG-13,6.3,237K
22. Gone in 60 Seconds,https://www.imdb.com/title/tt0187078/?ref_=sr_t_22,2000,1h 58m,PG-13,6.5,300K
23. Unbreakable,https://www.imdb.com/title/tt0217869/?ref_=sr_t_23,2000,1h 46m,PG-13,7.3,452K
"24. Me, Myself & Irene",https://www.imdb.com/title/tt0183505/?ref_=sr_t_24,2000,1h 56m,R,6.6,256K
25. Space Cowboys,https://www.imdb.com/title/tt0186566/?ref_=sr_t_25,2000,2h 10m,PG-13,6.5,88K
26. The Emperor's New Groove,https://www.imdb.com/title/tt0120917/?ref_=sr_t_26,2000,1h 18m,G,7.4,233K
27. Scream 3,https://www.imdb.com/title/tt0134084/?ref_=sr_t_27,2000,1h 56m,R,5.7,171K
28. U-571,https://www.imdb.com/title/tt0141926/?ref_=sr_t_28,2000,1h 56m,PG-13,6.6,89K
29. Rugrats in Paris,https://www.imdb.com/title/tt0213203/?ref_=sr_t_29,2000,1h 18m,G,6.2,14K
30. The Family Man,https://www.imdb.com/title/tt0218967/?ref_=sr_t_30,2000,2h 5m,PG-13,6.8,125K
