Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
17. Deliverance,https://www.imdb.com/title/tt0068473/?ref_=sr_t_17,1972,1h 49m,R,7.6,123K,2000000.0,4550.0,,,['John Boorman'],"['James Dickey', 'John Boorman']","['Jon Voight', 'Burt Reynolds', 'Ned Beatty']","['Psychological Thriller', 'Survival', 'Adventure', 'Drama', 'Thriller']",['United States'],"['Chattooga River, Georgia, USA']","['Warner Bros.', 'Elmer Enterprises']",['English'],0,14,3,1972
18. Cabaret,https://www.imdb.com/title/tt0068327/?ref_=sr_t_18,1972,2h 4m,PG,7.8,61K,4600000.0,77612.0,,,['Bob Fosse'],"['Joe Masteroff', 'John Van Druten', 'Christopher Isherwood']","['Liza Minnelli', 'Michael York', 'Helmut Griem']","['Drama', 'Music', 'Musical', 'Romance']",['United States'],"['Berlin, Germany']","['Allied Artists Pictures', 'ABC Pictures', 'A Feuer and Martin Production']","['English', 'German', 'Hebrew', 'French']",0,17,0,1972
19. Pink Flamingos,https://www.imdb.com/title/tt0069089/?ref_=sr_t_19,1972,1h 33m,NC-17,6.0,29K,10000.0,3491.0,,,['John Waters'],['John Waters'],"['Divine', 'David Lochary', 'Mary Vivian Pearce']","['Dark Comedy', 'Raunchy Comedy', 'Comedy', 'Crime']",['United States'],"['Baltimore, Maryland, USA']",['Dreamland'],['English'],0,0,0,1972
20. The Canterbury Tales,https://www.imdb.com/title/tt0067647/?ref_=sr_t_20,1972,1h 51m,NC-17,6.3,8.5K,,9028.0,,,['Pier Paolo Pasolini'],"['Pier Paolo Pasolini', 'Geoffrey Chaucer']","['Hugh Griffith', 'Laura Betti', 'Ninetto Davoli']","['Farce', 'Period Drama', 'Comedy', 'Drama', 'History']","['Italy', 'France']","['Battle Abbey, East Sussex, England, UK']","['Produzioni Europee Associate (PEA)', 'Les Productions Artistes Associés']","['Italian', 'English', 'Latin', 'Gaelic']",0,0,0,1972
"21. Silent Night, Bloody Night",https://www.imdb.com/title/tt0070694/?ref_=sr_t_21,1972,1h 25m,R,5.2,5.2K,295000.0,,,,['Theodore Gershuny'],"['Theodore Gershuny', 'Jeffrey Konvitz', 'Ira Teller']","[""Patrick O'Neal"", 'James Patterson', 'Mary Woronov']","['Slasher Horror', 'Horror', 'Mystery', 'Thriller']",['United States'],"['1026 W Shore Rd, Mill Neck, Long Island, New York, USA']","['Armor Films Inc.', 'Cannon Productions', 'Jeffrey Konvitz Productions']",['English'],0,0,0,1972
22. The Cowboys,https://www.imdb.com/title/tt0068421/?ref_=sr_t_22,1972,2h 14m,GP,7.4,16K,6000000.0,,,,['Mark Rydell'],"['William Dale Jennings', 'Irving Ravetch', 'Harriet Frank Jr.']","['John Wayne', 'Roscoe Lee Browne', 'Bruce Dern']","['Adventure', 'Drama', 'Western']",['United States'],"['Castle Rock, Colorado, USA']",['Sanford Productions (III)'],"['English', 'Spanish']",0,0,0,1972
23. Fritz the Cat,https://www.imdb.com/title/tt0068612/?ref_=sr_t_23,1972,1h 18m,Not Rated,6.2,15K,700000.0,,,,['Ralph Bakshi'],"['Robert Crumb', 'Ralph Bakshi']","['Skip Hinnant', 'Rosetta LeNoire', 'John McCurry']","['Adult Animation', 'Dark Comedy', 'Hand-Drawn Animation', 'Raunchy Comedy', 'Satire', 'Stoner Comedy', 'Animation', 'Comedy', 'Drama']",['United States'],[],"['Fritz Productions', 'Aurica Finance Company', 'Steve Krantz Productions']","['English', 'Yiddish']",0,0,0,1972
24. Jeremiah Johnson,https://www.imdb.com/title/tt0068762/?ref_=sr_t_24,1972,1h 48m,GP,7.6,36K,3100000.0,,,,['Sydney Pollack'],"['Vardis Fisher', 'Raymond W. Thorp', 'Robert Bunker']","['Robert Redford', 'Will Geer', 'Delle Bolton']","['Adventure Epic', 'Epic', 'Mountain Adventure', 'Period Drama', 'Survival', 'Western Epic', 'Adventure', 'Drama', 'Western']",['United States'],"['Zion National Park, Utah, USA']","['Sanford Productions (III)', 'Warner Bros.']","['English', 'Crow', 'French']",0,0,0,1972
"25. Aguirre, the Wrath of God",https://www.imdb.com/title/tt0068182/?ref_=sr_t_25,1972,1h 35m,Not Rated,7.8,64K,370000.0,37794.0,,,['Werner Herzog'],['Werner Herzog'],"['Klaus Kinski', 'Ruy Guerra', 'Helena Rojo']","['Psychological Drama', 'Quest', 'Tragedy', 'Action', 'Adventure', 'Biography', 'Drama', 'History']","['West Germany', 'Mexico']","['Huayna Picchu, Peru']","['Werner Herzog Filmproduktion', 'Hessischer Rundfunk (HR)', 'Estudios Churubusco Azteca S.A.']","['German', 'Quechua', 'Spanish']",0,3,0,1972
26. The Last House on the Left,https://www.imdb.com/title/tt0068833/?ref_=sr_t_26,1972,1h 24m,R,5.8,42K,90000.0,,,,['Wes Craven'],"['Wes Craven', 'Ulla Isaksson']","['Sandra Peabody', 'Lucy Grantham', 'David Hess']","['B-Horror', 'Gangster', 'Serial Killer', 'Slasher Horror', 'Splatter Horror', 'Crime', 'Horror', 'Thriller']",['United States'],"['New York City, New York, USA']","['Sean S. Cunningham Films', 'The Night Co.', 'Lobster Enterprises']",['English'],0,0,0,1972
27. Frenzy,https://www.imdb.com/title/tt0068611/?ref_=sr_t_27,1972,1h 56m,R,7.4,51K,2000000.0,4940.0,,,['Alfred Hitchcock'],"['Arthur La Bern', 'Anthony Shaffer']","['Jon Finch', 'Barry Foster', 'Barbara Leigh-Hunt']","['Dark Comedy', 'Thriller']","['United States', 'United Kingdom']","['The Globe pub, Bow Street, Covent Garden, London, England, UK']",['Alfred J. Hitchcock Productions'],['English'],0,8,0,1972
28. The Day the Clown Cried,https://www.imdb.com/title/tt0068451/?ref_=sr_t_28,1972,1h 30m,,,,,,,,['Jerry Lewis'],"['Jerry Lewis', ""Joan O'Brien"", 'Charles Denton']","['Jerry Lewis', 'Harriet Andersson', 'Anton Diffring']",['Drama'],['United States'],"['Europa Studios, Bromma, Stockholm, Stockholms län, Sweden']",[],['English'],0,0,0,1972
29. Silent Running,https://www.imdb.com/title/tt0067756/?ref_=sr_t_29,1972,1h 29m,G,6.6,32K,1000000.0,1104.0,,,['Douglas Trumbull'],"['Deric Washburn', 'Michael Cimino', 'Steven Bochco']","['Bruce Dern', 'Cliff Potts', 'Ron Rifkin']","['Dark Comedy', 'Dystopian Sci-Fi', 'Space Sci-Fi', 'Drama', 'Sci-Fi']",['United States'],"['Van Nuys Airport - 16461 Sherman Way, Van Nuys, Los Angeles, California, USA']","['Universal Pictures', 'Trumbull/Gruskoff Productions']",['English'],0,0,0,1972
30. The Mechanic,https://www.imdb.com/title/tt0068931/?ref_=sr_t_30,1972,1h 40m,PG,6.8,17K,10000000.0,,,,['Michael Winner'],"['Lewis John Carlino', 'Monte Hellman']","['Charles Bronson', 'Jan-Michael Vincent', 'Keenan Wynn']","['Action', 'Crime', 'Thriller']",['United States'],"['1235 Sierra Alta Way, Los Angeles, California, USA']","['Chartoff-Winkler Productions', 'Carlino Productions']",['English'],0,0,0,1972
31. The Getaway,https://www.imdb.com/title/tt0068638/?ref_=sr_t_31,1972,2h 3m,PG,7.3,37K,3352254.0,9588.0,,,['Sam Peckinpah'],"['Walter Hill', 'Jim Thompson']","['Steve McQueen', 'Ali MacGraw', 'Ben Johnson']","['Caper', 'Action', 'Crime', 'Thriller']",['United States'],"['El Paso, Texas, USA']","['First Artists', 'Foster-Brower Productions', 'Solar Productions']","['English', 'Spanish']",0,2,0,1972
32. Mutiny on the Buses,https://www.imdb.com/title/tt0068981/?ref_=sr_t_32,1972,1h 29m,PG,5.8,1.6K,,,,,['Harry Booth'],"['Ronald Wolfe', 'Ronald Chesney']","['Reg Varney', 'Doris Hare', 'Michael Robbins']",['Comedy'],['United Kingdom'],"['Borehamwood, Hertfordshire, England, UK']","['Anglo-EMI', 'Hammer Films']",['English'],0,0,0,1972
33. What?,https://www.imdb.com/title/tt0070913/?ref_=sr_t_33,1972,1h 52m,R,5.5,4.7K,,,64.0,,['Roman Polanski'],"['Gérard Brach', 'Roman Polanski']","['Marcello Mastroianni', 'Sydne Rome', 'Hugh Griffith']","['Dark Comedy', 'Comedy']","['Italy', 'France', 'West Germany']","['Amalfi, Salerno, Campania, Italy']","['Compagnia Cinematografica Champion', 'Les Films Concordia', 'Dieter Geissler Filmproduktion']","['English', 'Italian', 'French']",0,0,0,1972
34. Cries & Whispers,https://www.imdb.com/title/tt0069467/?ref_=sr_t_34,1972,1h 32m,R,7.9,38K,400000.0,37068.0,,,['Ingmar Bergman'],['Ingmar Bergman'],"['Harriet Andersson', 'Liv Ullmann', 'Kari Sylwan']","['Period Drama', 'Drama']",['Sweden'],"['Taxinge-Näsby estate, Mariefred, Södermanlands län, Sweden']","['Cinematograph AB', 'Svenska Filminstitutet (SFI)']","['Swedish', 'German', 'Danish']",0,12,0,1972
35. The Way of the Dragon,https://www.imdb.com/title/tt0068935/?ref_=sr_t_35,1972,1h 30m,R,7.2,42K,130000.0,,,,['Bruce Lee'],['Bruce Lee'],"['Bruce Lee', 'Chuck Norris', 'Nora Miao']","['Kung Fu', 'Martial Arts', 'One-Person Army Action', 'Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']",['Hong Kong'],"['The Colosseum, Rome, Lazio, Italy']","['Golden Harvest Films', 'Concord Productions', 'Golden Harvest Company']","['Mandarin', 'Cantonese', 'English', 'Italian']",0,0,0,1972
36. Fist of Fury,https://www.imdb.com/title/tt0068767/?ref_=sr_t_36,1972,1h 47m,R,7.2,35K,100000.0,,,,['Wei Lo'],['Wei Lo'],"['Bruce Lee', 'Nora Miao', 'James Tien']","['Kung Fu', 'Martial Arts', 'Action', 'Drama', 'Romance', 'Thriller']",['Hong Kong'],"['Hong Kong, China']","['Golden Harvest Company', 'Nova Media']","['Mandarin', 'Cantonese', 'English']",0,0,0,1972
37. The Amazing Mr. Blunden,https://www.imdb.com/title/tt0068200/?ref_=sr_t_37,1972,1h 39m,G,6.8,1.8K,,,,,['Lionel Jeffries'],"['Lionel Jeffries', 'Antonia Barber']","['Laurence Naismith', 'Graham Crowden', 'Dorothy Alison']","['Teen Fantasy', 'Family', 'Fantasy', 'Mystery']",['United Kingdom'],"['Heatherden Hall, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK']","['Hemdale', 'Hemisphere Productions']",['English'],0,0,0,1972
38. Avanti!,https://www.imdb.com/title/tt0068240/?ref_=sr_t_38,1972,2h 24m,R,7.2,12K,2750000.0,22792.0,,,['Billy Wilder'],"['Samuel A. Taylor', 'Billy Wilder', 'I.A.L. Diamond']","['Jack Lemmon', 'Juliet Mills', 'Clive Revill']","['Comedy', 'Romance']","['United States', 'Italy']","['Hotel Excelsior Vittoria, Piazza Tasso, Sorrento, Naples, Campania, Italy']","['The Mirisch Corporation', 'Phalanx Productions', 'Jalem Productions']","['English', 'Italian']",0,6,0,1972
39. The Big Bird Cage,https://www.imdb.com/title/tt0068273/?ref_=sr_t_39,1972,1h 28m,R,5.9,3.1K,,,,,['Jack Hill'],['Jack Hill'],"['Pam Grier', 'Anitra Ford', 'Candice Roman']","['Action', 'Crime', 'Drama']","['Philippines', 'United States']","['Banaue Rice Terraces, Ifugao, Philippines']","['New World Pictures', 'Roda Film Productions']",['English'],0,0,0,1972
40. Boxcar Bertha,https://www.imdb.com/title/tt0068309/?ref_=sr_t_40,1972,1h 28m,R,6.0,11K,600000.0,6443.0,,,['Martin Scorsese'],"['Ben L. Reitman', 'Joyce Hooper Corrington', 'John William Corrington']","['Barbara Hershey', 'David Carradine', 'Barry Primus']","['Crime', 'Drama', 'Romance']",['United States'],"['Reader, Arkansas, USA']",['American International Pictures (AIP)'],['English'],0,0,0,1972
41. Alice's Adventures in Wonderland,https://www.imdb.com/title/tt0068190/?ref_=sr_t_41,1972,1h 35m,G,5.7,1.9K,2500000.0,,,,['William Sterling'],"['Lewis Carroll', 'William Sterling']","['Fiona Fullerton', 'Michael Jayston', 'Hywel Bennett']","['Adventure', 'Family', 'Fantasy', 'Musical']",['United Kingdom'],"['Studios Walk, River Ash, Shepperton, Surrey, England, UK']",['Josef Shaftel Productions'],['English'],0,0,0,1972
42. Don't Torture a Duckling,https://www.imdb.com/title/tt0069019/?ref_=sr_t_42,1972,1h 45m,Not Rated,7.0,11K,,,,,['Lucio Fulci'],"['Lucio Fulci', 'Roberto Gianviti', 'Gianfranco Clerici']","['Florinda Bolkan', 'Barbara Bouchet', 'Tomas Milian']","['Giallo', 'Horror', 'Mystery', 'Thriller']",['Italy'],"[""Monte Sant'Angelo, Foggia, Apulia, Italy""]",['Medusa Distribuzione'],['Italian'],0,0,0,1972
43. Sleuth,https://www.imdb.com/title/tt0069281/?ref_=sr_t_43,1972,2h 18m,PG,7.9,51K,,,4081254.0,,['Joseph L. Mankiewicz'],['Anthony Shaffer'],"['Laurence Olivier', 'Michael Caine', 'Alec Cawthorne']","['Mystery', 'Thriller']","['United Kingdom', 'United States']","['Athelhampton House & Gardens, Athelhampton, Dorchester, Dorset, England, UK']",['Palomar Pictures International'],"['English', 'Italian']",0,11,4,1972
44. Sweet Sugar,https://www.imdb.com/title/tt0069336/?ref_=sr_t_44,1972,1h 30m,R,5.2,874,,,36067.0,,['Michel Levesque'],"['Don Spencer', 'R.Z. Samuel']","['Phyllis Davis', 'Ellaraino', 'Timothy Brown']","['Action', 'Drama']",['United States'],['Costa Rica'],['Dimension Pictures'],['English'],0,0,0,1972
45. Tales from the Crypt,https://www.imdb.com/title/tt0069341/?ref_=sr_t_45,1972,1h 32m,PG,6.8,14K,170000.0,,,,['Freddie Francis'],"['Milton Subotsky', 'Al Feldstein', 'Johnny Craig']","['Joan Collins', 'Peter Cushing', 'Ralph Richardson']","['Drama', 'Horror', 'Mystery', 'Thriller']",['United Kingdom'],"[""Highgate Cemetery, Swain's Lane, Highgate, London, England, UK""]",['Amicus Productions'],['English'],0,0,0,1972
46. Prime Cut,https://www.imdb.com/title/tt0069121/?ref_=sr_t_46,1972,1h 28m,R,6.7,6.2K,,,520493.0,,['Michael Ritchie'],['Robert Dillon'],"['Lee Marvin', 'Gene Hackman', 'Sissy Spacek']","['Action', 'Crime', 'Drama', 'Thriller']",['United States'],"['Calgary, Alberta, Canada']",['Cinema Center Films'],['English'],0,0,0,1972
47. Sisters,https://www.imdb.com/title/tt0070698/?ref_=sr_t_47,1972,1h 33m,R,6.9,22K,500000.0,318348.0,,,['Brian De Palma'],"['Brian De Palma', 'Louisa Rose']","['Margot Kidder', 'Jennifer Salt', 'Charles Durning']","['Psychological Horror', 'Psychological Thriller', 'Slasher Horror', 'Horror', 'Mystery', 'Thriller']",['United States'],"['1757 Victory Boulevard, Staten Island, New York City, New York, USA']",['Pressman-Williams Enterprises'],"['English', 'French']",0,0,0,1972
48. Amuck!,https://www.imdb.com/title/tt0068206/?ref_=sr_t_48,1972,1h 38m,R,6.2,1.5K,,,,,['Silvio Amadio'],['Silvio Amadio'],"['Farley Granger', 'Barbara Bouchet', 'Rosalba Neri']","['Psychological Thriller', 'Crime', 'Horror', 'Mystery', 'Romance', 'Thriller']",['Italy'],"['Campanile, Palazzo Ducale, Piazza San Marco, Venice, Veneto, Italy']",['West Film'],['English'],0,0,0,1972
49. The Case of the Bloody Iris,https://www.imdb.com/title/tt0069073/?ref_=sr_t_49,1972,1h 35m,Not Rated,6.4,3.5K,,,,,['Giuliano Carnimeo'],['Ernesto Gastaldi'],"['Edwige Fenech', 'George Hilton', 'Paola Quattrini']","['Giallo', 'Psychological Thriller', 'Slasher Horror', 'Crime', 'Horror', 'Mystery', 'Thriller']",['Italy'],"['Genoa, Liguria, Italy']","['Galassia Film', 'Lea Film']",['Italian'],0,0,0,1972
50. What the Peeper Saw,https://www.imdb.com/title/tt0067489/?ref_=sr_t_50,1972,1h 29m,R,5.8,1.8K,,,,,"['James Kelley', 'Andrea Bianchi']","['Trevor Preston', 'Andrea Bianchi', 'Erich Kröhnke']","['Mark Lester', 'Britt Ekland', 'Hardy Krüger']","['Giallo', 'Psychological Thriller', 'Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']","['United Kingdom', 'Italy', 'West Germany', 'Spain']","['Almería, Andalucía, Spain']","['Cemo Film', 'Corona Filmproduktion', 'Eguiluz Films']","['English', 'Italian']",0,0,0,1972
51. Carry on Matron,https://www.imdb.com/title/tt0068339/?ref_=sr_t_51,1972,1h 27m,Not Rated,6.2,3.4K,,,,,['Gerald Thomas'],['Talbot Rothwell'],"['Sidney James', 'Kenneth Williams', 'Charles Hawtrey']","['Parody', 'Comedy', 'Crime']",['United Kingdom'],"['Denham Church, Denham, Buckinghamshire, England, UK']","['The Rank Organisation', 'Peter Rogers Productions']",['English'],0,0,0,1972
52. The Heartbreak Kid,https://www.imdb.com/title/tt0068687/?ref_=sr_t_52,1972,1h 46m,PG,7.0,6K,,,12208000.0,,['Elaine May'],"['Bruce Jay Friedman', 'Neil Simon']","['Charles Grodin', 'Cybill Shepherd', 'Jeannie Berlin']","['Romantic Comedy', 'Satire', 'Comedy', 'Drama', 'Romance']",['United States'],"['University of Minnesota, Minneapolis, Minnesota, USA']",['Palomar Pictures International'],['English'],0,8,2,1972
53. Horror Express,https://www.imdb.com/title/tt0068713/?ref_=sr_t_53,1972,1h 28m,R,6.5,13K,300000.0,,,,['Eugenio Martín'],"[""Arnaud d'Usseau"", 'Julian Zimet']","['Christopher Lee', 'Peter Cushing', 'Alberto de Mendoza']","['Alien Invasion', 'Monster Horror', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']","['Spain', 'United Kingdom', 'United States']","['Estudios Madrid 70, Daganzo, Madrid, Spain']","['Granada Films', 'Benmar Productions', 'Scotia International']","['Spanish', 'English']",0,0,0,1972
"54. Brother Sun, Sister Moon",https://www.imdb.com/title/tt0069824/?ref_=sr_t_54,1972,2h 1m,PG,7.2,5.1K,3000000.0,,,,['Franco Zeffirelli'],"[""Suso Cecchi D'Amico"", 'Charles Dyer', 'Kenneth Ross']","['Graham Faulkner', 'Judi Bowker', 'Leigh Lawson']","['Period Drama', 'Biography', 'Drama', 'History', 'War']","['United Kingdom', 'Italy']","['Monreale, Palermo, Sicily, Italy']","['Euro International Films', 'Vic Films Productions']","['Italian', 'English']",0,2,1,1972
55. Steptoe & Son,https://www.imdb.com/title/tt0069311/?ref_=sr_t_55,1972,1h 38m,,6.5,1.9K,,,,,['Cliff Owen'],"['Ray Galton', 'Alan Simpson']","['Wilfrid Brambell', 'Harry H. Corbett', 'Carolyn Seymour']","['Comedy', 'Romance']",['United Kingdom'],"['Trellick Tower, 7 Golborne Road, London, England, UK']",['Associated London Films'],['English'],0,0,0,1972
56. Dracula A.D. 1972,https://www.imdb.com/title/tt0068505/?ref_=sr_t_56,1972,1h 36m,PG,5.9,7.7K,,,,,['Alan Gibson'],"['Don Houghton', 'Bram Stoker']","['Christopher Lee', 'Peter Cushing', 'Stephanie Beacham']","['Vampire Horror', 'Horror']",['United Kingdom'],"['La Bersagliera - 372 Kings Road, Chelsea, London, England, UK']",['Hammer Films'],"['English', 'Latin']",0,0,0,1972
