Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Lethal Weapon 4,https://www.imdb.com/title/tt0122151/?ref_=sr_t_11,1998,2h 7m,R,6.6,175K,140000000.0,285444603.0,130444603.0,34048124.0,['Richard Donner'],"['Shane Black', 'Jonathan Lemkin', 'Alfred Gough']","['Mel Gibson', 'Danny Glover', 'Joe Pesci']","['Action', 'Crime', 'Thriller']",['United States'],"['I-215, Las Vegas, Nevada, USA']","['Warner Bros.', 'Silver Pictures', 'Donner/Shuler-Donner Productions']","['English', 'Cantonese', 'Mandarin', 'Chinese']",0,11,0,1998
12. The Truman Show,https://www.imdb.com/title/tt0120382/?ref_=sr_t_12,1998,1h 43m,PG,8.2,1.2M,60000000.0,264118712.0,125618201.0,31542121.0,['Peter Weir'],['Andrew Niccol'],"['Jim Carrey', 'Ed Harris', 'Laura Linney']","['Dark Comedy', 'High-Concept Comedy', 'Psychological Drama', 'Satire', 'Showbiz Drama', 'Comedy', 'Drama']",['United States'],"['Seaside, Florida, USA']","['Paramount Pictures', 'Scott Rudin Productions']",['English'],0,69,3,1998
13. Mulan,https://www.imdb.com/title/tt0120762/?ref_=sr_t_13,1998,1h 27m,G,7.7,326K,90000000.0,304320254.0,120620254.0,22745143.0,"['Tony Bancroft', 'Barry Cook']","['Robert D. San Souci', 'Rita Hsiao', 'Chris Sanders']","['Ming-Na Wen', 'Eddie Murphy', 'BD Wong']","['Coming-of-Age', 'Hand-Drawn Animation', 'Martial Arts', 'Period Drama', 'Pop Musical', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],[],"['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation Florida']","['English', 'Mandarin']",0,21,1,1998
14. You've Got Mail,https://www.imdb.com/title/tt0128853/?ref_=sr_t_14,1998,1h 59m,PG,6.7,235K,65000000.0,250821575.0,115821495.0,18426749.0,['Nora Ephron'],"['Miklós László', 'Nora Ephron', 'Delia Ephron']","['Tom Hanks', 'Meg Ryan', 'Greg Kinnear']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"['Upper West Side, Manhattan, New York City, New York, USA']",['Warner Bros.'],['English'],0,8,0,1998
15. Enemy of the State,https://www.imdb.com/title/tt0120660/?ref_=sr_t_15,1998,2h 12m,R,7.3,264K,90000000.0,250849789.0,111549836.0,20038573.0,['Tony Scott'],['David Marconi'],"['Will Smith', 'Gene Hackman', 'Jon Voight']","['Conspiracy Thriller', 'Political Thriller', 'Spy', 'Action', 'Thriller']",['United States'],"['1633 Connecticut Avenue Northwest, Washington, District of Columbia, USA']","['Touchstone Pictures', 'Jerry Bruckheimer Films', 'Don Simpson/Jerry Bruckheimer Films']","['English', 'Spanish']",0,16,0,1998
16. The Prince of Egypt,https://www.imdb.com/title/tt0120794/?ref_=sr_t_16,1998,1h 39m,PG,7.2,152K,70000000.0,218613188.0,101413188.0,14524321.0,"['Brenda Chapman', 'Steve Hickner', 'Simon Wells']","['Philip LaZebnik', 'Nicholas Meyer']","['Val Kilmer', 'Ralph Fiennes', 'Michelle Pfeiffer']","['Adventure Epic', 'Desert Adventure', 'Hand-Drawn Animation', 'Adventure', 'Animation', 'Drama', 'Family', 'Fantasy', 'Musical']","['United States', 'Canada']","['Glendale, California, USA']","['Dreamworks Pictures', 'DreamWorks Animation']","['English', 'Hebrew']",0,27,0,1998
17. The Rugrats Movie,https://www.imdb.com/title/tt0134067/?ref_=sr_t_17,1998,1h 19m,G,5.9,21K,24000000.0,140894675.0,100494675.0,27321470.0,"['Igor Kovalyov', 'Norton Virgien']","['David N. Weiss', 'J. David Stem', 'Arlene Klasky']","['Elizabeth Daily', 'Christine Cavanaugh', 'Kath Soucie']","['Buddy Comedy', 'Hand-Drawn Animation', 'Pop Musical', 'Quest', 'Survival', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Drama']","['United States', 'United Kingdom', 'South Korea']","['Los Angeles, California, USA']","['Paramount Pictures', 'Nickelodeon Movies', 'Klasky-Csupo']",['English'],0,6,0,1998
18. Shakespeare in Love,https://www.imdb.com/title/tt0138097/?ref_=sr_t_18,1998,2h 3m,R,7.1,237K,25000000.0,289317794.0,100317794.0,224012.0,['John Madden'],"['Marc Norman', 'Tom Stoppard']","['Gwyneth Paltrow', 'Joseph Fiennes', 'Geoffrey Rush']","['Period Drama', 'Tragic Romance', 'Comedy', 'Drama', 'History', 'Romance']","['United Kingdom', 'United States']","['Broughton Castle, Broughton, Banbury, Oxfordshire, England, UK']","['Universal Pictures', 'Miramax', 'The Bedford Falls Company']",['English'],0,87,0,1998
19. The Mask of Zorro,https://www.imdb.com/title/tt0120746/?ref_=sr_t_19,1998,2h 16m,PG-13,6.8,202K,95000000.0,250288523.0,94095523.0,22525855.0,['Martin Campbell'],"['Johnston McCulley', 'Ted Elliott', 'Terry Rossio']","['Antonio Banderas', 'Anthony Hopkins', 'Catherine Zeta-Jones']","['Swashbuckler', 'Action', 'Adventure', 'Comedy', 'Romance', 'Thriller', 'Western']","['United States', 'Mexico', 'Germany']","['Guaymas, Sonora, Mexico']","['TriStar Pictures', 'Amblin Entertainment', 'David Foster Productions']",['English'],0,18,2,1998
20. Stepmom,https://www.imdb.com/title/tt0120686/?ref_=sr_t_20,1998,2h 5m,PG-13,6.8,77K,50000000.0,159710793.0,91137662.0,19142440.0,['Chris Columbus'],"['Gigi Levangie', 'Jessie Nelson', 'Steven Rogers']","['Julia Roberts', 'Susan Sarandon', 'Ed Harris']","['Comedy', 'Drama']",['United States'],"['Tappan, New York, USA']","['TriStar Pictures', '1492 Pictures', 'Columbia Pictures']",['English'],0,7,0,1998
21. Antz,https://www.imdb.com/title/tt0120587/?ref_=sr_t_21,1998,1h 23m,PG,6.5,166K,105000000.0,171757863.0,90757863.0,17195160.0,"['Eric Darnell', 'Tim Johnson', 'Lawrence Guterman']","['Todd Alcott', 'Chris Weitz', 'Paul Weitz']","['Woody Allen', 'Sharon Stone', 'Gene Hackman']","['Animal Adventure', 'Buddy Comedy', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family']","['United States', 'United Kingdom']","['Universal City, California, USA']","['Dreamworks Pictures', 'Pacific Data Images (PDI)', 'DreamWorks Animation']",['English'],0,14,1,1998
22. Pokémon: The First Movie - Mewtwo Strikes Back,https://www.imdb.com/title/tt0190641/?ref_=sr_t_22,1998,1h 36m,G,6.3,47K,30000000.0,163644940.0,85744662.0,31036678.0,['Kunihiko Yuyama'],"['Satoshi Tajiri', 'Takeshi Shudô', ""Jun'ichi Masuda""]","['Veronica Taylor', 'Rachael Lillis', 'Eric Stuart']","['Animal Adventure', 'Anime', 'Hand-Drawn Animation', 'Action', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Sci-Fi']",['Japan'],"['Setagaya, Tokyo, Japan']","['Oriental Light and Magic (OLM)', 'Shogakukan Production', 'Tomy']","['Japanese', 'English']",0,6,0,1998
23. The X Files,https://www.imdb.com/title/tt0120902/?ref_=sr_t_23,1998,2h 1m,PG-13,7.0,112K,66000000.0,189176423.0,83898313.0,30138758.0,['Rob Bowman'],"['Chris Carter', 'Frank Spotnitz']","['David Duchovny', 'Gillian Anderson', 'John Neville']","['Alien Invasion', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",['United States'],"['Whistler, British Columbia, Canada']","['Twentieth Century Fox', 'Ten Thirteen Productions']","['English', 'Arabic']",0,11,0,1998
24. The Wedding Singer,https://www.imdb.com/title/tt0120888/?ref_=sr_t_24,1998,1h 37m,PG-13,6.9,166K,18000000.0,123307685.0,80245725.0,18865080.0,['Frank Coraci'],['Tim Herlihy'],"['Adam Sandler', 'Drew Barrymore', 'Christine Taylor']","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Music', 'Romance']",['United States'],"['43 Sierra Place, Sierra Madre, California, USA']","['Juno Pix', 'New Line Cinema', 'Robert Simonds Productions']","['English', 'Hebrew']",0,7,0,1998
25. City of Angels,https://www.imdb.com/title/tt0120632/?ref_=sr_t_25,1998,1h 54m,PG-13,6.7,130K,55000000.0,198685114.0,78685114.0,15369048.0,['Brad Silberling'],"['Wim Wenders', 'Peter Handke', 'Richard Reitinger']","['Nicolas Cage', 'Meg Ryan', 'Andre Braugher']","['Tragic Romance', 'Drama', 'Fantasy', 'Romance']","['Germany', 'United States']","['San Francisco Public Library Main Branch - 100 Larkin Street, Civic Center, San Francisco, California, USA']","['Atlas Entertainment', 'Monarchy Enterprises B.V.', 'New Regency Productions']",['English'],0,14,0,1998
26. The Horse Whisperer,https://www.imdb.com/title/tt0119314/?ref_=sr_t_26,1998,2h 49m,PG-13,6.7,44K,60000000.0,186883563.0,75383563.0,13685488.0,['Robert Redford'],"['Nick Evans', 'Eric Roth', 'Richard LaGravenese']","['Robert Redford', 'Kristin Scott Thomas', 'Sam Neill']","['Coming-of-Age', 'Contemporary Western', 'Psychological Drama', 'Teen Drama', 'Drama', 'Romance', 'Western']",['United States'],"['Livingston, Montana, USA']","['Touchstone Pictures', 'Wildwood Enterprises']",['English'],0,19,1,1998
27. Six Days Seven Nights,https://www.imdb.com/title/tt0120828/?ref_=sr_t_27,1998,1h 42m,PG-13,5.9,85K,70000000.0,164839294.0,74339294.0,16485276.0,['Ivan Reitman'],['Michael Browning'],"['Harrison Ford', 'Anne Heche', 'David Schwimmer']","['Survival', 'Action', 'Adventure', 'Comedy', 'Romance']",['United States'],"[""Kaua'i, Hawaii, USA""]","['Touchstone Pictures', 'Caravan Pictures', 'Northern Lights Entertainment']","['English', 'German']",0,5,0,1998
28. Star Trek: Insurrection,https://www.imdb.com/title/tt0120844/?ref_=sr_t_28,1998,1h 43m,PG,6.4,81K,58000000.0,112587658.0,70187658.0,22052836.0,['Jonathan Frakes'],"['Gene Roddenberry', 'Rick Berman', 'Michael Piller']","['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner']","['Space Sci-Fi', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",['United States'],"['Convict Lake, California, USA']",['Paramount Pictures'],['English'],0,8,0,1998
29. Blade,https://www.imdb.com/title/tt0120611/?ref_=sr_t_29,1998,2h,R,7.1,312K,45000000.0,131211897.0,70087718.0,17073856.0,['Stephen Norrington'],['David S. Goyer'],"['Wesley Snipes', 'Stephen Dorff', 'Kris Kristofferson']","['Superhero', 'Supernatural Horror', 'Vampire Horror', 'Action', 'Horror', 'Sci-Fi']",['United States'],"['Vancouver, British Columbia, Canada']","['Amen Ra Films', 'Imaginary Forces', 'Marvel Enterprises']","['English', 'Russian', 'Serbian']",0,11,0,1998
30. Lost in Space,https://www.imdb.com/title/tt0120738/?ref_=sr_t_30,1998,2h 10m,PG-13,5.2,76K,80000000.0,136159423.0,69117629.0,20154919.0,['Stephen Hopkins'],"['Irwin Allen', 'Akiva Goldsman']","['Gary Oldman', 'William Hurt', 'Matt LeBlanc']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']","['United Kingdom', 'United States']","['England, UK']","['New Line Cinema', 'Prelude Pictures', 'Irwin Allen Productions']",['English'],0,17,0,1998
31. A Perfect Murder,https://www.imdb.com/title/tt0120787/?ref_=sr_t_31,1998,1h 47m,R,6.6,94K,60000000.0,128038368.0,67638368.0,16615704.0,['Andrew Davis'],"['Frederick Knott', 'Patrick Smith Kelly']","['Michael Douglas', 'Gwyneth Paltrow', 'Viggo Mortensen']","['Erotic Thriller', 'Crime', 'Drama', 'Thriller']",['United States'],"['The Convent of the Sacred Heart - 1 East 91st Street, Manhattan, New York City, New York, USA']","['Warner Bros.', 'Kopelson Entertainment']","['English', 'Arabic']",0,3,0,1998
32. The Parent Trap,https://www.imdb.com/title/tt0120783/?ref_=sr_t_32,1998,2h 8m,PG,6.7,161K,,92146310.0,66308518.0,11148497.0,['Nancy Meyers'],"['Erich Kästner', 'David Swift', 'Nancy Meyers']","['Lindsay Lohan', 'Dennis Quaid', 'Natasha Richardson']","['Feel-Good Romance', 'Adventure', 'Comedy', 'Drama', 'Family', 'Romance']","['United States', 'United Kingdom']","['Camp Seeley - 250 N. Hwy 138, Crestline, California, USA']","['Walt Disney Pictures', 'Cinema Vehicles', 'The Meyers/Shyer Company']","['English', 'French']",0,7,0,1998
33. Ever After: A Cinderella Story,https://www.imdb.com/title/tt0120631/?ref_=sr_t_33,1998,2h 1m,PG-13,7.1,83K,26000000.0,98005666.0,65705771.0,8526904.0,['Andy Tennant'],"['Susannah Grant', 'Andy Tennant', 'Rick Parks']","['Drew Barrymore', 'Anjelica Huston', 'Dougray Scott']","['Drama', 'Romance']",['United States'],"['Château de Hautefort, Dordogne, France']",['Twentieth Century Fox'],['English'],0,15,0,1998
34. Hope Floats,https://www.imdb.com/title/tt0119313/?ref_=sr_t_34,1998,1h 54m,PG-13,6.0,31K,30000000.0,81471882.0,60053195.0,14210464.0,['Forest Whitaker'],['Steven Rogers'],"['Sandra Bullock', 'Harry Connick Jr.', 'Gena Rowlands']","['Drama', 'Romance']",['United States'],"['Smithville, Texas, USA']","['Twentieth Century Fox', 'Fortis Films']",['English'],0,9,0,1998
35. U.S. Marshals,https://www.imdb.com/title/tt0120873/?ref_=sr_t_35,1998,2h 11m,PG-13,6.6,116K,60000000.0,102367405.0,57167405.0,16863988.0,['Stuart Baird'],"['Roy Huggins', 'John Pogue']","['Tommy Lee Jones', 'Wesley Snipes', 'Robert Downey Jr.']","['Action', 'Crime', 'Thriller']",['United States'],"['Reelfoot Lake, Tennessee, USA']","['Warner Bros.', 'Kopelson Entertainment']",['English'],0,0,0,1998
36. The Man in the Iron Mask,https://www.imdb.com/title/tt0120744/?ref_=sr_t_36,1998,2h 12m,PG-13,6.5,182K,35000000.0,182968902.0,56968902.0,17271450.0,['Randall Wallace'],"['Alexandre Dumas', 'Randall Wallace']","['Leonardo DiCaprio', 'Jeremy Irons', 'John Malkovich']","['Period Drama', 'Swashbuckler', 'Action', 'Adventure', 'Drama']","['United Kingdom', 'United States']","['Royal Château of Fontainebleau, Fontainebleau, Seine-et-Marne, France']",['United Artists'],"['English', 'Italian']",0,4,0,1998
37. A Civil Action,https://www.imdb.com/title/tt0120633/?ref_=sr_t_37,1998,1h 55m,PG-13,6.6,32K,75000000.0,56709981.0,56709981.0,70079.0,['Steven Zaillian'],"['Jonathan Harr', 'Steven Zaillian']","['John Travolta', 'Robert Duvall', 'Kathleen Quinlan']","['Docudrama', 'Legal Drama', 'Biography', 'Drama']",['United States'],"['Northbridge, Massachusetts, USA']","['Touchstone Pictures', 'Paramount Pictures', 'Wildwood Enterprises']",['English'],0,10,2,1998
38. Snake Eyes,https://www.imdb.com/title/tt0120832/?ref_=sr_t_38,1998,1h 38m,R,6.1,89K,73000000.0,103891409.0,55591409.0,16310373.0,['Brian De Palma'],"['Brian De Palma', 'David Koepp']","['Nicolas Cage', 'Gary Sinise', 'John Heard']","['Conspiracy Thriller', 'Crime', 'Mystery', 'Thriller']",['United States'],"['Montréal, Québec, Canada']","['Paramount Pictures', 'DeBart', 'Touchstone Pictures']",['English'],0,4,0,1998
39. What Dreams May Come,https://www.imdb.com/title/tt0120889/?ref_=sr_t_39,1998,1h 53m,PG-13,7.0,116K,85000000.0,55383166.0,55382927.0,15833592.0,['Vincent Ward'],"['Richard Matheson', 'Ron Bass']","['Robin Williams', 'Cuba Gooding Jr.', 'Annabella Sciorra']","['Drama', 'Fantasy', 'Romance']","['New Zealand', 'United States']","['Angel Falls, Canaima National Park, Estado Bolívar, Venezuela']","['Polygram Filmed Entertainment', 'Interscope Communications', 'Metafilmics']",['English'],0,2,0,1998
40. Halloween H20: 20 Years Later,https://www.imdb.com/title/tt0120694/?ref_=sr_t_40,1998,1h 26m,R,5.8,85K,17000000.0,55041738.0,55041738.0,16187724.0,['Steve Miner'],"['Debra Hill', 'John Carpenter', 'Robert Zappia']","['Jamie Lee Curtis', 'Josh Hartnett', 'Adam Arkin']","['Slasher Horror', 'Teen Horror', 'Horror', 'Thriller']",['United States'],"['La Puente, California, USA']","['Dimension Films', 'Nightfall Productions', 'Trancas International Films']",['English'],0,12,0,1998
41. Small Soldiers,https://www.imdb.com/title/tt0122718/?ref_=sr_t_41,1998,1h 50m,PG-13,6.3,108K,40000000.0,54682547.0,54682547.0,14047592.0,['Joe Dante'],"['Gavin Scott', 'Adam Rifkin', 'Ted Elliott']","['Kirsten Dunst', 'Gregory Smith', 'David Cross']","['Dark Comedy', 'High-Concept Comedy', 'Urban Adventure', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",['United States'],"['Orange, California, USA']","['Universal Pictures', 'Dreamworks Pictures', 'Amblin Entertainment']",['English'],0,4,0,1998
42. T-Rex: Back to the Cretaceous,https://www.imdb.com/title/tt0163862/?ref_=sr_t_42,1998,45m,,4.8,804,,104384957.0,53354743.0,,['Brett Leonard'],"['Andrew Gellis', 'David Young', 'Jeanne Rosenberg']","['Peter Horton', 'Liz Stauber', 'Kari Coleman']","['Dinosaur Adventure', 'Adventure', 'Family', 'Fantasy']",['United States'],"['Drumheller, Alberta, Canada']",['IMAX'],['English'],0,0,0,1998
43. Mighty Joe Young,https://www.imdb.com/title/tt0120751/?ref_=sr_t_43,1998,1h 54m,PG,5.7,31K,90000000.0,50632037.0,50632037.0,10602042.0,['Ron Underwood'],"['Merian C. Cooper', 'Ruth Rose', 'Mark Rosenthal']","['Bill Paxton', 'Charlize Theron', 'Rade Serbedzija']","['Animal Adventure', 'Conspiracy Thriller', 'Jungle Adventure', 'Urban Adventure', 'Action', 'Adventure', 'Family', 'Thriller']","['United States', 'United Kingdom']","[""Kaua'i, Hawaii, USA""]","['Walt Disney Pictures', 'RKO Pictures', 'RKO Radio Pictures']","['English', 'Swahili']",0,4,1,1998
44. Practical Magic,https://www.imdb.com/title/tt0120791/?ref_=sr_t_44,1998,1h 44m,PG-13,6.3,99K,75000000.0,46733898.0,46732881.0,13104694.0,['Griffin Dunne'],"['Alice Hoffman', 'Robin Swicord', 'Akiva Goldsman']","['Sandra Bullock', 'Nicole Kidman', 'Stockard Channing']","['Supernatural Fantasy', 'Comedy', 'Drama', 'Fantasy', 'Romance']",['United States'],"['San Juan Park Rd, Friday Harbor, Washington, USA']","['DiNovi Pictures', 'Fortis Films', 'Stargate Studios']",['English'],0,6,0,1998
45. Meet Joe Black,https://www.imdb.com/title/tt0119643/?ref_=sr_t_45,1998,2h 58m,PG-13,7.2,274K,90000000.0,142940100.0,44619100.0,15017995.0,['Martin Brest'],"['Ron Osborn', 'Jeff Reno', 'Kevin Wade']","['Brad Pitt', 'Anthony Hopkins', 'Claire Forlani']","['Drama', 'Fantasy', 'Romance']",['United States'],"['Aldrich Mansion - 836 Warwick Neck Avenue, Warwick, Rhode Island, USA']","['Universal Pictures', 'City Light Films']","['English', 'Dutch']",0,6,0,1998
46. The Negotiator,https://www.imdb.com/title/tt0120768/?ref_=sr_t_46,1998,2h 20m,R,7.3,159K,50000000.0,44547681.0,44547681.0,10218831.0,['F. Gary Gray'],"['James DeMonaco', 'Kevin Fox']","['Samuel L. Jackson', 'Kevin Spacey', 'David Morse']","['Police Procedural', 'Suspense Mystery', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['United States', 'Germany']","['Los Angeles, California, USA']","['New Regency Productions', 'Mandeville Films', 'New Regency Productions']",['English'],0,6,0,1998
47. Ronin,https://www.imdb.com/title/tt0122690/?ref_=sr_t_47,1998,2h 2m,R,7.2,199K,55000000.0,41616262.0,41616262.0,12697641.0,['John Frankenheimer'],"['J.D. Zeik', 'David Mamet']","['Robert De Niro', 'Jean Reno', 'Natascha McElhone']","['Car Action', 'Heist', 'Samurai', 'Action', 'Crime', 'Thriller']","['United Kingdom', 'United States']","['Blue Sky, Rue des Trois-Frères, Paris 18, Paris, France']","['FGM Entertainment', 'United Artists', 'United Artists']","['English', 'French', 'Russian']",0,4,0,1998
48. The Siege,https://www.imdb.com/title/tt0133952/?ref_=sr_t_48,1998,1h 56m,R,6.4,80K,70000000.0,116672912.0,40981289.0,13931285.0,['Edward Zwick'],"['Lawrence Wright', 'Menno Meyjes', 'Edward Zwick']","['Denzel Washington', 'Bruce Willis', 'Annette Bening']","['Political Thriller', 'Action', 'Thriller']",['United States'],"['Williamsburg, Brooklyn, New York City, New York, USA']","['Twentieth Century Fox', 'Lynda Obst Productions', 'The Bedford Falls Company']","['English', 'Arabic', 'Spanish']",0,4,0,1998
49. Pleasantville,https://www.imdb.com/title/tt0120789/?ref_=sr_t_49,1998,2h 4m,PG-13,7.5,139K,60000000.0,49805462.0,40584421.0,8855063.0,['Gary Ross'],['Gary Ross'],"['Tobey Maguire', 'Jeff Daniels', 'Joan Allen']","['Fairy Tale', 'High-Concept Comedy', 'Period Drama', 'Satire', 'Teen Comedy', 'Teen Drama', 'Teen Fantasy', 'Comedy', 'Drama', 'Fantasy']",['United States'],"['Petaluma, California, USA']","['New Line Cinema', 'Larger Than Life Productions']",['English'],0,45,3,1998
50. The Faculty,https://www.imdb.com/title/tt0133751/?ref_=sr_t_50,1998,1h 44m,R,6.6,140K,15000000.0,40283786.0,40283321.0,11633495.0,['Robert Rodriguez'],"['David Wechter', 'Bruce Kimmel', 'Kevin Williamson']","['Jordana Brewster', 'Clea DuVall', 'Laura Harris']","['Alien Invasion', 'Monster Horror', 'Teen Horror', 'Horror', 'Mystery', 'Sci-Fi']","['United States', 'Mexico']","['Lockhart, Texas, USA']","['Dimension Films', 'Los Hooligans Productions']",['English'],0,0,0,1998
