Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Top Gun,https://www.imdb.com/title/tt0092099/?ref_=sr_t_1,1986,1h 49m,PG,6.9,518K
2. Crocodile Dundee,https://www.imdb.com/title/tt0090555/?ref_=sr_t_2,1986,1h 37m,PG-13,6.6,119K
3. Platoon,https://www.imdb.com/title/tt0091763/?ref_=sr_t_3,1986,2h,R,8.1,449K
4. The Karate Kid Part II,https://www.imdb.com/title/tt0091326/?ref_=sr_t_4,1986,1h 53m,PG,6.1,102K
5. Star Trek IV: The Voyage Home,https://www.imdb.com/title/tt0092007/?ref_=sr_t_5,1986,1h 59m,PG,7.3,93K
6. Back to School,https://www.imdb.com/title/tt0090685/?ref_=sr_t_6,1986,1h 36m,PG-13,6.7,37K
7. Aliens,https://www.imdb.com/title/tt0090605/?ref_=sr_t_7,1986,2h 17m,R,8.4,797K
8. The Golden Child,https://www.imdb.com/title/tt0091129/?ref_=sr_t_8,1986,1h 34m,PG-13,6.0,61K
9. Ruthless People,https://www.imdb.com/title/tt0091877/?ref_=sr_t_9,1986,1h 33m,R,6.9,31K
10. Ferris Bueller's Day Off,https://www.imdb.com/title/tt0091042/?ref_=sr_t_10,1986,1h 43m,PG-13,7.8,398K
11. Down and Out in Beverly Hills,https://www.imdb.com/title/tt0090966/?ref_=sr_t_11,1986,1h 43m,R,6.2,21K
12. The Color of Money,https://www.imdb.com/title/tt0090863/?ref_=sr_t_12,1986,1h 59m,R,7.0,96K
13. Stand by Me,https://www.imdb.com/title/tt0092005/?ref_=sr_t_13,1986,1h 29m,R,8.1,456K
14. Legal Eagles,https://www.imdb.com/title/tt0091396/?ref_=sr_t_14,1986,1h 56m,PG,6.0,13K
15. Cobra,https://www.imdb.com/title/tt0090859/?ref_=sr_t_15,1986,1h 27m,R,5.8,82K
16. An American Tail,https://www.imdb.com/title/tt0090633/?ref_=sr_t_16,1986,1h 20m,G,6.9,59K
17. Police Academy 3: Back in Training,https://www.imdb.com/title/tt0091777/?ref_=sr_t_17,1986,1h 23m,PG,5.4,50K
18. Heartbreak Ridge,https://www.imdb.com/title/tt0091187/?ref_=sr_t_18,1986,2h 10m,R,6.8,50K
19. Peggy Sue Got Married,https://www.imdb.com/title/tt0091738/?ref_=sr_t_19,1986,1h 43m,PG-13,6.4,42K
20. Poltergeist II: The Other Side,https://www.imdb.com/title/tt0091778/?ref_=sr_t_20,1986,1h 31m,PG-13,5.7,31K
21. Short Circuit,https://www.imdb.com/title/tt0091949/?ref_=sr_t_21,1986,1h 38m,PG,6.6,68K
22. Pretty in Pink,https://www.imdb.com/title/tt0091790/?ref_=sr_t_22,1986,1h 37m,PG-13,6.7,91K
23. The Fly,https://www.imdb.com/title/tt0091064/?ref_=sr_t_23,1986,1h 36m,R,7.6,211K
24. Hannah and Her Sisters,https://www.imdb.com/title/tt0091167/?ref_=sr_t_24,1986,1h 47m,PG-13,7.8,78K
25. Three Amigos!,https://www.imdb.com/title/tt0092086/?ref_=sr_t_25,1986,1h 44m,PG,6.5,87K
26. Little Shop of Horrors,https://www.imdb.com/title/tt0091419/?ref_=sr_t_26,1986,1h 34m,PG-13,7.1,89K
27. About Last Night,https://www.imdb.com/title/tt0090583/?ref_=sr_t_27,1986,1h 53m,R,6.3,18K
28. The Great Mouse Detective,https://www.imdb.com/title/tt0091149/?ref_=sr_t_28,1986,1h 14m,G,7.1,56K
29. Running Scared,https://www.imdb.com/title/tt0091875/?ref_=sr_t_29,1986,1h 47m,R,6.5,16K
30. The Money Pit,https://www.imdb.com/title/tt0091541/?ref_=sr_t_30,1986,1h 31m,PG,6.4,64K
31. Gung Ho,https://www.imdb.com/title/tt0091159/?ref_=sr_t_31,1986,1h 51m,PG-13,6.3,14K
32. Nothing in Common,https://www.imdb.com/title/tt0091653/?ref_=sr_t_32,1986,1h 58m,PG,5.9,8.2K
33. Children of a Lesser God,https://www.imdb.com/title/tt0090830/?ref_=sr_t_33,1986,1h 59m,R,7.2,19K
34. Jumpin' Jack Flash,https://www.imdb.com/title/tt0091306/?ref_=sr_t_34,1986,1h 45m,R,5.9,21K
35. Hoosiers,https://www.imdb.com/title/tt0091217/?ref_=sr_t_35,1986,1h 54m,PG,7.4,52K
36. Soul Man,https://www.imdb.com/title/tt0091991/?ref_=sr_t_36,1986,1h 44m,PG-13,5.3,9.3K
37. Wildcats,https://www.imdb.com/title/tt0092214/?ref_=sr_t_37,1986,1h 46m,R,6.1,15K
38. Heartburn,https://www.imdb.com/title/tt0091188/?ref_=sr_t_38,1986,1h 48m,R,6.1,13K
39. The Morning After,https://www.imdb.com/title/tt0091554/?ref_=sr_t_39,1986,1h 43m,R,5.9,7.6K
40. Iron Eagle,https://www.imdb.com/title/tt0091278/?ref_=sr_t_40,1986,1h 57m,PG-13,5.5,16K
41. Crimes of the Heart,https://www.imdb.com/title/tt0090886/?ref_=sr_t_41,1986,1h 45m,PG-13,6.3,4.6K
42. Tough Guys,https://www.imdb.com/title/tt0092105/?ref_=sr_t_42,1986,1h 44m,PG,6.2,8K
43. F/X,https://www.imdb.com/title/tt0089118/?ref_=sr_t_43,1986,1h 49m,R,6.7,23K
44. Friday the 13th Part VI: Jason Lives,https://www.imdb.com/title/tt0091080/?ref_=sr_t_44,1986,1h 26m,R,6.0,54K
45. Flight of the Navigator,https://www.imdb.com/title/tt0091059/?ref_=sr_t_45,1986,1h 30m,PG,6.9,53K
"46. Jo Jo Dancer, Your Life Is Calling",https://www.imdb.com/title/tt0091295/?ref_=sr_t_46,1986,1h 37m,R,6.3,2.1K
47. The Delta Force,https://www.imdb.com/title/tt0090927/?ref_=sr_t_47,1986,2h 5m,R,5.6,23K
48. The Big Easy,https://www.imdb.com/title/tt0092654/?ref_=sr_t_48,1986,1h 42m,R,6.5,14K
49. The Mission,https://www.imdb.com/title/tt0091530/?ref_=sr_t_49,1986,2h 5m,PG,7.4,67K
50. Howard the Duck,https://www.imdb.com/title/tt0091225/?ref_=sr_t_50,1986,1h 50m,PG,4.7,52K
51. Raw Deal,https://www.imdb.com/title/tt0091828/?ref_=sr_t_51,1986,1h 46m,R,5.6,39K
52. Armed and Dangerous,https://www.imdb.com/title/tt0090660/?ref_=sr_t_52,1986,1h 28m,PG-13,5.7,13K
53. Youngblood,https://www.imdb.com/title/tt0092272/?ref_=sr_t_53,1986,1h 50m,R,6.2,16K
54. Psycho III,https://www.imdb.com/title/tt0091799/?ref_=sr_t_54,1986,1h 33m,R,5.5,17K
55. The Mosquito Coast,https://www.imdb.com/title/tt0091557/?ref_=sr_t_55,1986,1h 57m,PG,6.6,32K
56. Sweet Liberty,https://www.imdb.com/title/tt0092035/?ref_=sr_t_56,1986,1h 46m,PG,5.8,3.1K
57. Labyrinth,https://www.imdb.com/title/tt0091369/?ref_=sr_t_57,1986,1h 41m,PG,7.3,155K
58. One Crazy Summer,https://www.imdb.com/title/tt0091680/?ref_=sr_t_58,1986,1h 33m,PG,6.4,17K
59. Extremities,https://www.imdb.com/title/tt0091024/?ref_=sr_t_59,1986,1h 29m,R,6.3,4.4K
60. The Adventures of Milo and Otis,https://www.imdb.com/title/tt0097050/?ref_=sr_t_60,1986,1h 16m,G,6.9,13K
61. Critters,https://www.imdb.com/title/tt0090887/?ref_=sr_t_61,1986,1h 26m,PG-13,6.1,41K
62. April Fool's Day,https://www.imdb.com/title/tt0090655/?ref_=sr_t_62,1986,1h 29m,R,6.1,19K
63. Club Paradise,https://www.imdb.com/title/tt0090856/?ref_=sr_t_63,1986,1h 36m,PG-13,5.1,7.1K
64. No Mercy,https://www.imdb.com/title/tt0091637/?ref_=sr_t_64,1986,1h 46m,R,5.7,8.8K
65. Brighton Beach Memoirs,https://www.imdb.com/title/tt0090774/?ref_=sr_t_65,1986,1h 48m,PG-13,6.8,3.9K
66. Firewalker,https://www.imdb.com/title/tt0091055/?ref_=sr_t_66,1986,1h 45m,PG,5.1,8.1K
67. Big Trouble in Little China,https://www.imdb.com/title/tt0090728/?ref_=sr_t_67,1986,1h 39m,PG-13,7.2,158K
68. Under the Cherry Moon,https://www.imdb.com/title/tt0092133/?ref_=sr_t_68,1986,1h 40m,PG-13,5.0,3.9K
69. Murphy's Law,https://www.imdb.com/title/tt0091575/?ref_=sr_t_69,1986,1h 40m,R,5.9,6.8K
70. SpaceCamp,https://www.imdb.com/title/tt0091993/?ref_=sr_t_70,1986,1h 47m,PG,5.7,16K
71. Deadly Friend,https://www.imdb.com/title/tt0090917/?ref_=sr_t_71,1986,1h 31m,R,5.6,9K
72. Manhunter,https://www.imdb.com/title/tt0091474/?ref_=sr_t_72,1986,2h,R,7.2,85K
73. Blue Velvet,https://www.imdb.com/title/tt0090756/?ref_=sr_t_73,1986,2h,R,7.7,222K
74. Care Bears Movie II: A New Generation,https://www.imdb.com/title/tt0090799/?ref_=sr_t_74,1986,1h 16m,G,5.5,2.6K
75. Wise Guys,https://www.imdb.com/title/tt0092226/?ref_=sr_t_75,1986,1h 40m,R,5.6,6.5K
76. Something Wild,https://www.imdb.com/title/tt0091983/?ref_=sr_t_76,1986,1h 54m,R,6.9,22K
77. Lucas,https://www.imdb.com/title/tt0091445/?ref_=sr_t_77,1986,1h 40m,PG-13,6.9,18K
78. Haunted Honeymoon,https://www.imdb.com/title/tt0091178/?ref_=sr_t_78,1986,1h 22m,PG,5.6,8.3K
79. The Texas Chainsaw Massacre 2,https://www.imdb.com/title/tt0092076/?ref_=sr_t_79,1986,1h 41m,Unrated,5.6,40K
80. The Best of Times,https://www.imdb.com/title/tt0090713/?ref_=sr_t_80,1986,1h 44m,PG-13,6.0,8.5K
81. Quicksilver,https://www.imdb.com/title/tt0091814/?ref_=sr_t_81,1986,1h 45m,PG,5.7,5.5K
82. Wanted: Dead or Alive,https://www.imdb.com/title/tt0094293/?ref_=sr_t_82,1986,1h 46m,R,5.9,6.3K
83. Maximum Overdrive,https://www.imdb.com/title/tt0091499/?ref_=sr_t_83,1986,1h 38m,R,5.4,37K
84. Witchboard,https://www.imdb.com/title/tt0090327/?ref_=sr_t_84,1986,1h 38m,R,5.7,8.7K
85. The Boy Who Could Fly,https://www.imdb.com/title/tt0090768/?ref_=sr_t_85,1986,1h 54m,PG,6.6,6.8K
86. The Name of the Rose,https://www.imdb.com/title/tt0091605/?ref_=sr_t_86,1986,2h 10m,R,7.7,121K
87. She's Gotta Have It,https://www.imdb.com/title/tt0091939/?ref_=sr_t_87,1986,1h 24m,R,6.8,17K
88. Blue City,https://www.imdb.com/title/tt0090753/?ref_=sr_t_88,1986,1h 23m,R,4.4,1.5K
89. Trick or Treat,https://www.imdb.com/title/tt0092112/?ref_=sr_t_89,1986,1h 38m,R,5.9,8.4K
90. 9½ Weeks,https://www.imdb.com/title/tt0091635/?ref_=sr_t_90,1986,1h 57m,R,5.9,45K
91. Black Moon Rising,https://www.imdb.com/title/tt0090735/?ref_=sr_t_91,1986,1h 40m,R,5.5,6.9K
92. Just Between Friends,https://www.imdb.com/title/tt0091310/?ref_=sr_t_92,1986,1h 50m,PG-13,5.9,1.1K
93. A Fine Mess,https://www.imdb.com/title/tt0091051/?ref_=sr_t_93,1986,1h 30m,PG,4.7,1.7K
94. My Little Pony: The Movie,https://www.imdb.com/title/tt0091584/?ref_=sr_t_94,1986,1h 26m,G,5.9,2.9K
95. Highlander,https://www.imdb.com/title/tt0091203/?ref_=sr_t_95,1986,1h 56m,R,7.0,151K
96. The Transformers: The Movie,https://www.imdb.com/title/tt0092106/?ref_=sr_t_96,1986,1h 24m,PG,7.2,43K
97. The Hitcher,https://www.imdb.com/title/tt0091209/?ref_=sr_t_97,1986,1h 37m,R,7.2,55K
98. Crossroads,https://www.imdb.com/title/tt0090888/?ref_=sr_t_98,1986,1h 39m,R,7.1,18K
99. Mona Lisa,https://www.imdb.com/title/tt0091538/?ref_=sr_t_99,1986,1h 44m,R,7.3,19K
100. Wisdom,https://www.imdb.com/title/tt0092225/?ref_=sr_t_100,1986,1h 49m,R,5.7,3.7K
101. Troll,https://www.imdb.com/title/tt0092115/?ref_=sr_t_101,1986,1h 22m,PG-13,4.6,12K
102. 52 Pick-Up,https://www.imdb.com/title/tt0090567/?ref_=sr_t_102,1986,1h 50m,R,6.4,7.3K
103. Out of Bounds,https://www.imdb.com/title/tt0091706/?ref_=sr_t_103,1986,1h 33m,R,5.4,2.2K
104. Vamp,https://www.imdb.com/title/tt0092147/?ref_=sr_t_104,1986,1h 33m,R,5.9,7.5K
105. Jean de Florette,https://www.imdb.com/title/tt0091288/?ref_=sr_t_105,1986,2h,PG,8.1,28K
