Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
21. Short Circuit,https://www.imdb.com/title/tt0091949/?ref_=sr_t_21,1986,1h 38m,PG,6.6,68K,15000000.0,40698303.0,40697761.0,5346808.0,['John Badham'],"['S.S. Wilson', 'Brent Maddock', 'Jay Tarses']","['Ally Sheedy', 'Steve Guttenberg', 'Fisher Stevens']","['Artificial Intelligence', 'Quirky Comedy', 'Comedy', 'Family', 'Sci-Fi']",['United States'],"['Astoria, Oregon, USA']","['TriStar Pictures', 'Producers Sales Organization (PSO)', 'Turman-Foster Company']",['English'],0,5,0,1986
22. Pretty in Pink,https://www.imdb.com/title/tt0091790/?ref_=sr_t_22,1986,1h 37m,PG-13,6.7,91K,9000000.0,40480653.0,40471663.0,6065870.0,['Howard Deutch'],['John Hughes'],"['Molly Ringwald', 'Jon Cryer', 'Harry Dean Stanton']","['Coming-of-Age', 'Teen Romance', 'Comedy', 'Drama', 'Romance']",['United States'],"['Santa Clarita, California, USA']",['Paramount Pictures'],['English'],0,0,0,1986
23. The Fly,https://www.imdb.com/title/tt0091064/?ref_=sr_t_23,1986,1h 36m,R,7.6,211K,15000000.0,60629159.0,40456565.0,7007423.0,['David Cronenberg'],"['George Langelaan', 'Charles Edward Pogue', 'David Cronenberg']","['Jeff Goldblum', 'Geena Davis', 'John Getz']","['Body Horror', 'Tragedy', 'Drama', 'Horror', 'Sci-Fi']","['United States', 'Canada']","['John Anderson Charcoal Broiled Hamburgers, 5270 Yonge Street, Willowdale, Toronto, Ontario, Canada']","['SLM Production Group', 'Brooksfilms', 'Province of British Columbia Production Services Tax Credit']",['English'],0,10,0,1986
24. Hannah and Her Sisters,https://www.imdb.com/title/tt0091167/?ref_=sr_t_24,1986,1h 47m,PG-13,7.8,78K,6400000.0,40084041.0,40084041.0,1265826.0,['Woody Allen'],['Woody Allen'],"['Mia Farrow', 'Dianne Wiest', 'Michael Caine']","['Comedy', 'Drama']",['United States'],"['Booth Theatre - 222 West 45th Street, Manhattan, New York City, New York, USA']","['Orion Pictures', 'Jack Rollins & Charles H. Joffe Productions']",['English'],0,28,0,1986
25. Three Amigos!,https://www.imdb.com/title/tt0092086/?ref_=sr_t_25,1986,1h 44m,PG,6.5,87K,25000000.0,39246734.0,39246734.0,5939000.0,['John Landis'],"['Steve Martin', 'Lorne Michaels', 'Randy Newman']","['Steve Martin', 'Chevy Chase', 'Martin Short']","['Farce', 'High-Concept Comedy', 'Showbiz Drama', 'Slapstick', 'Comedy', 'Western']",['United States'],"['Old Tucson - 201 S. Kinney Road, Tucson, Arizona, USA']","['L.A. Films', 'Home Box Office (HBO)', 'Broadway Video']","['English', 'Spanish', 'German']",0,0,0,1986
26. Little Shop of Horrors,https://www.imdb.com/title/tt0091419/?ref_=sr_t_26,1986,1h 34m,PG-13,7.1,89K,25000000.0,39063518.0,39032001.0,3659884.0,['Frank Oz'],"['Howard Ashman', 'Roger Corman', 'Charles B. Griffith']","['Rick Moranis', 'Ellen Greene', 'Vincent Gardenia']","['Dark Comedy', 'Farce', 'Monster Horror', 'Pop Musical', 'Rock Musical', 'Supernatural Horror', 'Tragedy', 'Comedy', 'Horror', 'Musical']",['United States'],"['London, England, UK']",['The Geffen Company'],['English'],0,14,2,1986
27. About Last Night,https://www.imdb.com/title/tt0090583/?ref_=sr_t_27,1986,1h 53m,R,6.3,18K,8500000.0,38702310.0,38702310.0,3152469.0,['Edward Zwick'],"['David Mamet', 'Tim Kazurinsky', 'Denise DeClue']","['Rob Lowe', 'Demi Moore', 'Jim Belushi']","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['United States'],"[""Kelly's Pub - 949 W. Webster Avenue, Lincoln Park, Chicago, Illinois, USA""]","['TriStar Pictures', 'Delphi V Productions']",['English'],0,0,0,1986
28. The Great Mouse Detective,https://www.imdb.com/title/tt0091149/?ref_=sr_t_28,1986,1h 14m,G,7.1,56K,14000000.0,38625550.0,38625550.0,3220225.0,"['Ron Clements', 'Burny Mattinson', 'Dave Michener']","['Peter Young', 'Vance Gerry', 'Steve Hulett']","['Vincent Price', 'Barrie Ingham', 'Val Bettin']","['Animal Adventure', 'Hand-Drawn Animation', 'Adventure', 'Animation', 'Family', 'Musical', 'Mystery']",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Silver Screen Partners II', 'Walt Disney Animation Studios']","['English', 'French', 'German', 'Italian']",0,3,0,1986
29. Running Scared,https://www.imdb.com/title/tt0091875/?ref_=sr_t_29,1986,1h 47m,R,6.5,16K,,38500726.0,38500726.0,5227757.0,['Peter Hyams'],"['Gary DeVore', 'Jimmy Huston']","['Gregory Hines', 'Billy Crystal', 'Steven Bauer']","['Buddy Cop', 'Dark Comedy', 'Action', 'Comedy', 'Crime', 'Thriller']",['United States'],"['State of Illinois Building - 160 N. LaSalle Street, The Loop, Downtown, Chicago, Illinois, USA']","['Metro-Goldwyn-Mayer (MGM)', 'David Foster Productions', 'Turman-Foster Company']",['English'],0,0,0,1986
30. The Money Pit,https://www.imdb.com/title/tt0091541/?ref_=sr_t_30,1986,1h 31m,PG,6.4,64K,18500000.0,54999651.0,37499651.0,5344555.0,['Richard Benjamin'],['David Giler'],"['Tom Hanks', 'Shelley Long', 'Alexander Godunov']","['Slapstick', 'Comedy']",['United States'],"['199 Feeks Lane, Lattingtown, New York, USA']","['Amblin Entertainment', 'U-Drive Productions', 'Universal Pictures']","['English', 'Spanish', 'Chinese', 'Russian', 'Portuguese']",0,0,0,1986
31. Gung Ho,https://www.imdb.com/title/tt0091159/?ref_=sr_t_31,1986,1h 51m,PG-13,6.3,14K,18000000.0,36611610.0,36611610.0,7170830.0,['Ron Howard'],"['Edwin Blum', 'Lowell Ganz', 'Babaloo Mandel']","['Michael Keaton', 'Gedde Watanabe', 'George Wendt']","['Comedy', 'Drama']",['United States'],"['Pittsburgh, Pennsylvania, USA']",['Paramount Pictures'],['English'],0,0,0,1986
32. Nothing in Common,https://www.imdb.com/title/tt0091653/?ref_=sr_t_32,1986,1h 58m,PG,5.9,8.2K,,32324557.0,32324557.0,3279650.0,['Garry Marshall'],"['Rick Podell', 'Michael Preminger', 'Garry Marshall']","['Tom Hanks', 'Jackie Gleason', 'Eva Marie Saint']","['Comedy', 'Drama', 'Romance']",['United States'],"['Marina City - 300 N. State Street, Near North Side, Chicago, Illinois, USA']","['Delphi Films', 'Rastar Productions', 'TriStar Pictures']",['English'],0,0,0,1986
33. Children of a Lesser God,https://www.imdb.com/title/tt0090830/?ref_=sr_t_33,1986,1h 59m,R,7.2,19K,10500000.0,31853080.0,31853080.0,1909084.0,['Randa Haines'],"['Mark Medoff', 'Hesper Anderson', 'James Carrington']","['William Hurt', 'Marlee Matlin', 'Piper Laurie']","['Drama', 'Romance']",['United States'],"['Saint John, New Brunswick, Canada']",['Paramount Pictures'],"['English', 'American Sign Language']",0,13,0,1986
34. Jumpin' Jack Flash,https://www.imdb.com/title/tt0091306/?ref_=sr_t_34,1986,1h 45m,R,5.9,21K,,29844101.0,29844101.0,6006610.0,['Penny Marshall'],"['David Franzoni', 'Charles Shyer', 'Nancy Meyers']","['Whoopi Goldberg', 'Stephen Collins', 'John Wood']","['Dark Comedy', 'Comedy', 'Romance', 'Thriller']",['United States'],"['New York City, New York, USA']","['Lawrence Gordon Productions', 'Silver Pictures', 'Twentieth Century Fox']",['English'],0,0,0,1986
35. Hoosiers,https://www.imdb.com/title/tt0091217/?ref_=sr_t_35,1986,1h 54m,PG,7.4,52K,6000000.0,28607524.0,28607524.0,220068.0,['David Anspaugh'],['Angelo Pizzo'],"['Gene Hackman', 'Barbara Hershey', 'Dennis Hopper']","['Basketball', 'Drama', 'Sport']","['United States', 'United Kingdom']","['The Hoosier Gym - 355 N. Washington St., Knightstown, Indiana, USA']","[""Cinema '84"", 'Hemdale']",['English'],0,5,2,1986
36. Soul Man,https://www.imdb.com/title/tt0091991/?ref_=sr_t_36,1986,1h 44m,PG-13,5.3,9.3K,,27820000.0,27820000.0,4422179.0,['Steve Miner'],['Carol Black'],"['C. Thomas Howell', 'Rae Dawn Chong', 'Arye Gross']","['Teen Comedy', 'Comedy', 'Romance']",['United States'],"['Harvard Square, Cambridge, Massachusetts, USA']","['Balcor Film Investors', 'Steve Tisch Company']",['English'],0,0,0,1986
37. Wildcats,https://www.imdb.com/title/tt0092214/?ref_=sr_t_37,1986,1h 46m,R,6.1,15K,,26285544.0,26285544.0,5472905.0,['Michael Ritchie'],['Ezra Sacks'],"['Goldie Hawn', 'Swoosie Kurtz', 'Robyn Lively']","['Comedy', 'Sport']",['United States'],"['Lane Technical High School - 2501 W. Addison Street, North Center, Chicago, Illinois, USA']","['Hawn / Sylbert Movie Company', 'Warner Bros.']",['English'],0,0,0,1986
38. Heartburn,https://www.imdb.com/title/tt0091188/?ref_=sr_t_38,1986,1h 48m,R,6.1,13K,20000000.0,25314189.0,25314189.0,5783079.0,['Mike Nichols'],['Nora Ephron'],"['Meryl Streep', 'Jack Nicholson', 'Jeff Daniels']","['Comedy', 'Drama']",['United States'],"['Apthorp Apartments - 2211 Broadway, Manhattan, New York City, New York, USA']",['Paramount Pictures'],['English'],0,3,0,1986
39. The Morning After,https://www.imdb.com/title/tt0091554/?ref_=sr_t_39,1986,1h 43m,R,5.9,7.6K,15000000.0,25147055.0,25147055.0,5069926.0,['Sidney Lumet'],['James Cresson'],"['Jane Fonda', 'Jeff Bridges', 'Raul Julia']","['Crime', 'Mystery', 'Romance', 'Thriller']",['United States'],"['La Cienega Oil Fields, La Cienega Boulevard, Los Angeles, California, USA']","['Lorimar Productions', 'American Filmworks']","['English', 'French']",0,0,1,1986
40. Iron Eagle,https://www.imdb.com/title/tt0091278/?ref_=sr_t_40,1986,1h 57m,PG-13,5.5,16K,10000000.0,24159872.0,24159872.0,6104754.0,['Sidney J. Furie'],"['Kevin Alyn Elders', 'Sidney J. Furie']","['Louis Gossett Jr.', 'Jason Gedrick', 'David Suchet']","['One-Person Army Action', 'Action', 'Thriller', 'War']",['United States'],"['Camarillo Airport - 555 Airport Way, Camarillo, California, USA']","['TriStar Pictures', 'Delphi Films', ""Falcon's Flight""]",['English'],0,0,0,1986
41. Crimes of the Heart,https://www.imdb.com/title/tt0090886/?ref_=sr_t_41,1986,1h 45m,PG-13,6.3,4.6K,20000000.0,22905522.0,22905522.0,1402921.0,['Bruce Beresford'],['Beth Henley'],"['Diane Keaton', 'Jessica Lange', 'Sissy Spacek']","['Dark Comedy', 'Comedy', 'Drama']",['United States'],"['Harper House, Southport, North Carolina, USA']",['De Laurentiis Entertainment Group (DEG)'],['English'],0,4,3,1986
42. Tough Guys,https://www.imdb.com/title/tt0092105/?ref_=sr_t_42,1986,1h 44m,PG,6.2,8K,10000000.0,21458229.0,21458229.0,4565342.0,['Jeff Kanew'],"['James Orr', 'Jim Cruickshank']","['Burt Lancaster', 'Kirk Douglas', 'Charles Durning']","['Comedy', 'Crime']",['United States'],"['Belmont Tunnel - 1304 West 2nd Street, Los Angeles, California, USA']","['Touchstone Pictures', 'Silver Screen Partners II', 'Bryna Productions']",['English'],0,0,0,1986
43. F/X,https://www.imdb.com/title/tt0089118/?ref_=sr_t_43,1986,1h 49m,R,6.7,23K,10000000.0,20603715.0,20603715.0,3240695.0,['Robert Mandel'],"['Robert T. Megginson', 'Gregory Fleeman']","['Bryan Brown', 'Brian Dennehy', 'Diane Venora']","['Action', 'Thriller']",['United States'],"['Geneva, Canton de Genève, Switzerland']","['Orion Pictures', 'Dodi Fayed - Jack Wiener']",['English'],0,0,0,1986
44. Friday the 13th Part VI: Jason Lives,https://www.imdb.com/title/tt0091080/?ref_=sr_t_44,1986,1h 26m,R,6.0,54K,3000000.0,19472800.0,19472057.0,6750837.0,['Tom McLoughlin'],"['Tom McLoughlin', 'Victor Miller', 'Sean S. Cunningham']","['Thom Mathews', 'Jennifer Cooke', 'David Kagen']","['Dark Comedy', 'Slasher Horror', 'Splatter Horror', 'Supernatural Horror', 'Teen Horror', 'Zombie Horror', 'Horror', 'Thriller']",['United States'],"['Hard Labor Creek State Park - Fairplay Road, Rutledge, Georgia, USA']","['Paramount Pictures', 'Sean S. Cunningham Films', 'Terror Films Inc.']",['English'],0,0,0,1986
45. Flight of the Navigator,https://www.imdb.com/title/tt0091059/?ref_=sr_t_45,1986,1h 30m,PG,6.9,53K,9000000.0,18566010.0,18564613.0,3115097.0,['Randal Kleiser'],"['Mark H. Baker', 'Michael Burton', 'Phil Joanou']","['Joey Cramer', 'Paul Reubens', 'Cliff De Young']","['Artificial Intelligence', 'Quest', 'Space Sci-Fi', 'Time Travel', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",['United States'],"['Sætre Biscuit Factory - Kornmoveien 1, Tårnåsen, Norway']","['Walt Disney Pictures', 'Producers Sales Organization (PSO)', 'Viking Films']",['English'],0,0,0,1986
"46. Jo Jo Dancer, Your Life Is Calling",https://www.imdb.com/title/tt0091295/?ref_=sr_t_46,1986,1h 37m,R,6.3,2.1K,14000000.0,18034150.0,18034150.0,4879107.0,['Richard Pryor'],"['Rocco Urbisci', 'Paul Mooney', 'Richard Pryor']","['Richard Pryor', 'Debbie Allen', 'Art Evans']","['Stand-Up', 'Biography', 'Comedy', 'Drama']",['United States'],"['Peoria, Illinois, USA']","['Columbia Pictures', 'Delphi V Productions']",['English'],0,0,0,1986
47. The Delta Force,https://www.imdb.com/title/tt0090927/?ref_=sr_t_47,1986,2h 5m,R,5.6,23K,12000000.0,17768900.0,17768900.0,5959505.0,['Menahem Golan'],"['James Bruner', 'Menahem Golan']","['Chuck Norris', 'Lee Marvin', 'Martin Balsam']","['Action', 'Adventure', 'Drama', 'Thriller', 'War']","['United States', 'Israel']","['Haifa, Israel']","['The Cannon Group', 'Golan-Globus Productions']","['French', 'English', 'Arabic', 'Hebrew', 'Greek']",0,0,0,1986
48. The Big Easy,https://www.imdb.com/title/tt0092654/?ref_=sr_t_48,1986,1h 42m,R,6.5,14K,8500000.0,17685307.0,17685307.0,353259.0,['Jim McBride'],"['Daniel Petrie Jr.', 'Jack Baran', 'Jim McBride']","['Dennis Quaid', 'Ellen Barkin', 'Ned Beatty']","['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",['United States'],"[""Piazza d'Italia - 377 Poydras Street, New Orleans, Louisiana, USA""]",['Kings Road Entertainment'],['English'],0,7,0,1986
49. The Mission,https://www.imdb.com/title/tt0091530/?ref_=sr_t_49,1986,2h 5m,PG,7.4,67K,24500000.0,17503446.0,17218023.0,40366.0,['Roland Joffé'],['Robert Bolt'],"['Robert De Niro', 'Jeremy Irons', 'Ray McAnally']","['Historical Epic', 'Jungle Adventure', 'Period Drama', 'Tragedy', 'Adventure', 'Drama', 'History']","['United Kingdom', 'France', 'United States']","['Iguazú National Park, Argentina']","['Warner Bros.', 'Goldcrest Films International', 'Kingsmere Productions Ltd.']","['English', 'Guarani', 'Spanish', 'Latin']",0,27,0,1986
50. Howard the Duck,https://www.imdb.com/title/tt0091225/?ref_=sr_t_50,1986,1h 50m,PG,4.7,52K,37000000.0,37962774.0,16295774.0,5070136.0,['Willard Huyck'],"['Steve Gerber', 'Willard Huyck', 'Gloria Katz']","['Lea Thompson', 'Jeffrey Jones', 'Tim Robbins']","['Alien Invasion', 'Dark Comedy', 'Superhero', 'Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",['United States'],"['Petaluma, California, USA']","['Universal Pictures', 'Lucasfilm']","['English', 'French', 'Spanish']",0,4,0,1986
51. Raw Deal,https://www.imdb.com/title/tt0091828/?ref_=sr_t_51,1986,1h 46m,R,5.6,39K,8500000.0,16209459.0,16209459.0,5438978.0,['John Irvin'],"['Luciano Vincenzoni', 'Sergio Donati', 'Gary DeVore']","['Arnold Schwarzenegger', 'Kathryn Harrold', 'Sam Wanamaker']","['Dark Comedy', 'Action', 'Crime', 'Thriller']","['United States', 'Netherlands']","['Navy Pier - 600 E. Grand Avenue, Near North Side, Chicago, Illinois, USA']","['De Laurentiis Entertainment Group (DEG)', 'Famous Films (II)', 'International Film Corporation (II)']",['English'],0,0,0,1986
52. Armed and Dangerous,https://www.imdb.com/title/tt0090660/?ref_=sr_t_52,1986,1h 28m,PG-13,5.7,13K,12000000.0,15945534.0,15945534.0,4348276.0,['Mark L. Lester'],"['Brian Grazer', 'Harold Ramis', 'James Keach']","['John Candy', 'Meg Ryan', 'Eugene Levy']","['Slapstick', 'Action', 'Comedy', 'Crime']",['United States'],"['1829 North Edgemont Street, Los Angeles, California, USA']","['Columbia Pictures', 'Delphi V Productions', 'Frostbacks']",['English'],0,0,0,1986
53. Youngblood,https://www.imdb.com/title/tt0092272/?ref_=sr_t_53,1986,1h 50m,R,6.2,16K,,15448384.0,15448384.0,4183292.0,['Peter Markle'],"['Peter Markle', 'John Whitman']","['Rob Lowe', 'Cynthia Gibb', 'Patrick Swayze']","['Drama', 'Romance', 'Sport']",['United States'],"['Ted Reeve Arena, Main and Danforth, Toronto, Ontario, Canada']","['Blueline Productions', 'The Guber-Peters Company', 'United Artists']",['English'],0,0,0,1986
