Title,Movie Link,Year,Duration,MPA,Rating,Votes
65. The Road to Salina,https://www.imdb.com/title/tt0067681/?ref_=sr_t_65,1970,1h 36m,R,6.7,1.1K
66. Diary of a Mad Housewife,https://www.imdb.com/title/tt0065636/?ref_=sr_t_66,1970,1h 35m,R,7.0,2.4K
"67. Your Child, That Unknown Creature",https://www.imdb.com/title/tt0200936/?ref_=sr_t_67,1970,1h 33m,TV-MA,4.9,76
68. Count Dracula,https://www.imdb.com/title/tt0065569/?ref_=sr_t_68,1970,1h 38m,PG,5.6,4.1K
69. When Dinosaurs Ruled the Earth,https://www.imdb.com/title/tt0066561/?ref_=sr_t_69,1970,1h 36m,G,5.1,3K
70. Taste the Blood of Dracula,https://www.imdb.com/title/tt0065073/?ref_=sr_t_70,1970,1h 31m,R,6.3,7.1K
71. The Phantom Tollbooth,https://www.imdb.com/title/tt0064806/?ref_=sr_t_71,1970,1h 30m,G,6.7,3.6K
72. Dandy,https://www.imdb.com/title/tt0195626/?ref_=sr_t_72,1970,1h 22m,X,5.0,43
73. Watermelon Man,https://www.imdb.com/title/tt0066550/?ref_=sr_t_73,1970,1h 40m,R,6.7,3.1K
74. The Out of Towners,https://www.imdb.com/title/tt0066193/?ref_=sr_t_74,1970,1h 41m,G,7.0,9.6K
75. The Student Nurses,https://www.imdb.com/title/tt0066418/?ref_=sr_t_75,1970,1h 29m,R,5.3,612
"76. Hi, Mom!",https://www.imdb.com/title/tt0065836/?ref_=sr_t_76,1970,1h 27m,R,6.1,6.2K
77. Investigation of a Citizen Above Suspicion,https://www.imdb.com/title/tt0065889/?ref_=sr_t_77,1970,1h 55m,R,8.0,14K
78. Mera Naam Joker,https://www.imdb.com/title/tt0066070/?ref_=sr_t_78,1970,3h 44m,,7.9,5.5K
79. Quiet Days in Clichy,https://www.imdb.com/title/tt0066407/?ref_=sr_t_79,1970,1h 40m,Not Rated,5.1,1.2K
80. The Forbidden Photos of a Lady Above Suspicion,https://www.imdb.com/title/tt0065677/?ref_=sr_t_80,1970,1h 36m,Not Rated,6.2,2.3K
81. The Ballad of Cable Hogue,https://www.imdb.com/title/tt0065446/?ref_=sr_t_81,1970,2h 1m,R,7.2,11K
82. I Walk the Line,https://www.imdb.com/title/tt0065874/?ref_=sr_t_82,1970,1h 37m,PG-13,6.5,2.4K
83. The Twelve Chairs,https://www.imdb.com/title/tt0066495/?ref_=sr_t_83,1970,1h 34m,G,6.4,7.3K
84. The School Girls,https://www.imdb.com/title/tt0066341/?ref_=sr_t_84,1970,1h 30m,,4.7,775
85. Little Fauss and Big Halsy,https://www.imdb.com/title/tt0065989/?ref_=sr_t_85,1970,1h 39m,R,5.9,1.5K
86. Let It Be,https://www.imdb.com/title/tt0065976/?ref_=sr_t_86,1970,1h 21m,G,7.6,8K
87. Claire's Knee,https://www.imdb.com/title/tt0065772/?ref_=sr_t_87,1970,1h 45m,GP,7.5,13K
88. Witchhammer,https://www.imdb.com/title/tt0064546/?ref_=sr_t_88,1970,1h 47m,,7.7,3K
89. The Nude Vampire,https://www.imdb.com/title/tt0065168/?ref_=sr_t_89,1970,1h 28m,Not Rated,5.4,1.9K
90. Husbands,https://www.imdb.com/title/tt0065867/?ref_=sr_t_90,1970,2h 34m,PG-13,7.1,7.6K
91. Borsalino,https://www.imdb.com/title/tt0065486/?ref_=sr_t_91,1970,2h 5m,R,6.8,5.3K
92. Night of the Blood Monster,https://www.imdb.com/title/tt0064727/?ref_=sr_t_92,1970,1h 24m,PG,5.2,1.6K
93. Gimme Shelter,https://www.imdb.com/title/tt0065780/?ref_=sr_t_93,1970,1h 31m,GP,7.8,13K
94. Pippi in the South Seas,https://www.imdb.com/title/tt0066227/?ref_=sr_t_94,1970,1h 26m,G,6.9,5.8K
95. The Lickerish Quartet,https://www.imdb.com/title/tt0065981/?ref_=sr_t_95,1970,1h 30m,R,5.9,1.3K
96. The Landlord,https://www.imdb.com/title/tt0065963/?ref_=sr_t_96,1970,1h 52m,PG,6.9,3.2K
97. Santa and the Three Bears,https://www.imdb.com/title/tt0066328/?ref_=sr_t_97,1970,46m,G,6.6,755
98. Jane Eyre,https://www.imdb.com/title/tt0065911/?ref_=sr_t_98,1970,1h 50m,G,6.4,1.2K
99. The Executioner,https://www.imdb.com/title/tt0065711/?ref_=sr_t_99,1970,1h 47m,GP,6.0,521
"100. My Lover, My Son",https://www.imdb.com/title/tt0066113/?ref_=sr_t_100,1970,1h 36m,R,5.1,420
101. The Most Beautiful Wife,https://www.imdb.com/title/tt0232114/?ref_=sr_t_101,1970,1h 48m,,7.1,1.1K
102. The Adventurers,https://www.imdb.com/title/tt0065374/?ref_=sr_t_102,1970,2h 51m,PG,5.2,944
103. Violent City,https://www.imdb.com/title/tt0065555/?ref_=sr_t_103,1970,1h 48m,R,6.2,3.7K
104. London Affair,https://www.imdb.com/title/tt0064598/?ref_=sr_t_104,1970,1h 38m,GP,5.2,1.1K
105. And Soon the Darkness,https://www.imdb.com/title/tt0065398/?ref_=sr_t_105,1970,1h 34m,GP,6.6,4.3K
106. The Honeymoon Killers,https://www.imdb.com/title/tt0064437/?ref_=sr_t_106,1970,1h 47m,R,7.0,6.1K
107. All the Right Noises,https://www.imdb.com/title/tt0064004/?ref_=sr_t_107,1970,1h 32m,PG,6.1,467
108. Wuthering Heights,https://www.imdb.com/title/tt0066585/?ref_=sr_t_108,1970,1h 44m,G,6.3,2.2K
109. The Great White Hope,https://www.imdb.com/title/tt0065797/?ref_=sr_t_109,1970,1h 43m,PG-13,6.9,2.9K
110. Hell Boats,https://www.imdb.com/title/tt0065825/?ref_=sr_t_110,1970,1h 35m,PG-13,5.5,563
111. Cleopatra,https://www.imdb.com/title/tt0065588/?ref_=sr_t_111,1970,1h 52m,X,6.0,915
112. I Start Counting,https://www.imdb.com/title/tt0064462/?ref_=sr_t_112,1970,1h 45m,Not Rated,6.9,1.2K
113. The Pimp Primer,https://www.imdb.com/title/tt1553387/?ref_=sr_t_113,1970,52m,,6.0,60
"114. Run, Virgin, Run",https://www.imdb.com/title/tt0065925/?ref_=sr_t_114,1970,1h 35m,R,4.4,233
115. Girly,https://www.imdb.com/title/tt0064704/?ref_=sr_t_115,1970,1h 42m,R,6.5,1.7K
116. No Blade of Grass,https://www.imdb.com/title/tt0066154/?ref_=sr_t_116,1970,1h 36m,R,5.8,2.1K
117. Compañeros,https://www.imdb.com/title/tt0066612/?ref_=sr_t_117,1970,1h 55m,R,7.2,5.2K
118. Cotton Comes to Harlem,https://www.imdb.com/title/tt0065579/?ref_=sr_t_118,1970,1h 37m,R,6.5,2.8K
119. Tam Lin,https://www.imdb.com/title/tt0067822/?ref_=sr_t_119,1970,1h 46m,PG-13,5.7,785
120. Pippi on the Run,https://www.imdb.com/title/tt0066265/?ref_=sr_t_120,1970,1h 34m,G,6.8,4.2K
"121. Count Yorga, Vampire",https://www.imdb.com/title/tt0066952/?ref_=sr_t_121,1970,1h 33m,PG-13,5.7,3.2K
"122. Pussycat, Pussycat, I Love You",https://www.imdb.com/title/tt0066260/?ref_=sr_t_122,1970,1h 39m,R,4.4,701
123. Sunflower,https://www.imdb.com/title/tt0065782/?ref_=sr_t_123,1970,1h 47m,G,7.3,4.7K
124. A Quiet Place to Kill,https://www.imdb.com/title/tt0064787/?ref_=sr_t_124,1970,1h 34m,Not Rated,6.3,1.5K
125. The Man Who Haunted Himself,https://www.imdb.com/title/tt0066053/?ref_=sr_t_125,1970,1h 34m,PG,6.4,3K
126. Julius Caesar,https://www.imdb.com/title/tt0065922/?ref_=sr_t_126,1970,1h 57m,G,6.1,2.1K
127. There's a Girl in My Soup,https://www.imdb.com/title/tt0066449/?ref_=sr_t_127,1970,1h 36m,R,5.7,2.9K
128. Crimes of the Future,https://www.imdb.com/title/tt0065591/?ref_=sr_t_128,1970,1h 3m,Not Rated,4.7,3.3K
129. Olsen-banden og Dynamitt-Harry,https://www.imdb.com/title/tt0132376/?ref_=sr_t_129,1970,1h 40m,,6.5,1.1K
130. Five Dolls for an August Moon,https://www.imdb.com/title/tt0065553/?ref_=sr_t_130,1970,1h 22m,Not Rated,5.7,3.6K
131. Too Late the Hero,https://www.imdb.com/title/tt0066471/?ref_=sr_t_131,1970,2h 25m,PG,6.6,4.1K
132. Cold Sweat,https://www.imdb.com/title/tt0066970/?ref_=sr_t_132,1970,1h 34m,PG,5.7,3.2K
133. They Call Me Mister Tibbs!,https://www.imdb.com/title/tt0066450/?ref_=sr_t_133,1970,1h 48m,R,6.0,4.5K
134. The Molly Maguires,https://www.imdb.com/title/tt0066090/?ref_=sr_t_134,1970,2h 4m,PG,6.8,4.5K
135. Darling Lili,https://www.imdb.com/title/tt0065611/?ref_=sr_t_135,1970,2h 16m,G,6.0,2.5K
136. Lovers and Other Strangers,https://www.imdb.com/title/tt0066016/?ref_=sr_t_136,1970,1h 44m,GP,6.5,1.4K
137. The Pizza Triangle,https://www.imdb.com/title/tt0065662/?ref_=sr_t_137,1970,1h 39m,R,7.1,2.5K
138. The Tribe,https://www.imdb.com/title/tt0066490/?ref_=sr_t_138,1970,1h 30m,G,7.3,926
139. Le Petit Bougnat,https://www.imdb.com/title/tt0064804/?ref_=sr_t_139,1970,1h 35m,,5.6,197
140. Play It Cool,https://www.imdb.com/title/tt0065626/?ref_=sr_t_140,1970,1h 34m,,6.8,107
141. C.C. & Company,https://www.imdb.com/title/tt0065511/?ref_=sr_t_141,1970,1h 34m,R,4.8,1.1K
142. When Women Had Tails,https://www.imdb.com/title/tt0066268/?ref_=sr_t_142,1970,1h 45m,R,3.8,711
143. Bloody Mama,https://www.imdb.com/title/tt0065481/?ref_=sr_t_143,1970,1h 30m,R,5.7,4K
144. Trog,https://www.imdb.com/title/tt0066492/?ref_=sr_t_144,1970,1h 33m,GP,4.0,3.3K
145. The Losers,https://www.imdb.com/title/tt0066126/?ref_=sr_t_145,1970,1h 35m,R,5.3,640
146. The Midnight Graduate,https://www.imdb.com/title/tt0154874/?ref_=sr_t_146,1970,1h 10m,,6.2,40
"147. The Daughter: I, a Woman Part III",https://www.imdb.com/title/tt0065363/?ref_=sr_t_147,1970,1h 23m,X,4.4,162
148. The Grasshopper,https://www.imdb.com/title/tt0065795/?ref_=sr_t_148,1970,1h 38m,R,5.7,626
149. House of Dark Shadows,https://www.imdb.com/title/tt0065856/?ref_=sr_t_149,1970,1h 37m,PG,6.2,3.5K
150. Carry on Up the Jungle,https://www.imdb.com/title/tt0065525/?ref_=sr_t_150,1970,1h 29m,Not Rated,5.9,3.3K
151. The Wizard of Gore,https://www.imdb.com/title/tt0066578/?ref_=sr_t_151,1970,1h 35m,Not Rated,5.2,4.1K
152. Darker Than Amber,https://www.imdb.com/title/tt0065610/?ref_=sr_t_152,1970,1h 36m,R,6.1,645
153. The Garden of the Finzi-Continis,https://www.imdb.com/title/tt0065777/?ref_=sr_t_153,1970,1h 34m,R,7.2,8K
154. The Looking Glass War,https://www.imdb.com/title/tt0066001/?ref_=sr_t_154,1970,1h 48m,M/PG,5.8,1.5K
155. Monte Walsh,https://www.imdb.com/title/tt0066093/?ref_=sr_t_155,1970,1h 46m,PG-13,7.0,3.1K
156. Even Dwarfs Started Small,https://www.imdb.com/title/tt0065436/?ref_=sr_t_156,1970,1h 36m,Not Rated,6.7,6.4K
157. Ann and Eve,https://www.imdb.com/title/tt0066774/?ref_=sr_t_157,1970,1h 29m,X,4.5,168
158. The Howl,https://www.imdb.com/title/tt0063751/?ref_=sr_t_158,1970,1h 33m,Not Rated,5.0,578
159. The Liberation of L.B. Jones,https://www.imdb.com/title/tt0065979/?ref_=sr_t_159,1970,1h 42m,R,6.8,1.2K
160. Elvis: That's the Way It Is,https://www.imdb.com/title/tt0065687/?ref_=sr_t_160,1970,1h 37m,PG,7.9,3.3K
161. Dorian Gray,https://www.imdb.com/title/tt0065656/?ref_=sr_t_161,1970,1h 33m,R,5.8,1.3K
162. Threesome,https://www.imdb.com/title/tt0127939/?ref_=sr_t_162,1970,1h 30m,R,5.6,28
163. Carry on Loving,https://www.imdb.com/title/tt0065524/?ref_=sr_t_163,1970,1h 28m,,5.9,2.7K
164. Cry of the Banshee,https://www.imdb.com/title/tt0065597/?ref_=sr_t_164,1970,1h 31m,GP,5.5,3.1K
165. Pound,https://www.imdb.com/title/tt0066234/?ref_=sr_t_165,1970,1h 32m,X,5.7,361
166. Quackser Fortune Has a Cousin in the Bronx,https://www.imdb.com/title/tt0066266/?ref_=sr_t_166,1970,1h 30m,PG,6.4,758
167. Die Feuerzangenbowle,https://www.imdb.com/title/tt0065718/?ref_=sr_t_167,1970,1h 40m,,4.7,254
168. Ned Kelly,https://www.imdb.com/title/tt0066130/?ref_=sr_t_168,1970,1h 40m,GP,5.1,1.5K
169. Start the Revolution Without Me,https://www.imdb.com/title/tt0066402/?ref_=sr_t_169,1970,1h 30m,PG,6.4,3.3K
170. Hatchet for the Honeymoon,https://www.imdb.com/title/tt0064904/?ref_=sr_t_170,1970,1h 28m,GP,6.3,4.6K
171. Rötmånad,https://www.imdb.com/title/tt0066320/?ref_=sr_t_171,1970,1h 40m,,5.2,389
172. The Strawberry Statement,https://www.imdb.com/title/tt0066415/?ref_=sr_t_172,1970,1h 49m,R,6.6,1.9K
173. Every Home Should Have One,https://www.imdb.com/title/tt0065709/?ref_=sr_t_173,1970,1h 34m,R,5.0,545
174. Equinox,https://www.imdb.com/title/tt0067055/?ref_=sr_t_174,1970,1h 22m,GP,5.2,3.7K
175. The Horror of Frankenstein,https://www.imdb.com/title/tt0065851/?ref_=sr_t_175,1970,1h 35m,R,5.8,3.1K
176. The Vampire Doll,https://www.imdb.com/title/tt0066600/?ref_=sr_t_176,1970,1h 25m,Not Rated,6.6,1.4K
177. Assignment Terror,https://www.imdb.com/title/tt0064687/?ref_=sr_t_177,1970,1h 27m,Not Rated,4.1,1.1K
178. Cindy and Donna,https://www.imdb.com/title/tt0154330/?ref_=sr_t_178,1970,1h 20m,X,4.5,548
179. Take a Girl Like You,https://www.imdb.com/title/tt0066436/?ref_=sr_t_179,1970,1h 41m,R,5.6,811
180. In the Folds of the Flesh,https://www.imdb.com/title/tt0065693/?ref_=sr_t_180,1970,1h 32m,Not Rated,5.4,890
181. Dodes'ka-den,https://www.imdb.com/title/tt0065649/?ref_=sr_t_181,1970,2h 20m,Not Rated,7.3,7.9K
182. Dirty Dingus Magee,https://www.imdb.com/title/tt0065642/?ref_=sr_t_182,1970,1h 31m,PG-13,5.2,1.1K
183. And God Said to Cain...,https://www.imdb.com/title/tt0064273/?ref_=sr_t_183,1970,1h 33m,Not Rated,6.7,1.8K
"184. Daddy, Darling",https://www.imdb.com/title/tt0062847/?ref_=sr_t_184,1970,1h 35m,R,4.8,425
185. Where's Poppa?,https://www.imdb.com/title/tt0066563/?ref_=sr_t_185,1970,1h 22m,R,6.4,2.4K
186. The Cross and the Switchblade,https://www.imdb.com/title/tt0068428/?ref_=sr_t_186,1970,1h 46m,PG,6.0,1.3K
187. Tropic of Cancer,https://www.imdb.com/title/tt0066494/?ref_=sr_t_187,1970,1h 27m,NC-17,5.6,726
188. The Magic Garden of Stanley Sweetheart,https://www.imdb.com/title/tt0066036/?ref_=sr_t_188,1970,1h 57m,R,6.3,197
189. R.P.M.,https://www.imdb.com/title/tt0066273/?ref_=sr_t_189,1970,1h 32m,R,5.3,714
190. WUSA,https://www.imdb.com/title/tt0066540/?ref_=sr_t_190,1970,1h 55m,PG-13,5.5,1.4K
191. Which Way to the Front?,https://www.imdb.com/title/tt0066564/?ref_=sr_t_191,1970,1h 36m,G,4.6,1.5K
192. Macho Callahan,https://www.imdb.com/title/tt0066033/?ref_=sr_t_192,1970,1h 39m,R,5.5,496
193. Something for Everyone,https://www.imdb.com/title/tt0066392/?ref_=sr_t_193,1970,1h 52m,R,7.0,1.1K
194. I Never Sang for My Father,https://www.imdb.com/title/tt0065872/?ref_=sr_t_194,1970,1h 32m,PG,7.4,3.1K
195. Loving,https://www.imdb.com/title/tt0066017/?ref_=sr_t_195,1970,1h 29m,R,6.1,808
196. The Lustful Vicar,https://www.imdb.com/title/tt0065954/?ref_=sr_t_196,1970,1h 30m,X,4.2,283
197. The Only Way,https://www.imdb.com/title/tt0066185/?ref_=sr_t_197,1970,1h 26m,G,5.9,337
198. Skullduggery,https://www.imdb.com/title/tt0066384/?ref_=sr_t_198,1970,1h 45m,PG,4.7,523
199. Adam at Six A.M.,https://www.imdb.com/title/tt0065371/?ref_=sr_t_199,1970,1h 40m,R,5.6,445
"200. Adiós, Sabata",https://www.imdb.com/title/tt0066745/?ref_=sr_t_200,1970,1h 44m,PG-13,5.9,2.4K
201. Gas! -Or- It Became Necessary to Destroy the World in Order to Save It.,https://www.imdb.com/title/tt0065760/?ref_=sr_t_201,1970,1h 18m,R,4.2,1.7K
202. Trash,https://www.imdb.com/title/tt0066482/?ref_=sr_t_202,1970,1h 50m,R,6.1,2.9K
"203. Tell Me That You Love Me, Junie Moon",https://www.imdb.com/title/tt0066445/?ref_=sr_t_203,1970,1h 53m,PG,6.1,1.1K
204. How I Unleashed World War II,https://www.imdb.com/title/tt0065908/?ref_=sr_t_204,1970,3h 44m,,8.1,3.9K
205. The Butcher,https://www.imdb.com/title/tt0064106/?ref_=sr_t_205,1970,1h 33m,Unrated,7.3,9.6K
206. The Hawaiians,https://www.imdb.com/title/tt0065820/?ref_=sr_t_206,1970,2h 14m,R,6.1,1.5K
207. Aranyer Din Ratri,https://www.imdb.com/title/tt0065417/?ref_=sr_t_207,1970,1h 55m,,8.1,3K
208. Figures in a Landscape,https://www.imdb.com/title/tt0065720/?ref_=sr_t_208,1970,1h 50m,R,6.5,1.8K
209. A Day at the Beach,https://www.imdb.com/title/tt0065616/?ref_=sr_t_209,1970,1h 33m,GP,6.2,445
210. Hoffman,https://www.imdb.com/title/tt0065839/?ref_=sr_t_210,1970,1h 53m,GP,6.8,1.8K
"211. Rabbit, Run",https://www.imdb.com/title/tt0066274/?ref_=sr_t_211,1970,1h 34m,R,5.4,493
212. O.K.,https://www.imdb.com/title/tt0066171/?ref_=sr_t_212,1970,1h 20m,,7.0,219
213. Sex-Power,https://www.imdb.com/title/tt0066358/?ref_=sr_t_213,1970,1h 21m,,6.0,73
214. Mark of the Witch,https://www.imdb.com/title/tt0066058/?ref_=sr_t_214,1970,1h 18m,GP,4.6,622
215. Lady Caliph,https://www.imdb.com/title/tt0065516/?ref_=sr_t_215,1970,1h 36m,,5.8,433
216. Sex animal,https://www.imdb.com/title/tt8992564/?ref_=sr_t_216,1970,1h 10m,,,
217. Tiger by the Tail,https://www.imdb.com/title/tt0063696/?ref_=sr_t_217,1970,1h 39m,M,5.5,176
218. Balladen om mestertyven Ole Høiland,https://www.imdb.com/title/tt0155525/?ref_=sr_t_218,1970,1h 44m,,5.9,157
219. This Transient Life,https://www.imdb.com/title/tt0128364/?ref_=sr_t_219,1970,2h 23m,Not Rated,7.7,1.4K
220. L'initiation,https://www.imdb.com/title/tt0065891/?ref_=sr_t_220,1970,1h 34m,R,5.4,138
221. A Walk in the Spring Rain,https://www.imdb.com/title/tt0066542/?ref_=sr_t_221,1970,1h 38m,GP,6.0,990
222. The Notorious Cleopatra,https://www.imdb.com/title/tt0145132/?ref_=sr_t_222,1970,1h 28m,,3.9,247
223. The Ear,https://www.imdb.com/title/tt0066498/?ref_=sr_t_223,1970,1h 34m,,7.7,3.4K
224. Blood Mania,https://www.imdb.com/title/tt0065478/?ref_=sr_t_224,1970,1h 21m,R,4.0,1.1K
225. The Body,https://www.imdb.com/title/tt0199369/?ref_=sr_t_225,1970,1h 52m,R,7.1,166
226. Bulls Market,https://www.imdb.com/title/tt0261592/?ref_=sr_t_226,1970,51m,,4.6,37
227. The Kremlin Letter,https://www.imdb.com/title/tt0065950/?ref_=sr_t_227,1970,2h,M/PG,6.2,2.4K
228. Barquero,https://www.imdb.com/title/tt0065451/?ref_=sr_t_228,1970,1h 55m,R,6.3,2.1K
229. Perfect Friday,https://www.imdb.com/title/tt0066212/?ref_=sr_t_229,1970,1h 34m,R,6.4,1.2K
