Movie Link,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
https://www.imdb.com/title/tt0066011/?ref_=sr_t_1,2200000.0,106550690.0,106550690.0,87198.0,['Arthur Hiller'],['Erich Segal'],"['Ali MacGraw', ""Ryan O'Neal"", 'John Marley']","['Dark Romance', 'Tragedy', 'Tragic Romance', 'Drama', 'Romance']",['United States'],"['119 Oxford Street, Cambridge, Massachusetts, USA']","['Paramount Pictures', 'Love Story Company']",['English'],0,17,0,1970
https://www.imdb.com/title/tt0065377/?ref_=sr_t_2,10000000.0,100489151.0,100489151.0,,"['George Seaton', 'Henry Hathaway']","['Arthur Hailey', 'George Seaton']","['Burt Lancaster', 'Dean Martin', 'George Kennedy']","['Dark Comedy', 'Disaster', 'Action', 'Drama', 'Thriller']",['United States'],"['Minneapolis-Saint Paul International Airport, Minneapolis, Minnesota, USA']",['Ross Hunter Productions'],"['English', 'Italian']",0,19,0,1970
https://www.imdb.com/title/tt0066026/?ref_=sr_t_3,3500000.0,81600000.0,81600000.0,,['Robert Altman'],"['Richard Hooker', 'Ring Lardner Jr.']","['Donald Sutherland', 'Elliott Gould', 'Tom Skerritt']","['Dark Comedy', 'Satire', 'Comedy', 'Drama', 'War']",['United States'],"['Malibu Creek State Park - 1925 Las Virgenes Road, Calabasas, California, USA']","['Aspen Productions (I)', 'Ingo Preminger Productions']","['English', 'Japanese', 'Korean', 'Latin']",0,26,0,1970
https://www.imdb.com/title/tt0066206/?ref_=sr_t_4,12000000.0,61749765.0,61749765.0,,['Franklin J. Schaffner'],"['Francis Ford Coppola', 'Edmund H. North', 'Ladislas Farago']","['George C. Scott', 'Karl Malden', 'Stephen Young']","['War Epic', 'Biography', 'Drama', 'War']",['United States'],"['Cabo de Gata, Almería, Andalucía, Spain']",['Twentieth Century Fox'],"['English', 'German', 'French', 'Russian', 'Arabic', 'Italian']",0,8,0,1970
https://www.imdb.com/title/tt0065421/?ref_=sr_t_5,4000000.0,35461460.0,35452658.0,3168071.0,['Wolfgang Reitherman'],"['Larry Clemmons', 'Vance Gerry', 'Ken Anderson']","['Phil Harris', 'Eva Gabor', 'Sterling Holloway']","['Animal Adventure', 'Hand-Drawn Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Musical']",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Productions', 'Walt Disney Animation Studios']",['English'],0,0,0,1970
https://www.imdb.com/title/tt0065988/?ref_=sr_t_6,15000000.0,31559552.0,31559552.0,,['Arthur Penn'],"['Thomas Berger', 'Calder Willingham']","['Dustin Hoffman', 'Faye Dunaway', 'Chief Dan George']","['Adventure Epic', 'Epic', 'Satire', 'Tragedy', 'Western Epic', 'Adventure', 'Comedy', 'Drama', 'Western']",['United States'],"['Little Bighorn River, Montana, USA']","['Cinema Center Films', 'Stockbridge-Hiller Productions']",['English'],0,11,1,1970
https://www.imdb.com/title/tt0065916/?ref_=sr_t_7,106000.0,19319254.0,19319254.0,,['John G. Avildsen'],['Norman Wexler'],"['Peter Boyle', 'Dennis Patrick', 'Susan Sarandon']","['Drama', 'Thriller']",['United States'],"['New York City, New York, USA']","['Cannon Productions', 'The Cannon Group', 'D.C. Company']",['English'],0,0,1,1970
https://www.imdb.com/title/tt0065462/?ref_=sr_t_8,3000000.0,18999718.0,18999718.0,,['Ted Post'],"['Paul Dehn', 'Mort Abrahams', 'Pierre Boulle']","['James Franciscus', 'Kim Hunter', 'Maurice Evans']","['Dystopian Sci-Fi', 'Action', 'Adventure', 'Sci-Fi']",['United States'],"['Red Rock Canyon State Park - Highway 14, Cantil, California, USA']","['Twentieth Century Fox', 'APJAC Productions']",['English'],0,0,0,1970
https://www.imdb.com/title/tt0066181/?ref_=sr_t_9,10000000.0,14000000.0,14000000.0,,['Vincente Minnelli'],['Alan Jay Lerner'],"['Barbra Streisand', 'Yves Montand', 'Bob Newhart']","['Comedy', 'Drama', 'Fantasy', 'Musical', 'Romance']",['United States'],"['Lexington Avenue, Manhattan, New York City, New York, USA']",['Paramount Pictures'],['English'],0,0,0,1970
https://www.imdb.com/title/tt0065775/?ref_=sr_t_10,,13300000.0,13300000.0,,['Richard Rush'],"['Robert Kaufman', 'Ken Kolb']","['Elliott Gould', 'Candice Bergen', 'Robert F. Lyons']","['Satire', 'Comedy', 'Drama', 'Romance']",['United States'],"['Lane Community College - 4000 E. 30th Avenue, Eugene, Oregon, USA']","['Columbia Pictures', 'The Organization']",['English'],0,0,0,1970
https://www.imdb.com/title/tt0065938/?ref_=sr_t_11,4000000.0,5200000.0,5200000.0,,['Brian G. Hutton'],['Troy Kennedy Martin'],"['Clint Eastwood', 'Telly Savalas', 'Don Rickles']","['Adventure', 'Comedy', 'War']","['Yugoslavia', 'United States']","['The coast South of Trieste, Yugoslavia']","['Metro-Goldwyn-Mayer (MGM)', 'Katzka-Loeb', 'Avala Film']","['English', 'French', 'German']",0,0,0,1970
https://www.imdb.com/title/tt0065134/?ref_=sr_t_12,2500000.0,5050000.0,5050000.0,,['Don Siegel'],"['Budd Boetticher', 'Albert Maltz']","['Clint Eastwood', 'Shirley MacLaine', 'Manolo Fábregas']","['Quest', 'Adventure', 'Drama', 'Romance', 'War', 'Western']","['Mexico', 'United States']","['Jantetelco, Morelos, Mexico']","['Universal Pictures', 'The Malpaso Company', 'Martin Rackin Productions']","['English', 'Spanish', 'French', 'Latin']",0,0,0,1970
https://www.imdb.com/title/tt0065531/?ref_=sr_t_13,,473897.0,432820.0,14843.0,['Jean-Pierre Melville'],['Jean-Pierre Melville'],"['Alain Delon', 'Bourvil', 'Gian Maria Volontè']","['Heist', 'Crime', 'Drama', 'Thriller']","['France', 'Italy']","['Place du Panthéon, Paris 5, Paris, France']","['Comacico', 'Euro International Films', 'Fono Roma']",['French'],0,0,0,1970
https://www.imdb.com/title/tt0065571/?ref_=sr_t_14,750000.0,654277.0,238792.0,11498.0,['Bernardo Bertolucci'],"['Alberto Moravia', 'Bernardo Bertolucci']","['Jean-Louis Trintignant', 'Stefania Sandrelli', 'Gastone Moschin']",['Drama'],"['Italy', 'France', 'West Germany']","['Cinecittà Studios, Cinecittà, Rome, Lazio, Italy']","['Mars Film', 'Marianne Productions', 'Maran Film']","['Italian', 'French', 'Latin', 'Chinese']",0,8,1,1970
https://www.imdb.com/title/tt0066580/?ref_=sr_t_15,600000.0,321295.0,126562.0,,['Michael Wadleigh'],[],"['Joan Baez', 'Richie Havens', 'Roger Daltrey']","['Concert', 'Documentary', 'History', 'Music']",['United States'],"['Bethel, New York, USA']",['Wadleigh-Maurice'],['English'],0,2,0,1970
https://www.imdb.com/title/tt0067866/?ref_=sr_t_16,1000000.0,161267.0,80302.0,6857.0,['Alejandro Jodorowsky'],['Alejandro Jodorowsky'],"['Alejandro Jodorowsky', 'Brontis Jodorowsky', 'José Legarreta']","['Drama', 'Western']",['Mexico'],"['Cañón de la Huasteca, Santa Catarina, Nuevo León, Mexico']",['Producciones Panicas'],['Spanish'],0,3,0,1970
https://www.imdb.com/title/tt0064285/?ref_=sr_t_17,,65560.0,65560.0,11206.0,['François Truffaut'],"['François Truffaut', 'Jean Gruault', 'Jean Itard']","['François Truffaut', 'Jean-Pierre Cargol', 'Françoise Seigner']","['Biography', 'Drama', 'History']",['France'],"['Aubiat, Puy-de-Dôme, France']","['Les Artistes Associés', 'Les Films du Carrosse', 'Les Productions Artistes Associés']","['French', 'French Sign Language']",0,5,0,1970
https://www.imdb.com/title/tt0067961/?ref_=sr_t_18,115000.0,108692.0,51713.0,10679.0,['Barbara Loden'],['Barbara Loden'],"['Barbara Loden', 'Michael Higgins', 'Dorothy Shupenes']","['Heist', 'Psychological Drama', 'Tragedy', 'Crime', 'Drama']",['United States'],"['Scranton, Pennsylvania, USA']",['Foundation for Filmakers'],['English'],0,0,0,1970
