Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
11. Kelly's Heroes,https://www.imdb.com/title/tt0065938/?ref_=sr_t_11,1970,2h 24m,GP,7.6,56K,4000000.0,5200000.0,5200000.0,,['Brian G. Hutton'],['Troy Kennedy Martin'],"['Clint Eastwood', 'Telly Savalas', 'Don Rickles']","['Adventure', 'Comedy', 'War']","['Yugoslavia', 'United States']","['The coast South of Trieste, Yugoslavia']","['Metro-Goldwyn-Mayer (MGM)', 'Katzka-Loeb', 'Avala Film']","['English', 'French', 'German']",0,0,0,1970
12. Two Mules for Sister Sara,https://www.imdb.com/title/tt0065134/?ref_=sr_t_12,1970,1h 56m,GP,7.0,32K,2500000.0,5050000.0,5050000.0,,['Don Siegel'],"['Budd Boetticher', 'Albert Maltz']","['Clint Eastwood', 'Shirley MacLaine', 'Manolo Fábregas']","['Quest', 'Adventure', 'Drama', 'Romance', 'War', 'Western']","['Mexico', 'United States']","['Jantetelco, Morelos, Mexico']","['Universal Pictures', 'The Malpaso Company', 'Martin Rackin Productions']","['English', 'Spanish', 'French', 'Latin']",0,0,0,1970
13. Le cercle rouge,https://www.imdb.com/title/tt0065531/?ref_=sr_t_13,1970,2h 20m,Not Rated,7.9,30K,,473897.0,432820.0,14843.0,['Jean-Pierre Melville'],['Jean-Pierre Melville'],"['Alain Delon', 'Bourvil', 'Gian Maria Volontè']","['Heist', 'Crime', 'Drama', 'Thriller']","['France', 'Italy']","['Place du Panthéon, Paris 5, Paris, France']","['Comacico', 'Euro International Films', 'Fono Roma']",['French'],0,0,0,1970
14. The Conformist,https://www.imdb.com/title/tt0065571/?ref_=sr_t_14,1970,1h 53m,R,7.9,35K,750000.0,654277.0,238792.0,11498.0,['Bernardo Bertolucci'],"['Alberto Moravia', 'Bernardo Bertolucci']","['Jean-Louis Trintignant', 'Stefania Sandrelli', 'Gastone Moschin']",['Drama'],"['Italy', 'France', 'West Germany']","['Cinecittà Studios, Cinecittà, Rome, Lazio, Italy']","['Mars Film', 'Marianne Productions', 'Maran Film']","['Italian', 'French', 'Latin', 'Chinese']",0,8,1,1970
15. Woodstock,https://www.imdb.com/title/tt0066580/?ref_=sr_t_15,1970,3h 4m,R,8.1,19K,600000.0,321295.0,126562.0,,['Michael Wadleigh'],[],"['Joan Baez', 'Richie Havens', 'Roger Daltrey']","['Concert', 'Documentary', 'History', 'Music']",['United States'],"['Bethel, New York, USA']",['Wadleigh-Maurice'],['English'],0,2,0,1970
16. El Topo,https://www.imdb.com/title/tt0067866/?ref_=sr_t_16,1970,2h 5m,Not Rated,7.2,32K,1000000.0,161267.0,80302.0,6857.0,['Alejandro Jodorowsky'],['Alejandro Jodorowsky'],"['Alejandro Jodorowsky', 'Brontis Jodorowsky', 'José Legarreta']","['Drama', 'Western']",['Mexico'],"['Cañón de la Huasteca, Santa Catarina, Nuevo León, Mexico']",['Producciones Panicas'],['Spanish'],0,3,0,1970
17. The Wild Child,https://www.imdb.com/title/tt0064285/?ref_=sr_t_17,1970,1h 23m,G,7.5,9.1K,,65560.0,65560.0,11206.0,['François Truffaut'],"['François Truffaut', 'Jean Gruault', 'Jean Itard']","['François Truffaut', 'Jean-Pierre Cargol', 'Françoise Seigner']","['Biography', 'Drama', 'History']",['France'],"['Aubiat, Puy-de-Dôme, France']","['Les Artistes Associés', 'Les Films du Carrosse', 'Les Productions Artistes Associés']","['French', 'French Sign Language']",0,5,0,1970
18. Wanda,https://www.imdb.com/title/tt0067961/?ref_=sr_t_18,1970,1h 42m,GP,7.1,6.1K,115000.0,108692.0,51713.0,10679.0,['Barbara Loden'],['Barbara Loden'],"['Barbara Loden', 'Michael Higgins', 'Dorothy Shupenes']","['Heist', 'Psychological Drama', 'Tragedy', 'Crime', 'Drama']",['United States'],"['Scranton, Pennsylvania, USA']",['Foundation for Filmakers'],['English'],0,0,0,1970
19. Multiple Maniacs,https://www.imdb.com/title/tt0067454/?ref_=sr_t_19,1970,1h 31m,Not Rated,6.5,4.7K,5000.0,39025.0,33036.0,9814.0,['John Waters'],['John Waters'],"['Divine', 'David Lochary', 'Mary Vivian Pearce']","['Dark Comedy', 'Satire', 'Comedy', 'Crime', 'Horror']",['United States'],"['Baltimore, Maryland, USA']",['Dreamland'],['English'],0,0,0,1970
20. Tristana,https://www.imdb.com/title/tt0066491/?ref_=sr_t_20,1970,1h 39m,PG,7.4,13K,,14586.0,14586.0,4754.0,['Luis Buñuel'],"['Julio Alejandro', 'Luis Buñuel', 'Benito Pérez Galdós']","['Catherine Deneuve', 'Fernando Rey', 'Franco Nero']",['Drama'],"['Spain', 'Italy', 'France']","['Paseo Recaredo, Toledo, Castilla-La Mancha, Spain']","['Época Films', 'Talía Films', 'Selenia Cinematografica']",['Spanish'],0,4,1,1970
21. Bronco Bullfrog,https://www.imdb.com/title/tt0064111/?ref_=sr_t_21,1970,1h 26m,Not Rated,6.6,430,18000.0,13171.0,13171.0,3452.0,['Barney Platts-Mills'],['Barney Platts-Mills'],"['Del Walker', 'Anne Gooding', 'Sam Shepherd']","['Comedy', 'Drama']",['United Kingdom'],"['Leytonstone, London, England, UK']",['Maya Films'],['English'],0,0,0,1970
22. The American Soldier,https://www.imdb.com/title/tt0065391/?ref_=sr_t_22,1970,1h 20m,,6.5,2K,280000.0,8148.0,8144.0,11623.0,['Rainer Werner Fassbinder'],['Rainer Werner Fassbinder'],"['Karl Scheydt', 'Elga Sorbas', 'Jan George']",['Drama'],['West Germany'],"['Hauptbahnhof, Munich, Bavaria, Germany']",['Antiteater-X-Film'],['German'],0,0,0,1970
23. Gods of the Plague,https://www.imdb.com/title/tt0065808/?ref_=sr_t_23,1970,1h 31m,,6.4,1.6K,180000.0,8148.0,8144.0,11623.0,['Rainer Werner Fassbinder'],['Rainer Werner Fassbinder'],"['Hanna Schygulla', 'Margarethe von Trotta', 'Harry Baer']","['Crime', 'Drama']",['West Germany'],"['Dreimühlenstraße, Munich, Bavaria, Germany']",['Antiteater-X-Film'],"['German', 'French', 'English']",0,0,0,1970
24. The Things of Life,https://www.imdb.com/title/tt0064165/?ref_=sr_t_24,1970,1h 29m,GP,7.4,5.8K,,5063.0,5063.0,,['Claude Sautet'],"['Sandro Continenza', 'Jean-Loup Dabadie', 'Paul Guimard']","['Michel Piccoli', 'Romy Schneider', 'Gérard Lartigau']","['Drama', 'Romance']","['Switzerland', 'France', 'Italy']","['Rue de Sèvres, Paris 7, Paris, France']","['Fida Cinematografica', 'Lira Films', 'Sonocam']",['French'],0,2,0,1970
25. The Boys in the Band,https://www.imdb.com/title/tt0065488/?ref_=sr_t_25,1970,2h,R,7.6,6.1K,1250000.0,2695.0,2695.0,,['William Friedkin'],['Mart Crowley'],"['Kenneth Nelson', 'Peter White', 'Leonard Frey']","['Dark Comedy', 'Drama']",['United States'],"['Julius Bar, 159 West 10th Street, Greenwich Village, Manhattan, New York City, New York, USA']","['Cinema Center Films', 'Leo Films']",['English'],0,0,0,1970
26. Bed & Board,https://www.imdb.com/title/tt0065651/?ref_=sr_t_26,1970,1h 37m,GP,7.4,11K,,509.0,509.0,11206.0,['François Truffaut'],"['François Truffaut', 'Claude de Givray', 'Bernard Revon']","['Jean-Pierre Léaud', 'Claude Jade', 'Hiroko Berghauer']","['Comedy', 'Drama', 'Romance']","['France', 'Italy']","['Paris, France']","['Les Films du Carrosse', 'Valoria Films', 'Fida Cinematografica']","['French', 'English', 'Japanese', 'Italian']",0,0,0,1970
27. Scrooge,https://www.imdb.com/title/tt0066344/?ref_=sr_t_27,1970,1h 53m,G,7.5,13K,,,3698009.0,,['Ronald Neame'],"['Charles Dickens', 'Leslie Bricusse']","['Albert Finney', 'Alec Guinness', 'Edith Evans']","['Holiday Family', 'Drama', 'Family', 'Fantasy', 'Holiday', 'Musical', 'Romance', 'Thriller']","['United Kingdom', 'United States']","['Blackpark Lake, Black Park Country Park, Black Park Road, Wexham, Slough, Buckinghamshire, England, UK']","['Cinema Center Films', 'Waterbury Films']",['English'],0,10,4,1970
28. Rio Lobo,https://www.imdb.com/title/tt0066301/?ref_=sr_t_28,1970,1h 54m,G,6.7,14K,4000000.0,,,,['Howard Hawks'],"['Burton Wohl', 'Leigh Brackett']","['John Wayne', 'Jorge Rivero', ""Jennifer O'Neill""]","['Drama', 'War', 'Western']","['United States', 'Mexico']","['Old Tucson - 201 S. Kinney Road, Tucson, Arizona, USA']","['Cinema Center Films', 'Estudios Churubusco Azteca S.A.', 'Batjac Productions']","['English', 'Spanish']",0,0,0,1970
29. Catch-22,https://www.imdb.com/title/tt0065528/?ref_=sr_t_29,1970,2h 2m,R,7.1,27K,18000000.0,,,,['Mike Nichols'],"['Joseph Heller', 'Buck Henry']","['Alan Arkin', 'Martin Balsam', 'Richard Benjamin']","['Dark Comedy', 'Satire', 'Comedy', 'Drama', 'War']",['United States'],"['San Carlos, Sonora, Mexico']","['Paramount Pictures', 'Filmways Productions']","['English', 'Italian']",0,0,2,1970
30. There Was a Crooked Man...,https://www.imdb.com/title/tt0066448/?ref_=sr_t_30,1970,2h 6m,R,6.8,5.4K,,15160.0,,,['Joseph L. Mankiewicz'],"['David Newman', 'Robert Benton']","['Kirk Douglas', 'Henry Fonda', 'Hume Cronyn']","['Slapstick', 'Comedy', 'Western']",['United States'],"['Mojave Desert, Arizona, USA']",['Warner Bros.'],"['English', 'Spanish']",0,0,0,1970
31. The Railway Children,https://www.imdb.com/title/tt0066279/?ref_=sr_t_31,1970,1h 49m,G,7.3,5.9K,,32239.0,,,['Lionel Jeffries'],"['E. Nesbit', 'Lionel Jeffries']","['Dinah Sheridan', 'Bernard Cribbins', 'William Mervyn']","['Drama', 'Family']",['United Kingdom'],"['Bents Farm, Oxenhope, Keighley, Bradford, West Yorkshire, England, UK']",['EMI Films'],"['English', 'French', 'Russian']",0,0,3,1970
32. The Vampire Lovers,https://www.imdb.com/title/tt0066518/?ref_=sr_t_32,1970,1h 31m,R,6.4,8.1K,,,,,['Roy Ward Baker'],"['Sheridan Le Fanu', 'Harry Fine', 'Tudor Gates']","['Ingrid Pitt', 'Pippa Steel', 'Madeline Smith']","['Vampire Horror', 'Horror']",['United Kingdom'],"['Wall Hall, Hertfordshire, England, UK']","['Hammer Films', 'Fantale Films']","['English', 'German']",0,0,0,1970
33. Valerie and Her Week of Wonders,https://www.imdb.com/title/tt0066516/?ref_=sr_t_33,1970,1h 17m,Not Rated,7.0,12K,,,,,['Jaromil Jires'],"['Vítezslav Nezval', 'Ester Krumbachová', 'Jaromil Jires']","['Jaroslava Schallerová', 'Helena Anýzová', 'Petr Kopriva']","['Coming-of-Age', 'Folk Horror', 'Period Drama', 'Vampire Horror', 'Witch Horror', 'Adventure', 'Drama', 'Fantasy', 'Horror']",['Czechoslovakia'],"['Barrandov Studios, Prague, Czech Republic']",['Filmové studio Barrandov'],['Czech'],0,0,0,1970
34. They Call Me Trinity,https://www.imdb.com/title/tt0067355/?ref_=sr_t_34,1970,1h 55m,G,7.4,26K,,28807.0,,,['Enzo Barboni'],"['Enzo Barboni', 'Gene Luotto']","['Terence Hill', 'Bud Spencer', 'Steffen Zacharias']","['Buddy Comedy', 'Parody', 'Spaghetti Western', 'Comedy', 'Western']",['Italy'],"[""Campo Imperatore, L'Aquila, Abruzzo, Italy""]",['West Film'],['Italian'],0,0,0,1970
35. Beyond the Valley of the Dolls,https://www.imdb.com/title/tt0065466/?ref_=sr_t_35,1970,1h 49m,NC-17,6.1,12K,900000.0,,,,['Russ Meyer'],"['Roger Ebert', 'Russ Meyer']","['Dolly Read', 'Cynthia Myers', 'Marcia McBroom']","['Parody', 'Satire', 'Comedy', 'Drama', 'Music']",['United States'],"['Century City, Los Angeles, California, USA']",['Twentieth Century Fox'],['English'],0,0,0,1970
36. Five Easy Pieces,https://www.imdb.com/title/tt0065724/?ref_=sr_t_36,1970,1h 38m,R,7.4,42K,1600000.0,,,,['Bob Rafelson'],"['Carole Eastman', 'Bob Rafelson']","['Jack Nicholson', 'Karen Black', 'Billy Green Bush']","['Road Trip', 'Drama']",['United States'],"[""Denny's Restaurant - 3652 Glenwood Drive, Eugene, Oregon, USA""]","['BBS Productions', 'Columbia Pictures', 'Five Easy Pieces Productions']",['English'],0,23,4,1970
37. Waterloo,https://www.imdb.com/title/tt0066549/?ref_=sr_t_37,1970,2h 3m,G,7.3,13K,25000000.0,,,,['Sergey Bondarchuk'],"['H.A.L. Craig', 'Sergey Bondarchuk', 'Vittorio Bonicelli']","['Rod Steiger', 'Christopher Plummer', 'Orson Welles']","['Costume Drama', 'Docudrama', 'Historical Epic', 'Period Drama', 'War Epic', 'Action', 'Biography', 'Drama', 'History', 'War']","['Italy', 'Soviet Union', 'United States']",['Ukraine'],"['Dino de Laurentiis Cinematografica', 'Mosfilm']",['English'],0,2,0,1970
38. Soldier Blue,https://www.imdb.com/title/tt0066390/?ref_=sr_t_38,1970,1h 52m,PG,6.9,6.7K,,,510520.0,,['Ralph Nelson'],"['Theodore V. Olsen', 'John Gay']","['Candice Bergen', 'Peter Strauss', 'Donald Pleasence']","['Drama', 'War', 'Western']",['United States'],"['San Miguel de Horcasitas, Sonora, Mexico']","['AVCO Embassy Pictures', 'Katzka-Loeb']",['English'],0,0,0,1970
39. Tora! Tora! Tora!,https://www.imdb.com/title/tt0066473/?ref_=sr_t_39,1970,2h 24m,G,7.5,38K,25000000.0,,,,"['Richard Fleischer', 'Kinji Fukasaku', 'Toshio Masuda']","['Larry Forrester', 'Hideo Oguni', 'Ryûzô Kikushima']","['Martin Balsam', 'Sô Yamamura', 'Jason Robards']","['Historical Epic', 'War Epic', 'Action', 'Drama', 'History', 'War']","['Japan', 'United States']","[""Pearl Harbor, O'ahu, Hawaii, USA""]","['Twentieth Century Fox', 'Elmo Williams', 'Richard Fleischer']","['English', 'Japanese']",0,7,0,1970
40. Myra Breckinridge,https://www.imdb.com/title/tt0066115/?ref_=sr_t_40,1970,1h 34m,R,4.5,3.5K,5385000.0,,,,['Michael Sarne'],"['Gore Vidal', 'Michael Sarne', 'David Giler']","['Mae West', 'John Huston', 'Raquel Welch']","['Farce', 'Parody', 'Satire', 'Comedy']",['United States'],"['6914 Hollywood Boulevard, Hollywood, Los Angeles, California, USA']",['Twentieth Century Fox'],"['English', 'Italian']",0,0,0,1970
41. Eugenie,https://www.imdb.com/title/tt0064494/?ref_=sr_t_41,1970,1h 27m,X,5.2,2.1K,,,83500.0,,['Jesús Franco'],"['Harry Alan Towers', 'Marquis de Sade']","['Maria Rohm', 'Marie Liljedahl', 'Jack Taylor']","['Drama', 'Horror']","['West Germany', 'Spain', 'Liechtenstein', 'United Kingdom']","['Barcelona, Catalonia, Spain']","['Etablissement Sargon', 'Hape-Film Company GmbH', 'Producciones Cinematográficas Balcazar']","['English', 'Spanish', 'German']",0,0,0,1970
42. The Bird with the Crystal Plumage,https://www.imdb.com/title/tt0065143/?ref_=sr_t_42,1970,1h 36m,GP,7.1,25K,500000.0,,,,['Dario Argento'],"['Dario Argento', 'Fredric Brown']","['Tony Musante', 'Suzy Kendall', 'Enrico Maria Salerno']","['Giallo', 'Slasher Horror', 'Horror', 'Mystery', 'Thriller']","['Italy', 'West Germany']","['Agnano, Naples, Campania, Italy']","['Seda Spettacoli', 'Central Cinema Company Film (CCC)']",['Italian'],0,0,0,1970
43. Cromwell,https://www.imdb.com/title/tt0065593/?ref_=sr_t_43,1970,2h 19m,G,7.0,7.3K,3750000.0,,,,['Ken Hughes'],['Ken Hughes'],"['Richard Harris', 'Alec Guinness', 'Robert Morley']","['Docudrama', 'Historical Epic', 'Period Drama', 'Biography', 'Drama', 'History', 'War']","['United Kingdom', 'United States']","['Hatfield House, Hatfield, Hertfordshire, England, UK']","['Columbia Pictures', 'Irving Allen Productions']",['English'],0,5,0,1970
44. Ryan's Daughter,https://www.imdb.com/title/tt0066319/?ref_=sr_t_44,1970,3h 20m,R,7.4,11K,15000000.0,8768.0,,,['David Lean'],['Robert Bolt'],"['Robert Mitchum', 'Trevor Howard', 'John Mills']","['Period Drama', 'Drama', 'Romance']",['United States'],"['Cliffs of Moher, County Clare, Ireland']","['Metro-Goldwyn-Mayer (MGM)', 'Faraway Productions']",['English'],0,22,0,1970
45. Chisum,https://www.imdb.com/title/tt0065547/?ref_=sr_t_45,1970,1h 51m,G,6.8,11K,4000000.0,,,,['Andrew V. McLaglen'],['Andrew J. Fenady'],"['John Wayne', 'Forrest Tucker', 'Christopher George']","['Biography', 'Drama', 'Western']",['United States'],"['J.W. Eaves Movie Ranch - 75 Rancho Alegre Road, Santa Fe, New Mexico, USA']","['Batjac Productions', 'Warner Bros.']","['English', 'Spanish']",0,0,0,1970
46. A Man Called Sledge,https://www.imdb.com/title/tt0066050/?ref_=sr_t_46,1970,1h 33m,R,5.9,1.6K,,,,,"['Vic Morrow', 'Giorgio Gentili']","['Vic Morrow', 'Frank Kowalski', ""Massimo D'Avak""]","['James Garner', 'Dennis Weaver', 'Claude Akins']","['Spaghetti Western', 'Western']","['Italy', 'United States']","['Polopos, Almeria, Andalucia, Spain']","['Columbia Pictures', 'Dino de Laurentiis Cinematografica']",['English'],0,0,0,1970
47. The Party at Kitty and Stud's,https://www.imdb.com/title/tt0065904/?ref_=sr_t_47,1970,1h 11m,X,2.5,2.5K,5000.0,,,,['Morton M. Lewis'],['Milton Lewis'],"['Sylvester Stallone', 'Henrietta Holm', 'Jodi Van Prang']","['Comedy', 'Drama', 'Romance']",['United States'],"['New York City, New York, USA']",['Stallion Releasing Inc.'],['English'],0,0,0,1970
48. The Private Life of Sherlock Holmes,https://www.imdb.com/title/tt0066249/?ref_=sr_t_48,1970,2h 5m,PG-13,7.0,14K,10000000.0,19773.0,,,['Billy Wilder'],"['Arthur Conan Doyle', 'Billy Wilder', 'I.A.L. Diamond']","['Robert Stephens', 'Christopher Lee', 'Colin Blakely']","['Adventure', 'Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']","['United Kingdom', 'United States']","['Urquhart Castle, Drumnadrochit, Loch Ness, Highland, Scotland, UK']","['The Mirisch Corporation', 'Sir Nigel Films', 'Phalanx Productions']","['English', 'Russian', 'French', 'German']",0,0,0,1970
49. Hercules in New York,https://www.imdb.com/title/tt0065832/?ref_=sr_t_49,1970,1h 32m,G,3.3,20K,,,,,['Arthur Allan Seidelman'],['Aubrey Wisberg'],"['Arnold Stang', 'Arnold Schwarzenegger', 'Deborah Loomis']","['Adventure', 'Comedy', 'Fantasy']",['United States'],"['Central Park, Manhattan, New York City, New York, USA']",['RAF Industries'],['English'],0,0,0,1970
50. Performance,https://www.imdb.com/title/tt0066214/?ref_=sr_t_50,1970,1h 45m,R,6.7,12K,750000.0,,,,"['Donald Cammell', 'Nicolas Roeg']",['Donald Cammell'],"['James Fox', 'Mick Jagger', 'Anita Pallenberg']","['Crime', 'Drama']",['United Kingdom'],"['23 Lowndes Square, Knightsbridge, London, England, UK']",['Goodtimes Enterprises'],['English'],0,0,1,1970
51. Colossus: The Forbin Project,https://www.imdb.com/title/tt0064177/?ref_=sr_t_51,1970,1h 40m,M,7.1,11K,,,,,['Joseph Sargent'],"['James Bridges', 'D.F. Jones']","['Eric Braeden', 'Susan Clark', 'Gordon Pinsent']","['Sci-Fi', 'Thriller']",['United States'],"['Lawrence Hall of Science - Centennial Drive, University of California, Berkeley, California, USA']",['Universal Pictures'],"['English', 'Russian']",0,0,0,1970
52. Brewster McCloud,https://www.imdb.com/title/tt0065492/?ref_=sr_t_52,1970,1h 45m,R,6.8,5.9K,5600000.0,,,,['Robert Altman'],['Doran William Cannon'],"['Bud Cort', 'Shelley Duvall', 'Sally Kellerman']","['Dark Comedy', 'Comedy', 'Crime', 'Fantasy']",['United States'],"['Astrodome - 8400 Kirby Drive, Houston, Texas, USA']","['Metro-Goldwyn-Mayer (MGM)', ""Lion's Gate Films""]",['English'],0,2,0,1970
53. Zabriskie Point,https://www.imdb.com/title/tt0066601/?ref_=sr_t_53,1970,1h 53m,R,6.9,18K,7000000.0,84879.0,,,['Michelangelo Antonioni'],"['Michelangelo Antonioni', 'Franco Rossetti', 'Sam Shepard']","['Mark Frechette', 'Daria Halprin', 'Paul Fix']",['Drama'],['United States'],"['Death Valley National Monument, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],['English'],0,0,0,1970
54. The Dunwich Horror,https://www.imdb.com/title/tt0065669/?ref_=sr_t_54,1970,1h 30m,R,5.4,5.4K,,,446400.0,,['Daniel Haller'],"['Curtis Hanson', 'Henry Rosenbaum', 'Ronald Silkosky']","['Sandra Dee', 'Dean Stockwell', 'Ed Begley']",['Horror'],['United States'],"['Mendocino, California, USA']",['American International Pictures (AIP)'],['English'],0,0,0,1970
55. Crime and Punishment,https://www.imdb.com/title/tt0064839/?ref_=sr_t_55,1970,3h 41m,,7.8,1.4K,,,,,['Lev Kulidzhanov'],"['Fyodor Dostoevsky', 'Nikolai Figurovsky', 'Lev Kulidzhanov']","['Georgiy Taratorkin', 'Innokentiy Smoktunovskiy', 'Tatyana Bedova']",['Drama'],['Soviet Union'],[],"['Kinostudiya imeni M. Gorkogo', 'Mosfilm']",['Russian'],0,0,0,1970
56. A Love Story,https://www.imdb.com/title/tt0065955/?ref_=sr_t_56,1970,1h 55m,,7.3,7.8K,,169374.0,,,['Roy Andersson'],['Roy Andersson'],"['Ann-Sofie Kylin', 'Rolf Sohlman', 'Anita Lindblom']","['Teen Romance', 'Drama', 'Romance']",['Sweden'],"['AB Europa Studio, Sundbyberg, Sweden']",['Europa Film'],"['Swedish', 'Spanish']",0,2,0,1970
57. Deep End,https://www.imdb.com/title/tt0066122/?ref_=sr_t_57,1970,1h 28m,R,7.2,7.9K,,454.0,,,['Jerzy Skolimowski'],"['Jerzy Skolimowski', 'Jerzy Gruza', 'Boleslaw Sulik']","['Jane Asher', 'John Moulder-Brown', 'Karl Michael Vogler']","['Comedy', 'Drama', 'Romance']","['United Kingdom', 'West Germany']","['The Englischer Garten, Munich, Bavaria, Germany']","['Maran Film', 'Kettledrum Films']",['English'],0,0,1,1970
