Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Star Wars: Episode I - The Phantom Menace,https://www.imdb.com/title/tt0120915/?ref_=sr_t_1,1999,2h 16m,PG,6.5,879K,115000000.0,1046515409.0,487576624.0,64820970.0,['George Lucas'],['George Lucas'],"['Ewan McGregor', 'Liam Neeson', 'Natalie Portman']","['Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['United States', 'United Kingdom']","['Sidi Bouhlel, Bouhlel Sdada, Tunisia']",['Lucasfilm'],"['English', 'Sanskrit']",0,71,3,1999
2. The Sixth Sense,https://www.imdb.com/title/tt0167404/?ref_=sr_t_2,1999,1h 47m,PG-13,8.2,1.1M,40000000.0,672806432.0,293506292.0,26681262.0,['M. Night Shyamalan'],['M. Night Shyamalan'],"['Bruce Willis', 'Haley Joel Osment', 'Toni Collette']","['Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Striped Bass - 1500 Walnut Street, Philadelphia, Pennsylvania, USA']","['Hollywood Pictures', 'Spyglass Entertainment', 'The Kennedy/Marshall Company']","['English', 'Latin', 'Spanish']",0,56,6,1999
3. Toy Story 2,https://www.imdb.com/title/tt0120363/?ref_=sr_t_3,1999,1h 32m,G,7.9,636K,90000000.0,497375381.0,245852179.0,300163.0,"['John Lasseter', 'Ash Brannon', 'Lee Unkrich']","['John Lasseter', 'Pete Docter', 'Ash Brannon']","['Tom Hanks', 'Tim Allen', 'Joan Cusack']","['Computer Animation', 'Quest', 'Supernatural Fantasy', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']",['English'],0,27,1,1999
4. Austin Powers: The Spy Who Shagged Me,https://www.imdb.com/title/tt0145660/?ref_=sr_t_4,1999,1h 35m,PG-13,6.7,254K,33000000.0,313701294.0,206040086.0,54917604.0,['Jay Roach'],"['Mike Myers', 'Michael McCullers']","['Mike Myers', 'Heather Graham', 'Michael York']","['Parody', 'Slapstick', 'Action', 'Adventure', 'Comedy', 'Crime']",['United States'],"['Space Needle - 400 Broad Street, Seattle Center, Seattle, Washington, USA']","['New Line Cinema', 'Gratitude', 'Moving Pictures (I)']","['English', 'German']",0,31,1,1999
5. The Matrix,https://www.imdb.com/title/tt0133093/?ref_=sr_t_5,1999,2h 16m,R,8.7,2.1M,63000000.0,467841735.0,172076928.0,27788331.0,"['Lana Wachowski', 'Lilly Wachowski']","['Lilly Wachowski', 'Lana Wachowski']","['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']","['Action Epic', 'Artificial Intelligence', 'Cyberpunk', 'Dystopian Sci-Fi', 'Gun Fu', 'Martial Arts', 'Sci-Fi Epic', 'Action', 'Sci-Fi']","['United States', 'Australia']","['Nashville, Tennessee, USA']","['Warner Bros.', 'Village Roadshow Pictures', 'Groucho Film Partnership']",['English'],0,52,0,1999
6. Tarzan,https://www.imdb.com/title/tt0120855/?ref_=sr_t_6,1999,1h 28m,G,7.3,255K,130000000.0,448191819.0,171091819.0,34221968.0,"['Chris Buck', 'Kevin Lima']","['Edgar Rice Burroughs', 'Tab Murphy', 'Bob Tzudiker']","['Tony Goldwyn', 'Minnie Driver', 'Brian Blessed']","['Hand-Drawn Animation', 'Jungle Adventure', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Music']","['United States', 'Japan']","['Walt Disney Animation Studios - 2100 Riverside Drive, Burbank, California, USA']","['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation']",['English'],0,23,0,1999
7. Big Daddy,https://www.imdb.com/title/tt0142342/?ref_=sr_t_7,1999,1h 33m,PG-13,6.4,240K,34200000.0,234801895.0,163479795.0,41536370.0,['Dennis Dugan'],"['Steve Franks', 'Tim Herlihy', 'Adam Sandler']","['Adam Sandler', 'Joey Lauren Adams', 'Jon Stewart']","['Comedy', 'Drama']",['United States'],"['Staten Island, New York City, New York, USA']","['Jack Giarraputo Productions', 'Out of the Blue... Entertainment']","['English', 'Italian']",0,14,0,1999
8. The Mummy,https://www.imdb.com/title/tt0120616/?ref_=sr_t_8,1999,2h 4m,PG-13,7.1,475K,80000000.0,417643286.0,157095368.0,43369635.0,['Stephen Sommers'],"['Stephen Sommers', 'Lloyd Fonvielle', 'Kevin Jarre']","['Brendan Fraser', 'Rachel Weisz', 'John Hannah']","['Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Supernatural Fantasy', 'Action', 'Adventure', 'Fantasy']",['United States'],"['Djemaa el Fna, Marrakech, Morocco']","['Alphaville Films', 'Universal Studios']","['English', 'Egyptian (Ancient)', 'Arabic', 'Chinese', 'Hebrew', 'Hungarian']",0,24,1,1999
9. Runaway Bride,https://www.imdb.com/title/tt0163187/?ref_=sr_t_9,1999,1h 56m,PG,5.6,107K,70000000.0,309460292.0,152257509.0,35055556.0,['Garry Marshall'],"['Josann McGibbon', 'Sara Parriott']","['Julia Roberts', 'Richard Gere', 'Joan Cusack']","['Romantic Comedy', 'Comedy', 'Romance']",['United States'],"['Berlin, Maryland, USA']","['Paramount Pictures', 'Touchstone Pictures', 'Interscope Communications']",['English'],0,11,0,1999
10. The Blair Witch Project,https://www.imdb.com/title/tt0185937/?ref_=sr_t_10,1999,1h 21m,R,6.5,298K,60000.0,248639099.0,140539099.0,1512054.0,"['Daniel Myrick', 'Eduardo Sánchez']","['Daniel Myrick', 'Eduardo Sánchez', 'Heather Donahue']","['Heather Donahue', 'Michael C. Williams', 'Joshua Leonard']","['B-Horror', 'Folk Horror', 'Found Footage Horror', 'Psychological Horror', 'Supernatural Horror', 'Witch Horror', 'Horror', 'Mystery']",['United States'],"['Patapsco Valley State Park - 8020 Baltimore National Pike, Ellicott City, Maryland, USA']",['Haxan Films'],['English'],0,26,0,1999
11. Stuart Little,https://www.imdb.com/title/tt0164912/?ref_=sr_t_11,1999,1h 24m,PG,6.0,153K,133000000.0,300135367.0,140035367.0,15018223.0,['Rob Minkoff'],"['E.B. White', 'M. Night Shyamalan', 'Greg Brooker']","['Michael J. Fox', 'Geena Davis', 'Hugh Laurie']","['Animal Adventure', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['Germany', 'United States']","['Jacqueline Kennedy Onassis Reservoir, Central Park, Manhattan, New York City, New York, USA']","['Columbia Pictures', 'Franklin/Waterman Productions', 'Global Medien KG']","['English', 'Dutch']",0,14,1,1999
12. The Green Mile,https://www.imdb.com/title/tt0120689/?ref_=sr_t_12,1999,3h 9m,R,8.6,1.5M,60000000.0,286801374.0,136801374.0,18017152.0,['Frank Darabont'],"['Stephen King', 'Frank Darabont']","['Tom Hanks', 'Michael Clarke Duncan', 'David Morse']","['Period Drama', 'Prison Drama', 'Supernatural Fantasy', 'Tragedy', 'Crime', 'Drama', 'Fantasy', 'Mystery']",['United States'],"['Tennessee State Penitentiary, Nashville, Tennessee, USA']","['Castle Rock Entertainment', 'Darkwoods Productions', 'Warner Bros.']","['English', 'French']",0,37,4,1999
