Title,Movie Link,Year,Duration,MPA,Rating,Votes
1. Shrek 2,https://www.imdb.com/title/tt0298148/?ref_=sr_t_1,2004,1h 33m,PG,7.4,521K
2. Spider-Man 2,https://www.imdb.com/title/tt0316654/?ref_=sr_t_2,2004,2h 7m,PG-13,7.5,733K
3. The Passion of the Christ,https://www.imdb.com/title/tt0335345/?ref_=sr_t_3,2004,2h 7m,R,7.2,255K
4. Meet the Fockers,https://www.imdb.com/title/tt0290002/?ref_=sr_t_4,2004,1h 55m,PG-13,6.3,292K
5. The Incredibles,https://www.imdb.com/title/tt0317705/?ref_=sr_t_5,2004,1h 55m,PG,8.0,839K
6. Harry Potter and the Prisoner of Azkaban,https://www.imdb.com/title/tt0304141/?ref_=sr_t_6,2004,2h 22m,PG,7.9,716K
7. The Polar Express,https://www.imdb.com/title/tt0338348/?ref_=sr_t_7,2004,1h 40m,G,6.6,254K
8. The Day After Tomorrow,https://www.imdb.com/title/tt0319262/?ref_=sr_t_8,2004,2h 4m,PG-13,6.5,491K
9. The Bourne Supremacy,https://www.imdb.com/title/tt0372183/?ref_=sr_t_9,2004,1h 48m,PG-13,7.7,496K
10. National Treasure,https://www.imdb.com/title/tt0368891/?ref_=sr_t_10,2004,2h 11m,PG,6.9,364K
11. Shark Tale,https://www.imdb.com/title/tt0307453/?ref_=sr_t_11,2004,1h 30m,PG,6.0,204K
"12. I, Robot",https://www.imdb.com/title/tt0343818/?ref_=sr_t_12,2004,1h 55m,PG-13,7.1,589K
13. Troy,https://www.imdb.com/title/tt0332452/?ref_=sr_t_13,2004,2h 43m,R,7.3,585K
14. Ocean's Twelve,https://www.imdb.com/title/tt0349903/?ref_=sr_t_14,2004,2h 5m,PG-13,6.5,422K
15. 50 First Dates,https://www.imdb.com/title/tt0343660/?ref_=sr_t_15,2004,1h 39m,PG-13,6.8,392K
16. Van Helsing,https://www.imdb.com/title/tt0338526/?ref_=sr_t_16,2004,2h 11m,PG-13,6.1,294K
17. Fahrenheit 9/11,https://www.imdb.com/title/tt0361596/?ref_=sr_t_17,2004,2h 2m,R,7.5,133K
18. A Series of Unfortunate Events,https://www.imdb.com/title/tt0339291/?ref_=sr_t_18,2004,1h 48m,PG,6.8,225K
19. Dodgeball: A True Underdog Story,https://www.imdb.com/title/tt0364725/?ref_=sr_t_19,2004,1h 32m,PG-13,6.7,273K
20. The Village,https://www.imdb.com/title/tt0368447/?ref_=sr_t_20,2004,1h 48m,PG-13,6.6,285K
21. The Grudge,https://www.imdb.com/title/tt0391198/?ref_=sr_t_21,2004,1h 31m,PG-13,5.9,153K
22. The Aviator,https://www.imdb.com/title/tt0338751/?ref_=sr_t_22,2004,2h 50m,PG-13,7.5,391K
23. Collateral,https://www.imdb.com/title/tt0369339/?ref_=sr_t_23,2004,2h,R,7.5,443K
24. Million Dollar Baby,https://www.imdb.com/title/tt0405159/?ref_=sr_t_24,2004,2h 12m,PG-13,8.1,737K
25. The Princess Diaries 2: Royal Engagement,https://www.imdb.com/title/tt0368933/?ref_=sr_t_25,2004,1h 53m,G,5.8,92K
26. Starsky & Hutch,https://www.imdb.com/title/tt0335438/?ref_=sr_t_26,2004,1h 41m,PG-13,6.1,157K
27. Along Came Polly,https://www.imdb.com/title/tt0343135/?ref_=sr_t_27,2004,1h 30m,PG-13,6.0,146K
28. Mean Girls,https://www.imdb.com/title/tt0377092/?ref_=sr_t_28,2004,1h 37m,PG-13,7.1,453K
