Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,writers,stars,genres,countries_origin,filming_locations,production_companies,Languages,wins,nominations,oscars,release_date
1. Toy Story,https://www.imdb.com/title/tt0114709/?ref_=sr_t_1,1995,1h 21m,G,8.3,1.1M,30000000.0,394436586.0,223225679.0,29140617.0,['John Lasseter'],"['John Lasseter', 'Pete Docter', 'Andrew Stanton']","['Tom Hanks', 'Tim Allen', 'Don Rickles']","['Buddy Comedy', 'Computer Animation', 'Supernatural Fantasy', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']",['English'],0,24,3,1995
2. Batman Forever,https://www.imdb.com/title/tt0112462/?ref_=sr_t_2,1995,2h 1m,PG-13,5.4,272K,100000000.0,336567158.0,184069126.0,52784433.0,['Joel Schumacher'],"['Bob Kane', 'Lee Batchler', 'Janet Scott Batchler']","['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey']","['Superhero', 'Urban Adventure', 'Action', 'Adventure']","['United States', 'United Kingdom']","['Alcatraz Island, San Francisco Bay, California, USA']","['Warner Bros.', 'PolyGram Filmed Entertainment']",['English'],0,26,3,1995
3. Apollo 13,https://www.imdb.com/title/tt0112384/?ref_=sr_t_3,1995,2h 20m,PG,7.7,323K,52000000.0,355237933.0,173837933.0,25353380.0,['Ron Howard'],"['Jim Lovell', 'Jeffrey Kluger', 'William Broyles Jr.']","['Tom Hanks', 'Bill Paxton', 'Kevin Bacon']","['Survival', 'Adventure', 'Drama', 'History']",['United States'],"['Kennedy Space Center, Titusville, Florida, USA']","['Imagine Entertainment', 'Universal City Studios']",['English'],0,59,0,1995
4. Pocahontas,https://www.imdb.com/title/tt0114148/?ref_=sr_t_4,1995,1h 21m,G,6.7,208K,55000000.0,346079773.0,141579773.0,2689714.0,"['Mike Gabriel', 'Eric Goldberg']","['Carl Binder', 'Susannah Grant', 'Philip LaZebnik']","['Mel Gibson', 'Linda Hunt', 'Christian Bale']","['Hand-Drawn Animation', 'Period Drama', 'Pop Musical', 'Adventure', 'Animation', 'Drama', 'Family', 'Musical', 'Romance']","['United States', 'Japan']",[],"['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Walt Disney Feature Animation']","['English', 'Algonquin']",0,7,0,1995
5. Ace Ventura: When Nature Calls,https://www.imdb.com/title/tt0112281/?ref_=sr_t_5,1995,1h 30m,PG-13,6.4,239K,30000000.0,212385533.0,108385533.0,37804076.0,['Steve Oedekerk'],"['Jack Bernstein', 'Steve Oedekerk']","['Jim Carrey', 'Ian McNeice', 'Simon Callow']","['Jungle Adventure', 'Slapstick', 'Adventure', 'Comedy', 'Crime']",['United States'],"['San Antonio, Texas, USA']","['Morgan Creek Entertainment', 'Morgan Creek Productions', 'O Entertainment']",['English'],0,6,0,1995
6. GoldenEye,https://www.imdb.com/title/tt0113189/?ref_=sr_t_6,1995,2h 10m,PG-13,7.2,275K,60000000.0,352194034.0,106429941.0,26205007.0,['Martin Campbell'],"['Ian Fleming', 'Michael France', 'Jeffrey Caine']","['Pierce Brosnan', 'Sean Bean', 'Izabella Scorupco']","['Spy', 'Action', 'Adventure', 'Thriller']","['United Kingdom', 'United States']","['Arecibo Observatory, Arecibo, Puerto Rico']","['Eon Productions', 'United Artists']","['English', 'Russian', 'Spanish']",0,8,2,1995
7. Jumanji,https://www.imdb.com/title/tt0113497/?ref_=sr_t_7,1995,1h 44m,PG,7.1,389K,65000000.0,262821940.0,100499940.0,11084370.0,['Joe Johnston'],"['Jonathan Hensleigh', 'Greg Taylor', 'Jim Strain']","['Robin Williams', 'Kirsten Dunst', 'Bonnie Hunt']","['High-Concept Comedy', 'Jungle Adventure', 'Supernatural Fantasy', 'Adventure', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Keene, New Hampshire, USA']","['TriStar Pictures', 'Interscope Communications', 'Teitler Film']","['English', 'French']",0,11,0,1995
8. Casper,https://www.imdb.com/title/tt0112642/?ref_=sr_t_8,1995,1h 40m,PG,6.2,151K,55000000.0,288039549.0,100439549.0,16840385.0,['Brad Silberling'],"['Joseph Oriolo', 'Sherri Stoner', 'Deanna Oliver']","['Bill Pullman', 'Christina Ricci', 'Cathy Moriarty']","['Supernatural Fantasy', 'Teen Fantasy', 'Comedy', 'Family', 'Fantasy']",['United States'],"['Rockport, Maine, USA']","['Universal Pictures', 'Amblin Entertainment', 'The Harvey Entertainment Company']",['English'],0,5,0,1995
9. Se7en,https://www.imdb.com/title/tt0114369/?ref_=sr_t_9,1995,2h 7m,R,8.6,1.9M,33000000.0,327333559.0,100125643.0,13949807.0,['David Fincher'],['Andrew Kevin Walker'],"['Morgan Freeman', 'Brad Pitt', 'Kevin Spacey']","['Cop Drama', 'Hard-boiled Detective', 'Legal Drama', 'Police Procedural', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States'],"['Pacific Electric Building, Los Angeles, California, USA']","['Arnold Kopelson Productions', 'Cecchi Gori Pictures', 'Juno Pix']",['English'],0,44,1,1995
10. Die Hard with a Vengeance,https://www.imdb.com/title/tt0112864/?ref_=sr_t_10,1995,2h 8m,R,7.6,417K,90000000.0,366101666.0,100012499.0,22162245.0,['John McTiernan'],"['Jonathan Hensleigh', 'Roderick Thorp']","['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson']","['Dark Comedy', 'One-Person Army Action', 'Urban Adventure', 'Action', 'Adventure', 'Thriller']",['United States'],"['Central Park, Manhattan, New York City, New York, USA']","['Cinergi Pictures Entertainment', 'Twentieth Century Fox']","['English', 'German', 'Romanian']",0,3,0,1995
